regime,trades,wr,pf,pf_p5,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
bull,1509,0.6673293571901922,2.644846868718713,2.297058179342015,0.012063226267129445,18.203408437098332,819.6304218549164,-14.356511512843865
bear,848,0.6037735849056604,1.8757758592325262,1.5858625657418641,0.00915263187155252,7.761431827076537,337.1915913538268,-35.45465611612023
sideways,2117,0.6414737836561172,2.5987771828500623,2.35273375242872,0.012589292983408626,26.65153324587606,1205.5566622938031,-8.024083904725995
