account,direction,cap_label,notional_cap_usd,position_pct,leverage,sl_pct,trades,trades_capped,wr,pf,final_equity_usd,total_return_pct,max_drawdown_pct,avg_notional_usd,final_notional_usd,months,run_dir
multi_bar_confirm_long_15_5_7,long,uncapped,uncapped,0.15,5,0.07,4256,0,0.47603383458646614,0.8995408706608903,-4.909454696663111,-104.90945469666313,-105.09474834654047,11.488556189768925,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_long_15_5_7__uncapped
multi_bar_confirm_long_15_5_7,long,cap1M,1000000,0.15,5,0.07,4256,0,0.47603383458646614,0.8995408706608903,-4.909454696663111,-104.90945469666313,-105.09474834654047,11.488556189768925,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_long_15_5_7__cap1M
multi_bar_confirm_long_15_5_7,long,cap100k,100000,0.15,5,0.07,4256,0,0.47603383458646614,0.8995408706608903,-4.909454696663111,-104.90945469666313,-105.09474834654047,11.488556189768925,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_long_15_5_7__cap100k
multi_bar_confirm_long_15_5_7,long,cap10k,10000,0.15,5,0.07,4256,0,0.47603383458646614,0.8995408706608903,-4.909454696663111,-104.90945469666313,-105.09474834654047,11.488556189768925,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_long_15_5_7__cap10k
multi_bar_confirm_short_15_5_7,short,uncapped,uncapped,0.15,5,0.07,3687,0,0.5245457011120152,1.0529725903557603,0.3538744456917324,-99.64612555430827,-100.01579729872057,16.027795358058736,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_short_15_5_7__uncapped
multi_bar_confirm_short_15_5_7,short,cap1M,1000000,0.15,5,0.07,3687,0,0.5245457011120152,1.0529725903557603,0.3538744456917324,-99.64612555430827,-100.01579729872057,16.027795358058736,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_short_15_5_7__cap1M
multi_bar_confirm_short_15_5_7,short,cap100k,100000,0.15,5,0.07,3687,0,0.5245457011120152,1.0529725903557603,0.3538744456917324,-99.64612555430827,-100.01579729872057,16.027795358058736,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_short_15_5_7__cap100k
multi_bar_confirm_short_15_5_7,short,cap10k,10000,0.15,5,0.07,3687,0,0.5245457011120152,1.0529725903557603,0.3538744456917324,-99.64612555430827,-100.01579729872057,16.027795358058736,0.75,37,backtest_bigmover_compounding_v1_cd7102c0_20260424T034455Z__multi_bar_confirm_short_15_5_7__cap10k
