direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd
long,-0.009840127897681713,72,CHZUSDT,1680568200,1680633000,0.1251,0.123869,trail_stop,50.0,-0.011040127897681712,-0.5520063948840856
long,0.020081521739130553,141,ZECUSDT,1680591600,1680718500,36.8,37.539,trail_stop,50.0,0.018881521739130554,0.9440760869565277
long,0.024175531914893588,115,AAVEUSDT,1680603300,1680706800,75.2,77.018,trail_stop,50.0,0.02297553191489359,1.1487765957446794
long,0.0,192,ADAUSDT,1680606900,1680779700,0.3964,0.3964,timeout,50.0,-0.0012,-0.06
long,0.06689691817215723,100,CRVUSDT,1680606900,1680696900,0.941,1.00395,trail_stop,50.0,0.06569691817215723,3.284845908607861
long,-0.003134110787172188,58,UNIUSDT,1680654600,1680706800,6.174,6.154649999999999,trail_stop,50.0,-0.004334110787172188,-0.2167055393586094
long,0.0,192,AVAXUSDT,1680696900,1680869700,18.23,18.23,timeout,50.0,-0.0012,-0.06
long,-0.0099002302379124,93,CHZUSDT,1680731100,1680814800,0.1303,0.12901,trail_stop,50.0,-0.011100230237912399,-0.5550115118956199
long,-0.001451060917180097,27,FILUSDT,1680877800,1680902100,5.844,5.83552,trail_stop,50.0,-0.002651060917180097,-0.13255304585900485
long,0.05602446483180429,60,CHZUSDT,1680907500,1680961500,0.1308,0.138128,trail_stop,50.0,0.05482446483180429,2.7412232415902142
long,0.009191919191919121,130,ZECUSDT,1681078500,1681195500,39.6,39.964,trail_stop,50.0,0.007991919191919121,0.39959595959595606
long,0.005403478756772113,137,FETUSDT,1681080300,1681203600,0.3507,0.352595,trail_stop,50.0,0.004203478756772113,0.21017393783860563
long,0.0165752082312592,127,HIGHUSDT,1681088400,1681202700,2.041,2.07483,trail_stop,50.0,0.0153752082312592,0.76876041156296
long,0.015059533791715634,35,FILUSDT,1681150500,1681182000,5.963,6.0528,trail_stop,50.0,0.013859533791715634,0.6929766895857817
long,0.014969973576747474,170,GALAUSDT,1681168500,1681321500,0.04163,0.0422532,trail_stop,50.0,0.013769973576747474,0.6884986788373737
long,0.0,192,LTCUSDT,1681187400,1681360200,96.31,96.31,timeout,50.0,-0.0012,-0.06
long,0.015223596574690785,129,NEARUSDT,1681195500,1681311600,2.102,2.134,trail_stop,50.0,0.014023596574690786,0.7011798287345393
long,-0.004533520862634715,12,HIGHUSDT,1681211700,1681222500,2.133,2.12333,trail_stop,50.0,-0.005733520862634714,-0.2866760431317357
long,-0.008868873062421468,20,SOLUSDT,1681284600,1681302600,23.87,23.6583,trail_stop,50.0,-0.010068873062421468,-0.5034436531210734
long,0.020076481835563965,28,NEARUSDT,1681286400,1681311600,2.092,2.134,trail_stop,50.0,0.018876481835563966,0.9438240917781983
long,0.02891439502630297,45,HIGHUSDT,1681303500,1681344000,2.091,2.1514599999999997,trail_stop,50.0,0.02771439502630297,1.3857197513151485
long,-0.0006400184842884819,2,GALAUSDT,1681322400,1681324200,0.04328,0.043252299999999994,trail_stop,50.0,-0.0018400184842884818,-0.09200092421442409
long,0.022561576354679723,119,ZECUSDT,1681369200,1681476300,40.6,41.516,trail_stop,50.0,0.021361576354679723,1.0680788177339862
long,0.03118893144688505,20,ARBUSDT,1681376400,1681394400,1.2793,1.3192000000000002,trail_stop,50.0,0.02998893144688505,1.4994465723442525
long,0.022407582938388727,119,CRVUSDT,1681377300,1681484400,1.055,1.07864,trail_stop,50.0,0.021207582938388727,1.0603791469194364
long,-0.0021086261980830714,118,AVAXUSDT,1681378200,1681484400,18.78,18.7404,trail_stop,50.0,-0.003308626198083071,-0.16543130990415356
