pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,entry_time,btc_regime,vol_decile,period
-0.051500000000000004,stop_loss,79,93.83,98.5215,short,AAVEUSDT,2024-01-07 23:15:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,286,91.0,95.55,short,AAVEUSDT,2024-02-20 15:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,116,109.21,114.6705,short,AAVEUSDT,2024-03-03 07:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,64,129.64,136.12199999999999,short,AAVEUSDT,2024-03-12 08:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,74,118.39,124.3095,short,AAVEUSDT,2024-03-16 20:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,470,124.86,131.103,short,AAVEUSDT,2024-03-27 16:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,29,123.0,129.15,short,AAVEUSDT,2024-04-01 05:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,119,83.56,87.738,short,AAVEUSDT,2024-04-15 17:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,20,81.06,85.113,short,AAVEUSDT,2024-04-19 01:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,506,85.7,89.98500000000001,short,AAVEUSDT,2024-04-30 08:45:00+00:00,btc_flat,1,train
-0.03022093023255813,timeout,672,86.0,88.47,short,AAVEUSDT,2024-05-10 15:00:00+00:00,btc_flat,2,train
0.1485,take_profit,503,88.81,75.4885,short,AAVEUSDT,2024-06-12 19:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,276,81.92,86.016,short,AAVEUSDT,2024-06-21 20:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,378,95.07,99.8235,short,AAVEUSDT,2024-07-22 05:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,10,162.25,170.3625,short,AAVEUSDT,2024-11-18 13:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,169,174.87,183.61350000000002,short,AAVEUSDT,2024-11-23 16:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,59,165.75,174.0375,short,AAVEUSDT,2024-11-24 16:15:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,61,251.53,264.10650000000004,short,AAVEUSDT,2024-12-05 21:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,8,295.2,309.96,short,AAVEUSDT,2024-12-22 14:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,159,295.68,310.464,short,AAVEUSDT,2025-07-11 22:15:00+00:00,btc_flat,2,train
0.06286916268020445,timeout,672,307.29,287.51,short,AAVEUSDT,2025-07-22 04:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,419,288.34,302.757,short,AAVEUSDT,2025-07-23 13:30:00+00:00,btc_flat,1,train
0.1485,take_profit,492,291.6,247.86,short,AAVEUSDT,2025-07-28 14:45:00+00:00,btc_flat,1,train
0.09108532757944285,timeout,672,280.39,254.43,short,AAVEUSDT,2025-07-29 15:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,112,297.14,311.997,short,AAVEUSDT,2025-08-11 11:45:00+00:00,btc_flat,1,train
0.04455952796925129,timeout,672,314.81,300.31,short,AAVEUSDT,2025-08-14 12:30:00+00:00,btc_flat,2,train
0.1485,take_profit,21,264.43,224.7655,short,AAVEUSDT,2025-10-10 15:45:00+00:00,btc_flat,2,train
0.1485,take_profit,169,249.52,212.092,short,AAVEUSDT,2025-10-15 13:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,87,199.97,209.9685,short,AAVEUSDT,2025-11-08 16:45:00+00:00,btc_flat,0,train
0.1485,take_profit,179,207.62,176.477,short,AAVEUSDT,2025-11-12 15:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,417,150.31,157.8255,short,AAVEUSDT,2025-12-29 12:00:00+00:00,btc_flat,1,train
0.1485,take_profit,502,129.64,110.19399999999999,short,AAVEUSDT,2026-01-31 14:15:00+00:00,btc_flat,2,oot
0.1485,take_profit,286,12.5371,10.656535,short,ACEUSDT,2024-03-12 09:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,40,2.711,2.84655,short,ACEUSDT,2024-11-25 17:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,26,3.348,3.5154,short,ACEUSDT,2024-12-05 20:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,32,2.026,2.1273,short,ACEUSDT,2024-12-22 19:30:00+00:00,btc_flat,2,train
0.1485,take_profit,177,1.864,1.5844,short,ACEUSDT,2025-01-18 04:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,155,0.02209,0.0231945,short,ACHUSDT,2024-11-20 03:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,52,0.02965,0.0311325,short,ACHUSDT,2024-12-02 08:15:00+00:00,btc_flat,1,train
0.1485,take_profit,56,0.03418,0.029053000000000002,short,ACHUSDT,2024-12-09 07:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,89,0.02856,0.029988,short,ACHUSDT,2024-12-10 12:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,63,0.03138,0.032949,short,ACHUSDT,2024-12-12 19:30:00+00:00,btc_flat,2,train
0.1485,take_profit,390,0.02511,0.0213435,short,ACHUSDT,2025-03-06 17:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,42,0.02246,0.023583000000000003,short,ACHUSDT,2025-07-28 18:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,439,0.0208,0.02184,short,ACHUSDT,2025-08-18 03:15:00+00:00,btc_flat,1,train
0.02903026245313324,timeout,672,0.01867,0.0181,short,ACHUSDT,2025-09-22 05:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,437,0.01143,0.0120015,short,ACHUSDT,2025-11-03 03:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,52,0.00873,0.009166500000000001,short,ACHUSDT,2025-12-11 01:30:00+00:00,btc_flat,1,train
0.0640940594059406,timeout,672,0.00808,0.00755,short,ACHUSDT,2025-12-17 17:30:00+00:00,btc_flat,2,train
-0.0066546391752576334,timeout,672,0.00776,0.0078,short,ACHUSDT,2025-12-18 17:30:00+00:00,btc_flat,1,train
0.1485,take_profit,484,0.00886,0.0075309999999999995,short,ACHUSDT,2026-01-31 14:00:00+00:00,btc_flat,2,oot
-0.051500000000000004,stop_loss,334,2.991,3.14055,short,ACMUSDT,2023-04-26 19:45:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,175,1.88,1.974,short,ACMUSDT,2023-07-05 15:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,122,2.054,2.1567,short,ACMUSDT,2023-08-16 00:30:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,193,1.855,1.94775,short,ACMUSDT,2023-11-09 20:30:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,231,1.88,1.974,short,ACMUSDT,2023-11-13 21:30:00+00:00,btc_flat,1,train
0.02707142857142848,timeout,672,1.89,1.836,short,ACMUSDT,2023-11-16 14:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,361,1.83,1.9215000000000002,short,ACMUSDT,2023-11-21 18:00:00+00:00,btc_flat,0,train
0.02299414270500523,timeout,672,1.878,1.832,short,ACMUSDT,2023-12-12 14:45:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,527,1.905,2.0002500000000003,short,ACMUSDT,2024-01-08 01:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,276,2.197,2.3068500000000003,short,ACMUSDT,2024-02-20 15:15:00+00:00,btc_flat,2,train
0.1485,take_profit,257,2.671,2.2703499999999996,short,ACMUSDT,2024-03-16 16:45:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,429,2.518,2.6439,short,ACMUSDT,2024-03-18 14:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,251,2.642,2.7741000000000002,short,ACMUSDT,2024-04-01 05:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,4,2.473,2.59665,short,ACMUSDT,2024-04-03 17:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,63,2.316,2.4318,short,ACMUSDT,2024-04-15 17:30:00+00:00,btc_flat,1,train
0.1485,take_profit,91,1.937,1.64645,short,ACMUSDT,2024-06-17 02:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,302,1.674,1.7577,short,ACMUSDT,2024-06-18 02:45:00+00:00,btc_flat,0,train
0.09681985065339137,timeout,672,1.607,1.449,short,ACMUSDT,2024-08-26 17:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,428,1.427,1.49835,short,ACMUSDT,2024-09-15 23:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,192,1.341,1.40805,short,ACMUSDT,2024-10-03 14:45:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,237,1.412,1.4826,short,ACMUSDT,2024-11-03 13:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,301,1.592,1.6716000000000002,short,ACMUSDT,2024-11-20 03:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,52,1.662,1.7451,short,ACMUSDT,2024-11-24 11:45:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,33,1.66,1.7429999999999999,short,ACMUSDT,2024-11-25 15:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,571,1.749,1.8364500000000001,short,ACMUSDT,2024-11-26 17:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,62,1.899,1.9939500000000001,short,ACMUSDT,2024-12-04 16:45:00+00:00,btc_flat,0,train
0.1485,take_profit,122,1.933,1.64305,short,ACMUSDT,2024-12-09 10:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,94,1.726,1.8123,short,ACMUSDT,2024-12-10 13:15:00+00:00,btc_flat,0,train
0.1485,take_profit,416,1.886,1.6031,short,ACMUSDT,2024-12-14 16:00:00+00:00,btc_flat,1,train
-0.02795161290322576,timeout,672,1.55,1.591,short,ACMUSDT,2024-12-30 10:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,240,1.396,1.4658,short,ACMUSDT,2025-01-13 02:45:00+00:00,btc_flat,0,train
0.08659359944941508,timeout,672,1.453,1.325,short,ACMUSDT,2025-01-18 05:45:00+00:00,btc_flat,0,train
0.1485,take_profit,115,1.186,1.0081,short,ACMUSDT,2025-02-01 20:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,126,1.022,1.0731000000000002,short,ACMUSDT,2025-02-07 20:15:00+00:00,btc_flat,1,train
0.07542307692307698,timeout,672,1.04,0.96,short,ACMUSDT,2025-02-26 17:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,193,0.749,0.78645,short,ACMUSDT,2025-04-14 21:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,304,0.757,0.7948500000000001,short,ACMUSDT,2025-04-16 22:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,476,1.0,1.05,short,ACMUSDT,2025-05-11 09:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,89,0.923,0.9691500000000001,short,ACMUSDT,2025-05-15 10:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,354,0.95,0.9974999999999999,short,ACMUSDT,2025-05-21 17:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,8,1.068,1.1214000000000002,short,ACMUSDT,2025-08-14 12:30:00+00:00,btc_flat,1,train
0.0321724806201551,timeout,672,0.4128,0.3989,short,ADAUSDT,2023-04-19 08:15:00+00:00,btc_flat,1,train
0.1485,take_profit,243,0.3284,0.27914,short,ADAUSDT,2023-06-07 14:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,201,0.2769,0.290745,short,ADAUSDT,2023-07-06 14:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,408,0.3741,0.392805,short,ADAUSDT,2023-11-12 01:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,32,0.3509,0.368445,short,ADAUSDT,2023-11-14 00:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,106,0.3624,0.38052,short,ADAUSDT,2023-11-21 18:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,140,0.603,0.63315,short,ADAUSDT,2023-12-26 05:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,508,0.5275,0.553875,short,ADAUSDT,2024-01-05 14:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,76,0.4933,0.517965,short,ADAUSDT,2024-01-07 22:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,96,0.4976,0.52248,short,ADAUSDT,2024-01-09 20:45:00+00:00,btc_flat,2,train
0.1485,take_profit,323,0.6737,0.572645,short,ADAUSDT,2024-03-16 20:30:00+00:00,btc_flat,0,train
0.02366197076992608,timeout,672,0.6637,0.647,short,ADAUSDT,2024-03-18 13:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,177,0.6315,0.663075,short,ADAUSDT,2024-03-27 16:00:00+00:00,btc_flat,0,train
0.1485,take_profit,9,0.5599,0.4759149999999999,short,ADAUSDT,2024-04-12 16:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,57,0.454,0.4767,short,ADAUSDT,2024-04-15 17:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,21,0.4345,0.456225,short,ADAUSDT,2024-04-19 01:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,127,0.4356,0.45738,short,ADAUSDT,2024-04-30 11:00:00+00:00,btc_flat,0,train
0.052828950632597446,timeout,672,0.4031,0.3812,short,ADAUSDT,2024-06-14 16:00:00+00:00,btc_flat,0,train
0.05233074611917868,timeout,672,0.3994,0.3779,short,ADAUSDT,2024-06-18 00:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,371,0.4043,0.42451500000000003,short,ADAUSDT,2024-07-23 16:45:00+00:00,btc_flat,1,train
0.1485,take_profit,227,0.3643,0.309655,short,ADAUSDT,2024-08-02 16:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,50,0.3229,0.33904500000000004,short,ADAUSDT,2024-08-07 14:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,495,0.352,0.3696,short,ADAUSDT,2024-10-15 20:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,45,1.1703,1.228815,short,ADAUSDT,2024-12-04 16:00:00+00:00,btc_flat,2,train
0.1485,take_profit,49,1.1224,0.95404,short,ADAUSDT,2024-12-09 08:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,95,0.9843,1.033515,short,ADAUSDT,2024-12-10 12:30:00+00:00,btc_flat,1,train
0.1485,take_profit,498,1.0717,0.910945,short,ADAUSDT,2024-12-14 13:15:00+00:00,btc_flat,2,train
0.1485,take_profit,160,1.0393,0.8834049999999999,short,ADAUSDT,2024-12-18 01:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,181,0.8663,0.909615,short,ADAUSDT,2024-12-27 16:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,283,0.8635,0.9066750000000001,short,ADAUSDT,2024-12-29 20:00:00+00:00,btc_flat,1,train
0.1485,take_profit,646,0.9477,0.805545,short,ADAUSDT,2025-01-27 00:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,10,0.6578,0.6906900000000001,short,ADAUSDT,2025-02-09 21:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,15,0.6999,0.734895,short,ADAUSDT,2025-03-11 14:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,298,0.707,0.74235,short,ADAUSDT,2025-03-16 11:30:00+00:00,btc_flat,2,train
0.07316478475652795,timeout,672,0.7085,0.6556,short,ADAUSDT,2025-03-28 05:45:00+00:00,btc_flat,2,train
0.1485,take_profit,391,0.6693,0.568905,short,ADAUSDT,2025-04-02 21:00:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,15,0.6289,0.6603450000000001,short,ADAUSDT,2025-04-04 11:15:00+00:00,btc_flat,2,train
-0.03602318916102147,timeout,672,0.7676,0.7941,short,ADAUSDT,2025-05-15 07:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,20,0.7354,0.7721700000000001,short,ADAUSDT,2025-05-17 02:00:00+00:00,btc_flat,2,train
0.09161844461499115,timeout,672,0.7818,0.709,short,ADAUSDT,2025-05-23 11:45:00+00:00,btc_flat,2,train
0.022637420405745564,timeout,672,0.6753,0.659,short,ADAUSDT,2025-05-31 00:45:00+00:00,btc_flat,2,train
0.1485,take_profit,17,0.7806,0.6635099999999999,short,ADAUSDT,2025-10-10 16:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,85,0.6779,0.711795,short,ADAUSDT,2025-10-14 11:15:00+00:00,btc_flat,1,train
0.0574879376287142,timeout,672,0.6798,0.6397,short,ADAUSDT,2025-10-15 14:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,478,0.6506,0.68313,short,ADAUSDT,2025-10-21 22:30:00+00:00,btc_flat,2,train
0.1485,take_profit,553,0.6401,0.544085,short,ADAUSDT,2025-10-28 21:15:00+00:00,btc_flat,2,train
0.1485,take_profit,168,0.5784,0.49164,short,ADAUSDT,2025-11-03 03:30:00+00:00,btc_flat,1,train
0.1485,take_profit,504,0.5759,0.489515,short,ADAUSDT,2025-11-11 07:45:00+00:00,btc_flat,1,train
0.1485,take_profit,489,0.5492,0.46682,short,ADAUSDT,2025-11-12 16:00:00+00:00,btc_flat,0,train
0.1485,take_profit,396,0.5419,0.46061500000000005,short,ADAUSDT,2025-11-13 16:45:00+00:00,btc_flat,2,train
0.1485,take_profit,446,0.4834,0.41089,short,ADAUSDT,2025-11-16 16:00:00+00:00,btc_flat,2,train
0.0961583288983502,timeout,672,0.3758,0.3391,short,ADAUSDT,2026-01-18 23:45:00+00:00,btc_flat,2,oot
0.1485,take_profit,504,0.2972,0.25262,short,ADAUSDT,2026-01-31 14:15:00+00:00,btc_flat,2,oot
0.0784856527977044,timeout,672,0.2788,0.2565,short,ADAUSDT,2026-02-27 16:00:00+00:00,btc_flat,2,oot
-0.051500000000000004,stop_loss,127,1.503,1.57815,short,AGLDUSDT,2024-02-29 16:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,7,1.521,1.59705,short,AGLDUSDT,2024-03-08 16:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,29,1.733,1.8196500000000002,short,AGLDUSDT,2024-03-12 12:15:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,33,1.738,1.8249,short,AGLDUSDT,2024-03-14 13:45:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,216,1.406,1.4763,short,AGLDUSDT,2024-03-18 14:30:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,320,1.381,1.45005,short,AGLDUSDT,2024-03-21 18:00:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,296,1.026,1.0773000000000001,short,AGLDUSDT,2024-10-26 04:15:00+00:00,btc_flat,2,train
0.044477011494252754,timeout,672,1.392,1.328,short,AGLDUSDT,2024-11-20 03:00:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,52,1.488,1.5624,short,AGLDUSDT,2024-12-01 02:30:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,326,1.454,1.5267,short,AGLDUSDT,2024-12-02 03:45:00+00:00,btc_flat,1,train
-0.051500000000000004,stop_loss,186,1.427,1.49835,short,AGLDUSDT,2024-12-03 13:30:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,14,1.419,1.48995,short,AGLDUSDT,2024-12-04 16:30:00+00:00,btc_flat,0,train
-0.051500000000000004,stop_loss,35,1.508,1.5834000000000001,short,AGLDUSDT,2025-01-21 05:30:00+00:00,btc_flat,2,train
-0.008572135785007078,timeout,672,0.707,0.712,short,AGLDUSDT,2025-07-31 14:15:00+00:00,btc_flat,2,train
-0.051500000000000004,stop_loss,124,0.686,0.7203,short,AGLDUSDT,2025-08-15 15:30:00+00:00,btc_flat,2,train
0.1485,take_profit,21,0.528,0.44880000000000003,short,AGLDUSDT,2025-10-10 15:45:00+00:00,btc_flat,2,train
0.1485,take_profit,297,0.456,0.3876,short,AGLDUSDT,2025-10-14 04:45:00+00:00,btc_flat,2,train
0.1485,take_profit,167,0.435,0.36974999999999997,short,AGLDUSDT,2025-10-15 14:30:00+00:00,btc_flat,2,train
0.08356944444444447,timeout,672,0.1152,0.1054,short,ALGOUSDT,2023-07-06 14:15:00+00:00,btc_flat,1,train
