direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd
short,0.0,192,HBARUSDT,1680593400,1680766200,0.067,0.067,timeout,75.0,-0.0012,-0.09
short,0.03281063732232913,51,HIGHUSDT,1680685200,1680731100,2.181,2.10944,trail_stop,75.0,0.03161063732232913,2.370797799174685
short,0.0,192,FETUSDT,1680706800,1680879600,0.3567,0.3567,timeout,75.0,-0.0012,-0.09
short,-0.0062577365355988126,22,APTUSDT,1680741000,1680760800,11.4877,11.559586999999999,trail_stop,75.0,-0.007457736535598812,-0.559330240169911
short,-0.07499999999999997,184,CHZUSDT,1680768000,1680933600,0.1254,0.134805,stop_loss,75.0,-0.07619999999999998,-5.714999999999998
short,0.010140961857379751,85,DOGEUSDT,1680845400,1680921900,0.08442,0.0835639,trail_stop,75.0,0.008940961857379751,0.6705721393034814
short,0.025014836795252328,150,CHZUSDT,1681021800,1681156800,0.1348,0.131428,trail_stop,75.0,0.023814836795252328,1.7861127596439246
short,0.01127957508450037,27,HIGHUSDT,1681260300,1681284600,2.071,2.04764,trail_stop,75.0,0.01007957508450037,0.7559681313375278
short,0.014823927418114816,1,TRXUSDT,1681263900,1681264800,0.06503,0.064066,trail_stop,75.0,0.013623927418114816,1.0217945563586113
short,1.3474818932134076e-05,42,ARBUSDT,1681264800,1681302600,1.1874,1.187384,trail_stop,75.0,-0.001186525181067866,-0.08898938858008994
short,0.000995370370370295,42,CHZUSDT,1681264800,1681302600,0.1296,0.129471,trail_stop,75.0,-0.00020462962962970494,-0.01534722222222787
short,0.00740557815223714,22,FETUSDT,1681264800,1681284600,0.3442,0.341651,trail_stop,75.0,0.00620557815223714,0.46541836141778553
short,-0.005002476473501732,22,NEARUSDT,1681264800,1681284600,2.019,2.0291,trail_stop,75.0,-0.006202476473501732,-0.46518573551262987
short,-0.07499999999999989,98,APTUSDT,1681302600,1681390800,11.2004,12.040429999999999,stop_loss,75.0,-0.07619999999999989,-5.714999999999992
short,-0.00048710601719200526,12,SOLUSDT,1681484400,1681495200,24.43,24.4419,trail_stop,75.0,-0.001687106017192005,-0.12653295128940037
short,0.0,192,DOGEUSDT,1681486200,1681659000,0.08687,0.08687,timeout,75.0,-0.0012,-0.09
short,0.0,192,FILUSDT,1681486200,1681659000,6.012,6.012,timeout,75.0,-0.0012,-0.09
short,0.005976469146393714,11,ARBUSDT,1681606800,1681616700,1.6319,1.622147,trail_stop,75.0,0.004776469146393714,0.3582351859795286
short,0.009056070996369537,95,HIGHUSDT,1681772400,1681857900,2.479,2.45655,trail_stop,75.0,0.007856070996369537,0.5892053247277153
short,0.03422714745062008,1,ARBUSDT,1681838100,1681839000,1.7416,1.68199,trail_stop,75.0,0.03302714745062008,2.4770360587965063
short,0.025386792452830386,7,CRVUSDT,1681884900,1681891200,1.06,1.0330899999999998,trail_stop,75.0,0.024186792452830386,1.814009433962279
short,0.06116191275167785,7,HIGHUSDT,1681884900,1681891200,2.384,2.23819,trail_stop,75.0,0.05996191275167785,4.497143456375839
short,0.08373449131513643,1,AAVEUSDT,1681891200,1681892100,80.6,73.851,trail_stop,75.0,0.08253449131513642,6.190086848635231
short,0.03427124107759615,1,ADAUSDT,1681891200,1681892100,0.4343,0.419416,trail_stop,75.0,0.03307124107759615,2.4803430808197113
short,0.06175685806644026,1,APTUSDT,1681891200,1681892100,12.4051,11.639000000000001,trail_stop,75.0,0.06055685806644026,4.54176435498302
short,0.06996619990342837,1,AVAXUSDT,1681891200,1681892100,20.71,19.261,trail_stop,75.0,0.06876619990342836,5.157464992757127
short,0.0492191620275417,1,DOTUSDT,1681891200,1681892100,6.826,6.49003,trail_stop,75.0,0.0480191620275417,3.601437152065628
short,0.020039227519613647,190,BNBUSDT,1681892100,1682063100,331.4,324.759,trail_stop,75.0,0.018839227519613647,1.4129420639710235
short,0.02547307132459953,12,CHZUSDT,1681892100,1681902900,0.1374,0.13390000000000002,trail_stop,75.0,0.02427307132459953,1.8204803493449648
short,0.012608118570954532,22,DOGEUSDT,1681892100,1681911900,0.09041,0.0892701,trail_stop,75.0,0.011408118570954532,0.8556088928215899
short,0.02340947638299971,119,ETHUSDT,1681892100,1681999200,2028.2,1980.7209,trail_stop,75.0,0.02220947638299971,1.6657107287249784
short,-0.007001594896331626,68,BCHUSDT,1681893000,1681954200,125.4,126.27799999999999,trail_stop,75.0,-0.008201594896331627,-0.615119617224872
short,-0.00768853010427187,3,ARBUSDT,1681946100,1681948800,1.4865,1.497929,trail_stop,75.0,-0.00888853010427187,-0.6666397578203902
short,0.006239692138537795,1,FETUSDT,1682005500,1682006400,0.3638,0.36152999999999996,trail_stop,75.0,0.005039692138537795,0.37797691039033465
short,0.0332919699319891,51,DOGEUSDT,1682057700,1682103600,0.08381,0.08101979999999999,trail_stop,75.0,0.0320919699319891,2.4068977448991826
short,0.0,192,ARBUSDT,1682058600,1682231400,1.426,1.426,timeout,75.0,-0.0012,-0.09
short,0.05427786930258112,50,AVAXUSDT,1682058600,1682103600,18.21,17.2216,trail_stop,75.0,0.05307786930258112,3.980840197693584
short,0.024699229634486147,128,DOTUSDT,1682058600,1682173800,6.101,5.95031,trail_stop,75.0,0.023499229634486148,1.762442222586461
short,0.0361044776119402,31,NEARUSDT,1682075700,1682103600,2.01,1.93743,trail_stop,75.0,0.0349044776119402,2.617835820895515
short,0.03888535031847123,42,CHZUSDT,1682103600,1682141400,0.1256,0.120716,trail_stop,75.0,0.03768535031847123,2.826401273885342
short,0.015340047527441388,81,LTCUSDT,1682103600,1682176500,88.37,87.01440000000001,trail_stop,75.0,0.014140047527441389,1.0605035645581042
short,-0.009116296863045234,16,FILUSDT,1682107200,1682121600,5.228,5.27566,trail_stop,75.0,-0.010316296863045233,-0.7737222647283925
short,-0.00730027548209368,147,ZECUSDT,1682148600,1682280900,36.3,36.565,trail_stop,75.0,-0.00850027548209368,-0.6375206611570261
short,-0.00501531916554466,76,APTUSDT,1682174700,1682243100,10.2486,10.3,trail_stop,75.0,-0.00621531916554466,-0.4661489374158495
short,-0.07499999999999997,92,HIGHUSDT,1682174700,1682257500,1.916,2.0597,stop_loss,75.0,-0.07619999999999998,-5.714999999999998
short,0.05284006507745616,29,ARBUSDT,1682262900,1682289000,1.4137,1.3390000000000002,trail_stop,75.0,0.05164006507745616,3.8730048808092117
short,5.305039787797824e-05,52,HIGHUSDT,1682406000,1682452800,1.885,1.8849,trail_stop,75.0,-0.0011469496021220217,-0.08602122015915163
short,0.04398591549295761,2,AAVEUSDT,1682537400,1682539200,71.0,67.87700000000001,trail_stop,75.0,0.04278591549295761,3.208943661971821
short,0.03512521696007924,4,ADAUSDT,1682537400,1682541000,0.4033,0.38913400000000004,trail_stop,75.0,0.03392521696007924,2.544391272005943
short,0.06608526759100791,2,APTUSDT,1682537400,1682539200,10.4002,9.7129,trail_stop,75.0,0.0648852675910079,4.866395069325593
short,0.0506249563577961,2,ARBUSDT,1682537400,1682539200,1.4321,1.3596000000000001,trail_stop,75.0,0.0494249563577961,3.706871726834707
