month,trades,wr,pf,avg_pnl_pct,total_pnl_usd,equity_end,month_return_pct,drawdown_in_month_pct,avg_notional_usd
2023-04,46,0.391304347826087,0.5623717408607001,-0.005248011882346894,-22.330175459636973,77.66982454036308,-22.33017545963692,-30.582875337843042,62.5486583105589
2023-05,68,0.5588235294117647,1.553433915558839,0.003928943628945771,9.465891275380262,87.13571581574341,12.18734731460754,-15.981800833377818,67.43329377734587
2023-06,84,0.42857142857142855,1.1834282391397444,0.002657783232450317,-10.167770878816896,77.34195056106013,-11.239668100498662,-52.20269582802452,89.41859559419382
2023-07,67,0.43283582089552236,1.4691794852969626,0.0026892627685644885,4.768799684556612,82.60130683389441,6.800133995433838,-14.436385146015576,55.860761123658236
2023-08,76,0.47368421052631576,1.7882695985798418,0.007881776839197177,21.48154188822299,104.39755775884186,26.387295504631926,-26.456339926101215,72.6466986796635
2023-09,51,0.47058823529411764,1.0941333535595203,0.0008587997959723801,-3.8377068444240163,99.38057966528194,-4.805646991425913,-23.70676748737041,84.87402867699535
2023-10,59,0.423728813559322,1.0111339731073372,0.00011029015123815847,-6.851511004185417,92.52906866109657,-6.894215174897905,-26.66254630319899,81.78587445550819
2023-11,93,0.4838709677419355,0.6261100095885734,-0.004929315632030179,-35.69865890130651,53.57650019991902,-42.09765539070533,-42.99059491281062,52.90471782198524
2023-12,80,0.4125,0.5454343061365757,-0.008942574282497968,-28.322582244738584,28.50782751505145,-46.79042601014364,-46.84126910939296,30.201017986588578
2024-01,107,0.5887850467289719,1.2938821300102958,0.004510591253379596,0.09942573131715715,28.607253246368597,0.34876642657057255,-45.08669170073509,19.878642854657393
2024-02,64,0.546875,0.9488692979096048,-0.0006119505751273184,-3.149732716169128,25.457520530199467,-11.010259143173617,-25.348717157618523,21.0694666719401
2024-03,121,0.5454545454545454,0.5596430390239875,-0.008063774376757413,-15.672689888555341,9.784830641644124,-61.56408621948598,-63.083493937752756,10.911338384930326
2024-04,124,0.6290322580645161,2.476898668277056,0.012925971200961677,12.81319192916295,22.598022570807085,130.94955240850229,-40.09230746370752,13.48740334152365
2024-05,86,0.5,0.591447436931679,-0.005318506259759191,-8.337426581352418,14.398447897805339,-36.28447864103934,-39.100647135498676,12.906747508365557
2024-06,106,0.6415094339622641,1.7764330529528993,0.008180652678622544,7.570676142720411,21.831272132175066,51.62239907471321,-27.678519578015738,13.829749166872487
2024-07,102,0.5490196078431373,0.9058076179310045,-0.001419884453175627,-6.240678406880343,16.78114850742962,-23.132521065057595,-58.283993905543966,16.706351908604262
2024-08,126,0.5873015873015873,1.5928642146425567,0.006223805392550149,5.046324555765604,20.803569679589923,23.969880073342015,-52.934548754331445,14.206207550427006
2024-09,78,0.3974358974358974,0.4321461251965618,-0.008844596570262483,-9.877098381148526,10.72818554165268,-48.43103512096799,-51.714813829460915,11.070496880617478
2024-10,93,0.46236559139784944,0.7855503332946816,-0.0026033924062296037,-3.0211604491168953,7.738659450794908,-27.86609235318309,-48.581731648095136,7.660174690684533
2024-11,100,0.5,0.5147469384835983,-0.009675446480599526,-4.817924615128951,2.9207348356659577,-62.25787096283268,-64.85857867304597,4.226813522648616
2024-12,153,0.5947712418300654,1.3383822507469318,0.004236013322993729,0.3210225229178755,3.241757358583835,10.991156026825033,-40.32645919397685,2.398474319850718
2025-01,109,0.6146788990825688,1.5144647924459098,0.0054640315012699624,0.8302136447435068,4.0719710033273415,25.609987204785323,-21.338089008337906,2.928729453012537
2025-02,132,0.553030303030303,1.1809997978450928,0.002044001244024191,-0.16486056001764332,3.907110443309701,-4.0486673378304445,-50.90907007879002,3.391276100514042
2025-03,105,0.44761904761904764,0.99924301582803,-1.009577913921445e-05,-0.7795946232099907,3.1275158200997137,-19.95322718724058,-43.990697512771746,2.737087589933031
2025-04,106,0.4339622641509434,0.32908886440858953,-0.013133790259524256,-2.293602352786716,0.8339134673129968,-73.33623504144548,-80.05039005721996,1.886238406325807
2025-05,100,0.48,0.6363194652310359,-0.005757487318771599,-0.5218115489078701,0.31210191840512674,-62.573824426799426,-102.67612004559614,0.75
2025-06,87,0.6551724137931034,1.8742170131547318,0.007292219043910368,0.3975172926151514,0.7141304004485374,128.81320438458627,-38.131008391038854,0.75
2025-07,85,0.5294117647058824,1.0933819453988365,0.0010048109424032634,-0.012443302421791983,0.6971759085984861,-2.37414509162505,-60.556978703647545,0.75
2025-08,76,0.4605263157894737,0.7805303418861906,-0.00242782006042046,-0.20678574344396627,0.4903901651545197,-29.660483228639123,-64.24724269211467,0.75
2025-09,62,0.4032258064516129,1.1019906292939572,0.001069019638887211,-0.00609058679174472,0.48429957836277493,-1.2419879566356462,-41.94802279978453,0.75
2025-10,77,0.6753246753246753,10.656112722554171,0.0268052174549559,1.8035539394078492,2.287853517770624,372.40460656706546,-24.954049897583765,1.1506591864846727
2025-11,122,0.6475409836065574,2.313552956247791,0.008807380403676486,1.94589230504714,4.233745822817761,85.05318587630964,-25.253444886966765,2.5320939760273293
2025-12,85,0.4117647058823529,0.7283535463715636,-0.004240127355513925,-1.559206203509874,2.512234032955075,-40.66167082078011,-45.76503884975337,2.7903262907554
2026-01,111,0.6486486486486487,2.1950871598895656,0.012887807300789774,3.1514688383709797,6.077540027350344,141.9177492075248,-23.043599507030578,2.6754299915139717
2026-02,205,0.5219512195121951,0.8177074062044827,-0.003075378639193326,-3.3697554494505995,2.5590680566051356,-57.893028345535626,-72.66435527773339,2.9872000780217074
2026-03,181,0.5027624309392266,0.9357771699048849,-0.0009718559166329086,-0.895263943052204,1.477805724845783,-42.25219133850458,-67.42515220054605,1.1685795213230015
2026-04,160,0.45625,0.6757551674369044,-0.006957299579726654,-1.2098146194843329,0.35117444569173234,-76.23676510467035,-94.3656845385263,0.9105409326893451
