month,trades,wr,pf,avg_pnl_pct,total_pnl_usd,equity_end,month_return_pct,drawdown_in_month_pct,avg_notional_usd
2023-04,55,0.6545454545454545,4.107833568485203,0.015418772378071632,70.75208408474694,178.40415592479184,78.40415592479184,-8.149689392870323,90.11723253341538
2023-05,73,0.684931506849315,6.136493993458924,0.014033131939097828,162.74241048488065,336.86988429294905,88.82401172031,-6.003583708860765,201.8842373594768
2023-06,99,0.7070707070707071,5.748760781146865,0.02194343303388928,892.3168430504979,1225.8113376201252,263.8827318128961,-16.41784762615478,531.3088317297918
2023-07,83,0.6385542168674698,3.491806906661842,0.008676102753808547,683.1533608987921,1908.9646985189165,55.73070993331751,-11.60814810731354,1124.8141572288132
2023-08,81,0.6172839506172839,2.8029945318453366,0.014695147466922716,1625.460298637444,3643.3777682371187,90.85621494540254,-28.574999999999967,2040.6043295519034
2023-09,53,0.5094339622641509,3.588165197208614,0.009812022889663832,1333.901652711791,4868.326649868153,33.6212426916064,-5.987895291666665,3388.8760803978134
2023-10,66,0.6666666666666666,3.5287416630560364,0.010969710152737793,2784.1619431740205,7756.610515743933,59.32806226044841,-6.949662272499191,5029.402415351986
2023-11,101,0.5841584158415841,2.3199506921538666,0.007352616577542188,4089.7381495351497,11069.945405082995,42.71627256020965,-14.01625164533863,6975.569067500364
2023-12,86,0.5813953488372093,1.4342201635354401,0.00421113562415109,1791.7202362608443,13533.946978838168,22.25847990744178,-17.044412692698035,8906.94580160523
2024-01,113,0.7345132743362832,4.452101141168649,0.02008793705525758,37202.47528191718,50429.30555509445,272.6134411044042,-18.19394666200668,20147.436237095117
2024-02,68,0.6764705882352942,2.3310545917772227,0.010095689632574109,25318.357928490866,76054.78018924624,50.81464904599121,-20.475805339847742,43567.85257891555
2024-03,121,0.7107438016528925,2.29032559788037,0.009100100354065268,65001.77814731346,141056.55833655965,85.46705149310829,-23.57081271906406,66513.22460189453
2024-04,133,0.7894736842105263,11.636111500339856,0.030420036248646927,1664428.5241875136,1805485.0825240745,1179.9724478008343,-10.995042706706473,549978.0696085378
2024-05,90,0.6222222222222222,1.889972623667695,0.005863909431014829,419751.8487913345,2243373.0304924794,24.25320221179762,-8.306097596081651,1000000.0
2024-06,113,0.7787610619469026,7.168640882755485,0.022989409611438194,2462203.286092516,4687440.217407928,108.94608937947834,-4.897027643211292,1000000.0
2024-07,109,0.7155963302752294,4.499472999740334,0.014930373899017189,1496610.754992874,6315865.110775767,34.74017412148094,-3.1165898002781893,1000000.0
2024-08,131,0.7022900763358778,5.290913728176441,0.017803644963989385,2175077.490282609,8368581.494617387,32.50095351687282,-2.4988914209970154,1000000.0
2024-09,82,0.5487804878048781,2.8215195689646873,0.007362234786404288,505303.25248515146,8867055.867710928,5.956497805681357,-1.8178881700633829,1000000.0
2024-10,97,0.7525773195876289,5.693748871312986,0.013444651582172255,1187731.2034707088,10041909.852226812,13.249651316555639,-1.7018625379687284,1000000.0
2024-11,102,0.6568627450980392,1.6703805578311448,0.006070841327336374,496825.8153883102,10548988.734027587,5.049625910437035,-2.2341499098594357,1000000.0
2024-12,160,0.7625,5.330971304167965,0.01830719339796384,2737150.943674214,13277669.062138502,25.866747959537435,-2.024243964405447,1000000.0
2025-01,114,0.6666666666666666,2.49473773529433,0.013460544100742832,1397702.0274846822,14683841.705186475,10.590508292285268,-2.704490249067865,1000000.0
2025-02,140,0.7357142857142858,4.250716845856839,0.016373284658622127,2124259.852207098,16808101.55739357,14.466649088547348,-1.12828651606022,1000000.0
2025-03,127,0.7165354330708661,3.7448283323574008,0.013893881920193078,1612123.0038645212,18420224.561258093,9.591344973492145,-1.1447958755614864,1000000.0
2025-04,110,0.6636363636363637,1.682355518405792,0.006101623529654976,539178.5882620475,18959403.149520144,2.9271010593218616,-2.630377897230316,1000000.0
2025-05,111,0.6216216216216216,2.4536497622116262,0.009949805051075244,971228.3606693523,19930631.510189492,5.122673709767756,-2.053779062667114,1000000.0
2025-06,92,0.7282608695652174,5.522189904183367,0.017794297766945338,1526675.3945589708,21457306.90474844,7.659944913328201,-0.7706730211808508,1000000.0
2025-07,95,0.7157894736842105,4.240622562284049,0.01319069144074031,1139115.6868703293,22596422.59161877,5.30875422496868,-0.5015794350287219,1000000.0
2025-08,86,0.6162790697674418,2.1048267148496382,0.006814528999877556,482849.4939894696,23079272.085608225,2.136840431407713,-1.0023769292233358,1000000.0
2025-09,63,0.49206349206349204,2.3811042605401402,0.00925620388292482,507540.8446242636,23586812.930232495,2.1991198108053074,-1.3018108606947913,1000000.0
2025-10,92,0.7282608695652174,13.627025101640315,0.025675635080542,2251758.4274098645,25838571.357642356,9.546683708690718,-0.42868437011432764,1000000.0
2025-11,134,0.753731343283582,4.487863181556605,0.017800356624691475,2224447.7877086573,28120504.94595525,8.83150061482776,-0.6381970379494141,1000000.0
2025-12,95,0.5684210526315789,1.947210225830525,0.007613503351631898,609282.8184050303,28667029.296931054,1.9435083119103593,-0.966781670064226,1000000.0
2026-01,123,0.7235772357723578,4.342291265855818,0.022420661149921178,2610141.3214403056,31121823.049097743,8.563125696562796,-0.8193289767687129,1000000.0
2026-02,235,0.6680851063829787,1.800938617330718,0.008363337893590292,1683384.4049937185,33120305.60944178,6.421482948448211,-1.1608335931136042,1000000.0
2026-03,202,0.6039603960396039,2.5293276235067053,0.01385553306396641,2556417.6789212143,35677261.938022345,7.720207532902839,-0.9175412501529562,1000000.0
2026-04,171,0.5497076023391813,1.572009730733785,0.008797769945617635,1299218.6607006153,36821464.02981192,3.207090537881671,-1.7942505052306128,1000000.0
