regime,trades,wr,pf,pf_p5,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
bull,1953,0.6763952892985151,3.346501335303456,2.9810737791664446,0.015490476492854182,30.25290059054422,1395.4650295272108,-5.834983484856352
bear,892,0.6266816143497758,2.4965840782155366,2.0935979606739177,0.012691719184125752,11.321013512240171,512.5306756120085,-11.357057324841223
sideways,2116,0.6195652173913043,2.5954574622590303,2.3157210182769976,0.01205329524472406,25.504772737836113,1148.2786368918055,-7.26488494251209
