direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,entry_regime,notional_usd,pnl_pct_net,pnl_usd
long,0.016713881019830037,1,HBARUSDT,1680393600,1680394500,0.0706,0.07178,0.0481586402266289,trail_stop,sideways,50.0,0.015513881019830037,0.7756940509915019
long,0.05151997565534924,20,APTUSDT,1680426000,1680444000,11.5015,12.094057,0.084041212015824,trail_stop,sideways,50.0,0.05031997565534924,2.515998782767462
long,0.0,192,AAVEUSDT,1680512400,1680685200,74.4,74.4,0.06720430107526881,timeout,sideways,50.0,-0.0012,-0.06
long,0.19140482991430785,1,DOGEUSDT,1680543000,1680543900,0.07702,0.091762,0.22825240197351335,trail_stop,sideways,50.0,0.19020482991430784,9.510241495715393
long,0.03357677902621725,1,SHIBUSDT,1680543000,1680543900,1.068e-05,1.10386e-05,0.0655430711610487,trail_stop,sideways,50.0,0.03237677902621725,1.6188389513108625
long,0.023799668874172092,23,CHZUSDT,1680547500,1680568200,0.1208,0.123675,0.055463576158940375,trail_stop,sideways,50.0,0.022599668874172092,1.1299834437086047
long,0.017961654894046344,172,NEARUSDT,1680548400,1680703200,1.982,2.0176,0.049445005045408726,trail_stop,sideways,50.0,0.016761654894046345,0.8380827447023173
long,-0.0004925156929020326,170,SOLUSDT,1680550200,1680703200,20.71,20.6998,0.030420086914533993,trail_stop,sideways,50.0,-0.0016925156929020325,-0.08462578464510162
long,0.020081521739130553,142,ZECUSDT,1680590700,1680718500,36.8,37.539,0.051630434782608856,trail_stop,sideways,50.0,0.018881521739130554,0.9440760869565277
long,0.031030789825970517,116,AAVEUSDT,1680602400,1680706800,74.7,77.018,0.0629183400267738,trail_stop,sideways,50.0,0.029830789825970518,1.4915394912985258
long,0.0,192,AVAXUSDT,1680696000,1680868800,18.27,18.27,0.004378762999452756,timeout,sideways,50.0,-0.0012,-0.06
long,0.010258418167580309,10,CHZUSDT,1680730200,1680739200,0.1277,0.12901,0.04150352388410336,trail_stop,sideways,50.0,0.00905841816758031,0.45292090837901544
long,0.03010061782877313,28,FILUSDT,1680876900,1680902100,5.665,5.83552,0.061959399823477486,trail_stop,sideways,50.0,0.02890061782877313,1.4450308914386565
long,0.06170637970791704,61,CHZUSDT,1680906600,1680961500,0.1301,0.138128,0.09454265949269797,trail_stop,sideways,50.0,0.06050637970791704,3.025318985395852
long,0.01174683544303794,131,ZECUSDT,1681077600,1681195500,39.5,39.964,0.043037974683544374,trail_stop,sideways,50.0,0.01054683544303794,0.527341772151897
long,0.020830920671685023,138,FETUSDT,1681079400,1681203600,0.3454,0.352595,0.05240301100173713,trail_stop,sideways,50.0,0.019630920671685023,0.9815460335842512
long,0.003788098693758965,128,HIGHUSDT,1681087500,1681202700,2.067,2.07483,0.03483309143686483,trail_stop,sideways,50.0,0.002588098693758965,0.12940493468794825
long,0.02589830508474577,36,FILUSDT,1681149600,1681182000,5.9,6.0528,0.05762711864406777,trail_stop,sideways,50.0,0.02469830508474577,1.2349152542372885
long,-0.0029837733107290834,98,GALAUSDT,1681167600,1681255800,0.04129,0.041166799999999996,0.027851780092031927,trail_stop,sideways,50.0,-0.004183773310729083,-0.20918866553645415
long,-0.00884862530285477,69,LTCUSDT,1681186500,1681248600,94.93,94.09,0.021805540924891953,trail_stop,sideways,50.0,-0.01004862530285477,-0.5024312651427385
long,0.014491161012900234,13,HIGHUSDT,1681210800,1681222500,2.093,2.12333,0.04586717630195895,trail_stop,sideways,50.0,0.013291161012900234,0.6645580506450117
long,0.0029449699054170347,7,SOLUSDT,1681283700,1681290000,23.26,23.328500000000002,0.033963886500429884,trail_stop,sideways,50.0,0.0017449699054170348,0.08724849527085174
long,0.04710500490677139,29,NEARUSDT,1681285500,1681311600,2.038,2.134,0.07948969578017683,trail_stop,sideways,50.0,0.04590500490677139,2.2952502453385697
long,0.008952007835455581,10,HIGHUSDT,1681302600,1681311600,2.042,2.06028,0.04015670910871709,trail_stop,sideways,50.0,0.0077520078354555814,0.38760039177277905
long,0.028347598668568553,3,GALAUSDT,1681321500,1681324200,0.04206,0.043252299999999994,0.06015216357584397,trail_stop,sideways,50.0,0.027147598668568553,1.3573799334284276
long,0.030173697270471492,120,ZECUSDT,1681368300,1681476300,40.3,41.516,0.062034739454094295,trail_stop,sideways,50.0,0.028973697270471492,1.4486848635235745
long,-0.0008316366483947677,1,ARBUSDT,1681375500,1681376400,1.277,1.2759379999999998,0.03007047768206734,trail_stop,sideways,50.0,-0.0020316366483947674,-0.10158183241973837
long,0.034170661553212,120,CRVUSDT,1681376400,1681484400,1.043,1.07864,0.0661553211888784,trail_stop,sideways,50.0,0.032970661553212,1.6485330776606002
long,-0.00370015948963305,119,AVAXUSDT,1681377300,1681484400,18.81,18.7404,0.027113237639553513,trail_stop,sideways,50.0,-0.00490015948963305,-0.24500797448165249
long,0.02150035553448687,6,DOGEUSDT,1681380000,1681385400,0.08438,0.0861942,0.05309315003555343,trail_stop,sideways,50.0,0.02030035553448687,1.0150177767243436
long,-0.0029893529893530056,41,SOLUSDT,1681389900,1681426800,24.42,24.347,0.027846027846027833,trail_stop,sideways,50.0,-0.004189352989353005,-0.20946764946765026
long,0.11671670506037518,70,APTUSDT,1681390800,1681453800,11.8509,13.234098,0.15125433511378886,trail_stop,sideways,50.0,0.11551670506037517,5.775835253018759
long,0.0010598316295850204,49,DOTUSDT,1681432200,1681476300,6.652,6.65905,0.03202044497895371,trail_stop,sideways,50.0,-0.00014016837041497948,-0.007008418520748974
long,0.00908565043055267,7,ARBUSDT,1681486200,1681492500,1.5213,1.5351219999999999,0.0402944849799513,trail_stop,sideways,50.0,0.007885650430552671,0.39428252152763354
long,-0.005785609397944077,2,HBARUSDT,1681518600,1681520400,0.0681,0.067706,0.024963289280470004,trail_stop,sideways,50.0,-0.006985609397944076,-0.3492804698972038
long,0.0235255930087389,2,FETUSDT,1681539300,1681541100,0.4005,0.40992199999999995,0.05518102372034944,trail_stop,sideways,50.0,0.0223255930087389,1.116279650436945
long,0.011630901287553681,48,ADAUSDT,1681544700,1681587900,0.4427,0.447849,0.04291845493562236,trail_stop,sideways,50.0,0.010430901287553682,0.5215450643776841
long,0.01729647366129717,15,NEARUSDT,1681547400,1681560900,2.297,2.3367299999999998,0.0487592511972136,trail_stop,sideways,50.0,0.01609647366129717,0.8048236830648585
long,0.024913949275362217,3,HIGHUSDT,1681552800,1681555500,2.208,2.26301,0.056612318840579705,trail_stop,sideways,50.0,0.023713949275362217,1.1856974637681108
long,0.010181229773462797,5,FILUSDT,1681575300,1681579800,6.18,6.24292,0.04142394822006476,trail_stop,sideways,50.0,0.008981229773462798,0.4490614886731399
long,-0.002285714285714311,4,SHIBUSDT,1681603200,1681606800,1.155e-05,1.15236e-05,0.02857142857142859,trail_stop,sideways,50.0,-0.0034857142857143107,-0.17428571428571554
long,-0.009592765748031562,133,LINKUSDT,1681605900,1681725600,8.128,8.05003,0.021038385826771578,trail_stop,sideways,50.0,-0.010792765748031561,-0.539638287401578
long,0.021466180639935096,41,SOLUSDT,1681677000,1681713900,24.69,25.22,0.053057918185500146,trail_stop,sideways,50.0,0.020266180639935096,1.0133090319967548
long,0.012001633986927999,9,HIGHUSDT,1681691400,1681699500,2.448,2.4773799999999997,0.04330065359477119,trail_stop,sideways,50.0,0.010801633986927999,0.5400816993463999
long,-0.004473684210526451,21,AVAXUSDT,1681699500,1681718400,20.52,20.428199999999997,0.02631578947368417,trail_stop,sideways,50.0,-0.0056736842105264505,-0.28368421052632253
long,0.018430045489847984,1,DOGEUSDT,1681715700,1681716600,0.09013,0.0917911,0.04992788194829695,trail_stop,sideways,50.0,0.017230045489847984,0.8615022744923992
long,0.018162859980139,9,FETUSDT,1681722900,1681731000,0.4028,0.410116,0.04965243296921554,trail_stop,sideways,50.0,0.016962859980139,0.8481429990069501
long,0.04113333333333345,28,GALAUSDT,1681779600,1681804800,0.045,0.046851000000000004,0.07333333333333343,trail_stop,sideways,50.0,0.03993333333333345,1.9966666666666726
long,0.023141391770602645,9,ARBUSDT,1681795800,1681803900,1.7158,1.755506,0.05478493996969348,trail_stop,sideways,50.0,0.021941391770602645,1.0970695885301323
long,-0.05500000000000014,102,CRVUSDT,1681799400,1681891200,1.106,1.04517,0.0009041591320071336,stop_loss,sideways,50.0,-0.05620000000000014,-2.8100000000000067
long,-0.0024714229404809696,6,HIGHUSDT,1681799400,1681804800,2.537,2.5307299999999997,0.028379976350019733,trail_stop,sideways,50.0,-0.0036714229404809697,-0.18357114702404848
long,0.032679090029041735,51,LINKUSDT,1681799400,1681845300,8.264,8.53406,0.06461761858664095,trail_stop,sideways,50.0,0.031479090029041736,1.5739545014520868
long,-0.054999999999999986,91,DOTUSDT,1681810200,1681892100,6.869,6.491205,0.019071189401659663,stop_loss,sideways,50.0,-0.056199999999999986,-2.809999999999999
long,-0.05500000000000007,37,XRPUSDT,1681858800,1681892100,0.529,0.499905,0.016257088846880794,stop_loss,sideways,50.0,-0.05620000000000007,-2.8100000000000036
long,-0.003981897961751388,3,APTUSDT,1681862400,1681865100,12.7168,12.666163,0.02682278560644194,trail_stop,sideways,50.0,-0.005181897961751387,-0.25909489808756936
long,-0.008796980657336004,18,UNIUSDT,1681868700,1681884900,6.359,6.30306,0.021858782827488637,trail_stop,sideways,50.0,-0.009996980657336004,-0.4998490328668002
long,-0.003266012050881576,13,DOGEUSDT,1681912800,1681924500,0.08962,0.0893273,0.027560812318678865,trail_stop,sideways,50.0,-0.004466012050881576,-0.2233006025440788
long,-0.05500000000000003,14,CHZUSDT,1681918200,1681930800,0.1401,0.1323945,0.0,stop_loss,sideways,50.0,-0.05620000000000003,-2.8100000000000014
long,-0.006178371391641495,40,XRPUSDT,1682173800,1682209800,0.4642,0.461332,0.02455838000861702,trail_stop,sideways,50.0,-0.007378371391641494,-0.3689185695820747
long,0.05686567164179103,25,HIGHUSDT,1682235000,1682257500,1.943,2.05349,0.08955223880597012,trail_stop,sideways,50.0,0.05566567164179103,2.7832835820895516
