month,trades,wr,pf,avg_pnl_pct,total_pnl_usd,equity_end,month_return_pct,drawdown_in_month_pct,avg_notional_usd
2023-04,64,0.625,4.50743646541162,0.012669398292318307,67.87061446512766,167.87061446512766,67.87061446512766,-12.848268616178022,109.28690594570985
2023-05,63,0.6031746031746031,7.927771992294378,0.01605072461113586,161.19012879953897,329.0607432646666,96.02045558308451,-8.309234127554827,177.54340913488733
2023-06,108,0.6666666666666666,3.5544311166912896,0.016852210777700057,694.8017495762609,1023.8624928409273,211.14695806100005,-22.032155187768197,423.8345267693911
2023-07,92,0.5760869565217391,3.0992397594340093,0.010787675198659152,839.4884219203578,1843.843424945707,80.08701733272461,-20.551195524176784,1073.8362466782296
2023-08,70,0.5714285714285714,2.8705704858774213,0.013859015242548098,1554.787099548199,3418.1380143094825,85.3811428923327,-24.83374709028123,2004.365028358922
2023-09,65,0.6461538461538462,5.05147504709599,0.0131554719561361,2583.520127267763,6070.106038815266,77.58516518068458,-10.45288472047423,3214.703364015967
2023-10,93,0.6451612903225806,5.34823176536539,0.016736991448470524,10827.921400887615,16723.601670144504,175.5075704313155,-6.085865622966384,7863.09135914601
2023-11,162,0.7098765432098766,4.858968283163655,0.017720336536490803,94027.53316530997,115556.21822515044,590.9768631445284,-9.573960851593688,37891.436810412975
2023-12,182,0.6758241758241759,3.2968668830504213,0.014144237420526558,436155.7950755168,547012.9077832915,373.3738401835618,-36.116028941014136,201890.49064010626
2024-01,127,0.6456692913385826,1.6481770688223,0.00814365220546212,376873.5410027146,923886.4487860061,68.89664496765758,-25.735496588941498,507749.37855017174
2024-02,133,0.6992481203007519,12.059572475135761,0.02255204553530538,5830043.946365134,9405116.239428887,917.9948252068514,-26.9174645961669,1914039.4829567573
2024-03,210,0.7428571428571429,4.282583721265886,0.02132057804729795,128736217.52449878,135752630.18801075,1343.3913067325805,-26.938945317806702,31936803.051813502
2024-04,120,0.6333333333333333,1.7082869890847165,0.006530034550495939,67294612.56613514,202784760.4857851,49.37814479538122,-26.918282714397705,126956187.07551402
2024-05,130,0.6538461538461539,4.257269798355906,0.015354360625146474,512606468.27917314,715391228.7649583,252.78352626261875,-19.774230903458687,280007847.9167261
2024-06,94,0.6595744680851063,3.23692372459596,0.013070287264192532,851157517.5899403,1566548746.3548982,118.97790794267449,-17.12104276245628,761206879.3892826
2024-07,112,0.6339285714285714,3.063655640873055,0.011958603358300615,1992978735.9127047,3559527482.267603,127.22098438047583,-12.308383761668008,1757464703.113046
2024-08,130,0.6307692307692307,2.708788770250489,0.01103301440659311,4905077678.446049,8760423705.876392,146.11198395062115,-19.334819537894262,4636107429.753401
2024-09,129,0.6666666666666666,4.525245459200506,0.014567546845406398,20293949260.707375,28758554421.42103,228.27812200601804,-10.735459050315866,11211594939.744085
2024-10,113,0.672566371681416,2.710363347794854,0.010872557731734888,29341421467.709526,58099975889.13055,102.02676058659728,-25.315485684495048,32562731414.59743
2024-11,219,0.7579908675799086,6.139314611071728,0.02296229687866039,1552007749010.9517,1920289171374.3865,3205.146244877595,-14.184876502083299,380197154120.10315
2024-12,171,0.695906432748538,2.5399844982769375,0.011890492466299227,4162008841287.29,5772116566187.372,200.58579990096808,-14.814168125451227,3098904200302.654
2025-01,145,0.6413793103448275,1.895972803544076,0.008423440925905938,5060270727226.64,10832387293414.02,87.6675075633319,-36.56251119978216,7883276004786.178
2025-02,108,0.6018518518518519,2.0586605093501986,0.009684716296015234,7346870244324.199,18179257537738.227,67.82318657301913,-29.585786179714685,10938439890453.828
2025-03,133,0.5789473684210527,1.5514442272752156,0.004229157794420151,4096513507572.684,23805647982549.387,30.949506233306646,-41.42335054250584,13097756857695.475
2025-04,128,0.5859375,2.5129379521945556,0.0116367368197249,29981196594924.004,57759070568216.25,142.62759245434634,-20.199860546195815,24171262813214.96
2025-05,133,0.6390977443609023,3.7046704337492744,0.01596319131441074,138610969889902.98,191344399239901.3,231.28026015223764,-11.305042061838243,88071488337323.58
2025-06,94,0.5106382978723404,1.6248736568324824,0.006393356304596841,59307580827533.85,249481555142879.66,30.38351586663788,-26.06565960089753,162080259980553.28
2025-07,125,0.632,2.126345173695603,0.009377491353695118,234634110642702.3,484809629000374.44,94.32684260875355,-20.768686802170354,322669592319362.2
2025-08,85,0.6235294117647059,3.71326652638107,0.014277245090155353,548930009067291.9,1033739638067666.4,113.22588831396085,-12.541809625075587,574341615609479.0
2025-09,73,0.5616438356164384,2.1853031347483527,0.011083851148974583,576931600928902.9,1610671238996568.8,55.81014596744501,-23.67485894566087,1009703285978377.9
2025-10,116,0.6379310344827587,1.9740987291682792,0.010119177843289178,1298171418185314.0,3279480152719553.5,103.6095308166448,-35.98205938642432,1939895321809164.2
2025-11,117,0.6153846153846154,1.7941222907401033,0.007976103074200852,1888855366084565.5,4797698023266451.0,46.29446741087592,-26.23256952345085,3324150887891553.5
2025-12,99,0.6666666666666666,4.354553906599339,0.015683214576752355,7997595781617142.0,1.27952938048836e+16,166.69652284976638,-11.940180432782169,6905881208698382.0
2026-01,131,0.6030534351145038,3.329555744045517,0.015214064240325759,3.223864811899537e+16,4.503394192387897e+16,251.95707586402426,-21.641786643446903,2.360481918989413e+16
2026-02,220,0.6090909090909091,2.0120228659798904,0.011488020297925047,1.3817080438320584e+17,1.9140805360614688e+17,325.03064450739083,-40.76111089780051,6.516839664031583e+16
2026-03,283,0.6607773851590106,2.7684821140523423,0.013658417633822115,2.1189329802150623e+18,2.610913172985664e+18,1264.0560696354194,-17.15084852816435,7.212894532372945e+17
2026-04,239,0.7112970711297071,7.939515539084878,0.03026026896794243,2.7944779761615644e+20,2.8174993534267864e+20,10691.241097477341,-28.415786632291667,3.952802117471823e+19
