direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,entry_regime,notional_usd,pnl_pct_net,pnl_usd
long,0.013296789350039325,126,NEARUSDT,1698624000,1698737400,1.277,1.2939800000000001,0.044635865309318845,trail_stop,bull,50.0,0.012096789350039326,0.6048394675019663
long,-0.0053985507246376505,2,HIGHUSDT,1698637500,1698639300,1.38,1.37255,0.025362318840579816,trail_stop,bull,50.0,-0.00659855072463765,-0.32992753623188253
long,0.012983751846381165,33,SOLUSDT,1698656400,1698686100,33.85,34.289500000000004,0.04431314623338257,trail_stop,bull,50.0,0.011783751846381165,0.5891875923190583
long,-0.055000000000000104,178,AVAXUSDT,1698658200,1698818400,11.59,10.952549999999999,0.014667817083692832,stop_loss,bull,50.0,-0.056200000000000104,-2.8100000000000054
long,-0.002497273718647883,3,FLOKIUSDT,1698659100,1698661800,3.668e-05,3.65884e-05,0.02835332606324964,trail_stop,bull,50.0,-0.0036972737186478826,-0.18486368593239413
long,0.013061033126670693,8,APTUSDT,1698712200,1698719400,7.1453,7.238625,0.04439281765636161,trail_stop,bull,50.0,0.011861033126670693,0.5930516563335346
long,-0.05500000000000009,28,SUIUSDT,1698714000,1698739200,0.4726,0.446607,0.0,stop_loss,bull,50.0,-0.05620000000000009,-2.8100000000000045
long,0.0,192,XRPUSDT,1698750900,1698923700,0.6084,0.6084,0.026462853385930313,timeout,bull,50.0,-0.0012,-0.06
long,0.0,192,XLMUSDT,1698752700,1698925500,0.1227,0.1227,0.018744906275468595,timeout,bull,50.0,-0.0012,-0.06
long,0.02571121846484161,43,SOLUSDT,1698786900,1698825600,37.26,38.217999999999996,0.05743424584004296,trail_stop,bull,50.0,0.02451121846484161,1.2255609232420805
long,0.08942942942942934,59,NEARUSDT,1698795900,1698849000,1.332,1.45112,0.12312312312312305,trail_stop,bull,50.0,0.08822942942942934,4.411471471471467
long,0.0034683818225533162,3,AAVEUSDT,1698847200,1698849900,83.18,83.46849999999999,0.03450348641500349,trail_stop,bull,50.0,0.002268381822553316,0.11341909112766581
long,0.10141347734209905,10,UNIUSDT,1698857100,1698866100,4.259,4.69092,0.13547781169288564,trail_stop,bull,50.0,0.10021347734209904,5.010673867104952
long,0.044039451114922856,41,AVAXUSDT,1698863400,1698900300,11.66,12.1735,0.07632933104631223,trail_stop,bull,50.0,0.04283945111492286,2.141972555746143
long,0.03765168312840154,43,CRVUSDT,1698863400,1698902100,0.4961,0.514779,0.06974400322515614,trail_stop,bull,50.0,0.03645168312840154,1.8225841564200769
long,0.0010483351235230924,39,DOTUSDT,1698866100,1698901200,4.655,4.65988,0.03200859291084855,trail_stop,bull,50.0,-0.00015166487647690747,-0.007583243823845374
long,0.0,192,DOGEUSDT,1698912000,1699084800,0.06972,0.06972,0.016781411359724475,timeout,bull,50.0,-0.0012,-0.06
