direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd
long,-0.008963855421686684,3,CHZUSDT,1680567300,1680570000,0.1245,0.12338400000000001,trail_stop,70.0,-0.010163855421686683,-0.7114698795180678
long,0.020081521739130553,142,ZECUSDT,1680590700,1680718500,36.8,37.539,trail_stop,70.0,0.018881521739130554,1.3217065217391388
long,0.031030789825970517,116,AAVEUSDT,1680602400,1680706800,74.7,77.018,trail_stop,70.0,0.029830789825970518,2.088155287817936
long,0.0,192,ADAUSDT,1680606000,1680778800,0.3932,0.3932,timeout,70.0,-0.0012,-0.08399999999999999
long,0.0795161290322579,101,CRVUSDT,1680606000,1680696900,0.93,1.00395,trail_stop,70.0,0.07831612903225789,5.482129032258052
long,-0.005693385214007756,108,DOTUSDT,1680606000,1680703200,6.425,6.38842,trail_stop,70.0,-0.006893385214007756,-0.48253696498054294
long,-0.003862275449101947,76,CRVUSDT,1680698700,1680767100,1.002,0.9981299999999999,trail_stop,70.0,-0.005062275449101947,-0.3543592814371363
long,0.010258418167580309,10,CHZUSDT,1680730200,1680739200,0.1277,0.12901,trail_stop,70.0,0.00905841816758031,0.6340892717306217
long,0.03010061782877313,28,FILUSDT,1680876900,1680902100,5.665,5.83552,trail_stop,70.0,0.02890061782877313,2.023043248014119
long,0.06170637970791704,61,CHZUSDT,1680906600,1680961500,0.1301,0.138128,trail_stop,70.0,0.06050637970791704,4.235446579554193
long,0.01174683544303794,131,ZECUSDT,1681077600,1681195500,39.5,39.964,trail_stop,70.0,0.01054683544303794,0.7382784810126558
long,0.020830920671685023,138,FETUSDT,1681079400,1681203600,0.3454,0.352595,trail_stop,70.0,0.019630920671685023,1.3741644470179517
long,0.003788098693758965,128,HIGHUSDT,1681087500,1681202700,2.067,2.07483,trail_stop,70.0,0.002588098693758965,0.18116690856312753
long,0.02589830508474577,36,FILUSDT,1681149600,1681182000,5.9,6.0528,trail_stop,70.0,0.02469830508474577,1.7288813559322038
long,-0.0029837733107290834,98,GALAUSDT,1681167600,1681255800,0.04129,0.041166799999999996,trail_stop,70.0,-0.004183773310729083,-0.2928641317510358
long,-0.00884862530285477,69,LTCUSDT,1681186500,1681248600,94.93,94.09,trail_stop,70.0,-0.01004862530285477,-0.7034037711998339
long,0.014491161012900234,13,HIGHUSDT,1681210800,1681222500,2.093,2.12333,trail_stop,70.0,0.013291161012900234,0.9303812709030164
long,0.0029449699054170347,7,SOLUSDT,1681283700,1681290000,23.26,23.328500000000002,trail_stop,70.0,0.0017449699054170348,0.12214789337919243
long,0.04710500490677139,29,NEARUSDT,1681285500,1681311600,2.038,2.134,trail_stop,70.0,0.04590500490677139,3.2133503434739974
long,0.008952007835455581,10,HIGHUSDT,1681302600,1681311600,2.042,2.06028,trail_stop,70.0,0.0077520078354555814,0.5426405484818907
long,0.028347598668568553,3,GALAUSDT,1681321500,1681324200,0.04206,0.043252299999999994,trail_stop,70.0,0.027147598668568553,1.9003319067997988
long,0.030173697270471492,120,ZECUSDT,1681368300,1681476300,40.3,41.516,trail_stop,70.0,0.028973697270471492,2.0281588089330045
long,-0.0008316366483947677,1,ARBUSDT,1681375500,1681376400,1.277,1.2759379999999998,trail_stop,70.0,-0.0020316366483947674,-0.14221456538763372
long,0.034170661553212,120,CRVUSDT,1681376400,1681484400,1.043,1.07864,trail_stop,70.0,0.032970661553212,2.30794630872484
long,-0.00370015948963305,119,AVAXUSDT,1681377300,1681484400,18.81,18.7404,trail_stop,70.0,-0.00490015948963305,-0.3430111642743135
long,0.02150035553448687,6,DOGEUSDT,1681380000,1681385400,0.08438,0.0861942,trail_stop,70.0,0.02030035553448687,1.421024887414081
long,-0.0029893529893530056,41,SOLUSDT,1681389900,1681426800,24.42,24.347,trail_stop,70.0,-0.004189352989353005,-0.29325470925471037
long,0.11671670506037518,70,APTUSDT,1681390800,1681453800,11.8509,13.234098,trail_stop,70.0,0.11551670506037517,8.086169354226262
long,0.0010598316295850204,49,DOTUSDT,1681432200,1681476300,6.652,6.65905,trail_stop,70.0,-0.00014016837041497948,-0.009811785929048564
long,0.00908565043055267,7,ARBUSDT,1681486200,1681492500,1.5213,1.5351219999999999,trail_stop,70.0,0.007885650430552671,0.551995530138687
long,-0.005785609397944077,2,HBARUSDT,1681518600,1681520400,0.0681,0.067706,trail_stop,70.0,-0.006985609397944076,-0.48899265785608537
long,0.0235255930087389,2,FETUSDT,1681539300,1681541100,0.4005,0.40992199999999995,trail_stop,70.0,0.0223255930087389,1.562791510611723
long,0.011630901287553681,48,ADAUSDT,1681544700,1681587900,0.4427,0.447849,trail_stop,70.0,0.010430901287553682,0.7301630901287577
long,0.01729647366129717,15,NEARUSDT,1681547400,1681560900,2.297,2.3367299999999998,trail_stop,70.0,0.01609647366129717,1.126753156290802
long,0.024913949275362217,3,HIGHUSDT,1681552800,1681555500,2.208,2.26301,trail_stop,70.0,0.023713949275362217,1.6599764492753553
long,0.010181229773462797,5,FILUSDT,1681575300,1681579800,6.18,6.24292,trail_stop,70.0,0.008981229773462798,0.6286860841423958
long,-0.002285714285714311,4,SHIBUSDT,1681603200,1681606800,1.155e-05,1.15236e-05,trail_stop,70.0,-0.0034857142857143107,-0.24400000000000174
long,-0.009592765748031562,133,LINKUSDT,1681605900,1681725600,8.128,8.05003,trail_stop,70.0,-0.010792765748031561,-0.7554936023622093
long,0.021466180639935096,41,SOLUSDT,1681677000,1681713900,24.69,25.22,trail_stop,70.0,0.020266180639935096,1.4186326447954567
long,0.012001633986927999,9,HIGHUSDT,1681691400,1681699500,2.448,2.4773799999999997,trail_stop,70.0,0.010801633986927999,0.7561143790849599
long,-0.004473684210526451,21,AVAXUSDT,1681699500,1681718400,20.52,20.428199999999997,trail_stop,70.0,-0.0056736842105264505,-0.39715789473685154
long,0.018430045489847984,1,DOGEUSDT,1681715700,1681716600,0.09013,0.0917911,trail_stop,70.0,0.017230045489847984,1.2061031842893588
long,0.018162859980139,9,FETUSDT,1681722900,1681731000,0.4028,0.410116,trail_stop,70.0,0.016962859980139,1.18740019860973
long,0.04113333333333345,28,GALAUSDT,1681779600,1681804800,0.045,0.046851000000000004,trail_stop,70.0,0.03993333333333345,2.7953333333333417
long,0.023141391770602645,9,ARBUSDT,1681795800,1681803900,1.7158,1.755506,trail_stop,70.0,0.021941391770602645,1.5358974239421852
long,-0.05500000000000014,102,CRVUSDT,1681799400,1681891200,1.106,1.04517,stop_loss,70.0,-0.05620000000000014,-3.93400000000001
long,-0.0024714229404809696,6,HIGHUSDT,1681799400,1681804800,2.537,2.5307299999999997,trail_stop,70.0,-0.0036714229404809697,-0.2569996058336679
long,0.032679090029041735,51,LINKUSDT,1681799400,1681845300,8.264,8.53406,trail_stop,70.0,0.031479090029041736,2.2035363020329215
long,-0.054999999999999986,91,DOTUSDT,1681810200,1681892100,6.869,6.491205,stop_loss,70.0,-0.056199999999999986,-3.933999999999999
long,-0.05500000000000007,37,XRPUSDT,1681858800,1681892100,0.529,0.499905,stop_loss,70.0,-0.05620000000000007,-3.934000000000005
long,-0.003981897961751388,3,APTUSDT,1681862400,1681865100,12.7168,12.666163,trail_stop,70.0,-0.005181897961751387,-0.36273285732259714
long,-0.008796980657336004,18,UNIUSDT,1681868700,1681884900,6.359,6.30306,trail_stop,70.0,-0.009996980657336004,-0.6997886460135203
long,-0.003266012050881576,13,DOGEUSDT,1681912800,1681924500,0.08962,0.0893273,trail_stop,70.0,-0.004466012050881576,-0.3126208435617103
long,-0.05500000000000003,14,CHZUSDT,1681918200,1681930800,0.1401,0.1323945,stop_loss,70.0,-0.05620000000000003,-3.934000000000002
long,-0.006178371391641495,40,XRPUSDT,1682173800,1682209800,0.4642,0.461332,trail_stop,70.0,-0.007378371391641494,-0.5164859974149046
long,0.05686567164179103,25,HIGHUSDT,1682235000,1682257500,1.943,2.05349,trail_stop,70.0,0.05566567164179103,3.896597014925372
long,0.004776728209531939,8,XRPUSDT,1682297100,1682304300,0.4658,0.46802499999999997,trail_stop,70.0,0.003576728209531939,0.25037097466723574
long,-0.0035694822888283437,63,ZECUSDT,1682297100,1682353800,36.7,36.569,trail_stop,70.0,-0.004769482288828343,-0.33386376021798403
long,0.015601593625497909,118,CHZUSDT,1682430300,1682536500,0.1255,0.127458,trail_stop,70.0,0.01440159362549791,1.0081115537848537
long,0.007033773861967691,12,HIGHUSDT,1682482500,1682493300,2.043,2.05737,trail_stop,70.0,0.005833773861967691,0.40836417033773836
long,0.01878829446730672,57,SOLUSDT,1682485200,1682536500,21.87,22.2809,trail_stop,70.0,0.017588294467306722,1.2311806127114706
long,0.025791861735481907,44,BTCUSDT,1682496900,1682536500,28402.37,29134.92,trail_stop,70.0,0.024591861735481908,1.7214303214837334
long,0.03466666666666661,24,FETUSDT,1682496900,1682518500,0.3405,0.352304,trail_stop,70.0,0.03346666666666661,2.3426666666666627
long,0.009430894308943043,44,HBARUSDT,1682496900,1682536500,0.0615,0.062079999999999996,trail_stop,70.0,0.008230894308943044,0.5761626016260131
long,-0.05500000000000003,2,ADAUSDT,1682536500,1682538300,0.4107,0.3881115,stop_loss,70.0,-0.05620000000000003,-3.934000000000002
long,-0.05500000000000007,1,ARBUSDT,1682536500,1682537400,1.4646,1.3840469999999998,stop_loss,70.0,-0.05620000000000007,-3.934000000000005
long,0.0,192,AAVEUSDT,1682577900,1682750700,70.6,70.6,timeout,70.0,-0.0012,-0.08399999999999999
long,0.0,192,CHZUSDT,1682577900,1682750700,0.1283,0.1283,timeout,70.0,-0.0012,-0.08399999999999999
long,-0.009876876370383003,103,DOTUSDT,1682577900,1682670600,5.929,5.870439999999999,trail_stop,70.0,-0.011076876370383003,-0.7753813459268102
long,-0.009930576405459097,129,ETHUSDT,1682577900,1682694000,1898.49,1879.6369,trail_stop,70.0,-0.011130576405459097,-0.7791403483821367
long,0.006560114503816548,49,HIGHUSDT,1682577900,1682622000,2.096,2.1097499999999996,trail_stop,70.0,0.005360114503816548,0.3752080152671584
long,0.007534782608695701,96,SOLUSDT,1682703000,1682789400,23.0,23.1733,trail_stop,70.0,0.006334782608695701,0.44343478260869906
long,0.011425309192788542,56,APTUSDT,1682739000,1682789400,10.4223,10.541378,trail_stop,70.0,0.010225309192788542,0.715771643495198
long,0.011637519872814157,40,HBARUSDT,1682856900,1682892900,0.0629,0.06363200000000001,trail_stop,70.0,0.010437519872814157,0.730626391096991
long,-0.007509870073935806,16,ARBUSDT,1682867700,1682882100,1.3931,1.382638,trail_stop,70.0,-0.008709870073935807,-0.6096909051755065
long,0.0,192,CHZUSDT,1682952300,1683125100,0.1274,0.1274,timeout,70.0,-0.0012,-0.08399999999999999
long,0.022173435784851685,1,CRVUSDT,1683140400,1683141300,0.911,0.9311999999999999,trail_stop,70.0,0.020973435784851686,1.468140504939618
long,0.0,192,NEARUSDT,1683176400,1683349200,1.875,1.875,timeout,70.0,-0.0012,-0.08399999999999999
long,0.0,192,CHZUSDT,1683195300,1683368100,0.1295,0.1295,timeout,70.0,-0.0012,-0.08399999999999999
long,0.010813464235624135,158,AAVEUSDT,1683203400,1683345600,71.3,72.071,trail_stop,70.0,0.009613464235624135,0.6729424964936894
long,0.007328399629972193,76,UNIUSDT,1683294300,1683362700,5.405,5.44461,trail_stop,70.0,0.006128399629972193,0.4289879740980535
long,-0.010013736263736254,48,AAVEUSDT,1683302400,1683345600,72.8,72.071,trail_stop,70.0,-0.011213736263736254,-0.7849615384615377
long,-0.009418206707734538,29,FETUSDT,1683451800,1683477900,0.2922,0.289448,trail_stop,70.0,-0.010618206707734537,-0.7432744695414176
long,0.021944121071012603,27,SHIBUSDT,1683569700,1683594000,8.59e-06,8.778499999999999e-06,trail_stop,70.0,0.020744121071012603,1.4520884749708822
long,-0.006696696696696667,157,ZECUSDT,1683596700,1683738000,33.3,33.077,trail_stop,70.0,-0.007896696696696667,-0.5527687687687667
long,0.022183544303797376,3,FLOKIUSDT,1683618300,1683621000,3.476e-05,3.5531099999999996e-05,trail_stop,70.0,0.020983544303797376,1.4688481012658163
long,0.019556435643564348,88,FETUSDT,1683627300,1683706500,0.2525,0.257438,trail_stop,70.0,0.01835643564356435,1.2849504950495043
long,-0.05500000000000002,67,BCHUSDT,1683677700,1683738000,122.9,116.1405,stop_loss,70.0,-0.05620000000000002,-3.9340000000000015
long,0.0525601898948796,42,GALAUSDT,1683694800,1683732600,0.02949,0.031039999999999998,trail_stop,70.0,0.0513601898948796,3.595213292641572
long,0.04194484112816842,1,ARBUSDT,1683721800,1683722700,1.1204,1.167395,trail_stop,70.0,0.04074484112816842,2.852138878971789
long,0.029449185415050597,11,FETUSDT,1683721800,1683731700,0.2578,0.265392,trail_stop,70.0,0.028249185415050598,1.977442979053542
long,-0.05499999999999997,18,FILUSDT,1683722700,1683738900,4.627,4.372515,stop_loss,70.0,-0.05619999999999997,-3.933999999999998
long,0.0,192,UNIUSDT,1683792000,1683964800,5.151,5.151,timeout,70.0,-0.0012,-0.08399999999999999
long,0.0,192,LTCUSDT,1683806400,1683979200,80.48,80.48,timeout,70.0,-0.0012,-0.08399999999999999
long,-0.05500000000000003,23,HIGHUSDT,1683808200,1683828900,1.46,1.3797,stop_loss,70.0,-0.05620000000000003,-3.934000000000002
long,0.023645858058390624,4,XRPUSDT,1683866700,1683870300,0.4213,0.431262,trail_stop,70.0,0.022445858058390625,1.5712100640873436
long,-0.008650146221332996,110,LINKUSDT,1683925200,1684024200,6.497,6.440799999999999,trail_stop,70.0,-0.009850146221332996,-0.6895102354933097
long,0.09345454545454542,1,PEPEUSDT,1683970200,1683971100,1.65e-06,1.8042e-06,trail_stop,70.0,0.09225454545454541,6.457818181818179
long,5.633802816892827e-05,130,ARBUSDT,1683971100,1684088100,1.1715,1.1715659999999999,trail_stop,70.0,-0.0011436619718310716,-0.08005633802817501
long,0.01638537271448654,1,FLOKIUSDT,1683971100,1683972000,3.555e-05,3.613249999999999e-05,trail_stop,70.0,0.015185372714486542,1.062976090014058
long,0.0,192,CRVUSDT,1683972000,1684144800,0.822,0.822,timeout,70.0,-0.0012,-0.08399999999999999
long,-0.05500000000000006,50,SUIUSDT,1683981900,1684026900,1.1349,1.0724805,stop_loss,70.0,-0.05620000000000006,-3.934000000000004
long,0.022614498284941293,94,APTUSDT,1684003500,1684088100,8.2796,8.466839,trail_stop,70.0,0.021414498284941293,1.4990148799458904
long,0.01916750587445447,15,GALAUSDT,1684071900,1684085400,0.02979,0.030361,trail_stop,70.0,0.01796750587445447,1.2577254112118128
long,0.004491119158475605,14,APTUSDT,1684138500,1684151100,8.6985,8.737566,trail_stop,70.0,0.0032911191584756054,0.2303783410932924
long,0.0,192,FETUSDT,1684141200,1684314000,0.2516,0.2516,timeout,70.0,-0.0012,-0.08399999999999999
long,0.0458684149988497,166,LTCUSDT,1684161000,1684310400,86.94,90.92779999999999,trail_stop,70.0,0.0446684149988497,3.1267890499194793
long,0.019496355202120758,71,HIGHUSDT,1684170000,1684233900,1.509,1.5384200000000001,trail_stop,70.0,0.018296355202120758,1.2807448641484531
long,-0.05500000000000012,70,SUIUSDT,1684194300,1684257300,1.2096,1.1430719999999999,stop_loss,70.0,-0.05620000000000012,-3.934000000000008
long,0.07507827175954909,23,HIGHUSDT,1684280700,1684301400,1.597,1.7168999999999999,trail_stop,70.0,0.07387827175954909,5.171479023168436
long,0.0037288883982778145,29,LTCUSDT,1684284300,1684310400,90.59,90.92779999999999,trail_stop,70.0,0.0025288883982778143,0.177022187879447
long,0.04926236749116614,40,SUIUSDT,1684338300,1684374300,1.132,1.187765,trail_stop,70.0,0.04806236749116614,3.3643657243816296
long,-7.120253164564083e-05,23,FETUSDT,1684353600,1684374300,0.2528,0.252782,trail_stop,70.0,-0.0012712025316456406,-0.08898417721519485
long,0.035851607089215816,19,FLOKIUSDT,1684368900,1684386000,3.329e-05,3.4483499999999996e-05,trail_stop,70.0,0.034651607089215816,2.4256124962451073
long,0.040197368421052586,8,PEPEUSDT,1684395000,1684402200,1.52e-06,1.5811e-06,trail_stop,70.0,0.038997368421052586,2.729815789473681
long,0.003082641014429311,22,XRPUSDT,1684404900,1684424700,0.4574,0.45880999999999994,trail_stop,70.0,0.0018826410144293113,0.1317848710100518
long,-0.004457155191021021,3,XRPUSDT,1684507500,1684510200,0.4633,0.46123499999999995,trail_stop,70.0,-0.005657155191021021,-0.39600086337147145
