direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,ml_prob,kelly_fraction,notional_usd,pnl_pct_net,pnl_usd
short,-0.0016636718507962382,48,MUSDT,1769178600,1769221800,1.6139,1.616585,0.027510998203110478,trail_stop,,0.1,50.0,-0.002863671850796238,-0.14318359253981192
short,-0.054999999999999875,9,FARTCOINUSDT,1769180400,1769188500,0.2953,0.31154149999999997,0.008127328140873732,stop_loss,,0.1,50.0,-0.056199999999999875,-2.809999999999994
short,-0.05499999999999991,9,XPLUSDT,1769180400,1769188500,0.1209,0.12754949999999998,0.004962779156327457,stop_loss,,0.1,50.0,-0.05619999999999991,-2.8099999999999956
short,-0.0549999999999999,72,CHZUSDT,1769181300,1769246100,0.04964,0.05237019999999999,0.00503626107977424,stop_loss,,0.1,50.0,-0.0561999999999999,-2.809999999999995
short,-0.054999999999999986,2,IPUSDT,1769181300,1769183100,2.219,2.341045,0.0,stop_loss,,0.1,50.0,-0.056199999999999986,-2.809999999999999
short,0.03258227848101269,185,CRVUSDT,1769216400,1769382900,0.3555,0.343917,0.0607594936708861,trail_stop,,0.1,50.0,0.03138227848101269,1.5691139240506344
short,-0.05499999999999999,23,TRADOORUSDT,1769221800,1769242500,0.7409,0.7816495,0.003509245512214937,stop_loss,,0.1,50.0,-0.05619999999999999,-2.8099999999999996
short,0.06100048744820865,171,VIRTUALUSDT,1769232600,1769386500,0.8206,0.770543,0.0883499878137948,trail_stop,,0.1,50.0,0.05980048744820865,2.9900243724104323
short,0.0749307253463732,167,BIOUSDT,1769238900,1769389200,0.04908,0.0454024,0.10187449062754682,trail_stop,,0.1,50.0,0.07373072534637319,3.6865362673186595
short,0.0016650270536152712,59,SKYAIUSDT,1769247000,1769300100,0.04066,0.040592300000000005,0.030742744712247937,trail_stop,,0.1,50.0,0.0004650270536152713,0.023251352680763566
short,-0.004272567922874638,34,PROMUSDT,1769257800,1769288400,2.282,2.29175,0.024978089395267283,trail_stop,,0.1,50.0,-0.005472567922874638,-0.2736283961437319
short,0.020542844875176394,39,GUNUSDT,1769291100,1769326200,0.032606,0.03193618,0.049070723179782984,trail_stop,,0.1,50.0,0.019342844875176395,0.9671422437588197
short,0.03453206692227261,35,MERLUSDT,1769301000,1769332500,0.11476,0.1107971,0.0626524921575462,trail_stop,,0.1,50.0,0.03333206692227261,1.6666033461136307
short,0.05808166409861318,56,METUSDT,1769332500,1769382900,0.2596,0.24452200000000002,0.0855161787365177,trail_stop,,0.1,50.0,0.05688166409861318,2.844083204930659
short,0.005883218842001896,58,HYPEUSDT,1769333400,1769385600,22.418,22.28611,0.03483807654563292,trail_stop,,0.1,50.0,0.0046832188420018964,0.23416094210009483
short,-0.05499999999999987,30,BASUSDT,1769388300,1769415300,0.003755,0.003961525,0.0002663115845539634,stop_loss,,0.1,50.0,-0.05619999999999987,-2.8099999999999934
short,0.020421618562535333,113,UBUSDT,1769392800,1769494500,0.03534,0.034618300000000005,0.048953027730616924,trail_stop,,0.1,50.0,0.019221618562535334,0.9610809281267667
short,-0.054999999999999875,47,PIEVERSEUSDT,1769400000,1769442300,0.57777,0.6095473499999999,0.011319383145542327,stop_loss,,0.1,50.0,-0.056199999999999875,-2.809999999999994
short,0.0,192,ORDIUSDT,1769413500,1769586300,3.832,3.832,0.00835073068893529,timeout,,0.1,50.0,-0.0012,-0.06
short,-0.05499999999999987,21,METUSDT,1769424300,1769443200,0.2449,0.2583695,0.011433238056349517,stop_loss,,0.1,50.0,-0.05619999999999987,-2.8099999999999934
short,0.026283245752603292,31,PIPPINUSDT,1769445900,1769473800,0.31019,0.3020372,0.05464392791514884,trail_stop,,0.1,50.0,0.025083245752603293,1.2541622876301646
short,0.00047775608753715187,41,MERLUSDT,1769450400,1769487300,0.09733,0.09728350000000001,0.02959005445391959,trail_stop,,0.1,50.0,-0.000722243912462848,-0.0361121956231424
short,0.0006890130353817159,32,IPUSDT,1769469300,1769498100,2.148,2.14652,0.029795158286778423,trail_stop,,0.1,50.0,-0.000510986964618284,-0.025549348230914197
short,-0.05499999999999989,3,AVNTUSDT,1769473800,1769476500,0.2999,0.31639449999999997,0.010003334444814948,stop_loss,,0.1,50.0,-0.05619999999999989,-2.8099999999999943
short,-0.054999999999999986,64,WLFIUSDT,1769491800,1769549400,0.1574,0.166057,0.00825921219822124,stop_loss,,0.1,50.0,-0.056199999999999986,-2.809999999999999
short,-0.054999999999999945,24,GUNUSDT,1769508000,1769529600,0.029669,0.031300795,0.01786376352421717,stop_loss,,0.1,50.0,-0.056199999999999944,-2.8099999999999974
short,-0.05499999999999998,65,PROMUSDT,1769514300,1769572800,1.991,2.100505,0.016574585635359185,stop_loss,,0.1,50.0,-0.05619999999999998,-2.809999999999999
short,-0.05499999999999989,23,BIOUSDT,1769520600,1769541300,0.04323,0.04560764999999999,0.00879019199629883,stop_loss,,0.1,50.0,-0.05619999999999989,-2.8099999999999943
short,-0.055,31,BEATUSDT,1769538600,1769566500,0.2677,0.2824235,0.0,stop_loss,,0.1,50.0,-0.0562,-2.81
short,-0.05500000000000001,98,SIRENUSDT,1769573700,1769661900,0.08673,0.09150015,0.017871555401821698,stop_loss,,0.1,50.0,-0.05620000000000001,-2.8100000000000005
short,0.018886278195488698,53,IPUSDT,1769597100,1769644800,2.128,2.08781,0.04746240601503758,trail_stop,,0.1,50.0,0.017686278195488698,0.8843139097744349
short,0.01337910643889613,4,HUSDT,1769603400,1769607000,0.1522,0.1501637,0.04211563731931668,trail_stop,,0.1,50.0,0.01217910643889613,0.6089553219448065
short,0.09887836490528407,141,PROMUSDT,1769607900,1769734800,2.006,1.80765,0.12512462612163505,trail_stop,,0.1,50.0,0.09767836490528406,4.883918245264203
short,0.01368635332921048,27,PIEVERSEUSDT,1769617800,1769642100,0.58212,0.5741529,0.04241393527107811,trail_stop,,0.1,50.0,0.01248635332921048,0.624317666460524
short,0.03021857599810454,5,QUSDT,1769623200,1769627700,0.016882,0.01637185,0.058464636891363685,trail_stop,,0.1,50.0,0.02901857599810454,1.4509287999052272
short,0.028491570541259937,24,ZEREBROUSDT,1769629500,1769651100,0.01127,0.010948900000000001,0.056787932564330075,trail_stop,,0.1,50.0,0.027291570541259937,1.3645785270629969
short,0.019795577307589032,137,RAVEUSDT,1769643000,1769766300,0.33509,0.3284567,0.04834522068697959,trail_stop,,0.1,50.0,0.018595577307589033,0.9297788653794516
short,0.034676663542642976,10,MONUSDT,1769650200,1769659200,0.02134,0.0206,0.06279287722586696,trail_stop,,0.1,50.0,0.033476663542642976,1.6738331771321489
short,0.06710935630533625,50,BASUSDT,1769653800,1769698800,0.004179,0.00389855,0.09428092845178278,trail_stop,,0.1,50.0,0.06590935630533624,3.295467815266812
short,0.0028768244441412703,22,GUNUSDT,1769661900,1769681700,0.029324,0.02923964,0.031919247033146886,trail_stop,,0.1,50.0,0.0016768244441412704,0.08384122220706351
short,0.0341766518315646,26,AVNTUSDT,1769676300,1769699700,0.2921,0.282117,0.06230742896268417,trail_stop,,0.1,50.0,0.0329766518315646,1.6488325915782298
short,0.04949129593810439,43,AAVEUSDT,1769681700,1769720400,155.1,147.4239,0.0771760154738878,trail_stop,,0.1,50.0,0.04829129593810439,2.4145647969052195
short,-0.001447950457092196,9,ADAUSDT,1769698800,1769706900,0.3391,0.339591,0.027720436449425005,trail_stop,,0.1,50.0,-0.002647950457092196,-0.13239752285460982
short,0.015452483701486525,41,ETHUSDT,1769699700,1769736600,2813.14,2769.67,0.04412862495289956,trail_stop,,0.1,50.0,0.014252483701486525,0.7126241850743262
short,0.10251958762886595,10,BEATUSDT,1769727600,1769736600,0.2425,0.217639,0.12865979381443302,trail_stop,,0.1,50.0,0.10131958762886595,5.065979381443297
short,0.01322992700729923,4,UNIUSDT,1769733000,1769736600,4.384,4.3260000000000005,0.04197080291970806,trail_stop,,0.1,50.0,0.01202992700729923,0.6014963503649615
