timestamp,open,high,low,close,volume
2024-06-01T00:00:00+00:00,67541.0,67754.3,67446.8,67717.2,123.21616
2024-06-01T04:00:00+00:00,67717.3,67804.8,67571.6,67627.8,82.39708227
2024-06-01T08:00:00+00:00,67627.9,67750.9,67610.5,67660.1,74.20382901
2024-06-01T12:00:00+00:00,67660.1,67873.4,67640.6,67700.4,100.52402057
2024-06-01T16:00:00+00:00,67695.8,67833.2,67565.2,67757.0,110.01228847
2024-06-01T20:00:00+00:00,67756.4,67887.7,67715.0,67767.1,58.45143
2024-06-02T00:00:00+00:00,67767.1,67909.2,67650.6,67790.1,60.95767665
2024-06-02T04:00:00+00:00,67790.1,67870.1,67723.2,67728.3,39.3461913
2024-06-02T08:00:00+00:00,67727.0,68309.2,67382.5,68252.4,225.76392997
2024-06-02T12:00:00+00:00,68248.0,68465.4,67796.2,68143.7,439.60384533
2024-06-02T16:00:00+00:00,68143.7,68205.8,67305.9,67737.2,354.77413476
2024-06-02T20:00:00+00:00,67737.3,67978.8,67582.7,67773.6,102.79404705
2024-06-03T00:00:00+00:00,67773.6,68794.2,67620.9,68389.6,490.7324019
2024-06-03T04:00:00+00:00,68389.7,69213.7,68291.9,68905.5,682.16036485
2024-06-03T08:00:00+00:00,68905.6,69327.1,68850.9,69083.2,445.88222656
2024-06-03T12:00:00+00:00,69083.2,70283.0,68536.2,69610.7,1481.57545723
2024-06-03T16:00:00+00:00,69613.6,69703.4,68807.0,69202.4,666.18058184
2024-06-03T20:00:00+00:00,69209.4,69494.9,68736.9,68810.6,255.99094807
2024-06-04T00:00:00+00:00,68810.7,69362.8,68674.5,69173.7,303.32893
2024-06-04T04:00:00+00:00,69173.7,69272.6,68767.1,69013.0,146.01420479
2024-06-04T08:00:00+00:00,69013.0,69195.2,68571.5,68960.9,177.97075398
2024-06-04T12:00:00+00:00,68960.9,70493.3,68857.5,70440.8,610.17318609
2024-06-04T16:00:00+00:00,70440.8,71067.0,70090.7,70429.0,1561.55134267
2024-06-04T20:00:00+00:00,70429.0,70729.6,70170.1,70546.2,235.2578111
2024-06-05T00:00:00+00:00,70546.2,71285.2,70431.7,70944.4,832.304538
2024-06-05T04:00:00+00:00,70944.4,71366.0,70810.0,71198.1,664.8924673
2024-06-05T08:00:00+00:00,71198.1,71231.2,70704.3,70968.9,414.33523239
2024-06-05T12:00:00+00:00,70968.9,71722.2,70382.4,71577.3,1462.65828405
2024-06-05T16:00:00+00:00,71577.4,71753.4,70867.9,71270.6,1182.07861873
2024-06-05T20:00:00+00:00,71275.6,71359.0,70733.6,71104.6,309.13429168
2024-06-06T00:00:00+00:00,71104.6,71231.1,70900.2,71050.0,209.81513757
2024-06-06T04:00:00+00:00,71050.0,71096.9,70802.2,71025.1,283.53697185
2024-06-06T08:00:00+00:00,71025.1,71184.7,70869.0,71164.9,203.383707
2024-06-06T12:00:00+00:00,71164.9,71650.0,71001.3,71296.4,1047.5267102
2024-06-06T16:00:00+00:00,71296.4,71381.0,70450.8,70478.6,733.27687669
2024-06-06T20:00:00+00:00,70484.7,70945.5,70131.6,70793.4,353.38956
2024-06-07T00:00:00+00:00,70793.4,71009.1,70677.9,70992.8,155.24145045
2024-06-07T04:00:00+00:00,70992.8,71440.2,70992.8,71105.0,383.67623889
2024-06-07T08:00:00+00:00,71105.1,71716.9,71043.5,71698.2,341.1894888
2024-06-07T12:00:00+00:00,71698.2,71976.7,70635.0,71109.5,1941.76395
2024-06-07T16:00:00+00:00,71109.6,71209.2,68420.0,69264.1,2456.03765498
2024-06-07T20:00:00+00:00,69264.1,69541.2,68999.2,69354.9,347.27884696
2024-06-08T00:00:00+00:00,69355.0,69526.9,69300.0,69432.4,127.13765993
2024-06-08T04:00:00+00:00,69432.5,69568.3,69240.4,69568.3,100.22973456
2024-06-08T08:00:00+00:00,69571.1,69571.1,69319.7,69370.7,129.32523394
2024-06-08T12:00:00+00:00,69370.8,69493.9,69167.2,69425.3,279.81163598
2024-06-08T16:00:00+00:00,69425.3,69485.1,69309.0,69459.6,135.31985448
2024-06-08T20:00:00+00:00,69459.7,69470.7,69289.7,69314.7,62.33130516
2024-06-09T00:00:00+00:00,69311.4,69343.7,69138.4,69264.2,66.91578238
2024-06-09T04:00:00+00:00,69264.3,69427.8,69238.3,69303.1,77.32010642
2024-06-09T08:00:00+00:00,69303.2,69408.0,69288.8,69370.1,64.48964434
2024-06-09T12:00:00+00:00,69370.1,69775.0,69277.1,69508.1,339.63168677
2024-06-09T16:00:00+00:00,69508.1,69838.7,69500.5,69707.2,152.64330964
2024-06-09T20:00:00+00:00,69707.2,69808.9,69580.0,69642.8,77.33267802
2024-06-10T00:00:00+00:00,69642.8,69788.2,69431.2,69610.3,100.74113709
2024-06-10T04:00:00+00:00,69610.3,69673.9,69249.2,69309.5,164.37175416
2024-06-10T08:00:00+00:00,69308.5,69542.9,69171.6,69470.1,229.6869563
2024-06-10T12:00:00+00:00,69470.1,70175.1,69226.8,70052.6,697.34914085
2024-06-10T16:00:00+00:00,70052.6,70121.6,69381.3,69485.8,569.32286976
2024-06-10T20:00:00+00:00,69486.3,69677.7,69330.3,69533.7,226.25876887
2024-06-11T00:00:00+00:00,69533.7,69590.4,67888.0,68465.0,1536.08409539
2024-06-11T04:00:00+00:00,68465.0,68465.0,67371.8,67565.7,1377.76634293
2024-06-11T08:00:00+00:00,67565.4,67653.4,66712.7,66897.5,2151.02360808
2024-06-11T12:00:00+00:00,66897.6,67279.6,66079.9,66235.6,1773.35311166
2024-06-11T16:00:00+00:00,66244.7,67584.8,66172.7,67393.5,1142.51627529
2024-06-11T20:00:00+00:00,67400.2,67575.6,67173.9,67310.5,208.18839017
