timestamp,open,high,low,close,volume
2024-08-01T00:00:00+00:00,64639.2,64844.6,63761.0,63955.5,516.06553889
2024-08-01T04:00:00+00:00,63945.0,64481.9,63580.0,64338.1,271.69731445
2024-08-01T08:00:00+00:00,64330.8,64696.2,64313.5,64670.1,113.66511287
2024-08-01T12:00:00+00:00,64670.2,64942.6,62676.0,62903.0,552.64751201
2024-08-01T16:00:00+00:00,62909.4,63493.1,62295.3,63430.6,667.10833838
2024-08-01T20:00:00+00:00,63418.1,65648.8,63338.7,65354.0,459.79316318
2024-08-02T00:00:00+00:00,65354.1,65596.3,63672.9,64603.0,329.04022238
2024-08-02T04:00:00+00:00,64603.0,64648.5,63816.3,64167.8,263.64698561
2024-08-02T08:00:00+00:00,64167.8,64963.9,64047.8,64667.7,333.7476812
2024-08-02T12:00:00+00:00,64667.7,65536.4,62446.4,63428.7,1245.16840173
2024-08-02T16:00:00+00:00,63419.5,63613.5,62510.1,62635.6,534.7622728
2024-08-02T20:00:00+00:00,62633.1,63181.4,61233.2,61495.5,666.13265886
2024-08-03T00:00:00+00:00,61495.5,61971.5,60501.7,61892.5,511.4848529
2024-08-03T04:00:00+00:00,61892.6,61973.0,61400.4,61679.5,130.69314513
2024-08-03T08:00:00+00:00,61669.2,61999.9,61455.7,61918.2,175.40012847
2024-08-03T12:00:00+00:00,61918.3,62193.5,60834.7,60886.0,264.23372346
2024-08-03T16:00:00+00:00,60886.1,61281.6,59927.2,60235.0,867.34302912
2024-08-03T20:00:00+00:00,60242.8,60846.0,59859.6,60710.9,388.1719624
2024-08-04T00:00:00+00:00,60706.4,61107.6,60328.7,60733.1,158.1247145
2024-08-04T04:00:00+00:00,60737.1,60937.3,60260.5,60368.9,107.8316906
2024-08-04T08:00:00+00:00,60372.4,61000.0,60118.6,60900.7,167.1665724
2024-08-04T12:00:00+00:00,60900.7,61080.6,58961.6,59088.9,550.90464911
2024-08-04T16:00:00+00:00,59096.7,59490.2,57194.6,59260.5,1019.70317351
2024-08-04T20:00:00+00:00,59254.9,59576.0,58010.0,58151.0,485.58737757
2024-08-05T00:00:00+00:00,58156.8,58303.1,52248.0,53892.6,2663.35922439
2024-08-05T04:00:00+00:00,53883.0,54553.5,49000.0,52683.8,2662.93232156
2024-08-05T08:00:00+00:00,52679.8,53243.1,50646.1,51338.4,1896.27751613
2024-08-05T12:00:00+00:00,51338.4,54968.3,49500.0,54307.8,3113.12546153
2024-08-05T16:00:00+00:00,54316.0,55521.0,52551.0,53474.1,1817.43061617
2024-08-05T20:00:00+00:00,53463.9,55190.4,53461.1,54022.6,1097.7489753
2024-08-06T00:00:00+00:00,54018.7,56264.3,53948.4,55667.1,1083.90074042
2024-08-06T04:00:00+00:00,55676.0,56156.5,55261.3,56005.7,802.38998865
2024-08-06T08:00:00+00:00,56005.8,56109.3,54600.0,55216.5,864.75187822
2024-08-06T12:00:00+00:00,55210.5,56607.8,54399.9,56411.2,1179.20252777
2024-08-06T16:00:00+00:00,56411.2,57043.7,56234.6,56764.6,782.97540567
2024-08-06T20:00:00+00:00,56761.8,56928.1,55808.7,56027.2,612.85858
2024-08-07T00:00:00+00:00,56022.6,57275.8,55571.7,56867.9,663.22263772
2024-08-07T04:00:00+00:00,56865.1,57248.3,56550.1,56920.8,433.53020848
2024-08-07T08:00:00+00:00,56920.9,57722.8,56875.1,56954.9,634.43511448
2024-08-07T12:00:00+00:00,56961.1,57480.8,55677.9,56108.0,882.7666834
2024-08-07T16:00:00+00:00,56097.3,56300.0,54669.8,54773.8,744.40100727
2024-08-07T20:00:00+00:00,54755.6,55573.6,54567.5,55136.7,612.06603026
2024-08-08T00:00:00+00:00,55138.8,57635.0,54740.7,57051.9,769.18645
2024-08-08T04:00:00+00:00,57054.5,57430.3,56673.9,57193.0,393.60933
2024-08-08T08:00:00+00:00,57193.0,57668.8,56981.5,57319.0,409.80672315
2024-08-08T12:00:00+00:00,57319.1,59500.0,56694.6,59412.3,1178.53449816
2024-08-08T16:00:00+00:00,59420.9,59857.2,59243.0,59400.3,692.69202331
2024-08-08T20:00:00+00:00,59411.5,62763.9,59296.1,61692.9,772.35725796
2024-08-09T00:00:00+00:00,61685.7,61746.1,60771.9,61367.9,411.43735
2024-08-09T04:00:00+00:00,61367.9,61389.8,60600.9,60872.0,662.6475542
2024-08-09T08:00:00+00:00,60872.0,61209.4,60180.0,60657.2,479.58353876
2024-08-09T12:00:00+00:00,60657.3,61105.3,59547.8,59807.5,879.34308506
2024-08-09T16:00:00+00:00,59807.5,60740.3,59727.4,60671.7,359.54262668
2024-08-09T20:00:00+00:00,60673.6,60981.3,59930.2,60833.1,376.65116556
2024-08-10T00:00:00+00:00,60834.9,61464.6,60283.5,60437.9,385.23179882
2024-08-10T04:00:00+00:00,60438.0,60845.5,60250.1,60842.0,176.13006687
2024-08-10T08:00:00+00:00,60842.1,61101.8,60629.6,60912.7,154.19593292
2024-08-10T12:00:00+00:00,60915.6,60945.2,60410.7,60513.8,120.3276374
2024-08-10T16:00:00+00:00,60513.8,61188.0,60400.1,61007.8,150.007527
2024-08-10T20:00:00+00:00,61010.2,61161.4,60760.1,60928.5,90.07467019
2024-08-11T00:00:00+00:00,60925.7,61385.5,60888.8,61084.8,161.18000266
2024-08-11T04:00:00+00:00,61084.9,61262.8,60879.7,61249.1,109.668425
2024-08-11T08:00:00+00:00,61249.2,61831.0,60426.9,60666.3,269.05140629
2024-08-11T12:00:00+00:00,60666.4,60767.4,59944.2,60122.6,405.42965
2024-08-11T16:00:00+00:00,60128.1,60354.1,59555.4,59623.6,266.49844
2024-08-11T20:00:00+00:00,59624.9,59678.2,58303.0,58714.6,584.04569864
2024-08-12T00:00:00+00:00,58715.8,59083.5,58122.4,58517.7,411.43666868
2024-08-12T04:00:00+00:00,58515.1,58981.0,57656.2,58673.9,407.97591781
2024-08-12T08:00:00+00:00,58673.9,59960.3,58132.9,59854.5,551.80338585
2024-08-12T12:00:00+00:00,59847.8,60688.4,57814.0,60200.0,931.31753923
2024-08-12T16:00:00+00:00,60200.3,60406.6,58442.9,59037.3,544.96109612
2024-08-12T20:00:00+00:00,59042.0,59737.5,58555.8,59345.7,400.62732059
2024-08-13T00:00:00+00:00,59345.8,59911.0,58874.4,59045.4,410.48498
2024-08-13T04:00:00+00:00,59045.5,59464.7,58840.7,59239.8,266.22128401
2024-08-13T08:00:00+00:00,59239.9,59326.8,58423.1,58835.0,276.29742503
2024-08-13T12:00:00+00:00,58833.8,59773.6,58713.2,59481.6,487.01923
2024-08-13T16:00:00+00:00,59476.7,61570.6,59448.0,60820.0,879.37874106
2024-08-13T20:00:00+00:00,60818.4,61126.7,60391.6,60581.8,248.36504085
2024-08-14T00:00:00+00:00,60581.9,61290.3,60426.6,60945.3,239.796619
2024-08-14T04:00:00+00:00,60945.3,61151.8,60634.7,60906.1,179.78488044
2024-08-14T08:00:00+00:00,60910.2,61443.9,60644.7,61282.2,304.34403095
2024-08-14T12:00:00+00:00,61288.1,61810.9,58825.0,59429.8,999.776831
2024-08-14T16:00:00+00:00,59436.5,59478.2,58604.5,58897.5,556.820003
2024-08-14T20:00:00+00:00,58897.5,59207.9,58439.8,58685.1,216.37711865
2024-08-15T00:00:00+00:00,58686.8,59040.2,58015.9,58435.7,496.64605336
2024-08-15T04:00:00+00:00,58437.5,58639.0,57714.8,58070.6,407.0266932
2024-08-15T08:00:00+00:00,58060.0,58872.0,57971.8,58752.3,342.88691786
2024-08-15T12:00:00+00:00,58745.8,59766.9,58552.8,59682.7,691.26263312
2024-08-15T16:00:00+00:00,59681.8,59846.7,56669.6,57041.6,968.28296321
2024-08-15T20:00:00+00:00,57047.5,57882.1,56118.4,57541.4,608.23227596
2024-08-16T00:00:00+00:00,57540.7,58529.7,57100.0,57896.2,442.24063
2024-08-16T04:00:00+00:00,57896.2,58629.8,57810.0,58457.9,313.789598
2024-08-16T08:00:00+00:00,58455.5,58666.0,58182.4,58393.2,336.47617441
2024-08-16T12:00:00+00:00,58393.3,58882.7,57527.4,58079.1,739.39502
2024-08-16T16:00:00+00:00,58073.3,59811.5,58003.2,59670.2,627.54049276
2024-08-16T20:00:00+00:00,59679.0,59704.6,58731.9,58872.1,234.2925
2024-08-17T00:00:00+00:00,58872.2,59378.0,58801.3,59151.7,146.61953
2024-08-17T04:00:00+00:00,59158.7,59261.6,59050.2,59253.0,56.95384105
2024-08-17T08:00:00+00:00,59252.4,59473.3,59060.6,59133.5,106.82946552
2024-08-17T12:00:00+00:00,59131.8,59651.8,59100.3,59387.3,169.0748321
2024-08-17T16:00:00+00:00,59387.4,59700.0,59288.3,59468.0,103.26951
2024-08-17T20:00:00+00:00,59469.6,59493.4,59153.3,59488.7,60.53084268
2024-08-18T00:00:00+00:00,59488.7,60241.1,59294.4,59335.7,298.97539512
2024-08-18T04:00:00+00:00,59335.6,59690.4,59254.5,59569.7,119.90440717
2024-08-18T08:00:00+00:00,59569.7,60189.8,59438.7,60022.0,277.27805
2024-08-18T12:00:00+00:00,60022.1,60267.3,59669.4,59862.5,195.717525
2024-08-18T16:00:00+00:00,59863.2,59941.5,59375.0,59694.1,117.33955492
2024-08-18T20:00:00+00:00,59698.4,59861.6,58403.3,58429.1,257.43709865
2024-08-19T00:00:00+00:00,58429.2,58765.3,58224.9,58740.7,323.04082184
2024-08-19T04:00:00+00:00,58732.9,58741.0,58381.4,58500.3,210.69019
2024-08-19T08:00:00+00:00,58502.3,58666.0,57797.5,58398.5,363.9592745
2024-08-19T12:00:00+00:00,58391.0,58973.6,58080.8,58542.7,489.44222786
2024-08-19T16:00:00+00:00,58541.9,59283.0,58380.9,58959.8,390.56011835
2024-08-19T20:00:00+00:00,58962.7,59601.5,58910.9,59437.8,271.69512
2024-08-20T00:00:00+00:00,59431.3,60900.0,59358.6,60613.3,529.15005956
2024-08-20T04:00:00+00:00,60613.3,61392.7,60583.1,60920.0,431.94725703
2024-08-20T08:00:00+00:00,60920.0,60968.9,60421.1,60521.1,295.45252305
2024-08-20T12:00:00+00:00,60520.1,60952.3,58706.7,58829.3,1039.40456184
2024-08-20T16:00:00+00:00,58829.4,59592.6,58531.2,59510.8,464.79985511
2024-08-20T20:00:00+00:00,59513.6,59728.7,58902.9,59019.9,268.77400566
2024-08-21T00:00:00+00:00,59008.3,59513.7,58788.8,59324.0,260.7938
2024-08-21T04:00:00+00:00,59324.0,59731.8,59195.6,59707.5,187.86823739
2024-08-21T08:00:00+00:00,59707.6,59911.8,59100.6,59364.4,325.392001
2024-08-21T12:00:00+00:00,59360.2,60205.4,58856.8,59519.6,864.94570134
2024-08-21T16:00:00+00:00,59519.6,61619.7,59384.6,61573.6,873.04706992
2024-08-21T20:00:00+00:00,61571.8,61800.7,60906.1,61149.8,553.0346607
2024-08-22T00:00:00+00:00,61149.8,61209.2,59712.3,60548.1,596.51899641
2024-08-22T04:00:00+00:00,60548.1,61121.6,60461.4,60988.0,316.04616678
2024-08-22T08:00:00+00:00,60988.0,61396.0,60802.4,61332.2,325.44084235
2024-08-22T12:00:00+00:00,61332.1,61389.4,60104.5,60413.4,729.83074216
2024-08-22T16:00:00+00:00,60408.9,60588.2,60138.4,60299.8,414.60319065
2024-08-22T20:00:00+00:00,60302.9,60700.0,60291.7,60378.6,227.22205
2024-08-23T00:00:00+00:00,60378.6,60966.7,60340.2,60596.3,288.7297586
2024-08-23T04:00:00+00:00,60596.3,61350.0,60593.1,61066.5,257.25360672
2024-08-23T08:00:00+00:00,61068.7,61330.7,60690.6,60742.7,335.54848502
2024-08-23T12:00:00+00:00,60742.7,62305.2,60742.6,61539.1,996.380764
2024-08-23T16:00:00+00:00,61536.2,63815.6,61351.4,63617.6,809.04036169
2024-08-23T20:00:00+00:00,63617.6,64981.2,63488.0,64028.1,644.92880564
2024-08-24T00:00:00+00:00,64028.1,64177.4,63630.6,63837.0,283.82785799
2024-08-24T04:00:00+00:00,63836.9,64329.9,63828.9,64311.3,152.01291318
2024-08-24T08:00:00+00:00,64311.3,64482.6,63895.6,63913.1,180.9503183
2024-08-24T12:00:00+00:00,63911.1,64238.3,63887.0,63978.5,251.87902625
2024-08-24T16:00:00+00:00,63978.5,64443.9,63905.2,64213.5,249.5917658
2024-08-24T20:00:00+00:00,64213.5,64332.0,63567.0,64156.8,291.15897679
2024-08-25T00:00:00+00:00,64156.8,64792.5,64000.1,64112.0,272.70517188
