direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason,ml_prob,kelly_fraction,notional_usd,pnl_pct_net,pnl_usd
short,-0.0013534440039642476,49,MUSDT,1769177700,1769221800,1.6144,1.616585,0.02781219028741338,trail_stop,,0.1,50.0,-0.0025534440039642475,-0.12767220019821238
short,0.0,192,HUSDT,1769178600,1769351400,0.16279,0.16279,0.01713864487990655,timeout,,0.1,50.0,-0.0012,-0.06
short,-0.05499999999999997,10,FARTCOINUSDT,1769179500,1769188500,0.2963,0.3125965,0.011474856564292993,stop_loss,,0.1,50.0,-0.05619999999999997,-2.8099999999999987
short,0.0,192,GALAUSDT,1769179500,1769352300,0.0063,0.0063,0.039682539682539715,timeout,,0.1,50.0,-0.0012,-0.06
short,-0.055,10,XPLUSDT,1769179500,1769188500,0.1211,0.1277605,0.006606110652353387,stop_loss,,0.1,50.0,-0.0562,-2.81
short,-0.05500000000000002,179,UBUSDT,1769197500,1769358600,0.03463,0.03653465,0.004620271440947167,stop_loss,,0.1,50.0,-0.05620000000000002,-2.810000000000001
short,-0.008708555055259831,35,BIOUSDT,1769205600,1769237100,0.04886,0.049285499999999996,0.020671305771592385,trail_stop,,0.1,50.0,-0.009908555055259831,-0.49542775276299156
short,0.06259975669099754,172,VIRTUALUSDT,1769231700,1769386500,0.822,0.770543,0.08990267639902673,trail_stop,,0.1,50.0,0.061399756690997544,3.069987834549877
short,0.010426621160409462,60,SKYAIUSDT,1769246100,1769300100,0.04102,0.040592300000000005,0.03924914675767919,trail_stop,,0.1,50.0,0.009226621160409463,0.46133105802047314
short,0.04171337138903308,36,MERLUSDT,1769300100,1769332500,0.11562,0.1107971,0.06962463241653695,trail_stop,,0.1,50.0,0.04051337138903308,2.0256685694516543
short,0.010254030288226615,59,HYPEUSDT,1769332500,1769385600,22.517,22.28611,0.039081582804103523,trail_stop,,0.1,50.0,0.009054030288226616,0.4527015144113308
short,0.05825379609544469,19,TRADOORUSDT,1769351400,1769368500,0.7376,0.694632,0.08568329718004343,trail_stop,,0.1,50.0,0.05705379609544469,2.8526898047722344
short,0.04833333333333339,33,XPLUSDT,1769352300,1769382000,0.1236,0.117626,0.07605177993527512,trail_stop,,0.1,50.0,0.04713333333333339,2.3566666666666696
short,-0.0015055329062317697,27,CRVUSDT,1769358600,1769382900,0.3434,0.343917,0.02766453115899828,trail_stop,,0.1,50.0,-0.0027055329062317694,-0.13527664531158848
short,0.0,192,HIGHUSDT,1769369400,1769542200,0.199,0.199,0.010050251256281416,timeout,,0.1,50.0,-0.0012,-0.06
short,-0.05499999999999998,44,BASUSDT,1769386500,1769426100,0.003763,0.003969965,0.009832580387988229,stop_loss,,0.1,50.0,-0.05619999999999998,-2.809999999999999
short,-0.054999999999999924,57,UNIUSDT,1769388300,1769439600,4.497,4.7443349999999995,0.0,stop_loss,,0.1,50.0,-0.056199999999999924,-2.809999999999996
short,0.0234612129760225,114,UBUSDT,1769391900,1769494500,0.03545,0.034618300000000005,0.05190409026798311,trail_stop,,0.1,50.0,0.0222612129760225,1.113060648801125
short,-0.05499999999999987,48,PIEVERSEUSDT,1769398200,1769441400,0.57238,0.6038608999999999,0.0020091547573290198,stop_loss,,0.1,50.0,-0.05619999999999987,-2.8099999999999934
short,0.016647377028557113,123,MUSDT,1769427900,1769538600,1.5898,1.563334,0.04528871556170591,trail_stop,,0.1,50.0,0.015447377028557113,0.7723688514278557
short,0.03379014715291102,32,PIPPINUSDT,1769445000,1769473800,0.3126,0.3020372,0.06193218170185537,trail_stop,,0.1,50.0,0.03259014715291102,1.6295073576455508
short,-0.006301439286438302,3,MERLUSDT,1769449500,1769452200,0.09866,0.0992817,0.02300831137238997,trail_stop,,0.1,50.0,-0.007501439286438301,-0.3750719643219151
short,-0.00022339027595255252,7,AVNTUSDT,1769465700,1769472000,0.3044,0.30446799999999996,0.02890932982917224,trail_stop,,0.1,50.0,-0.0014233902759525523,-0.07116951379762762
short,-0.05500000000000002,65,WLFIUSDT,1769490900,1769549400,0.158,0.16669,0.012025316455696284,stop_loss,,0.1,50.0,-0.05620000000000002,-2.810000000000001
short,0.0,192,CRVUSDT,1769494500,1769667300,0.3397,0.3397,0.016190756549896983,timeout,,0.1,50.0,-0.0012,-0.06
short,0.0,192,SOONUSDT,1769498100,1769670900,0.2931,0.2931,0.052882975093824676,timeout,,0.1,50.0,-0.0012,-0.06
short,-0.006614152379691525,31,GUNUSDT,1769559300,1769587200,0.030214,0.03041384,0.022704706427484032,trail_stop,,0.1,50.0,-0.007814152379691524,-0.39070761898457623
short,0.0028686205725925507,43,SIRENUSDT,1769572800,1769611500,0.08837,0.0881165,0.03191128210931315,trail_stop,,0.1,50.0,0.0016686205725925508,0.08343102862962755
short,0.04848798076923079,32,MERLUSDT,1769582700,1769611500,0.0832,0.0791658,0.07620192307692306,trail_stop,,0.1,50.0,0.04728798076923079,2.3643990384615394
short,0.09797904191616767,142,PROMUSDT,1769607000,1769734800,2.004,1.80765,0.12425149700598807,trail_stop,,0.1,50.0,0.09677904191616767,4.838952095808383
short,0.014245171259335663,28,PIEVERSEUSDT,1769616900,1769642100,0.58245,0.5741529,0.0429564769508113,trail_stop,,0.1,50.0,0.013045171259335664,0.6522585629667832
short,0.05228075253256142,6,QUSDT,1769622300,1769627700,0.017275,0.01637185,0.07988422575976842,trail_stop,,0.1,50.0,0.05108075253256142,2.554037626628071
