direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd
short,0.0,192,HBARUSDT,1680595200,1680768000,0.0667,0.0667,timeout,50.0,-0.0012,-0.06
short,0.01150890346766621,49,HIGHUSDT,1680687000,1680731100,2.134,2.10944,trail_stop,50.0,0.01030890346766621,0.5154451733833105
short,0.0,192,FETUSDT,1680708600,1680881400,0.3544,0.3544,timeout,50.0,-0.0012,-0.06
short,0.0,192,APTUSDT,1680742800,1680915600,11.3599,11.3599,timeout,50.0,-0.0012,-0.06
short,-0.07499999999999993,182,CHZUSDT,1680769800,1680933600,0.1255,0.1349125,stop_loss,50.0,-0.07619999999999993,-3.809999999999997
short,0.001148697107339251,83,DOGEUSDT,1680847200,1680921900,0.08366,0.0835639,trail_stop,50.0,-5.130289266074895e-05,-0.0025651446330374477
short,0.011819548872180584,148,CHZUSDT,1681023600,1681156800,0.133,0.131428,trail_stop,50.0,0.010619548872180584,0.5309774436090292
short,0.0016382252559728188,25,HIGHUSDT,1681262100,1681284600,2.051,2.04764,trail_stop,50.0,0.0004382252559728189,0.021911262798640946
short,0.0,192,TRXUSDT,1681265700,1681438500,0.06225,0.06225,timeout,50.0,-0.0012,-0.06
short,-0.07499999999999993,118,ARBUSDT,1681266600,1681372800,1.1651,1.2524825,stop_loss,50.0,-0.07619999999999993,-3.809999999999997
short,0.0,192,CHZUSDT,1681266600,1681439400,0.1271,0.1271,timeout,50.0,-0.0012,-0.06
short,-0.07499999999999997,156,FETUSDT,1681266600,1681407000,0.337,0.362275,stop_loss,50.0,-0.07619999999999998,-3.8099999999999987
short,-0.0749999999999999,96,APTUSDT,1681304400,1681390800,11.3133,12.161797499999999,stop_loss,50.0,-0.0761999999999999,-3.809999999999995
short,0.0,192,SOLUSDT,1681486200,1681659000,24.06,24.06,timeout,50.0,-0.0012,-0.06
short,0.0,192,DOGEUSDT,1681488000,1681660800,0.08573,0.08573,timeout,50.0,-0.0012,-0.06
short,-0.075,98,FILUSDT,1681488000,1681576200,5.981,6.429575,stop_loss,50.0,-0.0762,-3.81
short,-0.07499999999999996,82,ARBUSDT,1681608600,1681682400,1.587,1.706025,stop_loss,50.0,-0.07619999999999996,-3.8099999999999983
short,-0.0010391198044009088,93,HIGHUSDT,1681774200,1681857900,2.454,2.45655,trail_stop,50.0,-0.0022391198044009086,-0.11195599022004543
short,0.038691690962099214,57,ARBUSDT,1681839900,1681891200,1.6464,1.582698,trail_stop,50.0,0.037491690962099214,1.8745845481049608
short,0.017975285171102855,5,CRVUSDT,1681886700,1681891200,1.052,1.0330899999999998,trail_stop,50.0,0.016775285171102855,0.8387642585551427
short,0.04309961522017959,5,HIGHUSDT,1681886700,1681891200,2.339,2.23819,trail_stop,50.0,0.04189961522017959,2.0949807610089795
short,0.0029600000000001123,68,AAVEUSDT,1681893000,1681954200,75.0,74.77799999999999,trail_stop,50.0,0.0017600000000001124,0.08800000000000562
short,0.015400823443933166,126,ADAUSDT,1681893000,1682006400,0.4129,0.406541,trail_stop,50.0,0.014200823443933166,0.7100411721966583
short,0.016612210244668087,54,APTUSDT,1681893000,1681941600,11.6607,11.46699,trail_stop,50.0,0.015412210244668087,0.7706105122334044
short,0.001750261233019858,64,AVAXUSDT,1681893000,1681950600,19.14,19.1065,trail_stop,50.0,0.0005502612330198582,0.02751306165099291
short,-0.0062940347581024675,68,DOTUSDT,1681893000,1681954200,6.387,6.4272,trail_stop,50.0,-0.007494034758102467,-0.37470173790512334
