pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,entry_time,proba,period,predictor_on
-0.051500000000000004,stop_loss,44,0.3383,0.355215,short,1INCHUSDT,2023-11-14 18:45:00+00:00,0.414433040664005,train,False
-0.051500000000000004,stop_loss,69,0.3587,0.37663500000000005,short,1INCHUSDT,2023-11-16 13:15:00+00:00,0.44959742259287083,train,False
-0.014646853146853251,timeout,672,0.3575,0.3622,short,1INCHUSDT,2023-11-17 13:45:00+00:00,0.5710072998156298,train,True
-0.051500000000000004,stop_loss,109,0.3395,0.35647500000000004,short,1INCHUSDT,2023-11-21 15:00:00+00:00,0.461397911934087,train,False
-0.051500000000000004,stop_loss,363,0.3437,0.360885,short,1INCHUSDT,2023-11-30 05:30:00+00:00,0.44336170632150734,train,False
-0.051500000000000004,stop_loss,11,0.3515,0.369075,short,1INCHUSDT,2023-12-04 11:00:00+00:00,0.6266908933370227,train,True
-0.051500000000000004,stop_loss,29,0.3673,0.38566500000000004,short,1INCHUSDT,2023-12-07 09:15:00+00:00,0.444317901800851,train,False
0.04228058202420799,timeout,672,0.3883,0.3713,short,1INCHUSDT,2023-12-10 09:45:00+00:00,0.5858777729600747,train,True
0.06298146157979571,timeout,672,0.3722,0.3482,short,1INCHUSDT,2023-12-11 09:45:00+00:00,0.4898817844726727,train,False
-0.051500000000000004,stop_loss,52,0.353,0.37065,short,1INCHUSDT,2023-12-13 06:45:00+00:00,0.5475149287723091,train,True
-0.051500000000000004,stop_loss,322,0.3581,0.376005,short,1INCHUSDT,2023-12-18 01:30:00+00:00,0.484469947465019,train,False
-0.051500000000000004,stop_loss,81,0.4211,0.44215499999999996,short,1INCHUSDT,2023-12-24 22:00:00+00:00,0.49308920467363776,train,False
-0.051500000000000004,stop_loss,34,0.4346,0.45633,short,1INCHUSDT,2023-12-26 05:15:00+00:00,0.34670943898815465,train,False
-0.051500000000000004,stop_loss,64,0.4213,0.442365,short,1INCHUSDT,2023-12-28 14:30:00+00:00,0.5647630677613393,train,True
-0.051500000000000004,stop_loss,218,0.4241,0.445305,short,1INCHUSDT,2023-12-29 17:30:00+00:00,0.5208475648566602,train,False
-0.051500000000000004,stop_loss,6,0.5088,0.53424,short,1INCHUSDT,2024-01-01 07:15:00+00:00,0.4770267896265584,train,False
0.1485,take_profit,84,0.4705,0.399925,short,1INCHUSDT,2024-01-02 15:00:00+00:00,0.5693238723276387,train,True
-0.051500000000000004,stop_loss,65,0.4213,0.442365,short,1INCHUSDT,2024-01-03 15:00:00+00:00,0.3429241714814758,train,False
-0.051500000000000004,stop_loss,37,0.458,0.48090000000000005,short,1INCHUSDT,2024-01-04 15:15:00+00:00,0.6098460154314922,train,True
-0.051500000000000004,stop_loss,131,0.4715,0.495075,short,1INCHUSDT,2024-01-05 15:30:00+00:00,0.5169189739773071,train,False
0.1485,take_profit,83,0.4903,0.416755,short,1INCHUSDT,2024-01-07 01:45:00+00:00,0.459632115643832,train,False
-0.051500000000000004,stop_loss,67,0.4033,0.42346500000000004,short,1INCHUSDT,2024-01-08 01:45:00+00:00,0.6195834235186019,train,True
-0.051500000000000004,stop_loss,146,0.4314,0.45297000000000004,short,1INCHUSDT,2024-01-09 09:45:00+00:00,0.5791282974186207,train,True
-0.051500000000000004,stop_loss,33,0.4127,0.433335,short,1INCHUSDT,2024-01-10 12:45:00+00:00,0.36111001520659525,train,False
-0.051500000000000004,stop_loss,16,0.4968,0.52164,short,1INCHUSDT,2024-01-11 19:15:00+00:00,0.28804933425215695,train,False
-0.051500000000000004,stop_loss,34,0.4664,0.48972,short,1INCHUSDT,2024-01-12 21:30:00+00:00,0.48657415511621216,train,False
0.1485,take_profit,527,0.4766,0.40511,short,1INCHUSDT,2024-01-14 04:30:00+00:00,0.4323810462480454,train,False
0.1485,take_profit,672,0.4582,0.38947,short,1INCHUSDT,2024-01-15 14:45:00+00:00,0.4682313578762921,train,False
0.1485,take_profit,534,0.4536,0.38556,short,1INCHUSDT,2024-01-17 05:45:00+00:00,0.4317053546316518,train,False
0.1485,take_profit,449,0.4349,0.369665,short,1INCHUSDT,2024-01-18 16:30:00+00:00,0.427144296633181,train,False
-0.051500000000000004,stop_loss,9,0.395,0.41475000000000006,short,1INCHUSDT,2024-01-19 16:30:00+00:00,0.5092338302393437,train,False
0.031189450222882588,timeout,672,0.4038,0.3906,short,1INCHUSDT,2024-01-22 02:30:00+00:00,0.5639870130076101,train,True
-0.051500000000000004,stop_loss,270,0.3656,0.38388,short,1INCHUSDT,2024-01-23 09:00:00+00:00,0.5369415621835774,train,True
0.027284119106699745,timeout,672,0.403,0.3914,short,1INCHUSDT,2024-01-31 01:15:00+00:00,0.4907072104175499,train,False
-0.051500000000000004,stop_loss,135,0.3777,0.396585,short,1INCHUSDT,2024-02-01 01:15:00+00:00,0.3378351397075842,train,False
-0.051500000000000004,stop_loss,467,0.4443,0.466515,short,1INCHUSDT,2024-02-15 01:15:00+00:00,0.4565745363333177,train,False
-0.051500000000000004,stop_loss,272,0.4399,0.46189500000000006,short,1INCHUSDT,2024-02-16 15:00:00+00:00,0.5108914684602255,train,False
-0.051500000000000004,stop_loss,286,0.4416,0.46368000000000004,short,1INCHUSDT,2024-02-20 15:00:00+00:00,0.5470778335651882,train,True
-0.051500000000000004,stop_loss,20,0.4659,0.489195,short,1INCHUSDT,2024-02-23 15:00:00+00:00,0.48668955227655575,train,False
-0.051500000000000004,stop_loss,450,0.5011,0.526155,short,1INCHUSDT,2024-02-24 15:00:00+00:00,0.431439287176508,train,False
-0.051500000000000004,stop_loss,24,0.4847,0.508935,short,1INCHUSDT,2024-02-28 18:00:00+00:00,0.6540298798732381,train,True
-0.051500000000000004,stop_loss,44,0.5097,0.535185,short,1INCHUSDT,2024-02-29 22:00:00+00:00,0.5531166293121005,train,True
-0.051500000000000004,stop_loss,7,0.54,0.5670000000000001,short,1INCHUSDT,2024-03-03 07:15:00+00:00,0.5791863320546459,train,True
-0.051500000000000004,stop_loss,102,0.5742,0.6029100000000001,short,1INCHUSDT,2024-03-04 07:15:00+00:00,0.35522860359625424,train,False
0.1485,take_profit,15,0.5725,0.486625,short,1INCHUSDT,2024-03-05 16:00:00+00:00,0.47103793702540875,train,False
-0.051500000000000004,stop_loss,29,0.5995,0.629475,short,1INCHUSDT,2024-03-06 16:30:00+00:00,0.5204044236619663,train,False
-0.051500000000000004,stop_loss,24,0.5965,0.626325,short,1INCHUSDT,2024-03-10 14:30:00+00:00,0.5496936795255769,train,True
-0.051500000000000004,stop_loss,63,0.6266,0.6579300000000001,short,1INCHUSDT,2024-03-12 08:00:00+00:00,0.5989915216286914,train,True
0.1485,take_profit,174,0.6669,0.5668650000000001,short,1INCHUSDT,2024-03-13 13:30:00+00:00,0.4306778813505095,train,False
0.1485,take_profit,262,0.6355,0.540175,short,1INCHUSDT,2024-03-14 13:45:00+00:00,0.517742990140076,train,False
0.1485,take_profit,303,0.6091,0.517735,short,1INCHUSDT,2024-03-16 01:45:00+00:00,0.5269582623740117,train,True
-0.051500000000000004,stop_loss,13,0.5442,0.5714100000000001,short,1INCHUSDT,2024-03-17 07:00:00+00:00,0.5670875065372453,train,True
-0.0032639795378373625,timeout,672,0.5669,0.5679,short,1INCHUSDT,2024-03-18 13:15:00+00:00,0.5450468181541428,train,True
-0.051500000000000004,stop_loss,55,0.5,0.525,short,1INCHUSDT,2024-03-19 22:15:00+00:00,0.5039015282415936,train,False
-0.051500000000000004,stop_loss,215,0.5327,0.559335,short,1INCHUSDT,2024-03-22 13:30:00+00:00,0.5044450474234544,train,False
-0.051500000000000004,stop_loss,272,0.5819,0.610995,short,1INCHUSDT,2024-03-27 09:00:00+00:00,0.5436676326874964,train,True
0.051502348205300176,timeout,672,0.5962,0.5646,short,1INCHUSDT,2024-04-01 05:45:00+00:00,0.453639972486311,train,False
-0.051500000000000004,stop_loss,591,0.5624,0.59052,short,1INCHUSDT,2024-04-02 05:45:00+00:00,0.4441795627946642,train,False
0.1485,take_profit,397,0.6142,0.5220699999999999,short,1INCHUSDT,2024-04-08 14:00:00+00:00,0.43127102988816185,train,False
0.1485,take_profit,216,0.5487,0.46639499999999995,short,1INCHUSDT,2024-04-10 12:30:00+00:00,0.5512059087223649,train,True
0.1485,take_profit,9,0.5342,0.45407,short,1INCHUSDT,2024-04-12 16:15:00+00:00,0.4511629521616368,train,False
0.1485,take_profit,13,0.4464,0.37944,short,1INCHUSDT,2024-04-13 16:45:00+00:00,0.6985240697649837,train,True
-0.051500000000000004,stop_loss,19,0.395,0.41475000000000006,short,1INCHUSDT,2024-04-14 17:15:00+00:00,0.5109491319667859,train,False
-0.051500000000000004,stop_loss,342,0.4003,0.420315,short,1INCHUSDT,2024-04-15 17:15:00+00:00,0.4590596967889364,train,False
-0.051500000000000004,stop_loss,109,0.3836,0.40278,short,1INCHUSDT,2024-04-17 11:45:00+00:00,0.5735158088786962,train,True
-0.051500000000000004,stop_loss,10,0.3859,0.405195,short,1INCHUSDT,2024-04-19 01:30:00+00:00,0.38806748843337374,train,False
0.10775151092515119,timeout,672,0.4302,0.3832,short,1INCHUSDT,2024-04-24 14:30:00+00:00,0.4787241823478886,train,False
0.05062450592885377,timeout,672,0.4048,0.3837,short,1INCHUSDT,2024-04-30 08:45:00+00:00,0.4724137482077952,train,False
-0.051500000000000004,stop_loss,421,0.3758,0.39459000000000005,short,1INCHUSDT,2024-05-01 16:00:00+00:00,0.4289569976562064,train,False
0.05498535564853558,timeout,672,0.3824,0.3608,short,1INCHUSDT,2024-05-06 14:45:00+00:00,0.4967484853066076,train,False
-0.051500000000000004,stop_loss,523,0.3641,0.382305,short,1INCHUSDT,2024-05-10 16:30:00+00:00,0.4175371826475333,train,False
-0.051500000000000004,stop_loss,48,0.4009,0.420945,short,1INCHUSDT,2024-05-23 16:15:00+00:00,0.4696318566661948,train,False
-0.051500000000000004,stop_loss,40,0.4122,0.43281000000000003,short,1INCHUSDT,2024-05-28 05:45:00+00:00,0.374008653424067,train,False
-0.051500000000000004,stop_loss,50,0.4793,0.5032650000000001,short,1INCHUSDT,2024-05-30 06:30:00+00:00,0.5786858952349592,train,True
0.005323198876179037,timeout,672,0.4983,0.4949,short,1INCHUSDT,2024-05-31 06:30:00+00:00,0.3935743137845202,train,False
-0.051500000000000004,stop_loss,435,0.4733,0.49696500000000005,short,1INCHUSDT,2024-06-02 18:00:00+00:00,0.43599797650564914,train,False
-0.051500000000000004,stop_loss,1,0.4246,0.44583,short,1INCHUSDT,2024-06-07 18:00:00+00:00,0.16104220897985513,train,False
0.09478820960698696,timeout,672,0.458,0.4139,short,1INCHUSDT,2024-06-08 18:30:00+00:00,0.49659113195884125,train,False
0.08930160794514067,timeout,672,0.4229,0.3845,short,1INCHUSDT,2024-06-11 01:45:00+00:00,0.4318603248736386,train,False
-0.051500000000000004,stop_loss,521,0.4156,0.43638000000000005,short,1INCHUSDT,2024-06-13 20:30:00+00:00,0.3927586754637609,train,False
-0.051500000000000004,stop_loss,172,0.4028,0.42294,short,1INCHUSDT,2024-06-17 08:15:00+00:00,0.5779385457648153,train,True
-0.051500000000000004,stop_loss,48,0.3795,0.398475,short,1INCHUSDT,2024-06-18 08:15:00+00:00,0.41146516754856016,train,False
0.07142868682206327,timeout,672,0.4333,0.4017,short,1INCHUSDT,2024-06-20 14:00:00+00:00,0.3248109085311333,train,False
0.1485,take_profit,106,0.3609,0.306765,short,1INCHUSDT,2024-07-04 01:45:00+00:00,0.49779528184360794,train,False
-0.051500000000000004,stop_loss,58,0.3385,0.35542500000000005,short,1INCHUSDT,2024-07-05 01:45:00+00:00,0.5955635240923792,train,True
-0.051500000000000004,stop_loss,30,0.3639,0.382095,short,1INCHUSDT,2024-07-08 00:45:00+00:00,0.45962634824472326,train,False
-0.051500000000000004,stop_loss,219,0.4,0.42000000000000004,short,1INCHUSDT,2024-07-11 15:45:00+00:00,0.33146679332172263,train,False
-0.051500000000000004,stop_loss,74,0.412,0.4326,short,1INCHUSDT,2024-07-16 06:45:00+00:00,0.42252548450724,train,False
-0.051500000000000004,stop_loss,241,0.4101,0.430605,short,1INCHUSDT,2024-07-18 15:00:00+00:00,0.41987189030934396,train,False
0.09112522023659703,timeout,672,0.3973,0.3605,short,1INCHUSDT,2024-07-23 16:45:00+00:00,0.5786440769346758,train,True
0.07506926406926405,timeout,672,0.3696,0.3413,short,1INCHUSDT,2024-07-25 01:00:00+00:00,0.4487571169980394,train,False
0.1485,take_profit,376,0.3498,0.29733,short,1INCHUSDT,2024-07-30 19:15:00+00:00,0.5761430391518793,train,True
-0.051500000000000004,stop_loss,19,0.3302,0.34671,short,1INCHUSDT,2024-08-01 16:45:00+00:00,0.5038383695105461,train,False
0.1485,take_profit,219,0.3219,0.273615,short,1INCHUSDT,2024-08-02 18:00:00+00:00,0.5129260466543101,train,False
0.1485,take_profit,124,0.2963,0.251855,short,1INCHUSDT,2024-08-03 18:00:00+00:00,0.5312223698721743,train,True
0.1485,take_profit,28,0.2786,0.23681,short,1INCHUSDT,2024-08-04 18:00:00+00:00,0.4567033967576701,train,False
-0.051500000000000004,stop_loss,22,0.249,0.26145,short,1INCHUSDT,2024-08-05 18:45:00+00:00,0.39620739041070785,train,False
-0.051500000000000004,stop_loss,98,0.2549,0.267645,short,1INCHUSDT,2024-08-07 14:30:00+00:00,0.524374727243156,train,True
0.0605506999621641,timeout,672,0.2643,0.2479,short,1INCHUSDT,2024-08-11 15:00:00+00:00,0.5064193280216659,train,False
-0.0410502132609538,timeout,672,0.2579,0.2681,short,1INCHUSDT,2024-08-14 19:00:00+00:00,0.3134712457821707,train,False
-0.051500000000000004,stop_loss,407,0.2444,0.25662,short,1INCHUSDT,2024-08-15 19:00:00+00:00,0.43487081127743316,train,False
0.11463645074741287,timeout,672,0.2609,0.2306,short,1INCHUSDT,2024-08-26 17:30:00+00:00,0.4403991704904057,train,False
-0.051500000000000004,stop_loss,47,0.2355,0.247275,short,1INCHUSDT,2024-08-27 22:00:00+00:00,0.30833906186879023,train,False
-0.051500000000000004,stop_loss,30,0.2395,0.251475,short,1INCHUSDT,2024-08-28 22:30:00+00:00,0.4532368492147307,train,False
-0.051500000000000004,stop_loss,29,0.2355,0.247275,short,1INCHUSDT,2024-08-30 15:45:00+00:00,0.5889991719202029,train,True
-0.051500000000000004,stop_loss,46,0.223,0.23415000000000002,short,1INCHUSDT,2024-09-01 22:45:00+00:00,0.5707014223299292,train,True
-0.051500000000000004,stop_loss,42,0.2257,0.23698500000000003,short,1INCHUSDT,2024-09-03 15:45:00+00:00,0.5364801631090422,train,True
0.08940909090909098,timeout,672,0.275,0.25,short,1INCHUSDT,2024-09-04 17:00:00+00:00,0.6740825282117815,train,True
-0.051500000000000004,stop_loss,99,0.2481,0.260505,short,1INCHUSDT,2024-09-06 07:45:00+00:00,0.41700349986059876,train,False
-0.051500000000000004,stop_loss,181,0.2495,0.261975,short,1INCHUSDT,2024-09-11 04:00:00+00:00,0.4558680386217377,train,False
-0.051500000000000004,stop_loss,582,0.2587,0.271635,short,1INCHUSDT,2024-09-13 12:15:00+00:00,0.38114372117039663,train,False
-0.051500000000000004,stop_loss,307,0.2462,0.25851,short,1INCHUSDT,2024-09-15 21:00:00+00:00,0.40892745554573434,train,False
0.1485,take_profit,326,0.3034,0.25789,short,1INCHUSDT,2024-09-28 07:45:00+00:00,0.5584813667541214,train,True
0.1485,take_profit,261,0.2905,0.24692499999999998,short,1INCHUSDT,2024-09-30 01:45:00+00:00,0.5069175098045762,train,False
0.04932266910420483,timeout,672,0.2735,0.2596,short,1INCHUSDT,2024-10-01 14:45:00+00:00,0.5492165542302123,train,True
-0.051500000000000004,stop_loss,241,0.2484,0.26082,short,1INCHUSDT,2024-10-02 18:45:00+00:00,0.6425460638905736,train,True
0.023434871604019292,timeout,672,0.2687,0.262,short,1INCHUSDT,2024-10-23 08:00:00+00:00,0.4194420312924647,train,False
-0.051500000000000004,stop_loss,358,0.2529,0.26554500000000003,short,1INCHUSDT,2024-10-25 23:00:00+00:00,0.4926407894804747,train,False
-0.051500000000000004,stop_loss,195,0.2246,0.23583,short,1INCHUSDT,2024-11-03 13:45:00+00:00,0.6071942102860561,train,True
-0.051500000000000004,stop_loss,200,0.2607,0.273735,short,1INCHUSDT,2024-11-07 06:30:00+00:00,0.5960537509662096,train,True
-0.051500000000000004,stop_loss,23,0.284,0.29819999999999997,short,1INCHUSDT,2024-11-10 20:30:00+00:00,0.5984976776142761,train,True
-0.051500000000000004,stop_loss,401,0.296,0.3108,short,1INCHUSDT,2024-11-12 10:30:00+00:00,0.4195430569693057,train,False
-0.051500000000000004,stop_loss,16,0.2799,0.293895,short,1INCHUSDT,2024-11-13 10:30:00+00:00,0.46462661791965076,train,False
-0.051500000000000004,stop_loss,149,0.278,0.29190000000000005,short,1INCHUSDT,2024-11-14 14:30:00+00:00,0.5398768718035802,train,True
-0.051500000000000004,stop_loss,113,0.3006,0.31562999999999997,short,1INCHUSDT,2024-11-17 02:00:00+00:00,0.5671105448837812,train,True
-0.051500000000000004,stop_loss,437,0.3564,0.37422,short,1INCHUSDT,2024-11-19 00:15:00+00:00,0.34632165110562535,train,False
-0.051500000000000004,stop_loss,223,0.3269,0.343245,short,1INCHUSDT,2024-11-20 01:15:00+00:00,0.4690712684044845,train,False
-0.051500000000000004,stop_loss,96,0.3892,0.40866,short,1INCHUSDT,2024-11-24 11:00:00+00:00,0.5736941273560983,train,True
-0.051500000000000004,stop_loss,193,0.389,0.40845000000000004,short,1INCHUSDT,2024-11-25 15:00:00+00:00,0.4483005641366802,train,False
-0.051500000000000004,stop_loss,37,0.3731,0.391755,short,1INCHUSDT,2024-11-26 15:00:00+00:00,0.5199356244968139,train,False
-0.051500000000000004,stop_loss,230,0.4121,0.43270500000000006,short,1INCHUSDT,2024-11-28 02:45:00+00:00,0.46074942265775504,train,False
-0.051500000000000004,stop_loss,43,0.428,0.4494,short,1INCHUSDT,2024-12-01 02:30:00+00:00,0.5928642244994206,train,True
-0.051500000000000004,stop_loss,18,0.4351,0.456855,short,1INCHUSDT,2024-12-02 08:30:00+00:00,0.5135691668681754,train,False
-0.051500000000000004,stop_loss,38,0.4862,0.51051,short,1INCHUSDT,2024-12-03 13:30:00+00:00,0.5377796533983231,train,True
-0.051500000000000004,stop_loss,213,0.5219,0.547995,short,1INCHUSDT,2024-12-04 16:00:00+00:00,0.43417919729652354,train,False
-0.051500000000000004,stop_loss,14,0.5024,0.52752,short,1INCHUSDT,2024-12-05 22:15:00+00:00,0.2560019486825975,train,False
-0.051500000000000004,stop_loss,30,0.5445,0.571725,short,1INCHUSDT,2024-12-06 22:45:00+00:00,0.38310445157285433,train,False
0.1485,take_profit,82,0.6001,0.510085,short,1INCHUSDT,2024-12-09 00:00:00+00:00,0.4874767976266325,train,False
-0.051500000000000004,stop_loss,188,0.4676,0.49098,short,1INCHUSDT,2024-12-10 00:00:00+00:00,0.7581932523547805,train,True
-0.051500000000000004,stop_loss,52,0.5005,0.525525,short,1INCHUSDT,2024-12-12 11:00:00+00:00,0.5805789294604276,train,True
-0.051500000000000004,stop_loss,141,0.479,0.50295,short,1INCHUSDT,2024-12-14 13:15:00+00:00,0.6108113939929894,train,True
0.1485,take_profit,197,0.4772,0.40562,short,1INCHUSDT,2024-12-17 00:45:00+00:00,0.6473428101435587,train,True
0.1485,take_profit,160,0.4616,0.39236,short,1INCHUSDT,2024-12-18 01:45:00+00:00,0.5978935778948318,train,True
0.1485,take_profit,129,0.4133,0.351305,short,1INCHUSDT,2024-12-19 01:45:00+00:00,0.6022292003118921,train,True
-0.051500000000000004,stop_loss,64,0.3793,0.39826500000000004,short,1INCHUSDT,2024-12-20 06:45:00+00:00,0.6646348144754229,train,True
-0.051500000000000004,stop_loss,294,0.3966,0.41643,short,1INCHUSDT,2024-12-21 12:30:00+00:00,0.5802753316179543,train,True
-0.051500000000000004,stop_loss,31,0.372,0.3906,short,1INCHUSDT,2024-12-22 19:45:00+00:00,0.5381285382159776,train,True
-0.004003128911138926,timeout,672,0.3995,0.4005,short,1INCHUSDT,2024-12-26 06:30:00+00:00,0.503942666528296,train,False
-0.051500000000000004,stop_loss,251,0.385,0.40425000000000005,short,1INCHUSDT,2024-12-30 13:45:00+00:00,0.5968875226429613,train,True
0.1485,take_profit,561,0.4118,0.35003,short,1INCHUSDT,2025-01-07 15:00:00+00:00,0.4094802734061509,train,False
-0.051500000000000004,stop_loss,28,0.366,0.38430000000000003,short,1INCHUSDT,2025-01-08 17:15:00+00:00,0.5114363491472196,train,False
-0.051500000000000004,stop_loss,227,0.3667,0.385035,short,1INCHUSDT,2025-01-13 06:30:00+00:00,0.5646874007364355,train,True
0.1485,take_profit,465,0.3813,0.324105,short,1INCHUSDT,2025-01-18 05:00:00+00:00,0.5846378201957854,train,True
0.1485,take_profit,540,0.3595,0.305575,short,1INCHUSDT,2025-01-19 08:00:00+00:00,0.5917778700343272,train,True
0.1485,take_profit,652,0.3449,0.29316499999999995,short,1INCHUSDT,2025-01-20 12:15:00+00:00,0.5442134022300819,train,True
-0.051500000000000004,stop_loss,446,0.3089,0.324345,short,1INCHUSDT,2025-01-27 00:30:00+00:00,0.49190923667290665,train,False
-0.051500000000000004,stop_loss,88,0.2938,0.30849000000000004,short,1INCHUSDT,2025-01-28 22:15:00+00:00,0.569100768344414,train,True
0.1485,take_profit,197,0.3084,0.26214,short,1INCHUSDT,2025-01-31 21:15:00+00:00,0.4164137169773261,train,False
0.1485,take_profit,97,0.2958,0.25143,short,1INCHUSDT,2025-02-01 22:15:00+00:00,0.5883338122031136,train,True
0.1485,take_profit,14,0.2666,0.22661,short,1INCHUSDT,2025-02-02 22:15:00+00:00,0.6642030561030237,train,True
