direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd,equity_at_entry,equity_after_exit,was_capped
short,0.0,192,HBARUSDT,1680595200,1680768000,0.0667,0.0667,timeout,75.0,-0.0012,-0.09,100.0,100.68316776007497,False
short,0.0115089034676662,49,HIGHUSDT,1680687000,1680731100,2.134,2.10944,trail_stop,75.0,0.0103089034676662,0.773167760074965,100.0,100.77316776007497,False
short,0.0,192,FETUSDT,1680708600,1680881400,0.3544,0.3544,timeout,75.0,-0.0012,-0.09,100.0,100.59316776007496,False
short,0.0,192,APTUSDT,1680742800,1680915600,11.3599,11.3599,timeout,75.57987582005622,-0.0012,-0.09069585098406745,100.77316776007497,100.5024719090909,False
short,-0.0749999999999999,182,CHZUSDT,1680769800,1680933600,0.1255,0.1349125,stop_loss,75.51237582005622,-0.0761999999999999,-5.754043037488277,100.68316776007497,94.74455486829137,False
short,0.0011486971073392,83,DOGEUSDT,1680847200,1680921900,0.08366,0.0835639,trail_stop,75.51237582005622,-5.130289266079991e-05,-0.003874003311258327,100.68316776007497,100.49859790577965,False
short,0.0118195488721805,148,CHZUSDT,1681023600,1681156800,0.133,0.131428,trail_stop,71.05841615121852,0.010619548872180501,0.7546083230976054,94.74455486829137,95.49916319138897,False
short,0.0016382252559728,25,HIGHUSDT,1681262100,1681284600,2.051,2.04764,trail_stop,71.62437239354173,0.0004382252559728,0.031387608926050976,95.49916319138897,95.53055080031503,False
short,0.0,192,TRXUSDT,1681265700,1681438500,0.06225,0.06225,timeout,71.62437239354173,-0.0012,-0.08594924687225007,95.49916319138897,79.06947622242903,False
short,-0.0749999999999999,118,ARBUSDT,1681266600,1681372800,1.1651,1.2524825,stop_loss,71.62437239354173,-0.0761999999999999,-5.457777176387873,95.49916319138897,90.07277362392715,False
short,0.0,192,CHZUSDT,1681266600,1681439400,0.1271,0.1271,timeout,71.62437239354173,-0.0012,-0.08594924687225007,95.49916319138897,78.98352697555679,False
short,-0.0749999999999999,156,FETUSDT,1681266600,1681407000,0.337,0.362275,stop_loss,71.62437239354173,-0.0761999999999999,-5.457777176387873,95.49916319138897,79.15542546930128,False
short,-0.0749999999999999,96,APTUSDT,1681304400,1681390800,11.3133,12.1617975,stop_loss,71.64791310023627,-0.0761999999999999,-5.459570978237997,95.53055080031503,84.61320264568916,False
short,0.0,192,SOLUSDT,1681486200,1681659000,24.06,24.06,timeout,59.23764523166759,-0.0012,-0.07108517427800111,78.98352697555679,74.39853323462572,False
short,0.0,192,DOGEUSDT,1681488000,1681660800,0.08573,0.08573,timeout,59.23764523166759,-0.0012,-0.07108517427800111,78.98352697555679,74.32744806034772,False
short,-0.075,98,FILUSDT,1681488000,1681576200,5.981,6.429575,stop_loss,59.23764523166759,-0.0762,-4.513908566653071,78.98352697555679,74.46961840890371,False
short,-0.0749999999999999,82,ARBUSDT,1681608600,1681682400,1.587,1.706025,stop_loss,55.85221380667778,-0.0761999999999999,-4.255938692068842,74.46961840890371,70.07150936827888,False
short,-0.0010391198044009,93,HIGHUSDT,1681774200,1681857900,2.454,2.45655,trail_stop,52.55363202620916,-0.0022391198044009,-0.11767387826308232,70.07150936827888,69.9538354900158,False
short,0.0386916909620992,57,ARBUSDT,1681839900,1681891200,1.6464,1.582698,trail_stop,52.55363202620916,0.0374916909620992,1.970324530862513,70.07150936827888,71.92416002087832,False
short,0.0179752851711028,5,CRVUSDT,1681886700,1681891200,1.052,1.0330899999999998,trail_stop,52.46537661751185,0.0167752851711028,0.8801216543680701,69.9538354900158,72.80428167524639,False
short,0.0430996152201795,5,HIGHUSDT,1681886700,1681891200,2.339,2.23819,trail_stop,52.46537661751185,0.0418996152201795,2.1982790926555493,69.9538354900158,75.00256076790194,False
short,0.0029600000000001,68,AAVEUSDT,1681893000,1681954200,75.0,74.77799999999999,trail_stop,56.251920575926455,0.0017600000000001002,0.0990033802136362,75.00256076790194,75.99948382587397,False
short,0.0154008234439331,126,ADAUSDT,1681893000,1682006400,0.4129,0.406541,trail_stop,56.251920575926455,0.0142008234439331,0.7988235924808791,75.00256076790194,76.28603494098013,False
short,0.016612210244668,54,APTUSDT,1681893000,1681941600,11.6607,11.46699,trail_stop,56.251920575926455,0.015412210244668,0.8669664265825444,75.00256076790194,75.86952719448449,False
short,0.0017502612330198,64,AVAXUSDT,1681893000,1681950600,19.14,19.1065,trail_stop,56.251920575926455,0.0005502612330198001,0.030953251175841155,75.00256076790194,75.90048044566034,False
short,-0.0062940347581024,68,DOTUSDT,1681893000,1681954200,6.387,6.4272,trail_stop,56.251920575926455,-0.0074940347581023995,-0.4215538480060084,75.00256076790194,75.57792997786795,False
short,-0.0003942918977411,64,ARBUSDT,1681947900,1682005500,1.4786,1.479183,trail_stop,56.902145395863364,-0.0015942918977410998,-0.09071862936871099,75.86952719448449,75.48721134849924,False
