side,pb_kind,pb_level,exit_method,tier,n_total,full_wr,full_pf,full_sum_pnl_pct,full_avg_win_pct,full_avg_loss_pct,full_3x_compd_pct,full_3x_dd_pct,full_5x_compd_pct,full_5x_dd_pct,h2_n,h2_wr,h2_pf,h2_sum_pnl_pct,q1_n,q1_wr,q1_pf,q1_sum_pnl_pct
long,pct,20.0,atr_trail_3,101-200,2005,38.70324189526185,1.5692613300729796,3657.5647608145987,12.993133268998802,-5.227914284726179,-99.99514892481763,-99.99999996445077,-100.0,-100.0,187,39.57219251336899,1.5719788737071867,268.38028595412095,26,38.46153846153847,2.5846021800118,174.00742857532222
long,atr,1.0,trend_flip,top25,321,38.62928348909657,6.321433273945116,12263.573611965345,117.48496567845328,-11.698284934836854,-99.36634032170498,-99.99999994866685,-100.0,-100.0,31,35.483870967741936,0.8547751439346958,-25.224328955894393,18,27.77777777777778,0.07689749568706374,-141.90735759553985
long,atr,1.0,trend_flip,26-50,406,32.01970443349754,3.892866008662296,9817.94530727871,101.62917340893698,-12.296547956098186,-100.0,-100.0,-100.0,-100.0,46,8.695652173913043,0.08086103748946798,-386.42091957875675,15,33.33333333333333,0.6316264048618241,-46.91761113206051
long,atr,1.0,trend_flip,51-100,1087,30.082796688132476,2.970092179135018,21438.18240932776,98.83791843902004,-14.318180158199729,-100.0,-100.0,-100.0,-100.0,123,13.821138211382115,0.9558372688969515,-57.97979676813685,40,35.0,1.0146858241181196,5.282015400565321
long,atr,1.0,trend_flip,101-200,1040,28.365384615384613,1.4174503204622475,3878.851926268016,44.64617246541201,-12.472173088628892,-100.0,-100.0,-100.0,-100.0,133,12.030075187969924,0.17561738925279344,-1001.2235854968417,34,20.588235294117645,0.5387960107446562,-146.08181143492664
long,atr,1.0,target_20pct,top25,617,74.23014586709886,1.8919059466255745,4991.077202570368,23.11581938175265,-35.194767762719145,-100.0,-100.0,-100.0,-100.0,26,38.46153846153847,0.366848123147509,-389.6963047280611,24,50.0,0.5097128254280907,-228.37809707851386
long,atr,1.0,target_20pct,26-50,793,73.3921815889029,1.7094813666651747,5712.097450217381,23.64808625642428,-38.1568187252206,-100.0,-100.0,-100.0,-100.0,34,35.294117647058826,0.31079444017568414,-657.3067948424449,17,52.94117647058824,0.7035945525357288,-74.73337128595183
long,atr,1.0,target_20pct,51-100,2143,71.16192253849744,1.3656090599183983,10060.920195319131,24.642076453099314,-44.52790678908952,-100.0,-100.0,-100.0,-100.0,92,48.91304347826087,0.5260481609895064,-1144.6232549641798,57,56.14035087719298,0.854417013189081,-132.59834217822413
long,atr,1.0,target_20pct,101-200,1618,65.32756489493201,1.1390772286975577,3232.5111576390177,25.047373220895725,-41.43059240079815,-100.0,-100.0,-100.0,-100.0,87,36.7816091954023,0.41742509155194296,-1401.203480866212,32,37.5,0.45185320440299415,-311.5371106883537
long,atr,1.0,target_30pct,top25,480,66.04166666666667,1.89768544060611,4821.710691534549,32.15451257228948,-32.95257542258415,-100.0,-100.0,-100.0,-100.0,22,22.727272727272727,0.25578999356916643,-457.061686437171,21,42.857142857142854,0.5199717170804857,-212.19029486093027
long,atr,1.0,target_30pct,26-50,613,66.394779771615,1.706189562955136,5567.451624193208,33.04973862493177,-38.27083493278652,-100.0,-100.0,-100.0,-100.0,25,20.0,0.18935250016917257,-689.199022126841,14,42.857142857142854,0.5977060988589534,-101.35497997132946
long,atr,1.0,target_30pct,51-100,1652,63.31719128329297,1.365009597920553,9624.48596029722,34.409414233288786,-43.51115730647335,-100.0,-100.0,-100.0,-100.0,77,37.66233766233766,0.44567157690723275,-1316.7038999481028,47,48.93617021276596,0.8388858697780204,-141.01408305031524
long,atr,1.0,target_30pct,101-200,1280,55.93749999999999,1.0989667031736403,2241.257383023071,34.75954973184005,-40.15351103718866,-100.0,-100.0,-100.0,-100.0,78,26.923076923076923,0.3844958850162043,-1493.6450645909597,29,31.03448275862069,0.44606991218880065,-310.5125779585141
long,atr,1.0,target_50pct,top25,371,57.95148247978437,2.0939738802699956,5365.197713854465,47.76519753547527,-31.437947155594347,-100.0,-100.0,-100.0,-100.0,18,11.11111111111111,0.11737205804511779,-502.0421544468519,17,35.294117647058826,0.4323056652722871,-236.93706922866494
long,atr,1.0,target_50pct,26-50,468,56.837606837606835,1.8158032927483305,5876.416212319613,49.17159059660357,-35.65953904147,-100.0,-100.0,-100.0,-100.0,25,16.0,0.17523670403064345,-688.3315894834442,13,46.15384615384615,0.8181606599055624,-44.13242703890936
long,atr,1.0,target_50pct,51-100,1268,53.31230283911672,1.4429327034788322,10871.46730702398,52.39016879650499,-41.45994391792802,-100.0,-100.0,-100.0,-100.0,65,29.230769230769234,0.4772860068643888,-1205.2375681670744,39,38.46153846153847,0.856815414543669,-123.12263558458127
long,atr,1.0,target_50pct,101-200,1004,44.721115537848604,1.0386231115836735,816.1488593425668,48.88028850016621,-38.07405527429199,-100.0,-100.0,-100.0,-100.0,74,20.27027027027027,0.3126122749323208,-1734.2151228838613,26,26.923076923076923,0.4583573813900216,-294.93726868687804
long,atr,1.0,atr_trail_2,top25,1793,48.466257668711656,2.4672048678692886,4383.334908624079,8.482020773383551,-3.233269635764313,7.89150787687981e+30,-79.0330378984992,2.8158474490227897e+29,-99.82718962724765,150,52.666666666666664,2.348942868287243,234.96597394154168,57,43.859649122807014,1.6410283318529997,70.86279251034907
long,atr,1.0,atr_trail_2,26-50,2280,46.31578947368421,1.9194782934885612,4210.771683446554,8.3241423738164,-3.7414400843983384,1.7260108327133718e+22,-99.76526693116907,11131.486295130484,-99.9999999995737,170,45.294117647058826,1.3756392955577283,123.02214247049059,47,48.93617021276596,1.6751522038911615,35.221288106100545
long,atr,1.0,atr_trail_2,51-100,5537,44.33808921798808,1.79291791668299,10198.926467499856,9.393666555342076,-4.173434434089857,2.764985745643778e+38,-99.99677629296775,-100.0,-100.0,343,43.14868804664723,2.026565149458039,672.6697441441798,116,47.41379310344828,1.6694500320872239,165.28004562792484
long,atr,1.0,atr_trail_2,101-200,4920,44.06504065040651,1.406870824362736,4360.639442163943,6.954862933098625,-3.894441641276844,-99.89406915508697,-99.99999999988164,-100.0,-100.0,395,38.48101265822785,1.070287500662179,66.31004183406985,92,42.391304347826086,1.5801522317965992,96.59839965689511
long,atr,1.0,atr_trail_3,top25,1345,48.10408921933085,2.99231468173262,5238.6448813667685,12.160852104387043,-3.767086576177147,7.211763313761984e+31,-89.67440856222629,5.667359515954395e+27,-99.98390495072483,111,46.846846846846844,1.9400612712321976,196.8231774852678,40,55.00000000000001,3.540239670117928,215.37003863758827
long,atr,1.0,atr_trail_3,26-50,1722,45.9349593495935,2.040059506332902,4440.106764948129,11.010361473613488,-4.58548782027942,6.410486655108391e+16,-99.53878303525462,-99.99999999998442,-99.99999999999997,134,44.02985074626866,1.0229311254506004,7.813223899411959,35,57.14285714285714,2.3326880335159514,59.00731016202991
long,atr,1.0,atr_trail_3,51-100,4225,44.40236686390532,1.838351938292624,10022.97949160236,11.715647394360355,-5.089644538193983,1.1644621722834947e+25,-99.99981654188349,-100.0,-100.0,275,42.54545454545455,1.5848464801657203,441.16517569335906,82,42.68292682926829,1.6175528318502825,131.75551194501853
long,atr,1.0,atr_trail_3,101-200,3782,44.288736118455844,1.4093080422082154,4191.747719676166,8.616600895759497,-4.860493014105835,-99.99999999999912,-100.0,-100.0,-100.0,323,37.15170278637771,0.7798979521379656,-217.61186484910868,71,45.07042253521127,1.7998859753057133,130.71776102225598
long,atr,2.0,trend_flip,top25,317,40.063091482649845,6.99533110209332,12611.512519953652,115.86667838080528,-11.0713454442559,33173356.283576094,-99.96068106773636,-100.0,-100.0,31,32.25806451612903,0.9500398397032552,-8.139532994050946,18,27.77777777777778,0.10787122448489814,-101.7273413532608
long,atr,2.0,trend_flip,26-50,405,33.33333333333333,4.219935851067267,10456.825586569918,101.51371589752888,-12.02787429480178,-100.0,-100.0,-100.0,-100.0,46,8.695652173913043,0.07437411248661124,-411.89985189580494,15,33.33333333333333,0.6257813561410633,-46.582464484348996
long,atr,2.0,trend_flip,51-100,1080,30.555555555555557,3.1825466119266297,22552.426945113395,99.65304885014403,-13.777438900578854,-100.0,-100.0,-100.0,-100.0,122,13.114754098360656,0.9957191684288663,-5.376430242499842,37,32.432432432432435,1.1106471322749674,36.72066526135372
long,atr,2.0,trend_flip,101-200,1030,29.902912621359224,1.5375122335783429,4744.553447305208,44.063080283669585,-12.225589030560972,-100.0,-100.0,-100.0,-100.0,133,15.789473684210526,0.19487715157557842,-909.6979866295239,34,14.705882352941178,0.5014140326547737,-146.19329323018994
long,atr,2.0,target_20pct,top25,631,75.1188589540412,1.9064973029487915,5159.1375747826805,22.891194016071015,-36.250244514872485,-100.0,-100.0,-100.0,-100.0,28,42.857142857142854,0.42501449500621724,-359.11539685333037,27,51.85185185185185,0.5802860136025504,-203.38418635027728
long,atr,2.0,target_20pct,26-50,818,74.81662591687042,1.8197124786243923,6554.1379310720995,23.774170963233285,-38.813857759352786,-100.0,-100.0,-100.0,-100.0,31,29.03225806451613,0.23272149108688514,-713.0181250047702,16,50.0,0.5887671357645403,-102.32503022246142
long,atr,2.0,target_20pct,51-100,2221,72.35479513732554,1.4582507034839995,12372.962854495489,24.50117355256304,-43.974630365591715,-100.0,-100.0,-100.0,-100.0,94,48.93617021276596,0.5259893624881156,-1147.158806988633,56,55.35714285714286,0.8490850182103598,-133.22389249834345
long,atr,2.0,target_20pct,101-200,1680,67.20238095238096,1.226148986843173,5192.195796309246,24.93479008832049,-41.668207283855885,-100.0,-100.0,-100.0,-100.0,91,38.46153846153847,0.4332300957310361,-1381.460222699291,31,35.483870967741936,0.3886217245837153,-359.2774136156418
long,atr,2.0,target_30pct,top25,488,68.23770491803278,2.0064492709166037,5344.594348439245,31.996819320521897,-34.260299905126104,-100.0,-100.0,-100.0,-100.0,24,29.166666666666668,0.3320596604160079,-443.78854942664816,23,43.47826086956522,0.5837124190598322,-191.71827860246052
long,atr,2.0,target_30pct,26-50,616,66.72077922077922,1.8067643500651638,6089.8624593630775,33.183368964737134,-36.82196187875066,-100.0,-100.0,-100.0,-100.0,25,16.0,0.13060198199484305,-755.4557772061493,14,42.857142857142854,0.527852004499388,-117.48223965245246
long,atr,2.0,target_30pct,51-100,1691,64.28149024246008,1.444557636217186,11566.224207488835,34.5755313060684,-43.075129672529,-100.0,-100.0,-100.0,-100.0,79,37.9746835443038,0.4725911583499095,-1241.404868446407,46,47.82608695652174,0.8488238559779533,-131.46210176131382
long,atr,2.0,target_30pct,101-200,1296,56.79012345679012,1.1757798704685378,3862.1458578546553,35.100050201305464,-39.234805518403874,-100.0,-100.0,-100.0,-100.0,77,25.97402597402597,0.39652410021183176,-1443.2460025969688,28,25.0,0.32141694903952484,-408.4613768755335
long,atr,2.0,target_50pct,top25,372,59.946236559139784,2.166129147358075,5615.359323402698,46.774632526991915,-32.31801161152013,-100.0,-100.0,-100.0,-100.0,18,11.11111111111111,0.11370626275807938,-489.336009565496,19,36.84210526315789,0.5165256752765818,-218.3685060309455
long,atr,2.0,target_50pct,26-50,471,57.74946921443737,1.8614197027029273,6138.090263378473,48.76338801930113,-35.80679034106248,-100.0,-100.0,-100.0,-100.0,24,12.5,0.11735904093731506,-746.8643063171687,12,41.66666666666667,0.6111903142139041,-92.25997364780129
long,atr,2.0,target_50pct,51-100,1275,53.09803921568628,1.4604165831048819,11220.58399566623,52.571768973141864,-40.75335050025218,-100.0,-100.0,-100.0,-100.0,67,28.35820895522388,0.48084280618638686,-1214.978909984446,37,35.13513513513514,0.771872107412251,-185.66294720718142
long,atr,2.0,target_50pct,101-200,1021,45.15181194906954,1.0996135971322785,2087.2453127847243,49.9797463072564,-37.416817383679415,-100.0,-100.0,-100.0,-100.0,75,21.333333333333336,0.34698883468849556,-1635.4039257118106,27,22.22222222222222,0.35707251097474585,-387.14402198868044
long,atr,2.0,atr_trail_2,top25,1963,50.12735608762099,2.807347656399572,5592.97167957848,8.82880692969291,-3.160954381245499,3.343977005140464e+42,-94.71083261776802,4.787519470105495e+46,-99.99935279020616,157,52.86624203821656,2.774773796480426,316.4426978815522,54,46.2962962962963,2.468009794321249,128.33033783146593
long,atr,2.0,atr_trail_2,26-50,2509,49.2626544440016,2.165310940625591,5542.621957798011,8.332498296770359,-3.736328308727536,2.8640887513253314e+35,-99.02338090234177,7.065960977469373e+23,-99.9985615846077,189,44.44444444444444,1.4516604887771434,160.42210528857876,48,50.0,1.5128943427691615,29.159254918714872
long,atr,2.0,atr_trail_2,51-100,5972,48.375753516409915,2.234995701747647,15455.87621337881,9.681827377950208,-4.059332819175914,7.15758954244255e+94,-99.67751485067969,1.2760501595935788e+66,-99.99999968713851,362,42.26519337016575,1.894487112812146,653.4546059470207,113,48.67256637168141,2.1880028367763904,264.55143725691823
long,atr,2.0,atr_trail_2,101-200,5264,47.43541033434651,1.8263245776781372,8498.413827177403,7.522230307545256,-3.71687576825555,4.9035227207489844e+47,-99.80082620583825,3.89339896917857e+23,-99.99999996123098,424,39.386792452830186,1.2233304649376395,221.10969099869342,96,41.66666666666667,1.4514302402725556,83.0025620352444
long,atr,2.0,atr_trail_3,top25,1508,49.40318302387268,3.2155037075020645,6129.471351766121,11.941070992704155,-3.625984977455406,1.1184592807262522e+40,-88.48268788394728,1.7824984929712195e+41,-99.95310301030845,129,48.06201550387597,2.218011036638577,258.1194552223562,41,51.21951219512195,7.422866670817754,310.3966508516262
long,atr,2.0,atr_trail_3,26-50,1941,47.39824832560536,2.331260217944521,5814.978767094786,11.068483052497289,-4.27818378178523,1.4447695985561894e+29,-98.89075437742605,7836129545903.12,-99.99976030121987,153,40.52287581699346,0.9447066017355463,-22.13116234920389,39,51.28205128205128,2.024914342954457,62.43837845480735
long,atr,2.0,atr_trail_3,51-100,4626,47.70860354517942,2.241694504027032,14775.81598136198,12.086785329697273,-4.919272112972264,3.213652345884317e+70,-99.89513961976998,12104954104.904396,-99.9999999999999,306,39.54248366013072,1.44821570853805,380.5158693708176,80,46.25,2.2173205535610125,246.03370145031
long,atr,2.0,atr_trail_3,101-200,4090,45.965770171149146,1.6903905505674917,7010.2430622565325,9.129929937481856,-4.594581547606044,8.564015382311353e+19,-99.99998397746394,-100.0,-100.0,343,38.775510204081634,0.91559130017279,-84.16639355868182,78,42.30769230769231,1.4164403792556317,78.89875881572772
long,atr,3.0,trend_flip,top25,318,40.56603773584906,6.9202526404638975,12984.374411459217,117.65571552610452,-11.604301012742125,-62.28670992284444,-99.99999999547349,-100.0,-100.0,31,38.70967741935484,1.0022584171687812,0.348862538960637,18,27.77777777777778,0.09580428068537422,-116.08959267975662
long,atr,3.0,trend_flip,26-50,401,34.1645885286783,4.28043457160522,10434.965063484642,99.38638978175392,-12.049130062938037,-100.0,-100.0,-100.0,-100.0,46,13.043478260869565,0.08853283997379864,-407.9834028254669,14,28.57142857142857,0.642271444369011,-41.83148247833357
long,atr,3.0,trend_flip,51-100,1060,29.81132075471698,3.2409164815771843,22562.828604105922,103.26392548696643,-13.533026679805737,-100.0,-100.0,-100.0,-100.0,118,12.711864406779661,1.014576479658775,17.411627268117968,33,24.242424242424242,1.175745346929391,55.48628436767948
long,atr,3.0,trend_flip,101-200,1012,31.422924901185773,1.611500930230444,5208.263085772827,43.16176861611256,-12.272592700505713,-100.0,-100.0,-100.0,-100.0,133,18.796992481203006,0.2123114148768604,-857.3827028464084,31,12.903225806451612,0.4720290421029088,-150.43895978523634
long,atr,3.0,target_20pct,top25,619,74.79806138933765,1.9062675654319434,5056.221769006855,22.970610850661743,-35.76391701826624,-100.0,-100.0,-100.0,-100.0,27,40.74074074074074,0.4107583337605407,-337.6141830572985,26,50.0,0.5541177349213419,-209.797118607314
long,atr,3.0,target_20pct,26-50,815,74.96932515337423,1.8661707284836664,6749.146731327826,23.798825790585223,-38.195763856469355,-100.0,-100.0,-100.0,-100.0,30,26.666666666666668,0.22296597405116028,-700.970576033956,14,50.0,0.573222758943209,-93.51877289601256
long,atr,3.0,target_20pct,51-100,2204,72.73139745916517,1.4842444175606897,12819.857549590619,24.512662089946875,-44.049816606645955,-100.0,-100.0,-100.0,-100.0,98,48.97959183673469,0.5372752347490275,-1142.490234504083,50,50.0,0.7202214726601229,-241.63255500204218
long,atr,3.0,target_20pct,101-200,1692,67.67139479905437,1.2720035792816156,6101.53611896202,24.91996420982653,-41.008817004185296,-100.0,-100.0,-100.0,-100.0,94,38.297872340425535,0.4354747100978371,-1400.964121118363,30,36.666666666666664,0.47164193338913535,-270.502098901338
long,atr,3.0,target_30pct,top25,481,67.98336798336798,1.9963823639926845,5209.258200987956,31.91874625265292,-33.94916768590616,-100.0,-100.0,-100.0,-100.0,22,22.727272727272727,0.2701446986957669,-425.69611743219093,24,45.83333333333333,0.6467810406612384,-162.54902409939876
long,atr,3.0,target_30pct,26-50,621,67.31078904991948,1.8199218744282615,6216.0484376726945,33.00793688748277,-37.34615360243894,-100.0,-100.0,-100.0,-100.0,26,15.384615384615385,0.13163541161424988,-779.7315062782166,13,46.15384615384615,0.6272502539811616,-81.67984487331985
long,atr,3.0,target_30pct,51-100,1700,64.88235294117646,1.493213195845406,12607.689314744928,34.605658474624164,-42.81801002138278,-100.0,-100.0,-100.0,-100.0,83,40.963855421686745,0.5292971664116827,-1121.770550011663,45,46.666666666666664,0.77599431778061,-190.33247667586622
long,atr,3.0,target_30pct,101-200,1313,57.578065498857576,1.2045444935014138,4456.52389757347,34.71438681341636,-39.11589323764686,-100.0,-100.0,-100.0,-100.0,77,25.97402597402597,0.4082999835563637,-1404.9166557738274,26,23.076923076923077,0.3170669413950138,-376.8308135474747
long,atr,3.0,target_50pct,top25,374,59.35828877005348,2.1997175419484054,5817.062209746722,48.04394299496442,-31.89929694168012,-100.0,-100.0,-100.0,-100.0,18,16.666666666666664,0.13315456039581894,-446.81991052891067,19,36.84210526315789,0.5251032719918286,-207.9305457934621
long,atr,3.0,target_50pct,26-50,471,57.537154989384284,1.8836515469548887,6237.586284779526,49.06443475313183,-35.294377666596,-100.0,-100.0,-100.0,-100.0,24,12.5,0.11735515619492543,-729.6930082937704,11,45.45454545454545,0.6937849159184694,-64.53317901279179
long,atr,3.0,target_50pct,51-100,1275,54.27450980392157,1.5125816535829197,12302.471830221688,52.46166326134589,-41.16809459113152,-100.0,-100.0,-100.0,-100.0,68,29.411764705882355,0.5221922378740841,-1103.2608223422426,38,36.84210526315789,0.8341250649423546,-137.5304775556557
long,atr,3.0,target_50pct,101-200,1014,45.857988165680474,1.1359023484423174,2802.8204537399597,50.37979095381683,-37.566088050609956,-100.0,-100.0,-100.0,-100.0,74,20.27027027027027,0.3612227663668062,-1567.674179828704,23,17.391304347826086,0.3007391280645623,-341.48818065824275
long,atr,3.0,atr_trail_2,top25,2072,49.51737451737452,2.723222417212941,5906.221371635052,9.097124488148744,-3.276700146468029,4.266327463410613e+43,-90.68387508291733,2.9401361885089443e+46,-99.33896900110669,160,44.375,1.631558877244448,162.0465000845944,53,50.943396226415096,2.2230621566683735,112.92127670715821
long,atr,3.0,atr_trail_2,26-50,2536,47.20031545741325,2.2151393743802767,5939.829923461075,9.045963325507467,-3.650625972495416,3.722665642627933e+38,-98.25689770189865,1.328655451553953e+30,-99.99724964836076,188,34.57446808510639,0.9908647936187711,-3.8691016881340357,48,45.83333333333333,1.597909096219893,32.068973073507536
long,atr,3.0,atr_trail_2,51-100,6108,48.47740667976424,2.3161401826093297,17106.23563884979,10.166670194719655,-4.130052369785544,1.1285341465886613e+109,-99.30315744524039,7.210121290546635e+87,-99.9999982894619,355,41.40845070422535,1.9385880563618918,645.2310621446703,105,43.80952380952381,1.933051681758634,230.99436315489606
long,atr,3.0,atr_trail_2,101-200,5270,47.571157495256166,1.941050456559975,9559.780404402107,7.86533993684049,-3.676665514750996,4.2215797311014514e+60,-99.8486163529672,2.2364525462459335e+43,-99.99971269715681,416,39.66346153846153,1.3312573384758988,290.92425902124546,100,34.0,1.3669599119607734,75.42058351016466
long,atr,3.0,atr_trail_3,top25,1647,47.4802671523983,2.8857462839799117,6361.688685754885,12.44917420508063,-3.9000757718129107,4.5574001264639073e+36,-91.94048034453584,8.789655863166277e+28,-99.99621542635427,130,40.76923076923077,1.5298131812042493,143.96985704103358,38,52.63157894736842,5.477644280251325,270.9814329311913
long,atr,3.0,atr_trail_3,26-50,2051,46.41638225255973,2.351151870807119,6512.4214698560945,11.90370257404648,-4.385717361816336,3.7533496624767006e+31,-98.76523975456489,5393357416.539572,-99.99999890427537,163,33.74233128834356,0.7734503032486515,-103.68770980654429,38,52.63157894736842,2.7583709671174885,83.77589006393902
long,atr,3.0,atr_trail_3,51-100,4918,48.007320048800324,2.2446174916839414,16227.385081921528,12.395355814265047,-5.098963627515936,7.830041063025684e+77,-99.59277297302673,215624031486.5922,-100.0,300,39.666666666666664,1.6212004819554247,485.5838880043873,84,44.047619047619044,1.608840204701772,160.42140203112086
long,atr,3.0,atr_trail_3,101-200,4224,46.02272727272727,1.809484190960862,8366.723930355303,9.62067624947722,-4.533276622205444,1.76165360528618e+34,-99.88724460487487,-99.99999999999997,-100.0,353,40.226628895184135,1.1265583082860626,115.88076832954881,80,37.5,1.171896964837155,36.3292024059652
long,atr,4.0,trend_flip,top25,314,40.12738853503185,7.216830955006253,13045.187831761707,120.18693661277227,-11.161522241742553,2153.987555601934,-99.99999983546417,-100.0,-100.0,31,32.25806451612903,1.0144177291857481,2.1968756099685516,16,25.0,0.057382728044559655,-118.2334873779006
long,atr,4.0,trend_flip,26-50,402,34.32835820895522,4.35204597685842,10315.5724817894,97.05049538184589,-11.656802579186872,-99.99999999999987,-100.0,-100.0,-100.0,46,13.043478260869565,0.1155309058307599,-361.1396146686858,14,28.57142857142857,0.6897277505498294,-34.80173565213837
long,atr,4.0,trend_flip,51-100,1057,30.558183538315987,3.3064553081333434,22952.476852802498,101.86961126923228,-13.557776004304525,-100.0,-100.0,-100.0,-100.0,117,12.82051282051282,1.0226845252859558,26.604225054346685,32,28.125,0.9477066933421496,-16.828884721369253
long,atr,4.0,trend_flip,101-200,989,29.92922143579373,1.6718858557794574,5635.030550988712,47.37134208041154,-12.102289617334932,-100.0,-100.0,-100.0,-100.0,128,17.1875,0.20244278214526196,-848.528957138171,30,13.333333333333334,0.4217683532049499,-162.08037806096533
long,atr,4.0,target_20pct,top25,590,74.0677966101695,1.8568933558784062,4678.580998334689,23.2002627006341,-35.685841842107266,-100.0,-100.0,-100.0,-100.0,26,38.46153846153847,0.388466098873153,-335.8124874544232,22,50.0,0.5454205374044493,-182.90244377273504
long,atr,4.0,target_20pct,26-50,777,74.5173745173745,1.776798790228686,5996.4423703288185,23.688895371522996,-38.987010352439384,-100.0,-100.0,-100.0,-100.0,31,32.25806451612903,0.23646098378686173,-680.8121965802768,14,50.0,0.6186739813091735,-81.72628797771671
long,atr,4.0,target_20pct,51-100,2105,71.68646080760095,1.4026191473059926,10577.142207217717,24.418806986000224,-44.078586467544675,-100.0,-100.0,-100.0,-100.0,94,47.87234042553192,0.5319997932652774,-1125.0155567968798,45,44.44444444444444,0.5950450360576575,-338.51800415210363
long,atr,4.0,target_20pct,101-200,1625,67.56923076923077,1.2537051714411078,5527.40692373106,24.87626620182713,-41.3410500301236,-100.0,-100.0,-100.0,-100.0,91,39.56043956043956,0.468774179175019,-1237.1233081131002,29,37.93103448275862,0.5186282177207558,-229.01949628082056
long,atr,4.0,target_30pct,top25,476,68.4873949579832,2.0353522865664067,5331.463391239247,32.149947926292846,-34.32946421821479,-100.0,-100.0,-100.0,-100.0,21,23.809523809523807,0.22597973896858503,-444.3584908670614,20,45.0,0.5931323100865604,-159.9723937603815
long,atr,4.0,target_30pct,26-50,603,67.33001658374793,1.8128156939047766,6003.988349622123,32.98187786896561,-37.4957059146087,-100.0,-100.0,-100.0,-100.0,26,23.076923076923077,0.1762163498579897,-696.1727660832953,13,46.15384615384615,0.6386312968610748,-77.44901016788734
long,atr,4.0,target_30pct,51-100,1641,63.49786715417428,1.4073357516678584,10490.50514288671,34.78354752463502,-42.99491048043904,-100.0,-100.0,-100.0,-100.0,79,39.24050632911392,0.5012537338972217,-1164.770726900327,41,41.46341463414634,0.6365935219344175,-300.86223253266115
long,atr,4.0,target_30pct,101-200,1295,58.53281853281853,1.215633889295797,4603.331041819799,34.23645462062988,-39.75400663057291,-100.0,-100.0,-100.0,-100.0,79,27.848101265822784,0.4196112992773541,-1370.4998374134964,24,20.833333333333336,0.2235134127207287,-409.18989793365296
long,atr,4.0,target_50pct,top25,361,59.0027700831025,2.123827366395171,5358.069179131896,47.53881176098656,-32.21417382404218,-100.0,-100.0,-100.0,-100.0,18,16.666666666666664,0.1338469657491385,-456.31227656300666,16,37.5,0.4775330987953832,-195.4250146436158
long,atr,4.0,target_50pct,26-50,465,57.8494623655914,1.862204269915883,6057.710339272184,48.63773830945755,-35.84612890801989,-100.0,-100.0,-100.0,-100.0,24,12.5,0.11167441009920319,-710.7209347098882,11,45.45454545454545,0.7395183240317154,-54.29558278896051
long,atr,4.0,target_50pct,51-100,1255,53.306772908366526,1.4657426457829494,11143.292158515407,52.420253548306796,-40.82910830256286,-100.0,-100.0,-100.0,-100.0,69,30.434782608695656,0.5149541044295431,-1126.064074188712,35,31.428571428571427,0.6533061602403097,-278.99797245535274
long,atr,4.0,target_50pct,101-200,998,46.392785571142284,1.140630456365146,2843.554402442513,49.813393421878935,-37.79447991006996,-100.0,-100.0,-100.0,-100.0,73,20.54794520547945,0.3767760627767272,-1487.151571796142,21,14.285714285714285,0.2090146598248296,-366.73384029971305
long,atr,4.0,atr_trail_2,top25,1987,50.47810770005032,2.7427628504124404,5701.23843699151,8.945780466366958,-3.324572531274949,4.3851902731621543e+43,-91.71712786868737,1.2782320251074179e+48,-99.01347569010777,155,45.806451612903224,1.9743273216188872,229.13846019752256,45,51.11111111111111,1.5652949288335745,58.488954750266174
long,atr,4.0,atr_trail_2,26-50,2425,46.845360824742265,2.2977582735617648,6224.876475267753,9.70203727182667,-3.721208584582889,6.774948793454159e+40,-97.52511953997066,4.173877290467382e+31,-99.9904013897558,172,29.069767441860467,0.8411888374955095,-67.79890060312572,45,53.333333333333336,1.7970484517017489,46.697887102980026
long,atr,4.0,atr_trail_2,51-100,5686,46.51776292648611,2.2982054619467527,16112.359321739621,10.783975253683183,-4.081307209553565,5.828431248994308e+99,-99.97853281164892,7.698899035646819e+70,-99.99999998389674,348,35.05747126436782,1.6994518706160007,562.26351199057,91,39.56043956043956,1.4332572890878297,100.51742801915027
long,atr,4.0,atr_trail_2,101-200,4858,46.521202140798685,2.0453018232719242,9808.214718232077,8.491750454492022,-3.611678717829059,2.5997869295837992e+64,-98.85586391267925,1.1301092209225735e+48,-99.9995975521593,393,38.16793893129771,1.3885477012642853,321.7405659879662,85,32.94117647058823,1.0133641766382444,2.3420993494561393
long,atr,4.0,atr_trail_3,top25,1691,48.078060319337666,2.7563134538091023,6377.891868801508,12.311562754123,-4.136000740661153,4.774146501710772e+35,-98.28168473106432,1.4598988775388028e+23,-99.99999388778153,137,44.52554744525548,1.7282115169659658,187.98591539460352,36,47.22222222222222,3.782143816012401,247.4745166221887
long,atr,4.0,atr_trail_3,26-50,2076,46.96531791907515,2.497001511137677,7437.289232786723,12.723500818216937,-4.512374264282282,6.574981962935406e+38,-98.68627822331295,2.401100099767874e+19,-99.9997974677566,152,29.605263157894733,0.849890912475715,-66.36512462235598,39,56.41025641025641,2.45360153310814,87.1248355069037
long,atr,4.0,atr_trail_3,51-100,4897,46.273228507249335,2.16787450273317,15770.515742425294,12.918852843657035,-5.132498974268928,4.009074262710861e+70,-99.98350016071382,-99.99999999940768,-100.0,300,34.333333333333336,1.3648576368952445,347.6735615142672,76,40.78947368421053,1.1425411839187642,34.48959070945804
