side,tier,profit_lock,pyramid,full_n,full_wr,full_pf,full_avg_win,full_avg_loss,full_max_pnl_pct,full_sum_pnl_pct,oos_n,oos_wr,oos_pf,oos_sum_pnl_pct
long,51-100,0.5,off,5185,48.38958534233366,3.056238716874823,13.106089717748834,-4.020688388317152,3005.9113728675875,22123.816974695128,415,40.72289156626506,1.7070323608451037,611.9409712125059
long,51-100,0.5,0.7,5185,48.38958534233366,3.056238716874823,13.106089717748834,-4.020688388317152,3005.9113728675875,22123.816974695128,415,40.72289156626506,1.7070323608451037,611.9409712125059
long,51-100,0.5,0.8,5185,48.38958534233366,3.056238716874823,13.106089717748834,-4.020688388317152,3005.9113728675875,22123.816974695128,415,40.72289156626506,1.7070323608451037,611.9409712125059
long,101-200,off,off,4858,46.521202140798685,2.0453018232719242,8.491750454492022,-3.611678717829059,151.76794092093834,9808.214718232077,478,37.238493723849366,1.3230130325418032,324.0826653374223
long,101-200,off,0.7,4858,46.521202140798685,2.0453018232719242,8.491750454492022,-3.611678717829059,151.76794092093834,9808.214718232077,478,37.238493723849366,1.3230130325418032,324.0826653374223
long,101-200,off,0.8,4858,46.521202140798685,2.0453018232719242,8.491750454492022,-3.611678717829059,151.76794092093834,9808.214718232077,478,37.238493723849366,1.3230130325418032,324.0826653374223
long,101-200,0.2,off,3356,43.92133492252682,1.7888605939443032,9.162230188107184,-4.01146092129009,823.0160896130346,5955.557843402042,425,34.35294117647059,0.7230920730316381,-272.53030840370417
long,101-200,0.2,0.7,3356,43.92133492252682,1.7888605939443032,9.162230188107184,-4.01146092129009,823.0160896130346,5955.557843402042,425,34.35294117647059,0.7230920730316381,-272.53030840370417
long,101-200,0.2,0.8,3356,43.92133492252682,1.7888605939443032,9.162230188107184,-4.01146092129009,823.0160896130346,5955.557843402042,425,34.35294117647059,0.7230920730316381,-272.53030840370417
long,101-200,0.3,off,4002,45.35232383808096,1.8579695991321092,8.480447287851169,-3.7879828298248825,823.0160896130346,7107.693378622854,436,35.55045871559633,0.844507362450146,-149.79712885039405
long,101-200,0.3,0.7,4002,45.35232383808096,1.8579695991321092,8.480447287851169,-3.7879828298248825,823.0160896130346,7107.693378622854,436,35.55045871559633,0.844507362450146,-149.79712885039405
long,101-200,0.3,0.8,4002,45.35232383808096,1.8579695991321092,8.480447287851169,-3.7879828298248825,823.0160896130346,7107.693378622854,436,35.55045871559633,0.844507362450146,-149.79712885039405
long,101-200,0.5,off,4558,46.07283896445809,1.9735890167993482,8.31074850612678,-3.5976659579353734,625.9187580853816,8609.508938261093,466,36.48068669527897,1.004153695653349,4.18050695075094
long,101-200,0.5,0.7,4558,46.07283896445809,1.9735890167993482,8.31074850612678,-3.5976659579353734,625.9187580853816,8609.508938261093,466,36.48068669527897,1.004153695653349,4.18050695075094
long,101-200,0.5,0.8,4558,46.07283896445809,1.9735890167993482,8.31074850612678,-3.5976659579353734,625.9187580853816,8609.508938261093,466,36.48068669527897,1.004153695653349,4.18050695075094
short,top25,off,off,2622,50.53394355453852,2.4264128429485177,6.536511369739697,-2.7520557480777663,98.0969191453113,5091.461259648236,602,47.3421926910299,2.1207776106878695,955.045881546334
short,top25,off,0.7,2622,50.53394355453852,2.4264128429485177,6.536511369739697,-2.7520557480777663,98.0969191453113,5091.461259648236,602,47.3421926910299,2.1207776106878695,955.045881546334
short,top25,off,0.8,2622,50.53394355453852,2.4264128429485177,6.536511369739697,-2.7520557480777663,98.0969191453113,5091.461259648236,602,47.3421926910299,2.1207776106878695,955.045881546334
short,top25,0.2,off,1613,50.340979541227526,2.1482769617768422,6.43453100383401,-3.0363381750876735,255.97028753993612,2792.732296867989,343,47.23032069970846,1.9101681906215315,399.77813115503704
short,top25,0.2,0.7,1613,50.340979541227526,2.1482769617768422,6.43453100383401,-3.0363381750876735,255.97028753993612,2792.732296867989,343,47.23032069970846,1.9101681906215315,399.77813115503704
short,top25,0.2,0.8,1613,50.340979541227526,2.1482769617768422,6.43453100383401,-3.0363381750876735,255.97028753993612,2792.732296867989,343,47.23032069970846,1.9101681906215315,399.77813115503704
short,top25,0.3,off,2107,50.78310393925012,2.2573830161055075,5.957865235236049,-2.723268380080727,129.4527156549521,3550.886491558859,521,47.98464491362764,2.1450295516845643,772.639691525314
short,top25,0.3,0.7,2107,50.78310393925012,2.2573830161055075,5.957865235236049,-2.723268380080727,129.4527156549521,3550.886491558859,521,47.98464491362764,2.1450295516845643,772.639691525314
short,top25,0.3,0.8,2107,50.78310393925012,2.2573830161055075,5.957865235236049,-2.723268380080727,129.4527156549521,3550.886491558859,521,47.98464491362764,2.1450295516845643,772.639691525314
short,top25,0.5,off,2466,50.689375506893754,2.381110784559124,6.244818512452569,-2.6959799461812612,93.19073482428114,4527.711526009297,544,47.794117647058826,2.1246191331550413,818.1177814455253
short,top25,0.5,0.7,2466,50.689375506893754,2.381110784559124,6.244818512452569,-2.6959799461812612,93.19073482428114,4527.711526009297,544,47.794117647058826,2.1246191331550413,818.1177814455253
short,top25,0.5,0.8,2466,50.689375506893754,2.381110784559124,6.244818512452569,-2.6959799461812612,93.19073482428114,4527.711526009297,544,47.794117647058826,2.1246191331550413,818.1177814455253
short,26-50,off,off,2827,47.61230986911921,2.5283629461322947,8.980379506102624,-3.2280873242813284,132.9789648307897,7306.793487953483,619,45.880452342487885,2.1342430697050414,1163.4258956108733
short,26-50,off,0.7,2827,47.61230986911921,2.5283629461322947,8.980379506102624,-3.2280873242813284,132.9789648307897,7306.793487953483,619,45.880452342487885,2.1342430697050414,1163.4258956108733
short,26-50,off,0.8,2827,47.61230986911921,2.5283629461322947,8.980379506102624,-3.2280873242813284,132.9789648307897,7306.793487953483,619,45.880452342487885,2.1342430697050414,1163.4258956108733
short,26-50,0.2,off,1347,46.17668893838159,3.614644696942185,14.8452407207216,-3.5234978252353435,592.2464249748236,6679.203804993211,298,45.63758389261745,2.234174662974645,609.8654676562953
short,26-50,0.2,0.7,1347,46.17668893838159,3.614644696942185,14.8452407207216,-3.5234978252353435,592.2464249748236,6679.203804993211,298,45.63758389261745,2.234174662974645,609.8654676562953
short,26-50,0.2,0.8,1347,46.17668893838159,3.614644696942185,14.8452407207216,-3.5234978252353435,592.2464249748236,6679.203804993211,298,45.63758389261745,2.234174662974645,609.8654676562953
short,26-50,0.3,off,1794,46.711259754738016,2.9918976171500975,11.174491386997692,-3.273913219910333,366.6677533484963,6234.3627440697865,389,46.27249357326478,1.9101400082488278,563.0063623590966
short,26-50,0.3,0.7,1794,46.711259754738016,2.9918976171500975,11.174491386997692,-3.273913219910333,366.6677533484963,6234.3627440697865,389,46.27249357326478,1.9101400082488278,563.0063623590966
short,26-50,0.3,0.8,1794,46.711259754738016,2.9918976171500975,11.174491386997692,-3.273913219910333,366.6677533484963,6234.3627440697865,389,46.27249357326478,1.9101400082488278,563.0063623590966
short,26-50,0.5,off,2359,47.053836371343785,2.716844126718181,9.590886651640558,-3.1372893585495847,315.9248930377285,6727.409774492588,514,44.55252918287938,1.9046934845261263,753.8610661217509
short,26-50,0.5,0.7,2359,47.053836371343785,2.716844126718181,9.590886651640558,-3.1372893585495847,315.9248930377285,6727.409774492588,514,44.55252918287938,1.9046934845261263,753.8610661217509
short,26-50,0.5,0.8,2359,47.053836371343785,2.716844126718181,9.590886651640558,-3.1372893585495847,315.9248930377285,6727.409774492588,514,44.55252918287938,1.9046934845261263,753.8610661217509
short,51-100,off,off,12509,50.25981293468702,2.5828300267228284,8.0042071710582,-3.1313812570832713,552.0198830409355,30838.99630287079,2671,49.08274054661176,2.016463551738235,3979.2774028900553
short,51-100,off,0.7,12509,50.25981293468702,2.5828300267228284,8.0042071710582,-3.1313812570832713,552.0198830409355,30838.99630287079,2671,49.08274054661176,2.016463551738235,3979.2774028900553
short,51-100,off,0.8,12509,50.25981293468702,2.5828300267228284,8.0042071710582,-3.1313812570832713,552.0198830409355,30838.99630287079,2671,49.08274054661176,2.016463551738235,3979.2774028900553
short,51-100,0.2,off,6742,48.991397211509934,4.509784794830173,14.986577867377148,-3.1917072815111394,10000.0,38524.38535482991,1589,46.38137193203272,1.7153614899678167,1635.6379719575789
short,51-100,0.2,0.7,6742,48.991397211509934,4.509784794830173,14.986577867377148,-3.1917072815111394,10000.0,38524.38535482991,1589,46.38137193203272,1.7153614899678167,1635.6379719575789
short,51-100,0.2,0.8,6742,48.991397211509934,4.509784794830173,14.986577867377148,-3.1917072815111394,10000.0,38524.38535482991,1589,46.38137193203272,1.7153614899678167,1635.6379719575789
short,51-100,0.3,off,8655,50.190641247833625,4.042294959280279,12.08947231381427,-3.013638383650241,10000.0,39524.87265929301,2047,48.2657547630679,1.7656506509441463,2225.9579139429334
short,51-100,0.3,0.7,8655,50.190641247833625,4.042294959280279,12.08947231381427,-3.013638383650241,10000.0,39524.87265929301,2047,48.2657547630679,1.7656506509441463,2225.9579139429334
short,51-100,0.3,0.8,8655,50.190641247833625,4.042294959280279,12.08947231381427,-3.013638383650241,10000.0,39524.87265929301,2047,48.2657547630679,1.7656506509441463,2225.9579139429334
short,51-100,0.5,off,11214,50.56179775280899,3.4706202007898046,10.203467522354623,-3.0067722504249486,10000.0,41184.115495394806,2434,48.93179950698438,1.8973386080593653,3097.0128529912317
short,51-100,0.5,0.7,11214,50.56179775280899,3.4706202007898046,10.203467522354623,-3.0067722504249486,10000.0,41184.115495394806,2434,48.93179950698438,1.8973386080593653,3097.0128529912317
short,51-100,0.5,0.8,11214,50.56179775280899,3.4706202007898046,10.203467522354623,-3.0067722504249486,10000.0,41184.115495394806,2434,48.93179950698438,1.8973386080593653,3097.0128529912317
short,101-200,off,off,11381,49.69686319304103,2.4399680796124636,7.137477867616219,-2.8899780188998716,342.20145867098864,23824.45066103558,2524,48.29635499207607,1.9011179018570903,3161.4293087281076
short,101-200,off,0.7,11381,49.69686319304103,2.4399680796124636,7.137477867616219,-2.8899780188998716,342.20145867098864,23824.45066103558,2524,48.29635499207607,1.9011179018570903,3161.4293087281076
short,101-200,off,0.8,11381,49.69686319304103,2.4399680796124636,7.137477867616219,-2.8899780188998716,342.20145867098864,23824.45066103558,2524,48.29635499207607,1.9011179018570903,3161.4293087281076
short,101-200,0.2,off,6719,48.98050305104926,2.6851640952958156,8.353530261206648,-2.9866634546113553,887.887987987988,17253.185767223353,1548,45.15503875968992,1.4821207257585685,1049.09063616446
short,101-200,0.2,0.7,6719,48.98050305104926,2.6851640952958156,8.353530261206648,-2.9866634546113553,887.887987987988,17253.185767223353,1548,45.15503875968992,1.4821207257585685,1049.09063616446
short,101-200,0.2,0.8,6719,48.98050305104926,2.6851640952958156,8.353530261206648,-2.9866634546113553,887.887987987988,17253.185767223353,1548,45.15503875968992,1.4821207257585685,1049.09063616446
short,101-200,0.3,off,8650,49.72254335260116,2.478539915718346,7.145917283209931,-2.85129467005405,688.0773399014779,18334.309715020845,1978,46.96663296258847,1.658322034335534,1801.3693659047049
short,101-200,0.3,0.7,8650,49.72254335260116,2.478539915718346,7.145917283209931,-2.85129467005405,688.0773399014779,18334.309715020845,1978,46.96663296258847,1.658322034335534,1801.3693659047049
short,101-200,0.3,0.8,8650,49.72254335260116,2.478539915718346,7.145917283209931,-2.85129467005405,688.0773399014779,18334.309715020845,1978,46.96663296258847,1.658322034335534,1801.3693659047049
short,101-200,0.5,off,10556,49.64948844259189,2.434934953565823,6.98747544007924,-2.8297223253814208,688.0773399014779,21581.384622053047,2387,47.926267281105986,1.8147984853484844,2685.1523019644646
short,101-200,0.5,0.7,10556,49.64948844259189,2.434934953565823,6.98747544007924,-2.8297223253814208,688.0773399014779,21581.384622053047,2387,47.926267281105986,1.8147984853484844,2685.1523019644646
short,101-200,0.5,0.8,10556,49.64948844259189,2.434934953565823,6.98747544007924,-2.8297223253814208,688.0773399014779,21581.384622053047,2387,47.926267281105986,1.8147984853484844,2685.1523019644646
