direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason
short,0.020202923137152527,6,HUSDT,1769601600,1769607000,0.15326,0.1501637,0.04874070207490542,trail_stop
short,0.10245779543197608,143,PROMUSDT,1769606100,1769734800,2.014,1.80765,0.12859980139026808,trail_stop
short,0.018558828054221405,29,PIEVERSEUSDT,1769616000,1769642100,0.58501,0.5741529,0.04714449325652561,trail_stop
short,0.05968353339842623,7,QUSDT,1769621400,1769627700,0.017411,0.01637185,0.08707139164895755,trail_stop
short,0.0685929786066923,94,CRCLXUSDT,1769623200,1769707800,72.92,67.9182,0.09572133845309934,trail_stop
short,0.03192749778956672,26,ZEREBROUSDT,1769627700,1769651100,0.01131,0.010948900000000001,0.060123784261715295,trail_stop
short,0.03149976492712743,12,MONUSDT,1769648400,1769659200,0.02127,0.0206,0.05970850963798779,trail_stop
short,0.06911413562559687,52,BASUSDT,1769652000,1769698800,0.004188,0.00389855,0.09622731614135618,trail_stop
short,0.07340692540088295,52,BIOUSDT,1769652000,1769698800,0.04303,0.039871300000000005,0.10039507320474082,trail_stop
short,0.01033542054493138,24,GUNUSDT,1769660100,1769681700,0.029545,0.02923964,0.03916060247080719,trail_stop
short,0.016530953708867757,25,DOTUSDT,1769684400,1769706900,1.793,1.76336,0.04517568321249301,trail_stop
short,0.031207899841297793,53,BCHUSDT,1769698800,1769746500,567.1,549.402,0.05942514547698826,trail_stop
short,0.06736280712078858,1,GRIFFAINUSDT,1769698800,1769699700,0.013594,0.01267827,0.09452699720464909,trail_stop
short,-0.0062092391304347325,41,APTUSDT,1769699700,1769736600,1.472,1.48114,0.02309782608695654,trail_stop
short,0.09354852144939611,12,BEATUSDT,1769725800,1769736600,0.2401,0.217639,0.11995002082465647,trail_stop
short,0.01569965870307146,6,UNIUSDT,1769731200,1769736600,4.395,4.3260000000000005,0.044368600682593726,trail_stop
short,0.009223541048466824,10,MONUSDT,1769736600,1769745600,0.02022,0.0200335,0.038081107814045494,trail_stop
short,0.07915528774393273,48,PIEVERSEUSDT,1769736600,1769779800,0.54267,0.4997148,0.10597600751838135,trail_stop
short,0.0017423943105491864,33,RAVEUSDT,1769736600,1769766300,0.32903,0.3284567,0.0308178585539312,trail_stop
short,-0.0026196230062831656,67,FETUSDT,1769737500,1769797800,0.2069,0.207442,0.026582890285161937,trail_stop
short,0.039633408147996874,39,MUSDT,1769763600,1769798700,1.4703,1.4120270000000001,0.06760525062912326,trail_stop
short,0.0061007667031763016,28,IPUSDT,1769773500,1769798700,1.826,1.8148600000000001,0.03504928806133628,trail_stop
short,0.013727720555306726,26,ZECUSDT,1769773500,1769796900,334.95,330.3519,0.04245409762651133,trail_stop
short,0.01068576696688177,21,AAVEUSDT,1769779800,1769798700,141.01,139.5032,0.03950074462804052,trail_stop
short,0.009514901712111529,15,MERLUSDT,1769825700,1769839200,0.06308,0.0624798,0.03836398224476853,trail_stop
short,0.01752682494598591,177,PAXGUSDT,1769832000,1769991300,4943.16,4856.5221,0.04614254849124855,trail_stop
short,0.0831615361036914,1,QUSDT,1769832000,1769832900,0.022837,0.02093784,0.10986556903271011,trail_stop
short,0.03539682539682538,32,ADAUSDT,1769840100,1769868900,0.315,0.30385,0.06349206349206354,trail_stop
short,0.08272347535505432,32,ORDIUSDT,1769840100,1769868900,3.591,3.29394,0.10944026733500424,trail_stop
short,-0.001416195580353835,2,HUSDT,1769841900,1769843700,0.13621,0.1364029,0.027751266426840948,trail_stop
short,0.0547377913429523,29,VIRTUALUSDT,1769842800,1769868900,0.7208,0.681345,0.08226970033296341,trail_stop
short,0.038203806502775405,25,BLURUSDT,1769846400,1769868900,0.02522,0.024256500000000004,0.06621728786677232,trail_stop
short,0.026948805460750715,3,ARBUSDT,1769868900,1769871600,0.1465,0.142552,0.05529010238907847,trail_stop
short,0.05517307692307695,11,AVAXUSDT,1769868900,1769878800,10.4,9.8262,0.0826923076923078,trail_stop
short,0.07691480996068138,1,BASUSDT,1769868900,1769869800,0.003815,0.0035215700000000003,0.10380078636959363,trail_stop
short,0.06546013234778192,17,BNBUSDT,1769868900,1769884200,826.61,772.5,0.09267974014347759,trail_stop
short,0.005878717364470211,1,BTCUSDT,1769877900,1769878800,80980.76,80504.697,0.03483370617909737,trail_stop
short,0.07335464830300054,6,SOONUSDT,1769878800,1769884200,0.2033,0.188387,0.10034431874077718,trail_stop
short,-0.0013016572584295739,10,RAVEUSDT,1769884200,1769893200,0.33127,0.3317012,0.02786246868113628,trail_stop
short,-0.008413173652694452,4,HUSDT,1769936400,1769940000,0.12692,0.12798779999999998,0.020958083832335404,trail_stop
short,0.025923842676119094,4,PIEVERSEUSDT,1769936400,1769940000,0.47113,0.4589165,0.05429499288943602,trail_stop
short,0.031165449348999646,22,VIRTUALUSDT,1769941800,1769961600,0.6298,0.610172,0.059383931406795785,trail_stop
short,0.01525630593978846,15,WLFIUSDT,1769947200,1769960700,0.1229,0.121025,0.04393816110659074,trail_stop
short,-0.05499999999999998,13,UAIUSDT,1769949900,1769961600,0.16563,0.17473965,0.09521222000845261,stop_loss
short,-0.054999999999999966,12,MUSDT,1769950800,1769961600,1.2118,1.278449,0.009490014853936347,stop_loss
short,-0.05499999999999992,5,PIPPINUSDT,1769963400,1769967900,0.18254,0.1925797,0.0019721704831817638,stop_loss
short,0.0069573017581629855,1,ONDOUSDT,1769985900,1769986800,0.2787,0.276761,0.035880875493362066,trail_stop
short,0.004290037831021457,1,WLDUSDT,1769985900,1769986800,0.3965,0.394799,0.03329129886506947,trail_stop
short,0.003657310431503917,19,AVNTUSDT,1769986800,1770003900,0.2387,0.237827,0.03267700041893591,trail_stop
short,-0.001008188331627587,5,SOONUSDT,1769986800,1769991300,0.1954,0.19559700000000002,0.02814738996929364,trail_stop
short,0.021241947029348493,8,CRVUSDT,1769996700,1770003900,0.2794,0.273465,0.049749463135289794,trail_stop
short,0.028351756810106488,10,MAGMAUSDT,1769997600,1770006600,0.10132,0.0984474,0.05665219107777335,trail_stop
short,0.03348434411734102,24,QUSDT,1769997600,1770019200,0.019226,0.01858223,0.06163528555081653,trail_stop
short,0.14966444814198557,17,UBUSDT,1770001200,1770016500,0.03606,0.030663100000000002,0.17443150305047145,trail_stop
short,-0.054999999999999924,44,BLURUSDT,1770005700,1770045300,0.02187,0.02307285,0.016003657978966603,stop_loss
short,-0.054999999999999834,32,ARBUSDT,1770013800,1770042600,0.1308,0.13799399999999998,0.0,stop_loss
short,-0.054999999999999986,32,COREUSDT,1770013800,1770042600,0.084,0.08862,0.0,stop_loss
short,0.006097281073446348,2,HUSDT,1770029100,1770030900,0.11328,0.1125893,0.03504590395480227,trail_stop
short,0.04448829305135951,7,MERLUSDT,1770046200,1770052500,0.05296,0.0506039,0.07231873111782477,trail_stop
short,0.017563694267515955,13,BEATUSDT,1770074100,1770085800,0.1884,0.185091,0.04617834394904465,trail_stop
short,0.012768166089965451,18,IPUSDT,1770077700,1770093900,1.445,1.42655,0.041522491349481,trail_stop
short,0.01602534688080408,40,ZEREBROUSDT,1770081300,1770117300,0.009153,0.00900632,0.044684802796897155,trail_stop
short,-0.007830543218312258,53,PIEVERSEUSDT,1770083100,1770130800,0.43905,0.442488,0.02152374444824055,trail_stop
short,-0.0051517509727628304,69,WLFIUSDT,1770083100,1770145200,0.1285,0.12916200000000003,0.024124513618676978,trail_stop
short,-0.005435385468663387,3,MONUSDT,1770088500,1770091200,0.01803,0.018128000000000002,0.023849140321686068,trail_stop
short,0.07278762886597946,62,HUMAUSDT,1770094800,1770150600,0.02425,0.0224849,0.09979381443298978,trail_stop
short,0.0046654939900323085,5,QUSDT,1770096600,1770101100,0.017055,0.01697543,0.03365581940779839,trail_stop
short,0.016642813216302368,17,PIPPINUSDT,1770101100,1770116400,0.17887,0.1758931,0.04528428467602167,trail_stop
short,0.02395993836671799,30,TAOUSDT,1770118200,1770145200,194.7,190.035,0.05238828967642521,trail_stop
short,-0.008127413127413196,5,BIOUSDT,1770128100,1770132600,0.03108,0.0313326,0.021235521235521262,trail_stop
short,0.035370773949285,10,ETHUSDT,1770136200,1770145200,2252.99,2173.3,0.06346677082454862,trail_stop
short,0.10900969834793654,184,BNBUSDT,1770142500,1770308100,747.55,666.0598,0.1349608721824627,trail_stop
short,0.017194903889137247,3,TRADOORUSDT,1770146100,1770148800,0.8948,0.879414,0.04582029503799736,trail_stop
short,0.1092574003082638,1,UAIUSDT,1770170400,1770171300,0.25303,0.2253846,0.13520135952258622,trail_stop
short,0.0347965109553226,65,PIEVERSEUSDT,1770171300,1770229800,0.43221,0.4171706,0.06290923393720643,trail_stop
short,-0.05499999999999994,19,QUSDT,1770186600,1770203700,0.01686,0.0177873,0.01939501779359436,stop_loss
short,0.06816983523447398,47,SKYAIUSDT,1770192900,1770235200,0.03945,0.0367607,0.0953105196451204,trail_stop
short,0.014900210084033645,20,SOONUSDT,1770200100,1770218100,0.1904,0.187563,0.04359243697478992,trail_stop
short,0.03742339832869074,27,PROMUSDT,1770205500,1770229800,1.436,1.38226,0.06545961002785505,trail_stop
short,-0.00047013881009105125,12,GUNUSDT,1770219000,1770229800,0.026439,0.026451429999999998,0.028669768145542635,trail_stop
short,0.07716763005780339,82,AVNTUSDT,1770229800,1770303600,0.2249,0.207545,0.10404624277456638,trail_stop
short,0.03355112488212307,82,RAVEUSDT,1770233400,1770307200,0.37115,0.3586975,0.06170012124477968,trail_stop
short,-0.0058679446219382795,6,ZEREBROUSDT,1770237900,1770243300,0.008451,0.00850059,0.023429179978700775,trail_stop
short,0.02267370761534185,28,BEATUSDT,1770241500,1770266700,0.1799,0.175821,0.051139521956642654,trail_stop
short,0.040822122571001575,25,IPUSDT,1770243300,1770265800,1.338,1.28338,0.06875934230194325,trail_stop
short,-0.05499999999999992,11,UAIUSDT,1770265800,1770275700,0.20509,0.21636994999999998,0.0,stop_loss
short,0.005375994215473666,15,ADAUSDT,1770288300,1770301800,0.2766,0.275113,0.034345625451916155,trail_stop
short,0.0017837945450924794,15,DOGEUSDT,1770288300,1770301800,0.10046,0.1002808,0.030858052956400477,trail_stop
short,0.025365967911933497,3,HBARUSDT,1770301800,1770304500,0.08539,0.08322399999999999,0.053753366904789754,trail_stop
short,0.013720349563046226,2,SEIUSDT,1770301800,1770303600,0.0801,0.079001,0.04244694132334582,trail_stop
short,0.03405891980360076,1,ARBUSDT,1770303600,1770304500,0.1222,0.11803799999999999,0.06219312602291333,trail_stop
short,0.019314472252448145,1,AVAXUSDT,1770303600,1770304500,9.19,9.012500000000001,0.047878128400435205,trail_stop
short,0.04336986301369866,19,APTUSDT,1770305400,1770322500,1.095,1.04751,0.07123287671232884,trail_stop
short,-0.0030019782393669804,7,BLURUSDT,1770305400,1770311700,0.02022,0.0202807,0.026211671612265047,trail_stop
short,0.032067124332570446,19,DOTUSDT,1770305400,1770322500,1.311,1.26896,0.0602593440122044,trail_stop
short,0.01295943416863136,5,PIEVERSEUSDT,1770315300,1770319800,0.41143,0.4060981,0.04170818851323435,trail_stop
short,0.03013390465988212,14,AVNTUSDT,1770323400,1770336000,0.1867,0.181074,0.05838243170862342,trail_stop
short,0.06336991869918693,14,BIOUSDT,1770323400,1770336000,0.0246,0.023041100000000002,0.09065040650406501,trail_stop
short,0.015854959877070272,14,GUNUSDT,1770323400,1770336000,0.023428,0.02305655,0.04451937852142745,trail_stop
short,-0.009251798561150987,7,TRBUSDT,1770323400,1770329700,13.9,14.028599999999999,0.020143884892086412,trail_stop
short,-0.002553469543875369,1,BNBUSDT,1770324300,1770325200,627.46,629.0622000000001,0.02664711694769392,trail_stop
short,0.00016172279109038777,11,XAUTUSDT,1770332400,1770342300,4736.5,4735.734,0.029283226010767407,trail_stop
short,0.05053608786610886,4,ZEREBROUSDT,1770332400,1770336000,0.007648,0.0072615,0.07819037656903771,trail_stop
short,0.11252233852438087,1,SOLUSDT,1770336000,1770336900,78.34,69.525,0.1383712024508553,trail_stop
short,0.07030366492146606,1,SPKUSDT,1770336000,1770336900,0.0191,0.017757199999999997,0.09738219895287961,trail_stop
short,0.011261127596439312,1,UBUSDT,1770336000,1770336900,0.0337,0.033320499999999996,0.04005934718100902,trail_stop
short,0.07255781051809927,1,ZECUSDT,1770336000,1770336900,204.98,190.1071,0.0995706898233974,trail_stop
short,-0.05500000000000001,4,PROMUSDT,1770337800,1770341400,1.068,1.12674,0.0,stop_loss
short,-0.05499999999999988,4,WLFIUSDT,1770408900,1770412500,0.0997,0.10518349999999999,0.01504513540621867,stop_loss
short,0.011225175679804578,35,SKYAIUSDT,1770419700,1770451200,0.03273,0.0323626,0.04002444240757731,trail_stop
short,0.0,192,UBUSDT,1770422400,1770595200,0.03317,0.03317,0.016882725354235698,timeout
short,-0.007911580336522698,17,SIRENUSDT,1770435000,1770450300,0.09093,0.0916494,0.021445067634444006,trail_stop
short,0.023726835964310168,34,HUMAUSDT,1770435900,1770466500,0.01457,0.0142243,0.05216197666437888,trail_stop
short,-0.0549999999999999,35,ZECUSDT,1770448500,1770480000,229.51,242.13304999999997,0.01646987059387391,stop_loss
short,0.03183393739703451,7,PIEVERSEUSDT,1770459300,1770465600,0.45525,0.4407576,0.06003294892915973,trail_stop
short,-0.05499999999999995,84,HUSDT,1770465600,1770541200,0.12243,0.12916365,0.006534346156987627,stop_loss
short,-0.054999999999999924,92,HBARUSDT,1770466500,1770549300,0.08798,0.0928189,0.008751989088429266,stop_loss
short,0.0,192,PENGUUSDT,1770466500,1770639300,0.006487,0.006487,0.04778788345922607,timeout
short,0.024586428925210343,106,AVNTUSDT,1770480000,1770575400,0.2019,0.19693600000000003,0.05299653293709751,trail_stop
short,0.0016659029368882765,5,ZECUSDT,1770545700,1770550200,240.05,239.65009999999998,0.030743595084357523,trail_stop
short,0.030588235294117763,59,PROMUSDT,1770556500,1770609600,1.224,1.1865599999999998,0.05882352941176476,trail_stop
short,-0.002841401023219398,24,MERLUSDT,1770566400,1770588000,0.05082,0.05096440000000001,0.02636757182211716,trail_stop
short,-0.001214806246385195,84,PIEVERSEUSDT,1770588900,1770664500,0.43225,0.4327751,0.02794679005205329,trail_stop
short,0.0042314540059348316,43,SOONUSDT,1770601500,1770640200,0.1685,0.167787,0.03323442136498529,trail_stop
short,0.031164182607675055,12,COREUSDT,1770618600,1770629400,0.08521,0.0825545,0.05938270156084961,trail_stop
short,0.015405083399523515,30,ONDOUSDT,1770622200,1770649200,0.2518,0.247921,0.04408260524225586,trail_stop
short,0.0,192,FETUSDT,1770629400,1770802200,0.1589,0.1589,0.047828823159219776,timeout
short,-0.0019839999999999858,10,CRVUSDT,1770644700,1770653700,0.25,0.250496,0.027200000000000002,trail_stop
short,0.0,192,HBARUSDT,1770647400,1770820200,0.08942,0.08942,0.017781256989487744,timeout
short,0.01562007874015753,134,APTUSDT,1770651000,1770771600,1.016,1.00013,0.044291338582677205,trail_stop
short,-0.00036122448979596805,33,MERLUSDT,1770680700,1770710400,0.049,0.049017700000000004,0.028775510204081662,trail_stop
short,0.005008944543828185,45,ARBUSDT,1770693300,1770733800,0.1118,0.11124,0.03398926654740606,trail_stop
short,0.03064870259481032,104,BLURUSDT,1770723000,1770816600,0.02004,0.0194258,0.058882235528942145,trail_stop
short,0.030008695652173994,92,ENAUSDT,1770733800,1770816600,0.115,0.111549,0.05826086956521749,trail_stop
short,0.018085320454774196,3,SIRENUSDT,1770776100,1770778800,0.09939,0.0975925,0.04668477714055745,trail_stop
short,0.008469879518072149,37,BIOUSDT,1770783300,1770816600,0.0249,0.024689100000000002,0.03734939759036132,trail_stop
short,0.018930699812702116,34,CRCLXUSDT,1770805800,1770836400,58.73,57.6182,0.047505533798739986,trail_stop
short,-0.004409937888198686,17,IPUSDT,1770818400,1770833700,1.127,1.13197,0.024844720496894433,trail_stop
short,-0.004409937888198801,6,ONDOUSDT,1770821100,1770826500,0.2415,0.242565,0.024844720496894433,trail_stop
short,0.002873690696241485,6,SOLUSDT,1770821100,1770826500,81.15,80.91680000000001,0.03191620455945783,trail_stop
short,-0.054999999999999945,33,AVNTUSDT,1770823800,1770853500,0.1787,0.1885285,0.00223838836038059,stop_loss
short,0.017984890614343368,51,QUSDT,1770842700,1770888600,0.019061,0.018718190000000003,0.04658727244111011,trail_stop
short,0.0042132867132867215,7,FARTCOINUSDT,1770849900,1770856200,0.1716,0.170877,0.03321678321678328,trail_stop
short,0.01013259893920854,22,MAGMAUSDT,1770861600,1770881400,0.09804,0.0970466,0.038963688290493716,trail_stop
short,-0.05499999999999997,48,PIEVERSEUSDT,1770876900,1770920100,0.38445,0.40559475,0.01617895695148915,stop_loss
short,-0.05499999999999999,28,SIRENUSDT,1770877800,1770903000,0.10162,0.1072091,0.0,stop_loss
short,-0.05499999999999994,51,MUSDT,1770898500,1770944400,1.4151,1.4929305,0.009257296304148196,stop_loss
short,0.015515548281505715,23,BIOUSDT,1770903900,1770924600,0.02444,0.0240608,0.04418985270049104,trail_stop
short,0.028481390926378643,3,SKYAIUSDT,1770907500,1770910200,0.03681,0.035761600000000004,0.056778049443086155,trail_stop
short,-0.005234972677595586,14,APTUSDT,1770912000,1770924600,0.915,0.91979,0.024043715846994555,trail_stop
short,-0.007023581899298864,13,FETUSDT,1770912000,1770923700,0.1569,0.158002,0.022307202039515632,trail_stop
short,0.0012917304313325574,14,RAVEUSDT,1770925500,1770938100,0.35286,0.3524042,0.030380320807118992,trail_stop
short,0.010129870129870168,51,HIGHUSDT,1770931800,1770977700,0.154,0.15244,0.038961038961038995,trail_stop
short,-0.004889488248274842,5,GUNUSDT,1770935400,1770939900,0.028549,0.02868859,0.024379137623034158,trail_stop
short,-0.054999999999999896,66,ZECUSDT,1770936300,1770995700,231.54,244.27469999999997,0.01179061933143297,stop_loss
short,-0.055,38,AVNTUSDT,1770962400,1770996600,0.1925,0.2030875,0.0,stop_loss
short,-0.008073539760731994,11,VIRTUALUSDT,1770983100,1770993000,0.5684,0.5729890000000001,0.02128782547501759,trail_stop
short,0.055841739300754076,133,MAGMAUSDT,1770994800,1771114500,0.10211,0.09640800000000001,0.08334149446675157,trail_stop
short,0.023857638151843302,35,MUSDT,1770996600,1771028100,1.4133,1.3795819999999999,0.05228896907945948,trail_stop
short,0.01615263114140815,1,SIRENUSDT,1770997500,1770998400,0.12029,0.11834700000000001,0.044808379748939996,trail_stop
short,-0.0073410893707034006,13,QUSDT,1771023600,1771035300,0.01891,0.01904882,0.02199894235854044,trail_stop
short,0.033200069528941334,37,MERLUSDT,1771030800,1771064100,0.05753,0.05562,0.06135929080479747,trail_stop
short,0.010396113309564033,22,GUNUSDT,1771036200,1771056000,0.025523,0.025257659999999998,0.03921952748501359,trail_stop
short,0.002486514833683003,27,TRADOORUSDT,1771040700,1771065000,1.3348,1.331481,0.03154030566376987,trail_stop
short,0.010247994701596794,35,MUSDT,1771099200,1771130700,1.3589,1.3449740000000001,0.03907572301125905,trail_stop
short,0.029412690089145304,87,TAOUSDT,1771113600,1771191900,190.7,185.09099999999998,0.05768222338751967,trail_stop
short,-0.0051158519355752755,9,SIRENUSDT,1771122600,1771130700,0.14156,0.14228420000000003,0.024159367052839636,trail_stop
short,-0.05499999999999988,77,UAIUSDT,1771154100,1771223400,0.23697,0.25000334999999996,0.017428366459889415,stop_loss
short,-0.002282986111111226,93,ARBUSDT,1771160400,1771244100,0.1152,0.11546300000000001,0.02690972222222215,trail_stop
short,0.0024641833810888185,60,BIOUSDT,1771160400,1771214400,0.02443,0.0243698,0.0315186246418338,trail_stop
short,0.0,192,FETUSDT,1771160400,1771333200,0.1708,0.1708,0.0152224824355973,timeout
short,0.0,192,BLURUSDT,1771200000,1771372800,0.02136,0.02136,0.024812734082396967,timeout
short,-0.008241838288854985,30,HYPEUSDT,1771217100,1771244100,30.202,30.45092,0.021124428845771856,trail_stop
short,0.0,192,CHZUSDT,1771223400,1771396200,0.04036,0.04036,0.00891972249752228,timeout
short,0.027162303664921457,12,SOONUSDT,1771247700,1771258500,0.191,0.185812,0.05549738219895287,trail_stop
short,-0.05499999999999986,74,QUSDT,1771250400,1771317000,0.020171,0.021280405,0.01794655693817863,stop_loss
short,0.0052136752136752096,88,IPUSDT,1771293600,1771372800,1.17,1.1639,0.03418803418803422,trail_stop
short,0.017129305534418823,14,FARTCOINUSDT,1771317000,1771329600,0.19713,0.19375330000000002,0.04575660731496982,trail_stop
short,0.004701133364384288,2,MERLUSDT,1771333200,1771335000,0.06441,0.0641072,0.033690420742120766,trail_stop
short,-0.005311069216267211,16,SKYAIUSDT,1771338600,1771353000,0.03713,0.037327200000000005,0.023969835712362022,trail_stop
short,0.014485049833887082,2,SOONUSDT,1771338600,1771340400,0.1806,0.177984,0.043189368770764125,trail_stop
short,0.007427800698191124,145,VIRTUALUSDT,1771340400,1771470900,0.6302,0.6255189999999999,0.03633767058076806,trail_stop
short,0.02017492118376888,2,HUSDT,1771353900,1771355700,0.19666,0.1926924,0.04871351571239706,trail_stop
short,-0.006583813276750552,30,UAIUSDT,1771360200,1771387200,0.23093,0.2324504,0.022734161867232514,trail_stop
short,0.03466999164535809,20,RAVEUSDT,1771372800,1771390800,0.39499,0.3812957,0.06278639965568746,trail_stop
short,0.0011713785167118507,120,HYPEUSDT,1771376400,1771484400,29.111,29.076900000000002,0.03026347428806981,trail_stop
short,0.06079889807162533,7,UBUSDT,1771388100,1771394400,0.04719,0.0443209,0.08815426997245188,trail_stop
short,-0.054999999999999924,34,HUMAUSDT,1771396200,1771426800,0.01438,0.0151709,0.0,stop_loss
short,0.02345690454124185,8,PUMPUSDT,1771419600,1771426800,0.002158,0.0021073800000000003,0.05189990732159412,trail_stop
short,0.04915714152959763,2,QUSDT,1771420500,1771422300,0.021522,0.02046404,0.0768515937180559,trail_stop
short,0.021573676680972754,23,MONUSDT,1771422300,1771443000,0.02097,0.0205176,0.050071530758225985,trail_stop
short,0.04510911848091247,27,MUSDT,1771428600,1771452900,1.5167,1.448283,0.07292147425331313,trail_stop
short,0.009734988258973412,5,MERLUSDT,1771430400,1771434900,0.05962,0.059039600000000005,0.038577658503857706,trail_stop
short,0.08766985405133362,95,AVNTUSDT,1771435800,1771521300,0.1987,0.18128,0.11424257674886763,trail_stop
short,-0.008056703118671456,44,AAVEUSDT,1771443000,1771482600,123.45,124.4446,0.0213041717294452,trail_stop
short,-0.05499999999999987,103,ZEREBROUSDT,1771458300,1771551000,0.007619,0.008038044999999999,0.013518834492715553,stop_loss
short,0.02252124645892348,1,BASUSDT,1771473600,1771474500,0.006707,0.0065559500000000005,0.050991501416430635,trail_stop
short,-0.0034055310817425544,57,SOLUSDT,1771475400,1771526700,81.72,81.9983,0.02581987273617229,trail_stop
short,0.0035718320929433267,39,PIEVERSEUSDT,1771486200,1771521300,0.40713,0.4056758,0.03259401174072165,trail_stop
short,0.027630952380952423,30,SOONUSDT,1771486200,1771513200,0.168,0.163358,0.055952380952381066,trail_stop
short,0.006921716765793368,22,CRCLXUSDT,1771513200,1771533000,62.21,61.779399999999995,0.03584632695708092,trail_stop
short,0.02627946968436251,11,PIUSDT,1771532100,1771542000,0.18027,0.17553259999999998,0.05464026182947814,trail_stop
short,-0.004496342149690687,48,TAOUSDT,1771538400,1771581600,177.7,178.49900000000002,0.024760832864378038,trail_stop
short,0.012079851439182884,60,METUSDT,1771545600,1771599600,0.2154,0.21279800000000001,0.04085422469823585,trail_stop
