pnl_pct,exit_reason,bars_held,entry_bar,entry_price,exit_price,direction,symbol,signal,entry_time
-0.051500000000000004,stop_loss,103,52992,1.195,1.25475,short,LAZIOUSDT,baseline,2024-10-04 00:00:00+00:00
-0.051500000000000004,stop_loss,87,53257,1.387,1.45635,short,LAZIOUSDT,baseline,2024-10-06 18:15:00+00:00
-0.051500000000000004,stop_loss,1,53440,1.677,1.76085,short,LAZIOUSDT,baseline,2024-10-08 16:00:00+00:00
-0.051500000000000004,stop_loss,7,53592,1.629,1.71045,short,LAZIOUSDT,baseline,2024-10-10 06:00:00+00:00
-0.051500000000000004,stop_loss,25,53715,1.587,1.66635,short,LAZIOUSDT,baseline,2024-10-11 12:45:00+00:00
0.018462570180910808,timeout,672,53967,1.603,1.571,short,LAZIOUSDT,baseline,2024-10-14 03:45:00+00:00
0.0382476340694006,timeout,672,54382,1.585,1.522,short,LAZIOUSDT,baseline,2024-10-18 11:30:00+00:00
-0.051500000000000004,stop_loss,97,54582,1.553,1.63065,short,LAZIOUSDT,baseline,2024-10-20 13:30:00+00:00
-0.051500000000000004,stop_loss,493,54851,1.514,1.5897000000000001,short,LAZIOUSDT,baseline,2024-10-23 08:45:00+00:00
-0.051500000000000004,stop_loss,242,55102,1.471,1.54455,short,LAZIOUSDT,baseline,2024-10-25 23:30:00+00:00
-0.051500000000000004,stop_loss,48,55434,1.748,1.8354000000000001,short,LAZIOUSDT,baseline,2024-10-29 10:30:00+00:00
0.00764470145239371,timeout,672,55609,1.859,1.842,short,LAZIOUSDT,baseline,2024-10-31 06:15:00+00:00
-0.051500000000000004,stop_loss,157,55746,1.776,1.8648,short,LAZIOUSDT,baseline,2024-11-01 16:30:00+00:00
-0.051500000000000004,stop_loss,36,55866,1.726,1.8123,short,LAZIOUSDT,baseline,2024-11-02 22:30:00+00:00
-0.051500000000000004,stop_loss,256,56033,1.801,1.8910500000000001,short,LAZIOUSDT,baseline,2024-11-04 16:15:00+00:00
-0.051500000000000004,stop_loss,29,56144,1.75,1.8375000000000001,short,LAZIOUSDT,baseline,2024-11-05 20:00:00+00:00
0.08833050847457628,timeout,672,56836,1.77,1.611,short,LAZIOUSDT,baseline,2024-11-13 01:00:00+00:00
-0.051500000000000004,stop_loss,41,57610,1.507,1.58235,short,LAZIOUSDT,baseline,2024-11-21 02:30:00+00:00
-0.051500000000000004,stop_loss,125,57952,1.672,1.7556,short,LAZIOUSDT,baseline,2024-11-24 16:00:00+00:00
-0.051500000000000004,stop_loss,73,58204,1.67,1.7535,short,LAZIOUSDT,baseline,2024-11-27 07:00:00+00:00
-0.051500000000000004,stop_loss,156,58338,1.671,1.75455,short,LAZIOUSDT,baseline,2024-11-28 16:30:00+00:00
0.1485,take_profit,93,59344,1.948,1.6558,short,LAZIOUSDT,baseline,2024-12-09 04:00:00+00:00
-0.051500000000000004,stop_loss,81,59488,1.673,1.75665,short,LAZIOUSDT,baseline,2024-12-10 16:00:00+00:00
0.1485,take_profit,409,59887,1.818,1.5453000000000001,short,LAZIOUSDT,baseline,2024-12-14 19:45:00+00:00
0.1485,take_profit,255,60041,1.795,1.52575,short,LAZIOUSDT,baseline,2024-12-16 10:15:00+00:00
0.1485,take_profit,209,60159,1.729,1.4696500000000001,short,LAZIOUSDT,baseline,2024-12-17 15:45:00+00:00
0.010242892459827025,timeout,672,60273,1.618,1.599,short,LAZIOUSDT,baseline,2024-12-18 20:15:00+00:00
-0.051500000000000004,stop_loss,26,60420,1.439,1.51095,short,LAZIOUSDT,baseline,2024-12-20 09:00:00+00:00
-0.051500000000000004,stop_loss,17,60597,1.526,1.6023,short,LAZIOUSDT,baseline,2024-12-22 05:15:00+00:00
-0.051500000000000004,stop_loss,160,61511,1.5,1.5750000000000002,short,LAZIOUSDT,baseline,2024-12-31 17:45:00+00:00
0.1485,take_profit,556,62173,1.565,1.33025,short,LAZIOUSDT,baseline,2025-01-07 15:15:00+00:00
-0.051500000000000004,stop_loss,31,62278,1.388,1.4574,short,LAZIOUSDT,baseline,2025-01-08 17:30:00+00:00
-0.051500000000000004,stop_loss,46,62747,1.331,1.39755,short,LAZIOUSDT,baseline,2025-01-13 14:45:00+00:00
0.09569370294318967,timeout,672,63194,1.461,1.319,short,LAZIOUSDT,baseline,2025-01-18 06:30:00+00:00
0.00873391812865498,timeout,672,63300,1.368,1.354,short,LAZIOUSDT,baseline,2025-01-19 09:00:00+00:00
0.045327794561933574,timeout,672,63429,1.324,1.262,short,LAZIOUSDT,baseline,2025-01-20 17:15:00+00:00
-0.051500000000000004,stop_loss,321,64030,1.295,1.35975,short,LAZIOUSDT,baseline,2025-01-26 23:30:00+00:00
-0.051500000000000004,stop_loss,95,64252,1.272,1.3356000000000001,short,LAZIOUSDT,baseline,2025-01-29 07:00:00+00:00
-0.051500000000000004,stop_loss,30,64431,1.303,1.36815,short,LAZIOUSDT,baseline,2025-01-31 03:45:00+00:00
0.1485,take_profit,118,64591,1.265,1.0752499999999998,short,LAZIOUSDT,baseline,2025-02-01 19:45:00+00:00
-0.051500000000000004,stop_loss,103,64707,1.082,1.1361,short,LAZIOUSDT,baseline,2025-02-03 00:45:00+00:00
-0.051500000000000004,stop_loss,1,64963,1.116,1.1718000000000002,short,LAZIOUSDT,baseline,2025-02-05 16:45:00+00:00
-0.051500000000000004,stop_loss,556,65143,1.248,1.3104,short,LAZIOUSDT,baseline,2025-02-07 13:45:00+00:00
-0.051500000000000004,stop_loss,29,65368,1.074,1.1277000000000001,short,LAZIOUSDT,baseline,2025-02-09 22:00:00+00:00
-0.051500000000000004,stop_loss,55,65761,1.19,1.2495,short,LAZIOUSDT,baseline,2025-02-14 00:15:00+00:00
-0.051500000000000004,stop_loss,2,65929,1.283,1.34715,short,LAZIOUSDT,baseline,2025-02-15 18:15:00+00:00
0.06657131280388985,timeout,672,66069,1.234,1.15,short,LAZIOUSDT,baseline,2025-02-17 05:15:00+00:00
0.09389748953974904,timeout,672,66170,1.195,1.081,short,LAZIOUSDT,baseline,2025-02-18 06:30:00+00:00
