open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1740787200000000,5580.00000000,5638.00000000,5500.00000000,5608.00000000,57.27066000,1740801599999999,319421.48739000,6264,34.12732000,190422.94911000,0
1740801600000000,5608.00000000,5642.00000000,5482.00000000,5500.00000000,71.62074000,1740815999999999,397936.38954000,5079,44.29933000,245912.86989000,0
1740816000000000,5500.00000000,5562.00000000,5421.00000000,5434.00000000,92.88002000,1740830399999999,510865.30229000,5803,36.57705000,200861.56478000,0
1740830400000000,5435.00000000,5474.00000000,5389.00000000,5466.00000000,46.27976000,1740844799999999,251355.07607000,5543,24.34173000,132278.90840000,0
1740844800000000,5467.00000000,5522.00000000,5431.00000000,5490.00000000,43.39461000,1740859199999999,237493.94743000,4106,24.38840000,133457.79918000,0
1740859200000000,5488.00000000,5555.00000000,5441.00000000,5489.00000000,49.34916000,1740873599999999,270831.90338000,3392,22.93238000,125775.05006000,0
1740873600000000,5489.00000000,5510.00000000,5425.00000000,5476.00000000,39.68950000,1740887999999999,216840.30757000,3642,19.07626000,104302.17894000,0
1740888000000000,5473.00000000,5548.00000000,5462.00000000,5466.00000000,28.98703000,1740902399999999,159764.56633000,3086,12.73477000,70203.13562000,0
1740902400000000,5466.00000000,5568.00000000,5449.00000000,5499.00000000,43.11341000,1740916799999999,237948.07473000,4043,17.45141000,96330.24061000,0
1740916800000000,5501.00000000,5755.00000000,5466.00000000,5647.00000000,134.80404000,1740931199999999,753562.02158000,13250,78.71054000,439949.73922000,0
1740931200000000,5649.00000000,6064.00000000,5646.00000000,5975.00000000,395.06571000,1740945599999999,2340279.75556000,34893,200.91285000,1190466.36085000,0
1740945600000000,5974.00000000,6060.00000000,5927.00000000,6030.00000000,129.18864000,1740959999999999,774025.37275000,8484,71.68884000,429524.02693000,0
1740960000000000,6035.00000000,6048.00000000,5749.00000000,5782.00000000,131.51891000,1740974399999999,774779.80443000,12150,56.20405000,330069.20048000,0
1740974400000000,5783.00000000,5823.00000000,5564.00000000,5728.00000000,156.04264000,1740988799999999,892952.27014000,9567,81.01503000,463754.81412000,0
1740988800000000,5728.00000000,5734.00000000,5587.00000000,5680.00000000,61.87572000,1741003199999999,350189.03944000,9377,30.98821000,175445.35780000,0
1741003200000000,5680.00000000,5750.00000000,5534.00000000,5582.00000000,133.82851000,1741017599999999,755225.54573000,16091,64.42352000,363225.86473000,0
1741017600000000,5583.00000000,5647.00000000,5234.00000000,5246.00000000,254.89693000,1741031999999999,1383372.07945000,24127,118.25968000,641834.40645000,0
1741032000000000,5247.00000000,5457.00000000,5235.00000000,5356.00000000,147.54470000,1741046399999999,786736.61200000,14345,78.33468000,417726.68253000,0
1741046400000000,5358.00000000,5378.00000000,5094.00000000,5231.00000000,167.38104000,1741060799999999,873836.53888000,21932,77.29701000,403180.50701000,0
1741060800000000,5230.00000000,5318.00000000,5218.00000000,5255.00000000,111.24304000,1741075199999999,585879.39503000,10872,48.30354000,254389.10800000,0
1741075200000000,5254.00000000,5304.00000000,5210.00000000,5234.00000000,62.83579000,1741089599999999,329638.85884000,8212,30.81378000,161666.12209000,0
1741089600000000,5235.00000000,5372.00000000,5129.00000000,5282.00000000,159.61532000,1741103999999999,833415.06969000,23085,78.53804000,410205.07314000,0
1741104000000000,5282.00000000,5405.00000000,5095.00000000,5390.00000000,98.69584000,1741118399999999,521633.72413000,15253,50.18768000,265410.20781000,0
1741118400000000,5390.00000000,5453.00000000,5297.00000000,5380.00000000,78.04742000,1741132799999999,419886.31659000,7752,37.13671000,199686.12920000,0
1741132800000000,5379.00000000,5388.00000000,5278.00000000,5278.00000000,41.41162000,1741147199999999,221236.30838000,5651,20.99792000,112205.20853000,0
1741147200000000,5279.00000000,5409.00000000,5270.00000000,5399.00000000,30.48471000,1741161599999999,162317.46325000,3516,17.11264000,91145.17895000,0
1741161600000000,5395.00000000,5533.00000000,5394.00000000,5407.00000000,76.26566000,1741175999999999,416255.84499000,3808,37.35304000,203597.86021000,0
1741176000000000,5407.00000000,5443.00000000,5290.00000000,5329.00000000,86.24832000,1741190399999999,463449.23846000,5438,47.79250000,256966.45649000,0
1741190400000000,5329.00000000,5517.00000000,5292.00000000,5499.00000000,68.88858000,1741204799999999,374115.70553000,4055,32.80987000,178189.31494000,0
1741204800000000,5504.00000000,5534.00000000,5470.00000000,5517.00000000,55.30393000,1741219199999999,304631.06632000,2239,31.88409000,175614.01947000,0
1741219200000000,5518.00000000,5566.00000000,5420.00000000,5566.00000000,49.94087000,1741233599999999,274970.67931000,2028,25.56495000,140832.14236000,0
1741233600000000,5567.00000000,5715.00000000,5562.00000000,5646.00000000,67.41454000,1741247999999999,381467.42676000,2537,32.98618000,186564.51023000,0
1741248000000000,5641.00000000,5653.00000000,5551.00000000,5620.00000000,67.94195000,1741262399999999,381384.83273000,2449,33.55880000,188250.95116000,0
1741262400000000,5623.00000000,5623.00000000,5434.00000000,5522.00000000,109.17696000,1741276799999999,603033.20982000,3227,55.17829000,304815.41600000,0
1741276800000000,5528.00000000,5553.00000000,5339.00000000,5362.00000000,57.97172000,1741291199999999,314534.71062000,1710,26.17997000,141946.40153000,0
