pnl_pct,exit_reason,bars_held,entry_bar,entry_price,exit_price,direction,symbol,signal,entry_time
-0.051500000000000004,stop_loss,255,140,0.53,0.5565000000000001,short,1INCHUSDT,price_accel_atr,2023-04-02 11:00:00+00:00
0.08198794063079784,timeout,672,1761,0.539,0.494,short,1INCHUSDT,price_accel_atr,2023-04-19 08:15:00+00:00
0.014826530612244914,timeout,672,1997,0.49,0.482,short,1INCHUSDT,price_accel_atr,2023-04-21 19:15:00+00:00
-0.051500000000000004,stop_loss,259,2479,0.475,0.49874999999999997,short,1INCHUSDT,price_accel_atr,2023-04-26 19:45:00+00:00
0.07425757575757581,timeout,672,2887,0.462,0.427,short,1INCHUSDT,price_accel_atr,2023-05-01 01:45:00+00:00
0.07332993197278918,timeout,672,3417,0.441,0.408,short,1INCHUSDT,price_accel_atr,2023-05-06 14:15:00+00:00
0.012718009478673,timeout,672,3559,0.422,0.416,short,1INCHUSDT,price_accel_atr,2023-05-08 01:45:00+00:00
0.1485,take_profit,516,5868,0.372,0.3162,short,1INCHUSDT,price_accel_atr,2023-06-01 03:00:00+00:00
0.1485,take_profit,433,6304,0.329,0.27965,short,1INCHUSDT,price_accel_atr,2023-06-05 16:00:00+00:00
0.1485,take_profit,238,6499,0.319,0.27115,short,1INCHUSDT,price_accel_atr,2023-06-07 16:45:00+00:00
0.1485,take_profit,6,6731,0.31,0.2635,short,1INCHUSDT,price_accel_atr,2023-06-10 02:45:00+00:00
-0.051500000000000004,stop_loss,182,7187,0.263,0.27615,short,1INCHUSDT,price_accel_atr,2023-06-14 20:45:00+00:00
-0.011487515605493073,timeout,672,8260,0.3204,0.3236,short,1INCHUSDT,price_accel_atr,2023-06-26 01:00:00+00:00
-0.051500000000000004,stop_loss,180,8479,0.3066,0.32193,short,1INCHUSDT,price_accel_atr,2023-06-28 07:45:00+00:00
-0.051500000000000004,stop_loss,129,8695,0.3108,0.32634,short,1INCHUSDT,price_accel_atr,2023-06-30 13:45:00+00:00
-0.051500000000000004,stop_loss,639,9163,0.3163,0.33211500000000005,short,1INCHUSDT,price_accel_atr,2023-07-05 10:45:00+00:00
-0.051500000000000004,stop_loss,134,9832,0.3294,0.34587000000000007,short,1INCHUSDT,price_accel_atr,2023-07-12 10:00:00+00:00
-0.051500000000000004,stop_loss,29,10108,0.3343,0.351015,short,1INCHUSDT,price_accel_atr,2023-07-15 07:00:00+00:00
0.1485,take_profit,510,10473,0.3654,0.31059,short,1INCHUSDT,price_accel_atr,2023-07-19 02:15:00+00:00
-0.051500000000000004,stop_loss,97,10619,0.3226,0.33873000000000003,short,1INCHUSDT,price_accel_atr,2023-07-20 14:45:00+00:00
-0.051500000000000004,stop_loss,507,10984,0.2997,0.31468500000000005,short,1INCHUSDT,price_accel_atr,2023-07-24 10:00:00+00:00
0.1485,take_profit,201,13133,0.2851,0.24233500000000002,short,1INCHUSDT,price_accel_atr,2023-08-15 19:15:00+00:00
0.1485,take_profit,100,13234,0.2637,0.22414499999999998,short,1INCHUSDT,price_accel_atr,2023-08-16 20:30:00+00:00
-0.051500000000000004,stop_loss,1,13335,0.2072,0.21756,short,1INCHUSDT,price_accel_atr,2023-08-17 21:45:00+00:00
-0.0171701030927835,timeout,672,14714,0.2425,0.2463,short,1INCHUSDT,price_accel_atr,2023-09-01 06:30:00+00:00
-0.051500000000000004,stop_loss,309,15686,0.23,0.24150000000000002,short,1INCHUSDT,price_accel_atr,2023-09-11 09:30:00+00:00
-0.051500000000000004,stop_loss,77,17267,0.2558,0.26859000000000005,short,1INCHUSDT,price_accel_atr,2023-09-27 20:45:00+00:00
0.06204009077155838,timeout,672,17739,0.2644,0.2476,short,1INCHUSDT,price_accel_atr,2023-10-02 18:45:00+00:00
0.06566126513080825,timeout,672,17857,0.2561,0.2389,short,1INCHUSDT,price_accel_atr,2023-10-04 00:15:00+00:00
-0.051500000000000004,stop_loss,616,18446,0.2448,0.25704,short,1INCHUSDT,price_accel_atr,2023-10-10 03:30:00+00:00
-0.051500000000000004,stop_loss,387,19299,0.259,0.27195,short,1INCHUSDT,price_accel_atr,2023-10-19 00:45:00+00:00
-0.051500000000000004,stop_loss,263,20027,0.2801,0.294105,short,1INCHUSDT,price_accel_atr,2023-10-26 14:45:00+00:00
