pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,strategy,entry_time,drop_at_entry
-0.051500000000000004,stop_loss,72,0.4373,0.45916500000000005,short,1INCHUSDT,wick_early,2024-02-14 06:00:00+00:00,0.005458267000227332
0.05881677153395529,timeout,672,0.4609,0.4331,short,1INCHUSDT,wick_early,2024-02-16 13:00:00+00:00,0.005394907207596034
-0.051500000000000004,stop_loss,65,0.534,0.5607000000000001,short,1INCHUSDT,wick_early,2024-03-01 11:15:00+00:00,0.029267405926195242
-0.051500000000000004,stop_loss,94,0.6214,0.65247,short,1INCHUSDT,wick_early,2024-03-10 00:30:00+00:00,0.013650793650793733
-0.051500000000000004,stop_loss,110,0.5519,0.579495,short,1INCHUSDT,wick_early,2024-03-24 11:00:00+00:00,0.006122816495588095
0.1485,take_profit,618,0.449,0.38165,short,1INCHUSDT,wick_early,2024-04-24 05:45:00+00:00,0.006856890068568882
-0.051500000000000004,stop_loss,10,0.3913,0.410865,short,1INCHUSDT,wick_early,2024-05-20 17:30:00+00:00,0.008865248226950362
0.1485,take_profit,617,0.5022,0.42686999999999997,short,1INCHUSDT,wick_early,2024-06-01 07:45:00+00:00,0.024096385542168614
0.1485,take_profit,49,0.4926,0.41870999999999997,short,1INCHUSDT,wick_early,2024-06-07 06:00:00+00:00,0.00745516824501317
0.1485,take_profit,371,0.4253,0.361505,short,1INCHUSDT,wick_early,2024-07-21 15:45:00+00:00,0.024541284403669695
0.1485,take_profit,555,0.25,0.2125,short,1INCHUSDT,wick_early,2024-08-29 06:15:00+00:00,0.02685869988322311
-0.051500000000000004,stop_loss,113,0.2934,0.30807,short,1INCHUSDT,wick_early,2024-09-26 00:15:00+00:00,0.0455432661027977
-0.051500000000000004,stop_loss,375,0.253,0.26565,short,1INCHUSDT,wick_early,2024-10-03 03:00:00+00:00,0.04851447912749162
-0.051500000000000004,stop_loss,12,0.4913,0.515865,short,1INCHUSDT,wick_early,2024-12-12 00:30:00+00:00,0.012263771612384388
-0.051500000000000004,stop_loss,583,0.4038,0.42399000000000003,short,1INCHUSDT,wick_early,2024-12-28 14:30:00+00:00,0.0156021452949781
-0.051500000000000004,stop_loss,118,0.3672,0.38556000000000007,short,1INCHUSDT,wick_early,2025-01-14 10:00:00+00:00,0.009975734699379835
-0.051500000000000004,stop_loss,333,0.2542,0.26691,short,1INCHUSDT,wick_early,2025-02-07 07:30:00+00:00,0.03419452887537997
0.06074677716390433,timeout,672,0.2715,0.2546,short,1INCHUSDT,wick_early,2025-02-17 15:30:00+00:00,0.026881720430107548
-0.013746820536976068,timeout,672,0.2123,0.2149,short,1INCHUSDT,wick_early,2025-03-20 00:15:00+00:00,0.007015902712815722
-0.051500000000000004,stop_loss,50,0.1778,0.18669000000000002,short,1INCHUSDT,wick_early,2025-04-22 12:30:00+00:00,0.008365867261572636
-0.051500000000000004,stop_loss,23,0.1926,0.20223,short,1INCHUSDT,wick_early,2025-05-08 02:45:00+00:00,0.005678884873515836
-0.051500000000000004,stop_loss,369,0.183,0.19215000000000002,short,1INCHUSDT,wick_early,2025-07-03 05:45:00+00:00,0.007592190889370999
-0.051500000000000004,stop_loss,12,0.2575,0.27037500000000003,short,1INCHUSDT,wick_early,2025-07-11 06:15:00+00:00,0.09394792399718509
0.1485,take_profit,108,0.3109,0.264265,short,1INCHUSDT,wick_early,2025-07-23 03:45:00+00:00,0.009557183816502078
0.1485,take_profit,518,0.2838,0.24123,short,1INCHUSDT,wick_early,2025-07-26 22:30:00+00:00,0.013555787278415065
0.018729007633587886,timeout,672,0.262,0.2567,short,1INCHUSDT,wick_early,2025-08-17 16:15:00+00:00,0.010200226671703741
0.0024840637450199237,timeout,672,0.251,0.25,short,1INCHUSDT,wick_early,2025-08-27 14:45:00+00:00,0.009471191791633832
-0.051500000000000004,stop_loss,199,0.2607,0.273735,short,1INCHUSDT,wick_early,2025-09-11 01:45:00+00:00,0.009498480243161102
0.09692972041363462,timeout,672,0.2611,0.2354,short,1INCHUSDT,wick_early,2025-09-21 07:45:00+00:00,0.004954268292683015
-0.051500000000000004,stop_loss,509,0.2399,0.25189500000000004,short,1INCHUSDT,wick_early,2025-09-24 13:45:00+00:00,0.027563842723956223
0.05270560747663556,timeout,672,0.2675,0.253,short,1INCHUSDT,wick_early,2025-10-02 02:15:00+00:00,0.016182420007355498
0.1485,take_profit,620,0.2608,0.22167999999999996,short,1INCHUSDT,wick_early,2025-10-04 09:45:00+00:00,0.0401177769598823
-0.051500000000000004,stop_loss,102,0.1613,0.16936500000000002,short,1INCHUSDT,wick_early,2025-10-31 13:30:00+00:00,0.017661388550548194
-0.051500000000000004,stop_loss,95,0.1964,0.20622,short,1INCHUSDT,wick_early,2025-11-06 03:15:00+00:00,0.14904679376083194
-0.051500000000000004,stop_loss,21,0.1921,0.201705,short,1INCHUSDT,wick_early,2025-11-27 11:15:00+00:00,0.01989795918367354
0.0850687303252885,timeout,672,0.1906,0.1741,short,1INCHUSDT,wick_early,2025-12-05 03:15:00+00:00,0.031995937023869984
0.1485,take_profit,434,0.1771,0.150535,short,1INCHUSDT,wick_early,2025-12-13 16:15:00+00:00,0.014468558708959328
0.06349080318822807,timeout,672,0.1631,0.1525,short,1INCHUSDT,wick_early,2025-12-16 04:15:00+00:00,0.02742993440667855
0.07718852459016383,timeout,672,0.1525,0.1405,short,1INCHUSDT,wick_early,2025-12-25 07:00:00+00:00,0.0052185257664709404
-0.051500000000000004,stop_loss,348,0.153,0.16065000000000002,short,1INCHUSDT,wick_early,2026-01-10 05:00:00+00:00,0.006493506493506499
-0.051500000000000004,stop_loss,26,0.1093,0.11476499999999999,short,1INCHUSDT,wick_early,2026-02-01 10:30:00+00:00,0.03530450132391883
0.1485,take_profit,245,0.1148,0.09758,short,1INCHUSDT,wick_early,2026-02-03 02:00:00+00:00,0.03285593934288122
-0.051500000000000004,stop_loss,612,0.0929,0.097545,short,1INCHUSDT,wick_early,2026-02-19 07:45:00+00:00,0.04226804123711347
-0.051500000000000004,stop_loss,85,0.0994,0.10437,short,1INCHUSDT,wick_early,2026-03-16 00:15:00+00:00,0.08302583025830253
-0.011613780025284594,timeout,672,79.1,79.9,short,AAVEUSDT,wick_early,2023-04-06 15:30:00+00:00,0.029447852760736266
0.1485,take_profit,285,83.1,70.63499999999999,short,AAVEUSDT,wick_early,2023-04-18 12:45:00+00:00,0.014234875444839892
-0.051500000000000004,stop_loss,167,56.18,58.989000000000004,short,AAVEUSDT,wick_early,2023-06-23 08:45:00+00:00,0.015422362425517044
-0.051500000000000004,stop_loss,148,63.61,66.79050000000001,short,AAVEUSDT,wick_early,2023-06-28 00:15:00+00:00,0.045897705114744294
-0.051500000000000004,stop_loss,277,73.35,77.0175,short,AAVEUSDT,wick_early,2023-07-09 15:15:00+00:00,0.016228540772532295
-0.051500000000000004,stop_loss,48,77.65,81.53250000000001,short,AAVEUSDT,wick_early,2023-07-13 16:30:00+00:00,0.01044985344717718
0.07302938916634662,timeout,672,78.09,72.27,short,AAVEUSDT,wick_early,2023-07-16 07:45:00+00:00,0.056997947107837205
-0.051500000000000004,stop_loss,387,65.17,68.4285,short,AAVEUSDT,wick_early,2023-08-06 12:45:00+00:00,0.007462686567164102
-0.051500000000000004,stop_loss,195,65.77,69.0585,short,AAVEUSDT,wick_early,2023-08-08 13:15:00+00:00,0.009189514914130755
0.12077781047675097,timeout,672,67.96,59.65,short,AAVEUSDT,wick_early,2023-08-10 14:15:00+00:00,0.023001725129384826
0.1485,take_profit,602,66.32,56.37199999999999,short,AAVEUSDT,wick_early,2023-08-11 15:00:00+00:00,0.02355712603062439
0.1485,take_profit,129,61.63,52.3855,short,AAVEUSDT,wick_early,2023-08-16 13:15:00+00:00,0.07085783205186184
-0.051500000000000004,stop_loss,383,56.05,58.8525,short,AAVEUSDT,wick_early,2023-08-25 14:30:00+00:00,0.046606565742473245
-0.051500000000000004,stop_loss,73,62.05,65.1525,short,AAVEUSDT,wick_early,2023-09-20 02:15:00+00:00,0.03798449612403105
-0.051500000000000004,stop_loss,73,65.03,68.28150000000001,short,AAVEUSDT,wick_early,2023-10-04 10:45:00+00:00,0.0694046937607326
-0.051500000000000004,stop_loss,411,63.68,66.864,short,AAVEUSDT,wick_early,2023-10-12 06:45:00+00:00,0.007945162797943574
-0.051500000000000004,stop_loss,77,64.19,67.3995,short,AAVEUSDT,wick_early,2023-10-19 14:15:00+00:00,0.021643042219173934
-0.051500000000000004,stop_loss,7,83.11,87.2655,short,AAVEUSDT,wick_early,2023-11-01 14:45:00+00:00,0.03416618245206273
0.1485,take_profit,166,102.77,87.35449999999999,short,AAVEUSDT,wick_early,2023-11-13 01:15:00+00:00,0.01899579992363506
-0.013775449101796447,timeout,672,100.2,101.43,short,AAVEUSDT,wick_early,2023-11-25 14:45:00+00:00,0.016200294550809933
0.051909632808774385,timeout,672,104.85,99.25,short,AAVEUSDT,wick_early,2023-12-03 00:30:00+00:00,0.007008239416611508
-0.051500000000000004,stop_loss,127,98.81,103.7505,short,AAVEUSDT,wick_early,2023-12-08 00:30:00+00:00,0.013872255489021962
0.05013871951219501,timeout,672,104.96,99.54,short,AAVEUSDT,wick_early,2023-12-19 07:00:00+00:00,0.03396226415094351
-0.051500000000000004,stop_loss,47,102.31,107.42550000000001,short,AAVEUSDT,wick_early,2023-12-26 00:45:00+00:00,0.026731354642313566
-0.051500000000000004,stop_loss,8,101.19,106.2495,short,AAVEUSDT,wick_early,2024-01-05 21:00:00+00:00,0.06814623814347551
-0.051500000000000004,stop_loss,82,101.75,106.8375,short,AAVEUSDT,wick_early,2024-01-15 06:45:00+00:00,0.02276219746446412
0.04387056045986452,timeout,672,97.42,93.0,short,AAVEUSDT,wick_early,2024-01-21 04:00:00+00:00,0.012368207623682065
0.09822781709308652,timeout,672,91.85,82.69,short,AAVEUSDT,wick_early,2024-01-29 01:45:00+00:00,0.017752112073575133
-0.051500000000000004,stop_loss,176,89.0,93.45,short,AAVEUSDT,wick_early,2024-02-13 14:00:00+00:00,0.027216089190075364
-0.051500000000000004,stop_loss,64,97.71,102.5955,short,AAVEUSDT,wick_early,2024-02-23 15:45:00+00:00,0.04111874386653593
-0.051500000000000004,stop_loss,21,109.09,114.54450000000001,short,AAVEUSDT,wick_early,2024-02-29 08:15:00+00:00,0.01782659584046088
0.1485,take_profit,60,115.47,98.1495,short,AAVEUSDT,wick_early,2024-03-05 04:45:00+00:00,0.03758959826637777
0.1485,take_profit,179,147.41,125.29849999999999,short,AAVEUSDT,wick_early,2024-03-13 12:15:00+00:00,0.04104865990111893
0.1485,take_profit,338,129.23,109.84549999999999,short,AAVEUSDT,wick_early,2024-04-01 23:30:00+00:00,0.019276011231691738
0.1485,take_profit,297,130.33,110.7805,short,AAVEUSDT,wick_early,2024-04-09 13:45:00+00:00,0.026952366731372145
0.021722696899989093,timeout,672,91.29,89.17,short,AAVEUSDT,wick_early,2024-04-27 18:15:00+00:00,0.019652061855670085
0.06705338820611116,timeout,672,88.69,82.61,short,AAVEUSDT,wick_early,2024-05-05 09:00:00+00:00,0.014007782101167371
0.1001201706451923,timeout,672,104.31,93.71,short,AAVEUSDT,wick_early,2024-06-02 16:15:00+00:00,0.00921352583586625
0.058986674391657,timeout,672,86.3,81.08,short,AAVEUSDT,wick_early,2024-06-15 15:30:00+00:00,0.009639660316731736
-0.051500000000000004,stop_loss,24,83.16,87.318,short,AAVEUSDT,wick_early,2024-06-19 01:30:00+00:00,0.015042046665877178
-0.051500000000000004,stop_loss,328,85.61,89.8905,short,AAVEUSDT,wick_early,2024-06-21 07:30:00+00:00,0.05025515864211228
0.1485,take_profit,394,96.45,81.9825,short,AAVEUSDT,wick_early,2024-06-29 23:30:00+00:00,0.01026167265264238
-0.018538539553752606,timeout,672,98.6,100.28,short,AAVEUSDT,wick_early,2024-07-22 01:15:00+00:00,0.01704715382314832
-0.051500000000000004,stop_loss,200,100.94,105.98700000000001,short,AAVEUSDT,wick_early,2024-07-27 20:15:00+00:00,0.011264570477030127
-0.051500000000000004,stop_loss,84,108.07,113.4735,short,AAVEUSDT,wick_early,2024-07-31 14:15:00+00:00,0.01449936166332303
0.07663411078717207,timeout,672,102.9,94.86,short,AAVEUSDT,wick_early,2024-08-06 14:30:00+00:00,0.04234527687296414
-0.051500000000000004,stop_loss,420,95.37,100.13850000000001,short,AAVEUSDT,wick_early,2024-08-10 00:30:00+00:00,0.05066693211228339
-0.051500000000000004,stop_loss,78,109.59,115.0695,short,AAVEUSDT,wick_early,2024-08-16 13:45:00+00:00,0.030863105765829457
0.10315960226447962,timeout,672,137.78,123.36,short,AAVEUSDT,wick_early,2024-08-25 17:30:00+00:00,0.015786841917279863
-0.051500000000000004,stop_loss,208,141.17,148.2285,short,AAVEUSDT,wick_early,2024-09-17 10:30:00+00:00,0.01651107705169294
0.042255452654184164,timeout,672,149.01,142.49,short,AAVEUSDT,wick_early,2024-10-02 07:15:00+00:00,0.09317185978578385
-0.051500000000000004,stop_loss,24,147.24,154.602,short,AAVEUSDT,wick_early,2024-10-12 15:30:00+00:00,0.014193893947509402
-0.051500000000000004,stop_loss,159,314.68,330.41400000000004,short,AAVEUSDT,wick_early,2024-12-31 08:45:00+00:00,0.07880562060889934
-0.051500000000000004,stop_loss,75,316.6,332.43000000000006,short,AAVEUSDT,wick_early,2025-01-30 20:30:00+00:00,0.018050989392717553
-0.051500000000000004,stop_loss,13,258.57,271.4985,short,AAVEUSDT,wick_early,2025-02-03 16:00:00+00:00,0.09407189405087248
-0.051500000000000004,stop_loss,171,254.09,266.7945,short,AAVEUSDT,wick_early,2025-02-12 22:45:00+00:00,0.02681067831016114
-0.051500000000000004,stop_loss,120,254.82,267.561,short,AAVEUSDT,wick_early,2025-02-20 03:15:00+00:00,0.013892651213188466
-0.051500000000000004,stop_loss,1,174.19,182.89950000000002,short,AAVEUSDT,wick_early,2025-03-04 12:15:00+00:00,0.18147643437808375
-0.051500000000000004,stop_loss,302,180.12,189.126,short,AAVEUSDT,wick_early,2025-03-21 01:15:00+00:00,0.017455814968361273
0.1485,take_profit,470,169.65,144.20250000000001,short,AAVEUSDT,wick_early,2025-04-01 16:00:00+00:00,0.010556397993701167
0.1485,take_profit,288,150.96,128.316,short,AAVEUSDT,wick_early,2025-04-03 21:15:00+00:00,0.046728971962616855
-0.010567447862174673,timeout,672,143.37,144.67,short,AAVEUSDT,wick_early,2025-04-14 02:45:00+00:00,0.021966027696295784
-0.051500000000000004,stop_loss,288,167.75,176.13750000000002,short,AAVEUSDT,wick_early,2025-04-24 00:15:00+00:00,0.010674687426279797
-0.051500000000000004,stop_loss,391,168.54,176.967,short,AAVEUSDT,wick_early,2025-04-27 13:00:00+00:00,0.06048274708735155
-0.051500000000000004,stop_loss,328,261.42,274.49100000000004,short,AAVEUSDT,wick_early,2025-06-26 03:15:00+00:00,0.02680366316729949
-0.051500000000000004,stop_loss,102,299.4,314.37,short,AAVEUSDT,wick_early,2025-07-09 20:00:00+00:00,0.01836065573770499
-0.026163051897753618,timeout,672,322.75,330.71,short,AAVEUSDT,wick_early,2025-07-14 04:30:00+00:00,0.015285574810837171
0.11018613839908277,timeout,672,322.69,286.65,short,AAVEUSDT,wick_early,2025-07-17 08:15:00+00:00,0.0366024779817883
0.1485,take_profit,445,297.75,253.0875,short,AAVEUSDT,wick_early,2025-07-27 16:45:00+00:00,0.008755576270057911
0.1485,take_profit,218,281.2,239.01999999999998,short,AAVEUSDT,wick_early,2025-10-08 14:30:00+00:00,0.012120147549622304
0.1485,take_profit,361,176.26,149.821,short,AAVEUSDT,wick_early,2025-11-17 13:15:00+00:00,0.034879264085856676
0.07356932190572214,timeout,672,198.35,183.46,short,AAVEUSDT,wick_early,2025-12-10 10:15:00+00:00,0.0388156619499904
0.019545328399630055,timeout,672,172.96,169.32,short,AAVEUSDT,wick_early,2026-01-06 05:45:00+00:00,0.01289807099646154
-0.03405759967500427,timeout,672,172.31,177.92,short,AAVEUSDT,wick_early,2026-01-07 09:00:00+00:00,0.026991925009881988
-0.051500000000000004,stop_loss,156,151.81,159.40050000000002,short,AAVEUSDT,wick_early,2026-01-26 07:30:00+00:00,0.024921318003725323
0.1485,take_profit,215,162.39,138.0315,short,AAVEUSDT,wick_early,2026-01-28 12:15:00+00:00,0.009454678540929677
-0.051500000000000004,stop_loss,378,112.8,118.44,short,AAVEUSDT,wick_early,2026-02-09 17:00:00+00:00,0.02091832306223415
0.05932417147828847,timeout,672,126.43,118.74,short,AAVEUSDT,wick_early,2026-02-16 13:15:00+00:00,0.02264996907854056
0.07694990548204154,timeout,672,126.96,117.0,short,AAVEUSDT,wick_early,2026-02-18 08:30:00+00:00,0.029135122734572274
-0.051500000000000004,stop_loss,334,118.06,123.96300000000001,short,AAVEUSDT,wick_early,2026-02-27 04:30:00+00:00,0.013206285523236362
-0.051500000000000004,stop_loss,188,109.33,114.79650000000001,short,AAVEUSDT,wick_early,2026-03-23 11:45:00+00:00,0.025839793281653797
0.1485,take_profit,281,10.7561,9.142685,short,ACEUSDT,wick_early,2023-12-29 00:30:00+00:00,0.05765625273781774
-0.051500000000000004,stop_loss,5,8.2062,8.616510000000002,short,ACEUSDT,wick_early,2024-01-06 11:45:00+00:00,0.03466691762048711
-0.051500000000000004,stop_loss,45,8.8009,9.240945,short,ACEUSDT,wick_early,2024-01-12 12:30:00+00:00,0.03286813186813179
-0.051500000000000004,stop_loss,111,9.7644,10.25262,short,ACEUSDT,wick_early,2024-01-14 13:45:00+00:00,0.032930899583040296
0.013702914939062788,timeout,672,9.5508,9.4056,short,ACEUSDT,wick_early,2024-01-27 05:15:00+00:00,0.022776106574989245
0.1485,take_profit,422,9.4958,8.07143,short,ACEUSDT,wick_early,2024-01-31 13:00:00+00:00,0.012910602910602921
0.1485,take_profit,289,9.4455,8.028675,short,ACEUSDT,wick_early,2024-02-02 00:45:00+00:00,0.021850566975612315
-0.051500000000000004,stop_loss,136,9.3867,9.856035,short,ACEUSDT,wick_early,2024-02-12 18:00:00+00:00,0.015036726128016788
0.10562508031892269,timeout,672,11.0497,9.866,short,ACEUSDT,wick_early,2024-02-16 03:15:00+00:00,0.02378322981915201
-0.051500000000000004,stop_loss,7,10.6394,11.171370000000001,short,ACEUSDT,wick_early,2024-02-19 04:00:00+00:00,0.02390825688073396
0.1485,take_profit,71,12.0063,10.205354999999999,short,ACEUSDT,wick_early,2024-02-27 23:45:00+00:00,0.018604042864499522
-0.051500000000000004,stop_loss,203,10.228,10.7394,short,ACEUSDT,wick_early,2024-03-23 23:00:00+00:00,0.006999932039494831
0.1485,take_profit,352,8.98,7.633,short,ACEUSDT,wick_early,2024-04-09 00:15:00+00:00,0.015631508561155794
-0.051500000000000004,stop_loss,112,5.8619,6.154995,short,ACEUSDT,wick_early,2024-04-22 01:30:00+00:00,0.03219468705113167
-0.051500000000000004,stop_loss,57,5.137,5.39385,short,ACEUSDT,wick_early,2024-05-07 15:15:00+00:00,0.02505219206680595
-0.051500000000000004,stop_loss,185,4.943,5.19015,short,ACEUSDT,wick_early,2024-05-19 03:30:00+00:00,0.013373253493014006
-0.051500000000000004,stop_loss,185,5.337,5.6038499999999996,short,ACEUSDT,wick_early,2024-05-23 07:00:00+00:00,0.02234841546070707
0.1485,take_profit,372,4.523,3.8445499999999995,short,ACEUSDT,wick_early,2024-06-13 12:45:00+00:00,0.05927620632279537
0.1485,take_profit,195,4.238,3.6023,short,ACEUSDT,wick_early,2024-06-15 15:30:00+00:00,0.052749217702279784
0.1485,take_profit,670,3.205,2.72425,short,ACEUSDT,wick_early,2024-07-18 01:30:00+00:00,0.020177315805564
-0.051500000000000004,stop_loss,290,2.337,2.45385,short,ACEUSDT,wick_early,2024-08-10 00:30:00+00:00,0.046511627906976695
-0.051500000000000004,stop_loss,11,2.273,2.3866500000000004,short,ACEUSDT,wick_early,2024-08-12 13:30:00+00:00,0.02236559139784948
-0.051500000000000004,stop_loss,356,2.31,2.4255,short,ACEUSDT,wick_early,2024-08-19 07:15:00+00:00,0.03185247275775359
-0.051500000000000004,stop_loss,610,2.219,2.3299499999999997,short,ACEUSDT,wick_early,2024-09-11 18:15:00+00:00,0.012461059190031164
-0.051500000000000004,stop_loss,298,2.359,2.47695,short,ACEUSDT,wick_early,2024-09-19 01:00:00+00:00,0.02801812937783274
-0.051500000000000004,stop_loss,14,2.371,2.48955,short,ACEUSDT,wick_early,2024-09-22 00:00:00+00:00,0.009607351712614925
-0.051500000000000004,stop_loss,118,2.252,2.3646,short,ACEUSDT,wick_early,2024-10-19 00:30:00+00:00,0.013578624616732432
-0.051500000000000004,stop_loss,176,2.101,2.2060500000000003,short,ACEUSDT,wick_early,2024-11-07 17:45:00+00:00,0.028663892741562568
-0.051500000000000004,stop_loss,68,2.168,2.2764,short,ACEUSDT,wick_early,2024-11-09 14:00:00+00:00,0.019891500904159146
-0.051500000000000004,stop_loss,27,2.504,2.6292,short,ACEUSDT,wick_early,2024-11-23 01:15:00+00:00,0.07805596465390287
-0.051500000000000004,stop_loss,156,3.141,3.2980500000000004,short,ACEUSDT,wick_early,2024-12-01 08:45:00+00:00,0.009148264984227102
0.1485,take_profit,507,1.603,1.36255,short,ACEUSDT,wick_early,2025-01-23 15:00:00+00:00,0.03665865384615381
-0.051500000000000004,stop_loss,168,0.947,0.99435,short,ACEUSDT,wick_early,2025-02-09 11:00:00+00:00,0.029713114754098387
0.1485,take_profit,361,1.082,0.9197000000000001,short,ACEUSDT,wick_early,2025-02-21 03:45:00+00:00,0.016363636363636375
0.1485,take_profit,192,0.619,0.52615,short,ACEUSDT,wick_early,2025-04-01 07:30:00+00:00,0.006420545746388449
0.1485,take_profit,320,0.507,0.43095,short,ACEUSDT,wick_early,2025-04-13 09:45:00+00:00,0.034285714285714315
-0.02181250000000002,timeout,672,0.64,0.653,short,ACEUSDT,wick_early,2025-04-23 09:30:00+00:00,0.030303030303030328
0.1485,take_profit,112,0.62,0.527,short,ACEUSDT,wick_early,2025-05-05 09:00:00+00:00,0.018987341772151917
-0.051500000000000004,stop_loss,31,0.555,0.5827500000000001,short,ACEUSDT,wick_early,2025-05-08 07:45:00+00:00,0.010695187165775409
-0.051500000000000004,stop_loss,45,0.704,0.7392,short,ACEUSDT,wick_early,2025-05-22 04:00:00+00:00,0.011235955056179785
-0.051500000000000004,stop_loss,99,0.544,0.5712,short,ACEUSDT,wick_early,2025-05-31 13:15:00+00:00,0.0903010033444815
-0.051500000000000004,stop_loss,52,0.571,0.59955,short,ACEUSDT,wick_early,2025-06-09 08:15:00+00:00,0.017211703958691926
0.1485,take_profit,338,0.546,0.4641,short,ACEUSDT,wick_early,2025-06-19 00:45:00+00:00,0.037037037037036875
-0.051500000000000004,stop_loss,363,0.506,0.5313,short,ACEUSDT,wick_early,2025-06-26 03:15:00+00:00,0.023166023166023186
-0.051500000000000004,stop_loss,658,0.507,0.53235,short,ACEUSDT,wick_early,2025-07-04 01:30:00+00:00,0.04878048780487809
-0.051500000000000004,stop_loss,17,0.623,0.65415,short,ACEUSDT,wick_early,2025-07-18 08:00:00+00:00,0.02044025157232706
0.07442592592592599,timeout,672,0.54,0.499,short,ACEUSDT,wick_early,2025-08-31 02:15:00+00:00,0.018181818181818195
-0.051500000000000004,stop_loss,182,0.295,0.30974999999999997,short,ACEUSDT,wick_early,2025-10-17 16:15:00+00:00,0.06940063091482655
0.1485,take_profit,343,0.298,0.25329999999999997,short,ACEUSDT,wick_early,2025-11-10 14:45:00+00:00,0.07165109034267919
-0.051500000000000004,stop_loss,78,0.22,0.231,short,ACEUSDT,wick_early,2025-11-26 00:15:00+00:00,0.03083700440528637
-0.051500000000000004,stop_loss,55,0.211,0.22155,short,ACEUSDT,wick_early,2025-12-02 01:15:00+00:00,0.04524886877828058
-0.051500000000000004,stop_loss,151,0.272,0.2856,short,ACEUSDT,wick_early,2025-12-22 17:30:00+00:00,0.03202846975088971
-0.051500000000000004,stop_loss,283,0.275,0.28875000000000006,short,ACEUSDT,wick_early,2025-12-31 05:00:00+00:00,0.02826855123674895
-0.051500000000000004,stop_loss,23,0.291,0.30555,short,ACEUSDT,wick_early,2026-01-03 16:00:00+00:00,0.02675585284280939
0.1485,take_profit,453,0.246,0.20909999999999998,short,ACEUSDT,wick_early,2026-01-26 23:45:00+00:00,0.03149606299212601
-0.051500000000000004,stop_loss,64,0.168,0.17640000000000003,short,ACEUSDT,wick_early,2026-02-18 02:15:00+00:00,0.023255813953488233
0.041444785276073655,timeout,672,0.163,0.156,short,ACEUSDT,wick_early,2026-02-21 03:00:00+00:00,0.012121212121212132
-0.051500000000000004,stop_loss,103,0.149,0.15645,short,ACEUSDT,wick_early,2026-02-28 16:15:00+00:00,0.14367816091954022
-0.051500000000000004,stop_loss,656,0.15,0.1575,short,ACEUSDT,wick_early,2026-03-03 23:15:00+00:00,0.025974025974025997
-0.051500000000000004,stop_loss,504,0.148,0.1554,short,ACEUSDT,wick_early,2026-03-05 13:15:00+00:00,0.038961038961038995
-0.051500000000000004,stop_loss,6,0.159,0.16695000000000002,short,ACEUSDT,wick_early,2026-03-11 10:45:00+00:00,0.1067415730337078
-0.0015,timeout,328,0.117,0.117,short,ACEUSDT,wick_early,2026-03-28 13:45:00+00:00,0.07142857142857138
-0.051500000000000004,stop_loss,18,0.03643,0.0382515,short,ACHUSDT,wick_early,2023-04-04 10:30:00+00:00,0.07772151898734185
0.043241157179667415,timeout,672,0.04269,0.04078,short,ACHUSDT,wick_early,2023-04-07 05:45:00+00:00,0.029772727272727242
