direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,peak_pnl_pct,exit_reason
short,0.005729134633126245,50,MUSDT,1769176800,1769221800,1.6259,1.616585,0.03468848022633619,trail_stop
short,-0.00424845243103558,8,HUSDT,1769177700,1769184900,0.16639,0.16709690000000002,0.025001502494140255,trail_stop
short,0.008976637051661757,4,FARTCOINUSDT,1769178600,1769182200,0.3039,0.301172,0.03784139519578812,trail_stop
short,-0.0027258566978193384,5,GALAUSDT,1769178600,1769183100,0.00642,0.0064375000000000005,0.0264797507788162,trail_stop
short,-0.0024330900243308574,5,XPLUSDT,1769178600,1769183100,0.1233,0.1236,0.02676399026763999,trail_stop
short,-0.009273840769903906,25,IPUSDT,1769183100,1769205600,2.286,2.3072000000000004,0.020122484689413744,trail_stop
short,-0.054999999999999896,182,UBUSDT,1769196600,1769360400,0.03493,0.03685115,0.013169195533925052,stop_loss
short,-0.007726642639312403,149,CRVUSDT,1769214600,1769348700,0.3607,0.363487,0.02162461879678411,trail_stop
short,0.04891337005508262,187,ORDIUSDT,1769218200,1769386500,3.994,3.7986400000000002,0.07661492238357537,trail_stop
short,0.06995413397706703,173,VIRTUALUSDT,1769230800,1769386500,0.8285,0.770543,0.0970428485214243,trail_stop
short,-0.05499999999999993,5,BIOUSDT,1769237100,1769241600,0.04861,0.05128355,0.0,stop_loss
short,-0.0030219915987152396,61,SKYAIUSDT,1769245200,1769300100,0.04047,0.040592300000000005,0.026192241166295985,trail_stop
short,0.03453206692227261,35,MERLUSDT,1769301000,1769332500,0.11476,0.1107971,0.0626524921575462,trail_stop
short,0.09478587904924271,56,MAGMAUSDT,1769333400,1769383800,0.09971,0.0902589,0.12115133888275995,trail_stop
short,0.07315931941221968,29,PUMPUSDT,1769349600,1769375700,0.002586,0.00239681,0.10015467904098999,trail_stop
short,0.010195121951219419,23,HIGHUSDT,1769368500,1769389200,0.205,0.20291,0.03902439024390234,trail_stop
short,-0.054999999999999966,1,AVNTUSDT,1769378400,1769379300,0.3089,0.3258895,0.0,stop_loss
short,-0.054999999999999966,12,BASUSDT,1769385600,1769396400,0.003718,0.00392249,0.0,stop_loss
short,0.0043407184340718144,2,UNIUSDT,1769387400,1769389200,4.649,4.62882,0.033340503334050385,trail_stop
short,0.0636110359751149,115,UBUSDT,1769391000,1769494500,0.03697,0.034618300000000005,0.09088450094671359,trail_stop
