month,regime,direction,trades,wr,pf,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
2025-10,bull,long,50,0.82,5.343984789338189,0.02488073371882087,1.2440366859410434,59.201834297052166,-5.81076846494023
2025-10,sideways,long,69,0.4782608695652174,0.8458199735175863,-0.002241422925934531,-0.15465818188948266,-11.87290909447413,-19.368399227842335
2025-11,bear,long,57,0.5964912280701754,1.2106703969016095,0.002646080588693889,0.15082659355555167,4.121329677777585,-13.69638438273029
2025-11,sideways,long,65,0.6,2.0125169986100966,0.009915363553982514,0.6444986310088634,28.324931550443164,-6.758490221860375
2025-12,bear,long,99,0.6666666666666666,4.823519580753971,0.016137760031297837,1.5976382430984857,73.94191215492427,-4.769516771589786
2026-01,bear,long,70,0.5857142857142857,3.1360221528188243,0.014980214472917702,1.048615013104239,48.230750655211956,-8.146087324093877
2026-01,sideways,long,67,0.6119402985074627,2.0973782494867605,0.01037608246736878,0.6951975253137083,30.739876265685417,-10.704408488319624
2026-02,bear,long,245,0.6040816326530613,2.04517226348431,0.010933274108687004,2.6786521566283157,119.23260783141578,-33.29085495449829
2026-03,bear,long,207,0.6618357487922706,2.8762431766287593,0.014897267990092167,3.0837344739490784,141.7667236974539,-5.311897649950822
2026-03,sideways,long,78,0.6282051282051282,3.144424771717678,0.015908797848085705,1.2408862321506848,57.36431160753424,-6.299595757091549
2026-04,bear,long,38,0.6842105263157895,5.268452702026599,0.028636931038410345,1.0882033794595931,52.13016897297966,-8.210275211769739
2026-04,sideways,long,223,0.7130044843049327,5.774315515258048,0.027970318614321425,6.237381050993678,298.4890525496839,-4.10418187197156
