open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1654041600000,93.30000000,95.10000000,91.90000000,92.70000000,18976.47200000,1654055999999,1777734.23970000,5982,10347.23400000,970602.25210000,0
1654056000000,92.70000000,93.70000000,92.20000000,92.50000000,19781.87200000,1654070399999,1836868.78100000,4322,11633.32500000,1080334.21470000,0
1654070400000,92.50000000,94.30000000,92.40000000,93.10000000,11445.21800000,1654084799999,1068875.14940000,3310,5783.84500000,539957.07060000,0
1654084800000,93.10000000,96.40000000,91.50000000,91.90000000,45510.37100000,1654099199999,4265717.97300000,10368,20162.95500000,1893014.76230000,0
1654099200000,92.00000000,93.40000000,91.30000000,92.70000000,38651.60700000,1654113599999,3568140.59560000,8445,20989.17000000,1939026.22650000,0
1654113600000,92.70000000,92.80000000,87.50000000,89.50000000,38346.02300000,1654127999999,3422728.59280000,9602,17760.91200000,1586055.42460000,0
1654128000000,89.50000000,90.40000000,88.00000000,88.50000000,18657.91400000,1654142399999,1662302.60570000,4908,9215.65900000,821329.53840000,0
1654142400000,88.50000000,90.20000000,88.10000000,89.40000000,11851.79400000,1654156799999,1055582.85170000,3058,6472.74800000,576557.26840000,0
1654156800000,89.40000000,90.50000000,88.70000000,90.30000000,11813.38200000,1654171199999,1058220.25600000,3287,6052.34600000,542397.52430000,0
1654171200000,90.20000000,90.60000000,88.30000000,89.70000000,24980.46700000,1654185599999,2235338.81830000,5800,12514.71100000,1120683.93930000,0
1654185600000,89.70000000,90.70000000,89.40000000,89.80000000,10357.51500000,1654199999999,932745.17710000,2737,4870.42400000,438569.52030000,0
1654200000000,89.90000000,92.10000000,89.70000000,91.30000000,12252.33800000,1654214399999,1114845.04880000,3470,5934.53300000,539879.23150000,0
1654214400000,91.30000000,91.70000000,90.50000000,91.30000000,7300.82600000,1654228799999,665062.23120000,2034,3474.55100000,316722.38870000,0
1654228800000,91.40000000,91.40000000,89.70000000,90.20000000,7617.23700000,1654243199999,688011.59700000,2275,3152.04500000,284672.84240000,0
1654243200000,90.20000000,90.20000000,85.60000000,87.20000000,22950.57600000,1654257599999,2016683.06200000,5822,10001.68900000,878543.76590000,0
1654257600000,87.20000000,89.50000000,87.10000000,88.40000000,18428.66700000,1654271999999,1624602.24790000,4911,8885.10700000,783405.51160000,0
1654272000000,88.50000000,89.40000000,88.20000000,88.70000000,6778.53300000,1654286399999,601858.87250000,1923,3217.77800000,285868.49160000,0
1654286400000,88.70000000,91.20000000,88.70000000,89.40000000,9948.49300000,1654300799999,895319.56040000,3017,5316.20900000,478974.70440000,0
1654300800000,89.50000000,90.00000000,87.40000000,87.60000000,11640.61000000,1654315199999,1030468.07210000,3462,6179.10100000,547402.05030000,0
1654315200000,87.60000000,89.70000000,87.50000000,89.50000000,7083.24800000,1654329599999,630058.97380000,1819,3812.30900000,338662.07220000,0
1654329600000,89.50000000,89.90000000,88.90000000,89.00000000,8138.62800000,1654343999999,729342.28770000,2083,3259.05300000,292224.05440000,0
1654344000000,89.00000000,89.90000000,88.40000000,89.40000000,9654.55500000,1654358399999,860778.65420000,3215,4316.72200000,384827.63550000,0
1654358400000,89.50000000,89.70000000,88.60000000,88.70000000,7011.25700000,1654372799999,625144.83910000,1761,3372.94500000,300740.33110000,0
1654372800000,88.60000000,90.40000000,88.60000000,89.60000000,7067.87500000,1654387199999,633037.45970000,2567,4197.95400000,376126.06560000,0
1654387200000,89.70000000,90.20000000,89.00000000,89.30000000,5427.16400000,1654401599999,485470.16260000,2005,2812.22100000,251653.89400000,0
1654401600000,89.30000000,89.70000000,88.90000000,89.30000000,3960.28500000,1654415999999,353829.94290000,1292,1464.55200000,130883.03020000,0
1654416000000,89.20000000,89.60000000,88.70000000,89.20000000,3508.85700000,1654430399999,312872.06980000,1414,1709.78300000,152500.18340000,0
1654430400000,89.30000000,90.10000000,88.80000000,90.00000000,4960.83700000,1654444799999,443434.64860000,1536,2705.11900000,241842.53990000,0
1654444800000,90.10000000,90.70000000,88.90000000,89.70000000,10938.23000000,1654459199999,979724.28640000,2912,3530.47900000,316558.55720000,0
1654459200000,89.70000000,90.20000000,89.10000000,89.40000000,6068.03600000,1654473599999,544326.65190000,2207,3298.80300000,295943.48690000,0
1654473600000,89.40000000,93.50000000,89.10000000,93.40000000,18757.81400000,1654487999999,1724652.09550000,5208,11426.54300000,1050277.85100000,0
1654488000000,93.50000000,94.70000000,92.80000000,93.80000000,12478.72800000,1654502399999,1168748.81070000,4038,5340.98900000,500181.02870000,0
1654502400000,93.90000000,95.50000000,93.30000000,93.60000000,16701.69600000,1654516799999,1579043.25920000,5860,8550.09700000,808922.44430000,0
1654516800000,93.60000000,94.60000000,92.60000000,94.20000000,16958.45400000,1654531199999,1584247.87950000,4939,8436.23400000,789008.94270000,0
1654531200000,94.10000000,94.30000000,92.80000000,93.40000000,12175.69700000,1654545599999,1136524.21330000,3653,4471.22600000,417400.97430000,0
1654545600000,93.40000000,94.10000000,92.50000000,93.90000000,9017.03800000,1654559999999,840142.38800000,2723,3088.81800000,287950.45710000,0
1654560000000,93.90000000,93.90000000,88.10000000,90.40000000,35846.71800000,1654574399999,3246525.36120000,11109,15169.86800000,1377704.87910000,0
1654574400000,90.40000000,91.20000000,89.90000000,91.10000000,12247.69700000,1654588799999,1109449.89380000,3305,6487.91700000,587981.40920000,0
1654588800000,91.00000000,91.70000000,90.30000000,90.80000000,8645.15600000,1654603199999,786646.64290000,2510,3957.61100000,360218.83430000,0
1654603200000,90.80000000,92.00000000,89.60000000,90.90000000,15837.78600000,1654617599999,1436329.34800000,3594,7626.47300000,691942.92970000,0
1654617600000,90.90000000,95.00000000,90.70000000,93.70000000,18618.18400000,1654631999999,1723764.42070000,4815,9229.89100000,852509.49340000,0
1654632000000,93.60000000,95.30000000,91.10000000,92.90000000,25692.20100000,1654646399999,2404180.42680000,7345,12740.80700000,1192234.65510000,0
1654646400000,92.90000000,94.40000000,90.20000000,90.60000000,21310.87600000,1654660799999,1970986.91810000,6159,9784.33500000,905771.20930000,0
1654660800000,90.70000000,92.00000000,90.10000000,91.20000000,11968.12700000,1654675199999,1088867.11400000,3220,6432.75500000,585238.04450000,0
1654675200000,91.10000000,91.50000000,89.80000000,90.80000000,17436.85800000,1654689599999,1581796.84590000,4266,7537.43600000,684525.93380000,0
1654689600000,90.80000000,92.60000000,89.40000000,91.00000000,19449.23000000,1654703999999,1768742.09650000,5535,10531.17000000,957368.90900000,0
1654704000000,91.10000000,93.20000000,90.40000000,91.80000000,19478.63700000,1654718399999,1788582.73310000,5426,10470.12800000,961025.89630000,0
1654718400000,91.80000000,92.70000000,91.00000000,92.60000000,10892.22100000,1654732799999,1001729.10370000,3686,4665.52700000,428988.31030000,0
1654732800000,92.70000000,92.80000000,90.90000000,92.30000000,11999.05900000,1654747199999,1102692.87510000,3466,5501.47400000,505422.44150000,0
1654747200000,92.40000000,93.10000000,92.10000000,92.80000000,5555.81800000,1654761599999,513550.63780000,1771,2929.29100000,270830.41780000,0
1654761600000,92.80000000,93.90000000,92.40000000,92.50000000,12011.87600000,1654775999999,1119469.34790000,3451,5260.80300000,490835.11230000,0
1654776000000,92.50000000,93.40000000,92.10000000,93.30000000,15377.32500000,1654790399999,1425061.89540000,3862,7205.14200000,667981.23290000,0
1654790400000,93.20000000,94.00000000,92.10000000,92.20000000,12855.94000000,1654804799999,1197443.80220000,3803,4359.67900000,406813.56390000,0
1654804800000,92.30000000,92.40000000,90.60000000,91.20000000,13376.37800000,1654819199999,1224636.19580000,4026,6868.16800000,628728.95620000,0
1654819200000,91.30000000,93.10000000,89.40000000,92.60000000,11076.26000000,1654833599999,1010312.75010000,3651,5736.79900000,523405.67500000,0
1654833600000,92.60000000,92.90000000,91.20000000,91.30000000,4600.34100000,1654847999999,423646.22370000,1313,2165.26600000,199476.08550000,0
1654848000000,91.30000000,91.80000000,90.10000000,90.70000000,7886.50300000,1654862399999,716369.09120000,2216,4321.47400000,392793.44670000,0
1654862400000,90.70000000,91.00000000,87.30000000,88.60000000,28181.29700000,1654876799999,2503027.17280000,6868,11397.09700000,1011283.98110000,0
1654876800000,88.50000000,88.90000000,86.30000000,86.70000000,23763.61100000,1654891199999,2078077.00300000,5555,9045.89900000,790904.45510000,0
1654891200000,86.60000000,88.10000000,85.80000000,86.40000000,6285.60400000,1654905599999,547852.91800000,2447,2807.40300000,245105.57100000,0
1654905600000,86.30000000,87.00000000,83.70000000,86.80000000,14728.53300000,1654919999999,1262853.69650000,4412,8562.51800000,734247.98540000,0
1654920000000,86.90000000,87.80000000,86.70000000,87.20000000,5762.99300000,1654934399999,502915.04660000,1533,2653.83800000,231738.86030000,0
1654934400000,87.20000000,88.40000000,82.00000000,82.70000000,28953.18300000,1654948799999,2474630.29520000,8646,17046.09300000,1464834.69830000,0
1654948800000,82.70000000,83.60000000,78.10000000,78.90000000,33787.78500000,1654963199999,2726050.41840000,9134,14843.85400000,1199958.32200000,0
1654963200000,78.80000000,81.50000000,77.20000000,80.20000000,41367.28200000,1654977599999,3287987.89210000,7278,20094.31900000,1601885.44140000,0
1654977600000,80.20000000,81.30000000,78.40000000,79.60000000,8325.92100000,1654991999999,665989.94980000,2413,4142.09300000,331251.91290000,0
1654992000000,79.70000000,80.70000000,74.50000000,76.20000000,24840.04300000,1655006399999,1911783.79150000,6011,13139.03900000,1011964.23720000,0
1655006400000,76.30000000,77.40000000,73.90000000,77.10000000,18689.66000000,1655020799999,1411278.04180000,4234,8053.92000000,607694.04610000,0
1655020800000,77.00000000,78.00000000,75.90000000,76.80000000,14915.96000000,1655035199999,1146091.13590000,3358,6883.72800000,528752.12510000,0
1655035200000,76.90000000,80.60000000,74.60000000,79.60000000,32445.16400000,1655049599999,2526025.97760000,7754,15481.92300000,1206209.51330000,0
1655049600000,79.70000000,84.80000000,78.70000000,81.60000000,57208.83000000,1655063999999,4674183.46120000,16425,32877.53700000,2687672.34350000,0
1655064000000,81.50000000,82.20000000,78.90000000,79.10000000,25355.85200000,1655078399999,2042271.40150000,6965,12027.03200000,969053.29090000,0
1655078400000,79.10000000,80.70000000,70.30000000,72.10000000,55815.30800000,1655092799999,4194868.11740000,13763,22490.55100000,1693508.56080000,0
1655092800000,72.10000000,74.50000000,68.70000000,70.00000000,49739.58500000,1655107199999,3544303.19634000,9325,21582.76800000,1540532.25730000,0
1655107200000,70.00000000,70.40000000,64.70000000,65.80000000,67981.66700000,1655121599999,4580226.96830000,14337,32532.08200000,2193669.62350000,0
1655121600000,65.90000000,68.50000000,62.90000000,66.60000000,59053.31914000,1655135999999,3891148.63937600,14465,29935.31000000,1976273.44590000,0
1655136000000,66.40000000,69.00000000,65.40000000,66.90000000,30960.19700000,1655150399999,2080613.75800000,7698,16811.47000000,1129860.37870000,0
1655150400000,67.00000000,69.50000000,63.30000000,65.70000000,33679.91600000,1655164799999,2205517.36380000,7171,16824.85800000,1104371.59330000,0
1655164800000,65.70000000,66.20000000,60.00000000,64.60000000,61172.79500000,1655179199999,3806530.32827240,11758,29056.63200000,1804948.92350000,0
1655179200000,64.70000000,67.70000000,62.40000000,66.70000000,76747.82800000,1655193599999,4995717.61800000,15319,30614.32100000,2000916.05410000,0
1655193600000,66.80000000,66.90000000,62.20000000,63.30000000,40939.85800000,1655207999999,2620781.22960000,9052,21143.98700000,1352628.24200000,0
1655208000000,63.30000000,65.70000000,61.50000000,65.40000000,31697.44400000,1655222399999,2033496.87450000,8336,16442.84300000,1054555.84090000,0
1655222400000,65.30000000,65.50000000,62.60000000,63.10000000,25614.21800000,1655236799999,1636207.91430000,5953,12887.37500000,822799.46210000,0
1655236800000,63.00000000,64.50000000,61.00000000,64.10000000,17516.30900000,1655251199999,1096286.20640000,4462,8218.98100000,515073.35170000,0
1655251200000,64.00000000,64.60000000,62.10000000,62.20000000,20164.56500000,1655265599999,1278863.79090000,4533,10099.71000000,640634.24640000,0
1655265600000,62.20000000,62.20000000,60.00000000,60.30000000,41854.23700000,1655279999999,2540811.31550000,7139,18949.77400000,1150741.44210000,0
1655280000000,60.20000000,62.20000000,57.30000000,61.60000000,55877.60700000,1655294399999,3302181.51200000,10447,27023.68000000,1598904.94890000,0
