regime,trades,wr,pf,pf_p5,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
bull,2101,0.652546406473108,2.619091241896116,2.365039472453405,0.012822947268819227,26.941012211789197,1220.9906105894597,-5.011513225981515
bear,930,0.5795698924731183,2.0373033734500496,1.725076487370169,0.009816505314786807,9.12934994275173,400.66749713758645,-10.121278942427448
sideways,2285,0.5833698030634573,1.9854607136989009,1.796485582429588,0.008912655378374155,20.365417539584946,881.1708769792474,-8.359055014088076
