month,trades,wr,pf,avg_pnl_pct,total_pnl_usd,equity_end,month_return_pct,drawdown_in_month_pct,avg_notional_usd
2023-04,64,0.625,4.50743646541162,0.012669398292318307,67.87061446512766,167.87061446512766,67.87061446512766,-12.848268616178022,109.28690594570985
2023-05,63,0.6031746031746031,7.927771992294378,0.01605072461113586,161.19012879953897,329.0607432646666,96.02045558308451,-8.309234127554827,177.54340913488733
2023-06,108,0.6666666666666666,3.5544311166912896,0.016852210777700057,694.8017495762609,1023.8624928409273,211.14695806100005,-22.032155187768197,423.8345267693911
2023-07,92,0.5760869565217391,3.0992397594340093,0.010787675198659152,839.4884219203578,1843.843424945707,80.08701733272461,-20.551195524176784,1073.8362466782296
2023-08,70,0.5714285714285714,2.8705704858774213,0.013859015242548098,1554.787099548199,3418.1380143094825,85.3811428923327,-24.83374709028123,2004.365028358922
2023-09,65,0.6461538461538462,5.05147504709599,0.0131554719561361,2583.520127267763,6070.106038815266,77.58516518068458,-10.45288472047423,3214.703364015967
2023-10,93,0.6451612903225806,5.34823176536539,0.016736991448470524,10514.506465326216,16423.952712568112,170.57110053012616,-5.714999999999994,7580.109615816752
2023-11,162,0.7098765432098766,4.858968283163655,0.017720336536490803,26762.945189115097,43843.83286659229,166.95055468006578,-7.977195347317625,10000.0
2023-12,182,0.6758241758241759,3.2968668830504213,0.014144237420526558,23558.512105358328,66837.62190137692,52.4447511346692,-8.74005176883854,10000.0
2024-01,127,0.6456692913385826,1.6481770688223,0.00814365220546212,8818.438300936894,75656.06020231385,13.193824151836356,-4.928785079821553,10000.0
2024-02,133,0.6992481203007519,12.059572475135761,0.02255204553530538,28398.22056195615,108852.9665325541,43.878714066616126,-5.207001336017803,10000.0
2024-03,210,0.7428571428571429,4.282583721265886,0.02132057804729795,42253.213899325696,146332.8065146269,34.431620171659624,-4.201843409295866,10000.0
2024-04,120,0.6333333333333333,1.7082869890847165,0.006530034550495939,6396.041460595127,152703.5361241908,4.353589438556366,-2.5380886148048023,10000.0
2024-05,130,0.6538461538461539,4.257269798355906,0.015354360625146474,18400.668812690416,171104.2049368811,12.049929739495619,-1.7048656465173937,10000.0
2024-06,94,0.6595744680851063,3.23692372459596,0.013070287264192532,11158.07002834098,182262.27496522205,6.521213217674607,-1.3445695432936995,10000.0
2024-07,112,0.6339285714285714,3.063655640873055,0.011958603358300615,12049.63576129669,194311.9107265186,6.611151848947223,-0.8971748908146288,10000.0
2024-08,130,0.6307692307692307,2.708788770250489,0.01103301440659311,12782.918728571043,207564.94877350627,6.820497002698131,-1.245463759078715,10000.0
2024-09,129,0.6666666666666666,4.525245459200506,0.014567546845406398,17244.13543057425,224338.96488566385,8.081333679542057,-0.7253465743905967,10000.0
2024-10,113,0.672566371681416,2.710363347794854,0.010872557731734888,10929.99023686042,235268.95512252435,4.872087308787866,-1.5196830325351276,10000.0
2024-11,219,0.7579908675799086,6.139314611071728,0.02296229687866039,47659.430164266254,285318.16077434825,21.27318737219667,-0.7278315286204715,10000.0
2024-12,171,0.695906432748538,2.5399844982769375,0.011890492466299227,18280.74211737168,301209.1274041624,5.569560166337253,-0.7238092294041271,10000.0
2025-01,145,0.6413793103448275,1.895972803544076,0.008423440925905938,10473.989342563607,311683.11674672586,3.4773147257617585,-1.6903077589728606,10000.0
2025-02,108,0.6018518518518519,2.0586605093501986,0.009684716296015234,9163.493599696452,320846.6103464224,2.940003197909118,-1.2922232243845817,10000.0
2025-03,133,0.5789473684210527,1.5514442272752156,0.004229157794420151,4028.7798665788014,325795.4902168965,1.542444180766234,-1.966280270577839,10000.0
2025-04,128,0.5859375,2.5129379521945556,0.0116367368197249,13359.023129247873,339610.6886297976,4.240451089026337,-0.8576539507613263,10000.0
2025-05,133,0.6390977443609023,3.7046704337492744,0.01596319131441074,19635.044448166278,357902.46773542516,5.386102298319309,-0.48442366057213804,10000.0
2025-06,94,0.5106382978723404,1.6248736568324824,0.006393356304596841,4881.754926321029,362714.25997571554,1.3444423199248334,-1.066388964157703,10000.0
2025-07,125,0.632,2.126345173695603,0.009377491353695118,10221.864192118896,372973.07690885494,2.8283467360302432,-0.8094918785367525,10000.0
2025-08,85,0.6235294117647059,3.71326652638107,0.014277245090155353,11115.658326632049,384088.73523548676,2.980284373005347,-0.4523541739321713,10000.0
2025-09,73,0.5616438356164384,2.1853031347483527,0.011083851148974583,7215.211338751445,391303.94657423825,1.8785271935475536,-0.8110823764337164,10000.0
2025-10,116,0.6379310344827587,1.9740987291682792,0.010119177843289178,10346.246298215447,403487.13580367947,3.1134848846023147,-1.3316800069533419,10000.0
2025-11,117,0.6153846153846154,1.7941222907401033,0.007976103074200852,7928.040596815,409578.233469269,1.5096138451742902,-0.8819546400206373,10000.0
2025-12,99,0.6666666666666666,4.354553906599339,0.015683214576752355,14338.382430984833,423916.61590025376,3.500767682289585,-0.3910334309548863,10000.0
2026-01,131,0.6030534351145038,3.329555744045517,0.015214064240325759,18358.424154826746,442275.0400550806,4.3306686896053455,-0.7020269545536629,10000.0
2026-02,220,0.6090909090909091,2.0120228659798904,0.011488020297925047,22633.644655435106,465518.1392918615,5.255349529533978,-1.3675025232147733,10000.0
2026-03,283,0.6607773851590106,2.7684821140523423,0.013658417633822115,35257.32190371658,501765.8506516694,7.78653038417521,-0.5130345111283398,10000.0
2026-04,239,0.7112970711297071,7.939515539084878,0.03026026896794243,69454.04283338241,569620.0494476153,13.523080278942883,-1.0713488376574816,10000.0
