month,regime,direction,trades,wr,pf,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
2023-04,sideways,short,59,0.6271186440677966,2.434336574172667,0.012134277924461388,0.715922397543222,32.25611987716109,-8.865474123811467
2023-05,sideways,short,89,0.6629213483146067,6.6140925789621905,0.015406656591348785,1.3711924366300419,63.2196218315021,-3.730683307621284
2023-06,sideways,short,118,0.7288135593220338,5.352893940329244,0.023754049469667835,2.8029778374208045,133.06889187104022,-7.310638034512033
2023-07,sideways,short,94,0.648936170212766,2.5293839910321596,0.007314490426809869,0.6875621001201276,28.738105006006393,-7.67719820550436
2023-08,sideways,short,90,0.7444444444444445,4.82344432520108,0.02091464251188748,1.8823178260698732,88.71589130349366,-2.742066559091429
2023-09,sideways,short,66,0.5151515151515151,2.65679898851549,0.008041770710015252,0.5307568668610066,22.57784334305033,-7.034438861697506
2023-10,bull,short,8,0.875,1.7407501386736333,0.0050926572033812186,0.04074125762704975,1.5570628813524874,-2.692420311946958
2023-10,sideways,short,68,0.6029411764705882,2.9985555793217373,0.010052384882224957,0.6835621719912971,30.098108599564863,-6.179532046206668
2023-11,bull,short,114,0.6140350877192983,1.4418901383259555,0.004217633207744533,0.4808101856828767,17.200509284143838,-8.455615446656049
2023-12,bull,short,120,0.6833333333333333,2.6410811794872426,0.011191580951994583,1.34298971423935,59.9494857119675,-11.31830649026271
2024-01,bull,short,74,0.7297297297297297,7.696218968872265,0.029718601197349426,2.1991764886038574,105.51882443019288,-1.8272313717998816
2024-01,sideways,short,51,0.7058823529411765,4.100782037778716,0.016784680192766514,0.8560186898310923,39.740934491554604,-2.959517507108347
2024-02,bull,short,78,0.6153846153846154,1.3956895318277824,0.004169992817855797,0.3252594397927522,11.582971989637613,-13.663281415112671
2024-02,sideways,short,7,0.7142857142857143,0.8324024965629456,-0.002633675054010851,-0.01843572537807596,-1.3417862689037976,-5.426047166659426
2024-03,bull,short,137,0.7226277372262774,2.115439059222214,0.008732094706756828,1.1962969748256853,51.59484874128427,-7.590157014544347
2024-04,bull,short,58,0.7758620689655172,12.495801762997893,0.031756090262526224,1.8418532352265211,88.61266176132608,-2.5636358863838438
2024-04,sideways,short,72,0.7222222222222222,6.788527794035839,0.023453489382538037,1.6886512355427388,80.11256177713693,-4.335817836753711
2024-05,bull,short,48,0.6041666666666666,1.7015552099714768,0.006139741527819014,0.29470759333531266,11.855379666765636,-7.4967470113289805
2024-05,sideways,short,46,0.6086956521739131,0.8999876881033775,-0.0011507489084996339,-0.05293444979098316,-5.406722489549159,-11.24596776853143
2024-06,bull,short,75,0.76,10.227799964749968,0.02606187253559845,1.9546404401698838,93.23202200849417,-5.394604167039142
2024-06,sideways,short,54,0.7222222222222222,4.774487403067337,0.018549959957193395,1.0016978376884433,46.84489188442216,-4.28928584879409
2024-07,bull,short,64,0.671875,2.1307887109740866,0.007923364737725837,0.5070953432144536,21.514767160722677,-7.92881627736217
2024-07,sideways,short,63,0.6825396825396826,3.4116050176852006,0.015253537548216962,0.9609728655376686,44.26864327688343,-8.498005209494941
2024-08,bear,short,72,0.5833333333333334,0.7591745704912511,-0.004311005768444416,-0.310392415327998,-19.8396207663999,-35.45465611612023
2024-08,bull,short,7,0.8571428571428571,24.701123160725018,0.03036602588535562,0.21256218119748935,10.208109059874467,-0.45921071003754255
2024-08,sideways,short,61,0.7213114754098361,4.2704475418869565,0.017543281966027946,1.0701401999277047,49.84700999638522,-7.659290773707837
2024-09,bear,short,46,0.5,4.21273161980372,0.008731794122173243,0.4016625296199692,17.323126480998457,-3.101541467112048
2024-09,sideways,short,42,0.5238095238095238,0.8295891163163658,-0.00213632706293401,-0.08972573664322842,-7.006286832161421,-19.467802581614517
2024-10,bear,short,10,0.7,2.6646707387172697,0.009301385110543656,0.09301385110543657,4.050692555271828,-2.6295917917119795
2024-10,bull,short,10,0.9,inf,0.026603075577593182,0.2660307557759318,12.70153778879659,-0.059267947308214004
2024-10,sideways,short,87,0.6436781609195402,3.729615598482515,0.009547728924283266,0.8306524164126442,36.31262082063221,-8.549171302573203
