regime,trades,wr,pf,pf_p5,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
bull,1506,0.6679946879150066,2.6713523537665176,2.3523524703367715,0.012159956227545291,18.312894078683208,825.2847039341603,-13.657748316612617
bear,841,0.6064209274673008,1.8925782769865378,1.605167377060276,0.009225932118356862,7.759008911538121,337.49044557690604,-35.45465611612023
sideways,2106,0.6405508072174739,2.5864356451392085,2.3056157329068383,0.012551149189573771,26.43272019324236,1195.2760096621182,-8.865474123811467
