entry_idx,exit_idx,entry_price,exit_price,sl_price,tp_price,exit_reason,pnl_pct,bars_held,atr14_at_entry,detector,asset,direction,entry_time,signal_time
8704,8733,0.5864,0.5837270511732925,0.5837337168810898,0.5943988493567307,stop_loss,-0.005758234697659522,29,0.001333141559455119,macd_pullback_long,0GUSDT,long,2026-04-22T16:00:00+00:00,2026-04-22T16:00:00+00:00
48,53,0.7654,0.7921387814356378,0.7564870728547873,0.7921387814356378,take_profit,0.033734389124167485,5,0.00445646357260629,rsi_recovery_long,0GUSDT,long,2026-01-22T12:00:00+00:00,2026-01-22T12:00:00+00:00
704,730,156.2,152.7571920298157,157.34760265672807,152.7571920298157,take_profit,0.02084102413690318,26,0.5738013283640451,macd_pullback_short,AAVEUSDT,short,2026-01-29T08:00:00+00:00,2026-01-29T08:00:00+00:00
1360,1405,120.95,113.38261197462438,123.47246267512521,113.38261197462438,take_profit,0.06136625072654502,45,1.2612313375626025,macd_pullback_short,AAVEUSDT,short,2026-02-05T04:00:00+00:00,2026-02-05T04:00:00+00:00
1856,1882,108.63,109.77782988962052,109.77496747094317,105.19509758717047,stop_loss,-0.011766417100437491,26,0.5724837354715886,macd_pullback_short,AAVEUSDT,short,2026-02-10T08:00:00+00:00,2026-02-10T08:00:00+00:00
6736,6778,93.91,95.17480204747108,95.17164792765195,90.12505621704416,stop_loss,-0.014668236050165893,42,0.6308239638259734,macd_pullback_short,AAVEUSDT,short,2026-04-02T04:00:00+00:00,2026-04-02T04:00:00+00:00
7024,7032,94.02,93.09484795247255,94.32838401584247,93.09484795247255,take_profit,0.008639949452536136,8,0.15419200792124158,macd_pullback_short,AAVEUSDT,short,2026-04-05T04:00:00+00:00,2026-04-05T04:00:00+00:00
704,730,156.2,152.7571920298157,157.34760265672807,152.7571920298157,take_profit,0.02084102413690318,26,0.5738013283640451,macd_early_trend_short,AAVEUSDT,short,2026-01-29T08:00:00+00:00,2026-01-29T08:00:00+00:00
1360,1405,120.95,113.38261197462438,123.47246267512521,113.38261197462438,take_profit,0.06136625072654502,45,1.2612313375626025,macd_early_trend_short,AAVEUSDT,short,2026-02-05T04:00:00+00:00,2026-02-05T04:00:00+00:00
6736,6778,93.91,95.17480204747108,95.17164792765195,90.12505621704416,stop_loss,-0.014668236050165893,42,0.6308239638259734,macd_early_trend_short,AAVEUSDT,short,2026-04-02T04:00:00+00:00,2026-04-02T04:00:00+00:00
576,599,158.73,156.955355434319,156.95978098186433,164.04065705440695,stop_loss,-0.01238027194406225,23,0.885109509067825,macd_pullback_long,AAVEUSDT,long,2026-01-28T00:00:00+00:00,2026-01-28T00:00:00+00:00
2304,2355,127.87,126.52119450455692,126.5245581092837,131.9063256721489,stop_loss,-0.011748256005654868,51,0.6727209453581523,macd_pullback_long,AAVEUSDT,long,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00
2944,2986,121.24,119.65757406241767,119.66152026176326,125.97543921471018,stop_loss,-0.014252012022289087,42,0.7892398691183651,macd_pullback_long,AAVEUSDT,long,2026-02-21T16:00:00+00:00,2026-02-21T16:00:00+00:00
3344,3355,122.23,120.28100748678516,120.28586781724205,128.06239654827388,stop_loss,-0.01714528768072361,11,0.9720660913789786,macd_pullback_long,AAVEUSDT,long,2026-02-25T20:00:00+00:00,2026-02-25T20:00:00+00:00
3456,3473,114.57,118.67649546786893,113.20116817737701,118.67649546786893,take_profit,0.03464267668559779,17,0.6844159113114893,macd_pullback_long,AAVEUSDT,long,2026-02-27T00:00:00+00:00,2026-02-27T00:00:00+00:00
3648,3656,111.73,116.8297551266815,110.0300816244395,116.8297551266815,take_profit,0.044443561502564226,8,0.8499591877802504,macd_pullback_long,AAVEUSDT,long,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
3840,3849,121.81,119.82828467264598,119.83322660613065,127.74032018160804,stop_loss,-0.017468905076381446,9,0.9883866969346723,macd_pullback_long,AAVEUSDT,long,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00
4000,4029,117.33,115.06928758956292,115.07492527637199,124.09522417088405,stop_loss,-0.02046798270209733,29,1.1275373618140083,macd_pullback_long,AAVEUSDT,long,2026-03-04T16:00:00+00:00,2026-03-04T16:00:00+00:00
4096,4184,114.5,112.48671202814079,112.4917326963998,120.52480191080063,stop_loss,-0.018783301064272607,88,1.0041336518001045,macd_pullback_long,AAVEUSDT,long,2026-03-05T16:00:00+00:00,2026-03-05T16:00:00+00:00
4512,4541,106.38,110.2422901341621,105.09256995527929,110.2422901341621,take_profit,0.03510654384435147,29,0.6437150223603522,macd_pullback_long,AAVEUSDT,long,2026-03-10T00:00:00+00:00,2026-03-10T00:00:00+00:00
4608,4614,111.74,110.5190517979076,110.5220965565163,115.39371033045107,stop_loss,-0.01212668876044748,6,0.6089517217418462,macd_pullback_long,AAVEUSDT,long,2026-03-11T00:00:00+00:00,2026-03-11T00:00:00+00:00
4704,4710,110.17,109.10350072906435,109.10616032824375,113.36151901526878,stop_loss,-0.010880487164705918,6,0.5319198358781291,macd_pullback_long,AAVEUSDT,long,2026-03-12T00:00:00+00:00,2026-03-12T00:00:00+00:00
4800,4842,112.13,115.94733000745984,110.85755666418005,115.94733000745984,take_profit,0.032843788526351954,42,0.6362216679099731,macd_pullback_long,AAVEUSDT,long,2026-03-13T00:00:00+00:00,2026-03-13T00:00:00+00:00
4896,4921,112.28,111.27522263493253,111.27772831414717,115.28681505755851,stop_loss,-0.010148854337971754,25,0.5011358429264191,macd_pullback_long,AAVEUSDT,long,2026-03-14T00:00:00+00:00,2026-03-14T00:00:00+00:00
5056,5082,113.57,116.53325606677691,112.58224797774102,116.53325606677691,take_profit,0.024891891052011283,26,0.49387601112948787,macd_pullback_long,AAVEUSDT,long,2026-03-15T16:00:00+00:00,2026-03-15T16:00:00+00:00
5152,5326,119.87,118.01836019719302,118.02297775281099,125.41106674156704,stop_loss,-0.01664706601157075,174,0.9235111235945068,macd_pullback_long,AAVEUSDT,long,2026-03-16T16:00:00+00:00,2026-03-16T16:00:00+00:00
5248,5278,121.38,119.84271691804432,119.84655054169009,125.98034837492972,stop_loss,-0.013865044339723827,30,0.7667247291549545,macd_pullback_long,AAVEUSDT,long,2026-03-17T16:00:00+00:00,2026-03-17T16:00:00+00:00
5856,5858,110.05,109.0634620878568,109.06592228215143,113.00223315354569,stop_loss,-0.01016445172324572,2,0.49203885892428156,macd_pullback_long,AAVEUSDT,long,2026-03-24T00:00:00+00:00,2026-03-24T00:00:00+00:00
5952,5964,112.54,111.50609868979993,111.50867699730667,115.63396900808003,stop_loss,-0.010386967391150515,12,0.5156615013466715,macd_pullback_long,AAVEUSDT,long,2026-03-25T00:00:00+00:00,2026-03-25T00:00:00+00:00
7584,7601,93.31,92.35231211360484,92.3547003626981,96.17589891190573,stop_loss,-0.011463507516827386,17,0.47764981865095474,macd_pullback_long,AAVEUSDT,long,2026-04-11T00:00:00+00:00,2026-04-11T00:00:00+00:00
7680,7686,93.97,92.79898330384324,92.80190354498079,97.47428936505764,stop_loss,-0.0136616015340721,6,0.5840482275096063,macd_pullback_long,AAVEUSDT,long,2026-04-12T00:00:00+00:00,2026-04-12T00:00:00+00:00
7872,7874,103.43,101.53931993829333,101.54403485116542,109.08789544650375,stop_loss,-0.019479803361758433,2,0.9429825744172914,macd_pullback_long,AAVEUSDT,long,2026-04-14T00:00:00+00:00,2026-04-14T00:00:00+00:00
7968,7999,100.14,99.03524958193901,99.03800457051273,103.44598628846182,stop_loss,-0.012232059297593247,31,0.5509977147436385,macd_pullback_long,AAVEUSDT,long,2026-04-15T00:00:00+00:00,2026-04-15T00:00:00+00:00
8064,8119,105.72,104.2637772999676,104.26740877802254,110.07777366593238,stop_loss,-0.01497433503625046,55,0.72629561098873,macd_pullback_long,AAVEUSDT,long,2026-04-16T00:00:00+00:00,2026-04-16T00:00:00+00:00
8160,8166,114.98,112.88176197098576,112.88699448477382,121.25901654567853,stop_loss,-0.019448721769127153,6,1.0465027576130894,macd_pullback_long,AAVEUSDT,long,2026-04-17T00:00:00+00:00,2026-04-17T00:00:00+00:00
8256,8290,114.84,113.48439937162998,113.4877799218254,118.89666023452378,stop_loss,-0.013004254862156278,34,0.6761100390872963,macd_pullback_long,AAVEUSDT,long,2026-04-18T00:00:00+00:00,2026-04-18T00:00:00+00:00
704,731,0.3496,0.3410015444667311,0.352466151844423,0.3410015444667311,take_profit,0.023395124523080475,27,0.0014330759222114925,macd_pullback_short,ADAUSDT,short,2026-01-29T08:00:00+00:00,2026-01-29T08:00:00+00:00
1360,1404,0.2823,0.26373195025387064,0.28848934991537645,0.26373195025387064,take_profit,0.0645741755087827,44,0.0030946749576882247,macd_pullback_short,ADAUSDT,short,2026-02-05T04:00:00+00:00,2026-02-05T04:00:00+00:00
1856,1882,0.2632,0.2658230594840211,0.2658165181885497,0.255350445434351,stop_loss,-0.011166031474244241,26,0.0013082590942748338,macd_pullback_short,ADAUSDT,short,2026-02-10T08:00:00+00:00,2026-02-10T08:00:00+00:00
6080,6119,0.2606,0.2540500532060576,0.2627833155979808,0.2540500532060576,take_profit,0.023934101281436627,39,0.0010916577989903942,macd_pullback_short,ADAUSDT,short,2026-03-26T08:00:00+00:00,2026-03-26T08:00:00+00:00
6576,6582,0.2402,0.2425219421837077,0.24251615180419722,0.23325154458740832,stop_loss,-0.010866703512521687,6,0.0011580759020986115,macd_pullback_short,ADAUSDT,short,2026-03-31T12:00:00+00:00,2026-03-31T12:00:00+00:00
6752,6778,0.239,0.24162688359270965,0.24162033276080763,0.23113900171757706,stop_loss,-0.012191144739370944,26,0.0013101663804038215,macd_pullback_short,ADAUSDT,short,2026-04-02T08:00:00+00:00,2026-04-02T08:00:00+00:00
704,731,0.3496,0.3410015444667311,0.352466151844423,0.3410015444667311,take_profit,0.023395124523080475,27,0.0014330759222114925,macd_early_trend_short,ADAUSDT,short,2026-01-29T08:00:00+00:00,2026-01-29T08:00:00+00:00
6080,6119,0.2606,0.2540500532060576,0.2627833155979808,0.2540500532060576,take_profit,0.023934101281436627,39,0.0010916577989903942,macd_early_trend_short,ADAUSDT,short,2026-03-26T08:00:00+00:00,2026-03-26T08:00:00+00:00
6576,6582,0.2402,0.2425219421837077,0.24251615180419722,0.23325154458740832,stop_loss,-0.010866703512521687,6,0.0011580759020986115,macd_early_trend_short,ADAUSDT,short,2026-03-31T12:00:00+00:00,2026-03-31T12:00:00+00:00
6752,6778,0.239,0.24162688359270965,0.24162033276080763,0.23113900171757706,stop_loss,-0.012191144739370944,26,0.0013101663804038215,macd_early_trend_short,ADAUSDT,short,2026-04-02T08:00:00+00:00,2026-04-02T08:00:00+00:00
2304,2346,0.295,0.2908815071108365,0.2908917776666698,0.3073246669999905,stop_loss,-0.015160992844622015,42,0.0020541111666650858,macd_pullback_long,ADAUSDT,long,2026-02-15T00:00:00+00:00,2026-02-15T00:00:00+00:00
2928,2944,0.283,0.28099004746262823,0.28099505981309547,0.2890148205607135,stop_loss,-0.008302305785765865,16,0.0010024700934522554,macd_pullback_long,ADAUSDT,long,2026-02-21T12:00:00+00:00,2026-02-21T12:00:00+00:00
3376,3396,0.2963,0.2913817530010534,0.291394017956163,0.31101794613151107,stop_loss,-0.017798876135493105,20,0.002452991021918508,macd_pullback_long,ADAUSDT,long,2026-02-26T04:00:00+00:00,2026-02-26T04:00:00+00:00
3472,3486,0.2933,0.290188534707224,0.29019629397229324,0.30261111808312025,stop_loss,-0.011808473551912736,14,0.0015518530138533737,macd_pullback_long,ADAUSDT,long,2026-02-27T04:00:00+00:00,2026-02-27T04:00:00+00:00
3664,3683,0.2856,0.2806942136850579,0.28070644756614255,0.30028065730157244,stop_loss,-0.018377122951477923,19,0.0024467762169287396,macd_pullback_long,ADAUSDT,long,2026-03-01T04:00:00+00:00,2026-03-01T04:00:00+00:00
3984,3999,0.2685,0.28036312427521054,0.2645456252415965,0.28036312427521054,take_profit,0.0429829581944526,15,0.0019771873792017547,macd_pullback_long,ADAUSDT,long,2026-03-04T12:00:00+00:00,2026-03-04T12:00:00+00:00
4080,4094,0.2738,0.27039293539201864,0.27040143181248744,0.2839957045625377,stop_loss,-0.013643625303072853,14,0.0016992840937562863,macd_pullback_long,ADAUSDT,long,2026-03-05T12:00:00+00:00,2026-03-05T12:00:00+00:00
4608,4630,0.2612,0.2582557514288263,0.25826309369458983,0.2700107189162304,stop_loss,-0.012472008312303606,22,0.00146845315270507,macd_pullback_long,ADAUSDT,long,2026-03-11T00:00:00+00:00,2026-03-11T00:00:00+00:00
4704,4714,0.2621,0.25963292837920615,0.25963908067751235,0.26948275796746296,stop_loss,-0.010612711258274888,10,0.0012304596612438279,macd_pullback_long,ADAUSDT,long,2026-03-12T00:00:00+00:00,2026-03-12T00:00:00+00:00
4800,4816,0.2652,0.27282988153858395,0.2626567061538053,0.27282988153858395,take_profit,0.027570292377767574,16,0.0012716469230973225,macd_pullback_long,ADAUSDT,long,2026-03-13T00:00:00+00:00,2026-03-13T00:00:00+00:00
4896,4921,0.2645,0.26197894353546786,0.26198523045931954,0.2720443086220415,stop_loss,-0.010731404402768078,25,0.0012573847703402485,macd_pullback_long,ADAUSDT,long,2026-03-14T00:00:00+00:00,2026-03-14T00:00:00+00:00
5072,5082,0.2628,0.2691914615191423,0.26066951282695255,0.2691914615191423,take_profit,0.023120629829308705,10,0.0010652435865237246,macd_pullback_long,ADAUSDT,long,2026-03-15T20:00:00+00:00,2026-03-15T20:00:00+00:00
5168,5199,0.2881,0.2844051232094664,0.2844143373660513,0.2991569879018462,stop_loss,-0.014024980182345007,31,0.001842831316974362,macd_pullback_long,ADAUSDT,long,2026-03-16T20:00:00+00:00,2026-03-16T20:00:00+00:00
5264,5326,0.2877,0.28461238390578714,0.2846200836965458,0.29693974891036257,stop_loss,-0.011932068453989832,62,0.0015399581517270972,macd_pullback_long,ADAUSDT,long,2026-03-17T20:00:00+00:00,2026-03-17T20:00:00+00:00
5952,6003,0.268,0.27579811688743383,0.26540062770418876,0.27579811688743383,take_profit,0.02789745107251423,51,0.0012996861479056382,macd_pullback_long,ADAUSDT,long,2026-03-25T00:00:00+00:00,2026-03-25T00:00:00+00:00
7104,7172,0.2547,0.2511180465697417,0.2511269791219368,0.2654190626341894,stop_loss,-0.015263421398736945,68,0.0017865104390315726,macd_pullback_long,ADAUSDT,long,2026-04-06T00:00:00+00:00,2026-04-06T00:00:00+00:00
7280,7288,0.2468,0.2538695629758863,0.2444434790080379,0.2538695629758863,take_profit,0.027444906709425922,8,0.0011782604959810533,macd_pullback_long,ADAUSDT,long,2026-04-07T20:00:00+00:00,2026-04-07T20:00:00+00:00
7376,7388,0.2527,0.2502853448076061,0.250291366391627,0.2599259008251189,stop_loss,-0.010755422209710591,12,0.001204316804186487,macd_pullback_long,ADAUSDT,long,2026-04-08T20:00:00+00:00,2026-04-08T20:00:00+00:00
7552,7588,0.2554,0.2527653370545301,0.2527719072863143,0.26328427814105715,stop_loss,-0.011515829856969202,36,0.001314046356842851,macd_pullback_long,ADAUSDT,long,2026-04-10T16:00:00+00:00,2026-04-10T16:00:00+00:00
7856,7867,0.2401,0.2480619400635346,0.2374460199788218,0.2480619400635346,take_profit,0.031960933209223635,11,0.001326990010589098,macd_pullback_long,ADAUSDT,long,2026-04-13T20:00:00+00:00,2026-04-13T20:00:00+00:00
7952,8046,0.2407,0.24979258171617325,0.23766913942794224,0.24979258171617325,take_profit,0.03657557838044557,94,0.001515430286028877,macd_pullback_long,ADAUSDT,long,2026-04-14T20:00:00+00:00,2026-04-14T20:00:00+00:00
8048,8062,0.248,0.2448914462373572,0.24489919824175282,0.2573024052747415,stop_loss,-0.013734490978398371,14,0.0015504008791235875,macd_pullback_long,ADAUSDT,long,2026-04-15T20:00:00+00:00,2026-04-15T20:00:00+00:00
8144,8166,0.2597,0.2557826855500736,0.25579245441403853,0.27142263675788436,stop_loss,-0.016283998652007622,22,0.001953772792980732,macd_pullback_long,ADAUSDT,long,2026-04-16T20:00:00+00:00,2026-04-16T20:00:00+00:00
8240,8253,0.261,0.25780341261813483,0.25781138415774046,0.27056584752677865,stop_loss,-0.013447461233199919,13,0.0015943079211297726,macd_pullback_long,ADAUSDT,long,2026-04-17T20:00:00+00:00,2026-04-17T20:00:00+00:00
8560,8579,0.2468,0.25213788635286405,0.24502070454904532,0.25213788635286405,take_profit,0.020428388787941888,19,0.0008896477254773447,macd_pullback_long,ADAUSDT,long,2026-04-21T04:00:00+00:00,2026-04-21T04:00:00+00:00
8656,8718,0.254,0.2515019032422917,0.25150813291001667,0.26147560126995,stop_loss,-0.011035026605150749,62,0.0012459335449916708,macd_pullback_long,ADAUSDT,long,2026-04-22T04:00:00+00:00,2026-04-22T04:00:00+00:00
8880,8888,0.2514,0.24964486947286807,0.24964924635697563,0.2566522609290731,stop_loss,-0.008181426122243209,8,0.0008753768215121848,macd_pullback_long,ADAUSDT,long,2026-04-24T12:00:00+00:00,2026-04-24T12:00:00+00:00
8976,8991,0.2516,0.250149125742408,0.25015274388270126,0.25594176835189614,stop_loss,-0.006966590848934794,15,0.000723628058649355,macd_pullback_long,ADAUSDT,long,2026-04-25T12:00:00+00:00,2026-04-25T12:00:00+00:00
9072,9078,0.2531,0.25164892951396284,0.2516525481436038,0.25744235556918843,stop_loss,-0.006933190383394522,6,0.0007237259281980701,macd_pullback_long,ADAUSDT,long,2026-04-26T12:00:00+00:00,2026-04-26T12:00:00+00:00
240,247,0.003521,0.003529115227875029,0.0035290949903990314,0.0034967150288029046,stop_loss,-0.003504807689585095,7,4.047495199515907e-06,macd_pullback_short,AGTUSDT,short,2026-01-24T12:00:00+00:00,2026-01-24T12:00:00+00:00
2688,2697,0.004776,0.0048726158861732245,0.004872374948801221,0.004486875153596335,stop_loss,-0.021429456903941504,9,4.8187474400610854e-05,macd_pullback_short,AGTUSDT,short,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
5791,5818,0.00734,0.007470932934630886,0.007470606418584425,0.006948180744246724,stop_loss,-0.01903827447287275,27,6.530320929221268e-05,macd_pullback_short,AGTUSDT,short,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00
240,247,0.003521,0.003529115227875029,0.0035290949903990314,0.0034967150288029046,stop_loss,-0.003504807689585095,7,4.047495199515907e-06,macd_early_trend_short,AGTUSDT,short,2026-01-24T12:00:00+00:00,2026-01-24T12:00:00+00:00
2688,2697,0.004776,0.0048726158861732245,0.004872374948801221,0.004486875153596335,stop_loss,-0.021429456903941504,9,4.8187474400610854e-05,macd_early_trend_short,AGTUSDT,short,2026-02-19T00:00:00+00:00,2026-02-19T00:00:00+00:00
5791,5818,0.00734,0.007470932934630886,0.007470606418584425,0.006948180744246724,stop_loss,-0.01903827447287275,27,6.530320929221268e-05,macd_early_trend_short,AGTUSDT,short,2026-03-23T08:00:00+00:00,2026-03-23T08:00:00+00:00
2288,2293,0.004909,0.004867814194639064,0.0048679169023831065,0.005032249292850682,stop_loss,-0.009589856459754721,5,2.05415488084469e-05,macd_pullback_long,AGTUSDT,long,2026-02-14T20:00:00+00:00,2026-02-14T20:00:00+00:00
3648,3677,0.005526,0.005422201396858415,0.005422460246242808,0.005836619261271575,stop_loss,-0.019983677731014268,29,5.176987687859585e-05,macd_pullback_long,AGTUSDT,long,2026-03-01T00:00:00+00:00,2026-03-01T00:00:00+00:00
3840,3842,0.006084,0.005984770255403717,0.005985017711125902,0.006380946866622296,stop_loss,-0.017509951445805923,2,4.94911444370493e-05,macd_pullback_long,AGTUSDT,long,2026-03-03T00:00:00+00:00,2026-03-03T00:00:00+00:00
4000,4025,0.006073,0.005957561430038165,0.005957849306771237,0.00641845207968629,stop_loss,-0.020208491678220874,25,5.757534661438163e-05,macd_pullback_long,AGTUSDT,long,2026-03-04T16:00:00+00:00,2026-03-04T16:00:00+00:00
4096,4144,0.006677,0.006455939717699856,0.006456490990224295,0.007338527029327111,stop_loss,-0.03430772537069697,48,0.00011025450488785196,macd_pullback_long,AGTUSDT,long,2026-03-05T16:15:00+00:00,2026-03-05T16:15:00+00:00
4591,4599,0.006909,0.006749527807627307,0.006749925493892576,0.007386223518322274,stop_loss,-0.024281805235590273,8,7.953725305371224e-05,macd_pullback_long,AGTUSDT,long,2026-03-10T20:00:00+00:00,2026-03-10T20:00:00+00:00
4687,4694,0.006959,0.006887990633638503,0.006888167714352621,0.007171496856942137,stop_loss,-0.011403961253268723,7,3.541614282368958e-05,macd_pullback_long,AGTUSDT,long,2026-03-11T20:00:00+00:00,2026-03-11T20:00:00+00:00
4783,4917,0.007233,0.0070710929767163685,0.007071496734879171,0.0077175097953624885,stop_loss,-0.023584490983496655,134,8.075163256041475e-05,macd_pullback_long,AGTUSDT,long,2026-03-12T20:00:00+00:00,2026-03-12T20:00:00+00:00
4879,4886,0.007232,0.00715426478903698,0.0071544586424309034,0.007464624072707288,stop_loss,-0.01194878470174494,7,3.8770678784547995e-05,macd_pullback_long,AGTUSDT,long,2026-03-13T20:00:00+00:00,2026-03-13T20:00:00+00:00
5023,5035,0.007472,0.007350686564463917,0.0073509890917345805,0.00783503272479626,stop_loss,-0.017435738160610732,12,6.0505454132709876e-05,macd_pullback_long,AGTUSDT,long,2026-03-15T08:00:00+00:00,2026-03-15T08:00:00+00:00
