month,A_pnl_usd,B_pnl_usd,C_pnl_usd,A_ret_pct,B_ret_pct,C_ret_pct
2026-01,172.67563473064678,518.0269041919404,627.8269041919403,28.779272455107797,86.3378173653234,104.63781736532339
2026-02,364.4923191420958,1093.4769574262873,1399.1944439834042,60.74871985701598,182.24615957104788,233.19907399723405
2026-03,126.78972403520793,380.36917210562376,368.2806182868251,21.131620672534655,63.394862017603955,61.38010304780418
2026-04,35.13114317854199,105.39342953562598,82.35342953562598,5.855190529756999,17.565571589271,13.725571589270997
