pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,entry_time,btc_regime,vol_decile,btc_macro_down,period
0.1485,take_profit,129,61.63,52.3855,short,AAVEUSDT,2023-08-16 13:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,74,118.39,124.3095,short,AAVEUSDT,2024-03-16 20:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,119,83.56,87.738,short,AAVEUSDT,2024-04-15 17:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,20,81.06,85.113,short,AAVEUSDT,2024-04-19 01:30:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,506,85.7,89.98500000000001,short,AAVEUSDT,2024-04-30 08:45:00+00:00,btc_flat,1,True,train
0.1485,take_profit,503,88.81,75.4885,short,AAVEUSDT,2024-06-12 19:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,276,81.92,86.016,short,AAVEUSDT,2024-06-21 20:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,8,295.2,309.96,short,AAVEUSDT,2024-12-22 14:45:00+00:00,btc_flat,1,True,train
0.06286916268020445,timeout,672,307.29,287.51,short,AAVEUSDT,2025-07-22 04:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,169,249.52,212.092,short,AAVEUSDT,2025-10-15 13:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,87,199.97,209.9685,short,AAVEUSDT,2025-11-08 16:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,179,207.62,176.477,short,AAVEUSDT,2025-11-12 15:45:00+00:00,btc_flat,1,True,train
0.1485,take_profit,502,129.64,110.19399999999999,short,AAVEUSDT,2026-01-31 14:15:00+00:00,btc_flat,2,True,oot
-0.051500000000000004,stop_loss,32,2.026,2.1273,short,ACEUSDT,2024-12-22 19:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,89,0.02856,0.029988,short,ACHUSDT,2024-12-10 12:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,439,0.0208,0.02184,short,ACHUSDT,2025-08-18 03:15:00+00:00,btc_flat,1,True,train
0.02903026245313324,timeout,672,0.01867,0.0181,short,ACHUSDT,2025-09-22 05:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,437,0.01143,0.0120015,short,ACHUSDT,2025-11-03 03:30:00+00:00,btc_flat,2,True,train
0.0640940594059406,timeout,672,0.00808,0.00755,short,ACHUSDT,2025-12-17 17:30:00+00:00,btc_flat,2,True,train
-0.0066546391752576334,timeout,672,0.00776,0.0078,short,ACHUSDT,2025-12-18 17:30:00+00:00,btc_flat,1,True,train
0.1485,take_profit,484,0.00886,0.0075309999999999995,short,ACHUSDT,2026-01-31 14:00:00+00:00,btc_flat,2,True,oot
-0.051500000000000004,stop_loss,122,2.054,2.1567,short,ACMUSDT,2023-08-16 00:30:00+00:00,btc_flat,0,True,train
0.02299414270500523,timeout,672,1.878,1.832,short,ACMUSDT,2023-12-12 14:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,257,2.671,2.2703499999999996,short,ACMUSDT,2024-03-16 16:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,429,2.518,2.6439,short,ACMUSDT,2024-03-18 14:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,4,2.473,2.59665,short,ACMUSDT,2024-04-03 17:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,63,2.316,2.4318,short,ACMUSDT,2024-04-15 17:30:00+00:00,btc_flat,1,True,train
0.1485,take_profit,91,1.937,1.64645,short,ACMUSDT,2024-06-17 02:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,302,1.674,1.7577,short,ACMUSDT,2024-06-18 02:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,192,1.341,1.40805,short,ACMUSDT,2024-10-03 14:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,237,1.412,1.4826,short,ACMUSDT,2024-11-03 13:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,571,1.749,1.8364500000000001,short,ACMUSDT,2024-11-26 17:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,94,1.726,1.8123,short,ACMUSDT,2024-12-10 13:15:00+00:00,btc_flat,0,True,train
-0.02795161290322576,timeout,672,1.55,1.591,short,ACMUSDT,2024-12-30 10:30:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,240,1.396,1.4658,short,ACMUSDT,2025-01-13 02:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,115,1.186,1.0081,short,ACMUSDT,2025-02-01 20:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,126,1.022,1.0731000000000002,short,ACMUSDT,2025-02-07 20:15:00+00:00,btc_flat,1,True,train
0.07542307692307698,timeout,672,1.04,0.96,short,ACMUSDT,2025-02-26 17:45:00+00:00,btc_flat,1,True,train
0.1485,take_profit,243,0.3284,0.27914,short,ADAUSDT,2023-06-07 14:30:00+00:00,btc_flat,2,True,train
0.1485,take_profit,323,0.6737,0.572645,short,ADAUSDT,2024-03-16 20:30:00+00:00,btc_flat,0,True,train
0.02366197076992608,timeout,672,0.6637,0.647,short,ADAUSDT,2024-03-18 13:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,57,0.454,0.4767,short,ADAUSDT,2024-04-15 17:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,21,0.4345,0.456225,short,ADAUSDT,2024-04-19 01:30:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,127,0.4356,0.45738,short,ADAUSDT,2024-04-30 11:00:00+00:00,btc_flat,0,True,train
0.052828950632597446,timeout,672,0.4031,0.3812,short,ADAUSDT,2024-06-14 16:00:00+00:00,btc_flat,0,True,train
0.05233074611917868,timeout,672,0.3994,0.3779,short,ADAUSDT,2024-06-18 00:15:00+00:00,btc_flat,1,True,train
0.1485,take_profit,227,0.3643,0.309655,short,ADAUSDT,2024-08-02 16:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,50,0.3229,0.33904500000000004,short,ADAUSDT,2024-08-07 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,95,0.9843,1.033515,short,ADAUSDT,2024-12-10 12:30:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,181,0.8663,0.909615,short,ADAUSDT,2024-12-27 16:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,283,0.8635,0.9066750000000001,short,ADAUSDT,2024-12-29 20:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,10,0.6578,0.6906900000000001,short,ADAUSDT,2025-02-09 21:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,15,0.6999,0.734895,short,ADAUSDT,2025-03-11 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,15,0.6289,0.6603450000000001,short,ADAUSDT,2025-04-04 11:15:00+00:00,btc_flat,2,True,train
0.022637420405745564,timeout,672,0.6753,0.659,short,ADAUSDT,2025-05-31 00:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,85,0.6779,0.711795,short,ADAUSDT,2025-10-14 11:15:00+00:00,btc_flat,1,True,train
0.0574879376287142,timeout,672,0.6798,0.6397,short,ADAUSDT,2025-10-15 14:45:00+00:00,btc_flat,1,True,train
0.1485,take_profit,168,0.5784,0.49164,short,ADAUSDT,2025-11-03 03:30:00+00:00,btc_flat,1,True,train
0.1485,take_profit,396,0.5419,0.46061500000000005,short,ADAUSDT,2025-11-13 16:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,446,0.4834,0.41089,short,ADAUSDT,2025-11-16 16:00:00+00:00,btc_flat,2,True,train
0.1485,take_profit,504,0.2972,0.25262,short,ADAUSDT,2026-01-31 14:15:00+00:00,btc_flat,2,True,oot
0.0784856527977044,timeout,672,0.2788,0.2565,short,ADAUSDT,2026-02-27 16:00:00+00:00,btc_flat,2,True,oot
-0.051500000000000004,stop_loss,216,1.406,1.4763,short,AGLDUSDT,2024-03-18 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,296,1.026,1.0773000000000001,short,AGLDUSDT,2024-10-26 04:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,186,1.427,1.49835,short,AGLDUSDT,2024-12-03 13:30:00+00:00,btc_flat,0,True,train
0.1485,take_profit,297,0.456,0.3876,short,AGLDUSDT,2025-10-14 04:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,167,0.435,0.36974999999999997,short,AGLDUSDT,2025-10-15 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,52,0.221,0.23205,short,ALGOUSDT,2024-01-01 04:00:00+00:00,btc_flat,2,True,train
0.1485,take_profit,232,0.1258,0.10693,short,ALGOUSDT,2024-08-02 15:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,98,0.1112,0.11676,short,ALGOUSDT,2024-08-07 14:30:00+00:00,btc_flat,2,True,train
0.054697074672825155,timeout,672,0.1299,0.1226,short,ALGOUSDT,2024-10-01 14:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,300,0.2036,0.17306,short,ALGOUSDT,2025-10-14 04:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,44,0.1807,0.18973500000000001,short,ALGOUSDT,2025-10-21 04:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,437,0.17,0.17850000000000002,short,ALGOUSDT,2025-11-03 03:30:00+00:00,btc_flat,1,True,train
0.1485,take_profit,363,0.155,0.13175,short,ALGOUSDT,2025-11-17 17:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,83,0.108,0.1134,short,ALGOUSDT,2025-12-18 17:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,313,0.1039,0.10909500000000001,short,ALGOUSDT,2026-01-31 14:15:00+00:00,btc_flat,2,True,oot
0.1485,take_profit,288,0.169,0.14365,short,ALPACAUSDT,2023-06-07 15:45:00+00:00,btc_flat,1,True,train
0.1485,take_profit,257,0.254,0.2159,short,ALPACAUSDT,2024-03-16 11:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,74,0.2272,0.23856000000000002,short,ALPACAUSDT,2024-04-03 17:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,74,0.1716,0.18018,short,ALPACAUSDT,2024-04-15 17:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,18,0.1729,0.181545,short,ALPACAUSDT,2024-04-19 02:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,90,0.1548,0.16254,short,ALPACAUSDT,2024-05-14 14:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,61,0.1537,0.161385,short,ALPACAUSDT,2024-06-14 16:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,492,0.1267,0.13303500000000001,short,ALPACAUSDT,2024-06-18 06:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,63,0.1199,0.125895,short,ALPACAUSDT,2024-06-19 15:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,234,0.1233,0.12946500000000002,short,ALPACAUSDT,2024-06-20 16:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,46,0.0901,0.09460500000000001,short,ALPACAUSDT,2024-08-07 14:30:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,163,0.1509,0.158445,short,ALPACAUSDT,2025-01-13 05:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,35,0.1251,0.131355,short,ALPACAUSDT,2025-01-28 21:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,141,1.882,1.9761,short,ALPINEUSDT,2023-08-15 19:15:00+00:00,btc_flat,0,True,train
0.02677623708537251,timeout,672,1.839,1.787,short,ALPINEUSDT,2023-12-12 15:15:00+00:00,btc_flat,2,True,train
0.1485,take_profit,248,2.553,2.17005,short,ALPINEUSDT,2024-03-16 17:00:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,445,2.369,2.4874500000000004,short,ALPINEUSDT,2024-03-18 14:30:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,75,1.942,2.0391,short,ALPINEUSDT,2024-04-15 14:30:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,21,1.832,1.9236000000000002,short,ALPINEUSDT,2024-04-19 01:30:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,189,1.763,1.85115,short,ALPINEUSDT,2024-04-30 11:45:00+00:00,btc_flat,2,True,train
0.14191590612777052,timeout,672,1.534,1.314,short,ALPINEUSDT,2024-06-17 05:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,89,1.392,1.4616,short,ALPINEUSDT,2024-06-18 05:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,447,1.27,1.0795,short,ALPINEUSDT,2024-07-31 00:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,291,1.084,1.1382,short,ALPINEUSDT,2024-08-15 18:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,84,1.449,1.5214500000000002,short,ALPINEUSDT,2024-12-10 15:15:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,465,1.371,1.43955,short,ALPINEUSDT,2024-12-29 22:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,40,0.996,1.0458,short,ALPINEUSDT,2025-02-09 21:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,597,1.048,1.1004,short,ALPINEUSDT,2025-02-24 03:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,80,0.975,1.02375,short,ALPINEUSDT,2025-02-27 21:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,15,0.723,0.75915,short,ALPINEUSDT,2025-04-04 11:15:00+00:00,btc_flat,0,True,train
0.1485,take_profit,76,0.9,0.765,short,ALPINEUSDT,2025-05-30 06:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,218,0.653,0.6856500000000001,short,ALPINEUSDT,2025-06-21 18:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,608,0.97,0.8245,short,ALPINEUSDT,2025-10-15 15:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,410,0.817,0.85785,short,ALPINEUSDT,2025-10-22 05:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,150,0.699,0.73395,short,ALPINEUSDT,2025-11-03 03:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,286,0.737,0.77385,short,ALPINEUSDT,2025-11-07 18:30:00+00:00,btc_flat,2,True,train
0.061000000000000054,timeout,672,0.64,0.6,short,ALPINEUSDT,2025-11-16 16:15:00+00:00,btc_flat,1,True,train
0.1485,take_profit,500,0.469,0.39864999999999995,short,ALPINEUSDT,2026-01-31 14:15:00+00:00,btc_flat,1,True,oot
-0.051500000000000004,stop_loss,246,0.0038,0.0039900000000000005,short,AMBUSDT,2025-02-05 17:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,88,0.0235,0.024675000000000002,short,ANKRUSDT,2024-08-07 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,556,0.0231,0.024255,short,ANKRUSDT,2024-09-03 15:45:00+00:00,btc_flat,2,True,train
0.023951862781261515,timeout,672,0.02711,0.02642,short,ANKRUSDT,2024-10-01 15:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,185,0.02708,0.028434,short,ANKRUSDT,2025-01-28 20:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,90,0.02175,0.0228375,short,ANKRUSDT,2025-02-06 15:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,92,0.02299,0.0241395,short,ANKRUSDT,2025-02-11 18:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,307,0.02296,0.024108,short,ANKRUSDT,2025-02-17 16:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,86,0.01689,0.0177345,short,ANKRUSDT,2025-03-12 15:00:00+00:00,btc_flat,0,True,train
0.1485,take_profit,270,0.01623,0.0137955,short,ANKRUSDT,2025-04-04 11:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,339,0.01573,0.016516500000000003,short,ANKRUSDT,2025-04-06 17:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,36,0.01462,0.015351,short,ANKRUSDT,2025-04-08 19:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,162,0.01733,0.0181965,short,ANKRUSDT,2025-05-06 10:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,273,0.01573,0.016516500000000003,short,ANKRUSDT,2025-05-31 00:45:00+00:00,btc_flat,2,True,train
0.028223991507431014,timeout,672,0.01413,0.01371,short,ANKRUSDT,2025-09-22 05:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,299,0.01141,0.0096985,short,ANKRUSDT,2025-10-14 05:30:00+00:00,btc_flat,1,True,train
0.08303237410071941,timeout,672,0.01112,0.01018,short,ANKRUSDT,2025-10-15 13:15:00+00:00,btc_flat,2,True,train
0.1485,take_profit,163,0.00942,0.008007,short,ANKRUSDT,2025-11-03 03:30:00+00:00,btc_flat,2,True,train
0.04297852760736188,timeout,672,0.00652,0.00623,short,ANKRUSDT,2025-12-17 16:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,88,0.00615,0.0064575000000000006,short,ANKRUSDT,2025-12-18 17:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,258,0.00519,0.0054495,short,ANKRUSDT,2026-01-31 14:15:00+00:00,btc_flat,1,True,oot
-0.051500000000000004,stop_loss,218,0.00443,0.0046515,short,ANKRUSDT,2026-02-18 22:00:00+00:00,btc_flat,1,True,oot
-0.051500000000000004,stop_loss,34,1.563,1.64115,short,APEUSDT,2023-12-13 06:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,328,1.664,1.7472,short,APEUSDT,2023-12-29 16:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,85,1.663,1.74615,short,APEUSDT,2024-04-03 20:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,261,1.176,1.2348,short,APEUSDT,2024-04-15 17:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,23,1.156,1.2138,short,APEUSDT,2024-04-17 12:15:00+00:00,btc_flat,2,True,train
0.1485,take_profit,74,1.033,0.8780499999999999,short,APEUSDT,2024-06-17 07:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,238,1.064,1.1172000000000002,short,APEUSDT,2025-01-13 03:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,97,0.3847,0.403935,short,APEUSDT,2025-04-08 17:00:00+00:00,btc_flat,1,True,train
0.1485,take_profit,422,0.6226,0.5292100000000001,short,APEUSDT,2025-06-18 10:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,19,0.5797,0.608685,short,APEUSDT,2025-08-19 04:00:00+00:00,btc_flat,2,True,train
0.07312422634836431,timeout,672,0.5655,0.5233,short,APEUSDT,2025-09-22 04:00:00+00:00,btc_flat,2,True,train
0.13770220082530943,timeout,672,0.3635,0.3129,short,APEUSDT,2025-11-13 17:30:00+00:00,btc_flat,2,True,train
0.1485,take_profit,264,3.352,2.8491999999999997,short,API3USDT,2024-03-16 13:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,233,1.416,1.4868,short,API3USDT,2025-01-13 03:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,91,1.151,1.20855,short,API3USDT,2025-01-28 21:30:00+00:00,btc_flat,2,True,train
0.07888430744595679,timeout,672,0.6245,0.5743,short,API3USDT,2025-11-12 22:15:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,320,9.5855,10.064775000000001,short,APTUSDT,2023-12-29 16:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,326,7.6,6.46,short,APTUSDT,2024-06-14 16:00:00+00:00,btc_flat,2,True,train
0.1485,take_profit,185,6.02,5.116999999999999,short,APTUSDT,2024-08-02 19:15:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,92,11.38,11.949000000000002,short,APTUSDT,2024-12-10 12:30:00+00:00,btc_flat,1,True,train
0.1485,take_profit,95,7.12,6.052,short,APTUSDT,2025-02-01 22:45:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,179,5.94,6.237000000000001,short,APTUSDT,2025-02-05 17:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,81,5.8,6.09,short,APTUSDT,2025-02-06 17:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,145,5.85,6.1425,short,APTUSDT,2025-02-17 18:30:00+00:00,btc_flat,2,True,train
0.022711440146618984,timeout,672,1.0367,1.0116,short,ARBUSDT,2023-08-16 21:00:00+00:00,btc_flat,2,True,train
-0.011479872525998006,timeout,672,1.1924,1.2043,short,ARBUSDT,2024-04-15 14:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,81,1.0941,1.148805,short,ARBUSDT,2024-04-17 15:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,21,1.0786,1.13253,short,ARBUSDT,2024-04-19 01:30:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,20,0.9515,0.999075,short,ARBUSDT,2024-05-13 03:00:00+00:00,btc_flat,1,True,train
0.1485,take_profit,74,0.8835,0.750975,short,ARBUSDT,2024-06-17 07:00:00+00:00,btc_flat,2,True,train
-0.02643487160401936,timeout,672,0.8061,0.8262,short,ARBUSDT,2024-06-20 16:00:00+00:00,btc_flat,2,True,train
0.1485,take_profit,217,0.6105,0.518925,short,ARBUSDT,2024-08-02 18:45:00+00:00,btc_flat,1,True,train
0.08508516161446988,timeout,672,0.5971,0.5454,short,ARBUSDT,2024-10-01 14:30:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,137,0.5277,0.5540849999999999,short,ARBUSDT,2024-10-02 22:00:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,16,0.3014,0.31647000000000003,short,ARBUSDT,2025-04-04 11:15:00+00:00,btc_flat,1,True,train
0.1485,take_profit,56,0.2895,0.246075,short,ARBUSDT,2025-04-06 16:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,586,0.2563,0.21785499999999997,short,ARBUSDT,2025-11-13 17:00:00+00:00,btc_flat,2,True,train
-0.051500000000000004,stop_loss,477,0.1117,0.117285,short,ARBUSDT,2026-02-09 09:15:00+00:00,btc_flat,2,True,oot
0.08003846153846152,timeout,672,0.065,0.0597,short,ARDRUSDT,2023-06-10 03:45:00+00:00,btc_flat,2,True,train
0.1485,take_profit,183,0.0694,0.05899,short,ARDRUSDT,2023-08-16 00:00:00+00:00,btc_flat,0,True,train
0.1485,take_profit,240,0.1189,0.101065,short,ARDRUSDT,2024-03-16 20:45:00+00:00,btc_flat,0,True,train
0.1485,take_profit,79,0.1179,0.100215,short,ARDRUSDT,2024-03-18 13:15:00+00:00,btc_flat,2,True,train
-0.03354524033930255,timeout,672,0.1061,0.1095,short,ARDRUSDT,2024-04-13 17:15:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,9,0.1005,0.10552500000000001,short,ARDRUSDT,2024-04-15 04:00:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,28,0.0988,0.10374,short,ARDRUSDT,2024-04-19 02:00:00+00:00,btc_flat,1,True,train
-0.0005430622009570432,timeout,672,0.1045,0.1044,short,ARDRUSDT,2024-04-30 01:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,317,0.0786,0.08253,short,ARDRUSDT,2024-10-01 14:45:00+00:00,btc_flat,1,True,train
-0.051500000000000004,stop_loss,154,0.0788,0.08274,short,ARDRUSDT,2025-01-29 00:15:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,435,0.0665,0.06982500000000001,short,ARDRUSDT,2025-02-05 17:30:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,110,0.06422,0.067431,short,ARDRUSDT,2025-02-07 21:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,25,0.05722,0.060081,short,ARDRUSDT,2025-03-12 17:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,92,0.09859,0.1035195,short,ARDRUSDT,2025-07-22 01:00:00+00:00,btc_flat,0,True,train
0.026335940386747112,timeout,672,0.08119,0.07893,short,ARDRUSDT,2025-09-22 05:45:00+00:00,btc_flat,0,True,train
-0.051500000000000004,stop_loss,74,0.06628,0.069594,short,ARDRUSDT,2025-10-11 21:00:00+00:00,btc_flat,0,True,train
0.1485,take_profit,185,0.06091,0.0517735,short,ARDRUSDT,2025-11-03 03:00:00+00:00,btc_flat,1,True,train
