pnl_pct,exit_reason,bars_held,entry_bar,entry_price,exit_price,direction,symbol,signal,entry_time
0.025065464895635693,timeout,672,334,0.527,0.541,long,1INCHUSDT,price_accel_atr,2023-04-04 11:30:00+00:00
-0.051500000000000004,stop_loss,406,2535,0.48,0.45599999999999996,long,1INCHUSDT,price_accel_atr,2023-04-27 09:45:00+00:00
-0.051500000000000004,stop_loss,218,6033,0.382,0.3629,long,1INCHUSDT,price_accel_atr,2023-06-02 20:15:00+00:00
-0.051500000000000004,stop_loss,7,6739,0.279,0.26505,long,1INCHUSDT,price_accel_atr,2023-06-10 04:45:00+00:00
0.1485,take_profit,624,7415,0.2821,0.324415,long,1INCHUSDT,price_accel_atr,2023-06-17 05:45:00+00:00
-0.051500000000000004,stop_loss,641,7884,0.3135,0.297825,long,1INCHUSDT,price_accel_atr,2023-06-22 03:00:00+00:00
-0.051500000000000004,stop_loss,391,8087,0.3236,0.30741999999999997,long,1INCHUSDT,price_accel_atr,2023-06-24 05:45:00+00:00
-0.051500000000000004,stop_loss,4,8690,0.3258,0.30950999999999995,long,1INCHUSDT,price_accel_atr,2023-06-30 12:30:00+00:00
-0.051500000000000004,stop_loss,484,8789,0.3222,0.30609,long,1INCHUSDT,price_accel_atr,2023-07-01 13:15:00+00:00
0.1485,take_profit,7,9797,0.3194,0.36730999999999997,long,1INCHUSDT,price_accel_atr,2023-07-12 01:15:00+00:00
0.1485,take_profit,90,10118,0.3457,0.397555,long,1INCHUSDT,price_accel_atr,2023-07-15 09:30:00+00:00
0.1485,take_profit,21,10262,0.4396,0.50554,long,1INCHUSDT,price_accel_atr,2023-07-16 21:30:00+00:00
-0.051500000000000004,stop_loss,284,10668,0.3337,0.317015,long,1INCHUSDT,price_accel_atr,2023-07-21 03:00:00+00:00
0.04147520661157029,timeout,672,10985,0.3025,0.3155,long,1INCHUSDT,price_accel_atr,2023-07-24 10:15:00+00:00
-0.051500000000000004,stop_loss,589,11763,0.3152,0.29944,long,1INCHUSDT,price_accel_atr,2023-08-01 12:45:00+00:00
0.04929236082893126,timeout,672,13855,0.2461,0.2586,long,1INCHUSDT,price_accel_atr,2023-08-23 07:45:00+00:00
-0.051500000000000004,stop_loss,133,14527,0.2572,0.24433999999999997,long,1INCHUSDT,price_accel_atr,2023-08-30 07:45:00+00:00
0.07542307692307697,timeout,672,15758,0.2314,0.2492,long,1INCHUSDT,price_accel_atr,2023-09-12 03:30:00+00:00
0.016064402810304464,timeout,672,16178,0.2562,0.2607,long,1INCHUSDT,price_accel_atr,2023-09-16 12:30:00+00:00
0.012692558496356107,timeout,672,16612,0.2607,0.2644,long,1INCHUSDT,price_accel_atr,2023-09-21 01:00:00+00:00
-0.051500000000000004,stop_loss,187,16802,0.268,0.2546,long,1INCHUSDT,price_accel_atr,2023-09-23 00:30:00+00:00
0.03144206739871255,timeout,672,17049,0.2641,0.2728,long,1INCHUSDT,price_accel_atr,2023-09-25 14:15:00+00:00
-0.051500000000000004,stop_loss,330,19062,0.2554,0.24263,long,1INCHUSDT,price_accel_atr,2023-10-16 13:30:00+00:00
