month,trades,wr,pf,avg_pnl_pct,total_pnl_usd,equity_end,month_return_pct,drawdown_in_month_pct,avg_notional_usd
2025-03,113,0.4424778761061947,0.5946773806019418,-0.007123387804339382,-0.705407116417763,-2.7953376055183514,30.9091464322593,-0.0,0.75
2025-04,113,0.45132743362831856,0.8422325803370587,-0.002298652914424163,-0.29651083449744803,-3.153287284438173,12.805239632350082,0.23530598419147916,0.75
2025-05,124,0.5080645161290323,1.5576523978556494,0.005545040605411929,0.40408877630330925,-2.7331556064933,-13.323609301894887,-0.0,0.75
2025-06,86,0.46511627906976744,0.9093164160489394,-0.0014549807573095265,-0.17124625884646455,-2.904401865339768,6.265514427339196,-0.0,0.75
2025-07,108,0.49074074074074076,1.0830231075450945,0.0012703862861857375,0.005701289181044622,-2.898700576158725,-0.19629822061059335,-0.0,0.75
2025-08,76,0.5131578947368421,1.2415884461783824,0.0029157586534140738,0.09779824324460215,-2.8000023329141244,-3.404913362089738,-0.0,0.75
2025-09,68,0.4411764705882353,1.243338072284082,0.0023748945949294727,0.05991962434140305,-2.7409827085727225,-2.107841970259243,-0.0,0.75
2025-10,115,0.40869565217391307,0.793130792163972,-0.0035574954988163926,-0.41033398677291405,-3.151316695345639,14.970323799911325,-0.0,0.75
2025-11,108,0.37962962962962965,0.42187154465757903,-0.012383040094285248,-1.100226247637105,-4.251542942982745,34.91322370938134,0.1886065190585008,0.75
2025-12,91,0.4835164835164835,1.15586128940807,0.0018431415098024962,0.043894408044020256,-4.2076485349387225,-1.0324347803300689,-0.0,0.75
2026-01,114,0.4473684210526316,0.8016030185557901,-0.003899797310499555,-0.4360326700477122,-4.643681204986434,10.36285864722448,-0.0,0.75
2026-02,196,0.44387755102040816,0.8631869417812056,-0.0025173255352193705,-0.5464468536772478,-5.011471050817535,7.920221686108958,-0.0,0.75
2026-03,227,0.5638766519823789,0.9172123044678057,-0.0012035974448823179,-0.4092124649912151,-5.547779277454277,10.70161278392004,-0.0,0.75
2026-04,209,0.5358851674641149,1.3977506239939577,0.005595443872355787,0.6889858269917694,-4.909454696663111,-11.505947675050168,-0.0,0.75
