pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,strategy,entry_time
-0.051500000000000004,stop_loss,208,0.3059,0.321195,short,1INCHUSDT,C,2023-07-30 20:00:00+00:00
0.1485,take_profit,202,0.2851,0.24233500000000002,short,1INCHUSDT,C,2023-08-15 19:00:00+00:00
0.1485,take_profit,101,0.2634,0.22389,short,1INCHUSDT,C,2023-08-16 20:15:00+00:00
-0.051500000000000004,stop_loss,1,0.2076,0.21798,short,1INCHUSDT,C,2023-08-17 21:30:00+00:00
-0.0171701030927835,timeout,672,0.2425,0.2463,short,1INCHUSDT,C,2023-09-01 06:15:00+00:00
-0.051500000000000004,stop_loss,310,0.23,0.24150000000000002,short,1INCHUSDT,C,2023-09-11 09:15:00+00:00
-0.03426792598303781,timeout,672,0.2594,0.2679,short,1INCHUSDT,C,2023-09-21 21:00:00+00:00
-0.051500000000000004,stop_loss,78,0.2557,0.268485,short,1INCHUSDT,C,2023-09-27 20:30:00+00:00
0.06161413454270594,timeout,672,0.2646,0.2479,short,1INCHUSDT,C,2023-10-02 18:30:00+00:00
0.06409937524404523,timeout,672,0.2561,0.2393,short,1INCHUSDT,C,2023-10-04 00:00:00+00:00
-0.007158852061438903,timeout,672,0.2474,0.2488,short,1INCHUSDT,C,2023-10-09 16:00:00+00:00
-0.051500000000000004,stop_loss,388,0.259,0.27195,short,1INCHUSDT,C,2023-10-19 00:30:00+00:00
-0.051500000000000004,stop_loss,96,0.2769,0.290745,short,1INCHUSDT,C,2023-10-24 15:30:00+00:00
-0.051500000000000004,stop_loss,264,0.2801,0.294105,short,1INCHUSDT,C,2023-10-26 14:30:00+00:00
-0.051500000000000004,stop_loss,107,0.2829,0.297045,short,1INCHUSDT,C,2023-10-31 15:00:00+00:00
-0.051500000000000004,stop_loss,239,0.3094,0.32487000000000005,short,1INCHUSDT,C,2023-11-02 14:00:00+00:00
-0.051500000000000004,stop_loss,20,0.3253,0.341565,short,1INCHUSDT,C,2023-11-05 21:45:00+00:00
-0.051500000000000004,stop_loss,123,0.3453,0.362565,short,1INCHUSDT,C,2023-11-07 00:30:00+00:00
0.1485,take_profit,128,0.3778,0.32113,short,1INCHUSDT,C,2023-11-08 08:00:00+00:00
-0.051500000000000004,stop_loss,29,0.3529,0.370545,short,1INCHUSDT,C,2023-11-09 16:00:00+00:00
-0.051500000000000004,stop_loss,25,0.3678,0.38619000000000003,short,1INCHUSDT,C,2023-11-11 04:15:00+00:00
0.015157564172583423,timeout,672,0.3662,0.3601,short,1INCHUSDT,C,2023-11-13 05:00:00+00:00
-0.051500000000000004,stop_loss,136,0.355,0.37274999999999997,short,1INCHUSDT,C,2023-11-14 10:00:00+00:00
-0.051500000000000004,stop_loss,69,0.3587,0.37663500000000005,short,1INCHUSDT,C,2023-11-16 13:15:00+00:00
-0.027315602836879428,timeout,672,0.3525,0.3616,short,1INCHUSDT,C,2023-11-17 14:30:00+00:00
-0.051500000000000004,stop_loss,217,0.3459,0.363195,short,1INCHUSDT,C,2023-11-21 14:00:00+00:00
-0.004344141069397045,timeout,672,0.3516,0.3526,short,1INCHUSDT,C,2023-11-26 16:15:00+00:00
-0.051500000000000004,stop_loss,219,0.3382,0.35511000000000004,short,1INCHUSDT,C,2023-11-27 19:30:00+00:00
-0.051500000000000004,stop_loss,195,0.3409,0.357945,short,1INCHUSDT,C,2023-11-30 13:45:00+00:00
-0.051500000000000004,stop_loss,11,0.3515,0.369075,short,1INCHUSDT,C,2023-12-04 11:00:00+00:00
-0.051500000000000004,stop_loss,33,0.3648,0.38304000000000005,short,1INCHUSDT,C,2023-12-06 11:30:00+00:00
0.1485,take_profit,67,0.3997,0.33974499999999996,short,1INCHUSDT,C,2023-12-10 09:15:00+00:00
-0.051500000000000004,stop_loss,319,0.3644,0.38262,short,1INCHUSDT,C,2023-12-11 14:15:00+00:00
-0.051500000000000004,stop_loss,74,0.3612,0.37926000000000004,short,1INCHUSDT,C,2023-12-15 23:15:00+00:00
-0.051500000000000004,stop_loss,322,0.3581,0.376005,short,1INCHUSDT,C,2023-12-18 01:30:00+00:00
-0.051500000000000004,stop_loss,38,0.4209,0.44194500000000003,short,1INCHUSDT,C,2023-12-25 08:45:00+00:00
-0.051500000000000004,stop_loss,11,0.4183,0.439215,short,1INCHUSDT,C,2023-12-26 17:30:00+00:00
-0.051500000000000004,stop_loss,333,0.4316,0.45318,short,1INCHUSDT,C,2023-12-28 12:45:00+00:00
-0.051500000000000004,stop_loss,157,0.4197,0.44068500000000005,short,1INCHUSDT,C,2023-12-30 08:45:00+00:00
0.1485,take_profit,85,0.4722,0.40137,short,1INCHUSDT,C,2024-01-02 14:45:00+00:00
-0.051500000000000004,stop_loss,22,0.4161,0.43690500000000004,short,1INCHUSDT,C,2024-01-04 01:15:00+00:00
-0.051500000000000004,stop_loss,43,0.4445,0.466725,short,1INCHUSDT,C,2024-01-06 05:15:00+00:00
0.1485,take_profit,63,0.4843,0.411655,short,1INCHUSDT,C,2024-01-07 08:30:00+00:00
-0.051500000000000004,stop_loss,146,0.4314,0.45297000000000004,short,1INCHUSDT,C,2024-01-09 09:45:00+00:00
-0.051500000000000004,stop_loss,33,0.4127,0.433335,short,1INCHUSDT,C,2024-01-10 12:45:00+00:00
0.1485,take_profit,618,0.498,0.4233,short,1INCHUSDT,C,2024-01-12 07:30:00+00:00
0.1485,take_profit,508,0.477,0.40545,short,1INCHUSDT,C,2024-01-14 09:15:00+00:00
-0.051500000000000004,stop_loss,68,0.4547,0.477435,short,1INCHUSDT,C,2024-01-16 06:00:00+00:00
0.1485,take_profit,493,0.4545,0.38632500000000003,short,1INCHUSDT,C,2024-01-17 12:00:00+00:00
0.1485,take_profit,449,0.4349,0.369665,short,1INCHUSDT,C,2024-01-18 16:30:00+00:00
-0.051500000000000004,stop_loss,9,0.395,0.41475000000000006,short,1INCHUSDT,C,2024-01-19 16:30:00+00:00
0.04657456463085603,timeout,672,0.4077,0.3881,short,1INCHUSDT,C,2024-01-22 01:45:00+00:00
-0.051500000000000004,stop_loss,444,0.3834,0.40257000000000004,short,1INCHUSDT,C,2024-01-23 07:15:00+00:00
-0.051500000000000004,stop_loss,43,0.3827,0.401835,short,1INCHUSDT,C,2024-01-28 23:00:00+00:00
0.024940508855076076,timeout,672,0.4009,0.3903,short,1INCHUSDT,C,2024-01-31 06:30:00+00:00
-0.051500000000000004,stop_loss,106,0.3778,0.39669000000000004,short,1INCHUSDT,C,2024-02-01 08:30:00+00:00
-0.051500000000000004,stop_loss,301,0.392,0.4116,short,1INCHUSDT,C,2024-02-04 19:00:00+00:00
-0.051500000000000004,stop_loss,25,0.4161,0.43690500000000004,short,1INCHUSDT,C,2024-02-12 11:00:00+00:00
-0.051500000000000004,stop_loss,442,0.4444,0.46662000000000003,short,1INCHUSDT,C,2024-02-15 07:30:00+00:00
-0.051500000000000004,stop_loss,272,0.4399,0.46189500000000006,short,1INCHUSDT,C,2024-02-16 15:00:00+00:00
-0.051500000000000004,stop_loss,286,0.4416,0.46368000000000004,short,1INCHUSDT,C,2024-02-20 15:00:00+00:00
-0.051500000000000004,stop_loss,20,0.4659,0.489195,short,1INCHUSDT,C,2024-02-23 15:00:00+00:00
-0.051500000000000004,stop_loss,329,0.4886,0.51303,short,1INCHUSDT,C,2024-02-25 00:15:00+00:00
-0.051500000000000004,stop_loss,192,0.4769,0.500745,short,1INCHUSDT,C,2024-02-26 09:30:00+00:00
-0.051500000000000004,stop_loss,9,0.4974,0.52227,short,1INCHUSDT,C,2024-02-29 22:15:00+00:00
-0.051500000000000004,stop_loss,7,0.54,0.5670000000000001,short,1INCHUSDT,C,2024-03-03 07:15:00+00:00
-0.051500000000000004,stop_loss,22,0.5695,0.597975,short,1INCHUSDT,C,2024-03-05 02:15:00+00:00
-0.051500000000000004,stop_loss,86,0.6068,0.63714,short,1INCHUSDT,C,2024-03-06 16:15:00+00:00
-0.051500000000000004,stop_loss,242,0.6121,0.642705,short,1INCHUSDT,C,2024-03-08 11:15:00+00:00
-0.051500000000000004,stop_loss,24,0.5965,0.626325,short,1INCHUSDT,C,2024-03-10 14:30:00+00:00
-0.051500000000000004,stop_loss,87,0.6408,0.6728400000000001,short,1INCHUSDT,C,2024-03-12 06:00:00+00:00
0.1485,take_profit,174,0.6669,0.5668650000000001,short,1INCHUSDT,C,2024-03-13 13:30:00+00:00
0.1485,take_profit,262,0.6414,0.54519,short,1INCHUSDT,C,2024-03-14 13:30:00+00:00
0.1485,take_profit,306,0.6135,0.521475,short,1INCHUSDT,C,2024-03-15 23:00:00+00:00
-0.051500000000000004,stop_loss,17,0.5477,0.575085,short,1INCHUSDT,C,2024-03-17 06:45:00+00:00
-0.051500000000000004,stop_loss,569,0.5426,0.56973,short,1INCHUSDT,C,2024-03-19 00:45:00+00:00
-0.051500000000000004,stop_loss,27,0.4938,0.51849,short,1INCHUSDT,C,2024-03-20 04:30:00+00:00
-0.051500000000000004,stop_loss,215,0.5327,0.559335,short,1INCHUSDT,C,2024-03-22 13:30:00+00:00
-0.051500000000000004,stop_loss,272,0.5819,0.610995,short,1INCHUSDT,C,2024-03-27 09:00:00+00:00
0.051502348205300176,timeout,672,0.5962,0.5646,short,1INCHUSDT,C,2024-04-01 05:45:00+00:00
-0.051500000000000004,stop_loss,571,0.5471,0.574455,short,1INCHUSDT,C,2024-04-02 08:45:00+00:00
-0.051500000000000004,stop_loss,176,0.5301,0.556605,short,1INCHUSDT,C,2024-04-05 09:30:00+00:00
0.1485,take_profit,397,0.6142,0.5220699999999999,short,1INCHUSDT,C,2024-04-08 14:00:00+00:00
0.1485,take_profit,304,0.5815,0.494275,short,1INCHUSDT,C,2024-04-09 14:30:00+00:00
0.1485,take_profit,9,0.5342,0.45407,short,1INCHUSDT,C,2024-04-12 16:15:00+00:00
0.1485,take_profit,13,0.4464,0.37944,short,1INCHUSDT,C,2024-04-13 16:45:00+00:00
-0.051500000000000004,stop_loss,19,0.395,0.41475000000000006,short,1INCHUSDT,C,2024-04-14 17:15:00+00:00
-0.051500000000000004,stop_loss,255,0.3896,0.40908,short,1INCHUSDT,C,2024-04-16 04:00:00+00:00
-0.051500000000000004,stop_loss,93,0.3798,0.39879000000000003,short,1INCHUSDT,C,2024-04-17 12:30:00+00:00
-0.051500000000000004,stop_loss,10,0.3859,0.405195,short,1INCHUSDT,C,2024-04-19 01:30:00+00:00
-0.051500000000000004,stop_loss,121,0.4224,0.44352,short,1INCHUSDT,C,2024-04-21 16:30:00+00:00
0.10775151092515119,timeout,672,0.4302,0.3832,short,1INCHUSDT,C,2024-04-24 14:30:00+00:00
-0.051500000000000004,stop_loss,67,0.4193,0.440265,short,1INCHUSDT,C,2024-04-27 01:00:00+00:00
0.1485,take_profit,268,0.4139,0.351815,short,1INCHUSDT,C,2024-04-29 06:30:00+00:00
0.05062450592885377,timeout,672,0.4048,0.3837,short,1INCHUSDT,C,2024-04-30 08:45:00+00:00
-0.051500000000000004,stop_loss,421,0.3758,0.39459000000000005,short,1INCHUSDT,C,2024-05-01 16:00:00+00:00
0.039815789473684186,timeout,672,0.38,0.3643,short,1INCHUSDT,C,2024-05-06 23:00:00+00:00
-0.051500000000000004,stop_loss,155,0.3633,0.38146500000000005,short,1INCHUSDT,C,2024-05-08 07:45:00+00:00
-0.051500000000000004,stop_loss,38,0.3609,0.37894500000000003,short,1INCHUSDT,C,2024-05-09 09:30:00+00:00
-0.051500000000000004,stop_loss,514,0.3617,0.37978500000000004,short,1INCHUSDT,C,2024-05-10 17:45:00+00:00
-0.051500000000000004,stop_loss,21,0.3469,0.364245,short,1INCHUSDT,C,2024-05-13 03:00:00+00:00
-0.051500000000000004,stop_loss,50,0.3519,0.369495,short,1INCHUSDT,C,2024-05-15 00:45:00+00:00
-0.051500000000000004,stop_loss,149,0.3885,0.40792500000000004,short,1INCHUSDT,C,2024-05-19 06:30:00+00:00
-0.051500000000000004,stop_loss,242,0.4118,0.43239,short,1INCHUSDT,C,2024-05-22 12:45:00+00:00
-0.051500000000000004,stop_loss,7,0.3886,0.40803,short,1INCHUSDT,C,2024-05-23 20:00:00+00:00
-0.051500000000000004,stop_loss,44,0.4778,0.50169,short,1INCHUSDT,C,2024-05-30 08:00:00+00:00
-0.051500000000000004,stop_loss,38,0.482,0.5061,short,1INCHUSDT,C,2024-05-31 15:15:00+00:00
0.058639573070607645,timeout,672,0.4872,0.4579,short,1INCHUSDT,C,2024-06-01 18:45:00+00:00
-0.051500000000000004,stop_loss,370,0.471,0.49455,short,1INCHUSDT,C,2024-06-03 09:00:00+00:00
-0.051500000000000004,stop_loss,1,0.4246,0.44583,short,1INCHUSDT,C,2024-06-07 18:00:00+00:00
0.0699926042133572,timeout,672,0.4462,0.4143,short,1INCHUSDT,C,2024-06-08 22:15:00+00:00
0.08930160794514067,timeout,672,0.4229,0.3845,short,1INCHUSDT,C,2024-06-11 01:45:00+00:00
-0.051500000000000004,stop_loss,39,0.4131,0.43375500000000006,short,1INCHUSDT,C,2024-06-13 03:00:00+00:00
-0.051500000000000004,stop_loss,466,0.4147,0.435435,short,1INCHUSDT,C,2024-06-14 09:45:00+00:00
-0.051500000000000004,stop_loss,167,0.3995,0.41947500000000004,short,1INCHUSDT,C,2024-06-17 08:30:00+00:00
-0.051500000000000004,stop_loss,12,0.3698,0.38829,short,1INCHUSDT,C,2024-06-18 13:45:00+00:00
0.07142868682206327,timeout,672,0.4333,0.4017,short,1INCHUSDT,C,2024-06-20 14:00:00+00:00
0.0007460693785875014,timeout,672,0.4007,0.3998,short,1INCHUSDT,C,2024-06-21 18:15:00+00:00
-0.051500000000000004,stop_loss,448,0.391,0.41055,short,1INCHUSDT,C,2024-06-23 20:30:00+00:00
0.1485,take_profit,126,0.3752,0.31892,short,1INCHUSDT,C,2024-07-03 19:15:00+00:00
-0.051500000000000004,stop_loss,144,0.3559,0.373695,short,1INCHUSDT,C,2024-07-04 20:00:00+00:00
-0.051500000000000004,stop_loss,136,0.3792,0.39816,short,1INCHUSDT,C,2024-07-07 14:00:00+00:00
-0.051500000000000004,stop_loss,149,0.3995,0.41947500000000004,short,1INCHUSDT,C,2024-07-12 09:15:00+00:00
-0.051500000000000004,stop_loss,74,0.412,0.4326,short,1INCHUSDT,C,2024-07-16 06:45:00+00:00
-0.051500000000000004,stop_loss,241,0.4101,0.430605,short,1INCHUSDT,C,2024-07-18 15:00:00+00:00
0.085626774351444,timeout,672,0.4086,0.373,short,1INCHUSDT,C,2024-07-23 05:30:00+00:00
0.11337179487179488,timeout,672,0.39,0.3452,short,1INCHUSDT,C,2024-07-24 15:15:00+00:00
-0.051500000000000004,stop_loss,120,0.3553,0.37306500000000004,short,1INCHUSDT,C,2024-07-25 18:45:00+00:00
0.1485,take_profit,376,0.3498,0.29733,short,1INCHUSDT,C,2024-07-30 19:15:00+00:00
-0.051500000000000004,stop_loss,70,0.3329,0.349545,short,1INCHUSDT,C,2024-08-01 04:45:00+00:00
0.1485,take_profit,234,0.3321,0.282285,short,1INCHUSDT,C,2024-08-02 06:15:00+00:00
0.1485,take_profit,170,0.3163,0.268855,short,1INCHUSDT,C,2024-08-03 06:30:00+00:00
0.1485,take_profit,44,0.2943,0.250155,short,1INCHUSDT,C,2024-08-04 14:00:00+00:00
-0.051500000000000004,stop_loss,14,0.2536,0.26628,short,1INCHUSDT,C,2024-08-05 21:15:00+00:00
-0.051500000000000004,stop_loss,98,0.2549,0.267645,short,1INCHUSDT,C,2024-08-07 14:30:00+00:00
-0.051500000000000004,stop_loss,222,0.2579,0.270795,short,1INCHUSDT,C,2024-08-11 20:00:00+00:00
-0.051500000000000004,stop_loss,657,0.2573,0.270165,short,1INCHUSDT,C,2024-08-14 23:30:00+00:00
-0.051500000000000004,stop_loss,371,0.2461,0.25840500000000005,short,1INCHUSDT,C,2024-08-16 04:00:00+00:00
0.1485,take_profit,274,0.2758,0.23442999999999997,short,1INCHUSDT,C,2024-08-25 01:30:00+00:00
0.11463645074741287,timeout,672,0.2609,0.2306,short,1INCHUSDT,C,2024-08-26 17:30:00+00:00
0.0835891410048622,timeout,672,0.2468,0.2258,short,1INCHUSDT,C,2024-08-27 21:15:00+00:00
-0.051500000000000004,stop_loss,31,0.2398,0.25179,short,1INCHUSDT,C,2024-08-28 22:15:00+00:00
-0.051500000000000004,stop_loss,481,0.2416,0.25368,short,1INCHUSDT,C,2024-08-30 14:30:00+00:00
-0.051500000000000004,stop_loss,111,0.2262,0.23751000000000003,short,1INCHUSDT,C,2024-09-01 22:15:00+00:00
-0.051500000000000004,stop_loss,15,0.2258,0.23709000000000002,short,1INCHUSDT,C,2024-09-03 22:30:00+00:00
0.04631783681214421,timeout,672,0.2635,0.2509,short,1INCHUSDT,C,2024-09-05 06:15:00+00:00
-0.051500000000000004,stop_loss,101,0.249,0.26145,short,1INCHUSDT,C,2024-09-06 07:15:00+00:00
-0.051500000000000004,stop_loss,129,0.2485,0.260925,short,1INCHUSDT,C,2024-09-08 09:45:00+00:00
-0.051500000000000004,stop_loss,175,0.2467,0.259035,short,1INCHUSDT,C,2024-09-11 04:45:00+00:00
-0.051500000000000004,stop_loss,336,0.2497,0.262185,short,1INCHUSDT,C,2024-09-15 18:30:00+00:00
-0.051500000000000004,stop_loss,75,0.2339,0.245595,short,1INCHUSDT,C,2024-09-16 20:15:00+00:00
-0.051500000000000004,stop_loss,153,0.2745,0.288225,short,1INCHUSDT,C,2024-09-22 09:45:00+00:00
-0.051500000000000004,stop_loss,61,0.2909,0.305445,short,1INCHUSDT,C,2024-09-26 00:30:00+00:00
0.1485,take_profit,325,0.301,0.25584999999999997,short,1INCHUSDT,C,2024-09-28 08:00:00+00:00
0.1485,take_profit,132,0.2917,0.247945,short,1INCHUSDT,C,2024-09-30 08:15:00+00:00
0.04932266910420483,timeout,672,0.2735,0.2596,short,1INCHUSDT,C,2024-10-01 14:45:00+00:00
-0.051500000000000004,stop_loss,363,0.2496,0.26208,short,1INCHUSDT,C,2024-10-02 19:45:00+00:00
-0.051500000000000004,stop_loss,544,0.2538,0.26649000000000006,short,1INCHUSDT,C,2024-10-08 16:00:00+00:00
-0.051500000000000004,stop_loss,381,0.2672,0.28056000000000003,short,1INCHUSDT,C,2024-10-16 13:30:00+00:00
-0.051500000000000004,stop_loss,99,0.2584,0.27132,short,1INCHUSDT,C,2024-10-17 18:00:00+00:00
0.077802987197724,timeout,672,0.2812,0.2589,short,1INCHUSDT,C,2024-10-21 12:30:00+00:00
0.023434871604019292,timeout,672,0.2687,0.262,short,1INCHUSDT,C,2024-10-23 08:00:00+00:00
-0.051500000000000004,stop_loss,358,0.2529,0.26554500000000003,short,1INCHUSDT,C,2024-10-25 23:00:00+00:00
-0.051500000000000004,stop_loss,608,0.2498,0.26229,short,1INCHUSDT,C,2024-10-31 14:00:00+00:00
-0.051500000000000004,stop_loss,289,0.2334,0.24507,short,1INCHUSDT,C,2024-11-03 02:30:00+00:00
-0.051500000000000004,stop_loss,150,0.2609,0.27394500000000005,short,1INCHUSDT,C,2024-11-07 19:00:00+00:00
-0.051500000000000004,stop_loss,13,0.2761,0.289905,short,1INCHUSDT,C,2024-11-10 21:00:00+00:00
-0.051500000000000004,stop_loss,401,0.296,0.3108,short,1INCHUSDT,C,2024-11-12 10:30:00+00:00
-0.051500000000000004,stop_loss,257,0.2883,0.302715,short,1INCHUSDT,C,2024-11-13 19:15:00+00:00
-0.051500000000000004,stop_loss,134,0.2797,0.29368500000000003,short,1INCHUSDT,C,2024-11-14 22:30:00+00:00
-0.051500000000000004,stop_loss,437,0.3564,0.37422,short,1INCHUSDT,C,2024-11-19 00:15:00+00:00
-0.051500000000000004,stop_loss,202,0.3257,0.341985,short,1INCHUSDT,C,2024-11-20 03:00:00+00:00
-0.051500000000000004,stop_loss,96,0.3892,0.40866,short,1INCHUSDT,C,2024-11-24 11:00:00+00:00
-0.051500000000000004,stop_loss,193,0.389,0.40845000000000004,short,1INCHUSDT,C,2024-11-25 15:00:00+00:00
-0.051500000000000004,stop_loss,124,0.4061,0.42640500000000003,short,1INCHUSDT,C,2024-11-28 14:15:00+00:00
-0.051500000000000004,stop_loss,18,0.4351,0.456855,short,1INCHUSDT,C,2024-12-02 08:30:00+00:00
-0.051500000000000004,stop_loss,38,0.4862,0.51051,short,1INCHUSDT,C,2024-12-03 13:30:00+00:00
-0.051500000000000004,stop_loss,207,0.5171,0.5429550000000001,short,1INCHUSDT,C,2024-12-04 16:15:00+00:00
-0.051500000000000004,stop_loss,14,0.5024,0.52752,short,1INCHUSDT,C,2024-12-05 22:15:00+00:00
-0.051500000000000004,stop_loss,153,0.5463,0.573615,short,1INCHUSDT,C,2024-12-07 07:15:00+00:00
0.1485,take_profit,82,0.6001,0.510085,short,1INCHUSDT,C,2024-12-09 00:00:00+00:00
-0.051500000000000004,stop_loss,94,0.4401,0.462105,short,1INCHUSDT,C,2024-12-10 12:45:00+00:00
-0.051500000000000004,stop_loss,18,0.4986,0.52353,short,1INCHUSDT,C,2024-12-12 19:30:00+00:00
0.1485,take_profit,472,0.498,0.4233,short,1INCHUSDT,C,2024-12-13 22:00:00+00:00
-0.051500000000000004,stop_loss,88,0.4804,0.50442,short,1INCHUSDT,C,2024-12-15 02:30:00+00:00
-0.051500000000000004,stop_loss,28,0.4795,0.503475,short,1INCHUSDT,C,2024-12-16 11:45:00+00:00
0.1485,take_profit,202,0.4656,0.39576,short,1INCHUSDT,C,2024-12-17 15:15:00+00:00
0.1485,take_profit,91,0.459,0.39015,short,1INCHUSDT,C,2024-12-18 19:00:00+00:00
-0.051500000000000004,stop_loss,27,0.3804,0.39942000000000005,short,1INCHUSDT,C,2024-12-19 19:45:00+00:00
-0.051500000000000004,stop_loss,294,0.3966,0.41643,short,1INCHUSDT,C,2024-12-21 12:30:00+00:00
-0.051500000000000004,stop_loss,29,0.3695,0.387975,short,1INCHUSDT,C,2024-12-22 20:00:00+00:00
-0.004003128911138926,timeout,672,0.3995,0.4005,short,1INCHUSDT,C,2024-12-26 06:30:00+00:00
-0.051500000000000004,stop_loss,251,0.385,0.40425000000000005,short,1INCHUSDT,C,2024-12-30 13:45:00+00:00
-0.051500000000000004,stop_loss,62,0.3783,0.39721500000000004,short,1INCHUSDT,C,2025-01-01 08:45:00+00:00
0.1485,take_profit,553,0.4216,0.35835999999999996,short,1INCHUSDT,C,2025-01-07 14:45:00+00:00
-0.051500000000000004,stop_loss,44,0.3722,0.39081,short,1INCHUSDT,C,2025-01-08 17:00:00+00:00
-0.051500000000000004,stop_loss,277,0.3721,0.390705,short,1INCHUSDT,C,2025-01-13 02:30:00+00:00
0.1485,take_profit,494,0.3737,0.31764499999999996,short,1INCHUSDT,C,2025-01-18 05:45:00+00:00
0.1485,take_profit,540,0.3595,0.305575,short,1INCHUSDT,C,2025-01-19 08:00:00+00:00
0.1485,take_profit,652,0.3449,0.29316499999999995,short,1INCHUSDT,C,2025-01-20 12:15:00+00:00
0.1485,take_profit,476,0.3381,0.287385,short,1INCHUSDT,C,2025-01-22 08:15:00+00:00
0.009771133375078248,timeout,672,0.3194,0.3158,short,1INCHUSDT,C,2025-01-23 15:00:00+00:00
-0.051500000000000004,stop_loss,112,0.3035,0.318675,short,1INCHUSDT,C,2025-01-25 00:00:00+00:00
-0.051500000000000004,stop_loss,438,0.3048,0.32004000000000005,short,1INCHUSDT,C,2025-01-27 01:00:00+00:00
-0.051500000000000004,stop_loss,91,0.2941,0.308805,short,1INCHUSDT,C,2025-01-28 21:45:00+00:00
0.1485,take_profit,194,0.3095,0.263075,short,1INCHUSDT,C,2025-01-31 22:00:00+00:00
0.1485,take_profit,91,0.2914,0.24769,short,1INCHUSDT,C,2025-02-02 03:00:00+00:00
-0.051500000000000004,stop_loss,32,0.2498,0.26229,short,1INCHUSDT,C,2025-02-03 06:30:00+00:00
0.005325938566552781,timeout,672,0.2637,0.2619,short,1INCHUSDT,C,2025-02-04 13:45:00+00:00
-0.051500000000000004,stop_loss,89,0.2503,0.262815,short,1INCHUSDT,C,2025-02-06 15:30:00+00:00
-0.051500000000000004,stop_loss,124,0.2501,0.262605,short,1INCHUSDT,C,2025-02-07 20:45:00+00:00
-0.051500000000000004,stop_loss,86,0.2592,0.27216,short,1INCHUSDT,C,2025-02-11 19:15:00+00:00
-0.051500000000000004,stop_loss,316,0.2614,0.27447000000000005,short,1INCHUSDT,C,2025-02-18 06:00:00+00:00
