direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,notional_usd,pnl_pct_net,pnl_usd
long,-0.009840127897681713,72,CHZUSDT,1680568200,1680633000,0.1251,0.123869,trail_stop,70.0,-0.011040127897681712,-0.7728089528377199
long,0.020081521739130553,141,ZECUSDT,1680591600,1680718500,36.8,37.539,trail_stop,70.0,0.018881521739130554,1.3217065217391388
long,0.024175531914893588,115,AAVEUSDT,1680603300,1680706800,75.2,77.018,trail_stop,70.0,0.02297553191489359,1.6082872340425511
long,0.0,192,ADAUSDT,1680606900,1680779700,0.3964,0.3964,timeout,70.0,-0.0012,-0.08399999999999999
long,0.06689691817215723,100,CRVUSDT,1680606900,1680696900,0.941,1.00395,trail_stop,70.0,0.06569691817215723,4.598784272051006
long,-0.003134110787172188,58,UNIUSDT,1680654600,1680706800,6.174,6.154649999999999,trail_stop,70.0,-0.004334110787172188,-0.3033877551020532
long,0.0,192,AVAXUSDT,1680696900,1680869700,18.23,18.23,timeout,70.0,-0.0012,-0.08399999999999999
long,-0.0099002302379124,93,CHZUSDT,1680731100,1680814800,0.1303,0.12901,trail_stop,70.0,-0.011100230237912399,-0.7770161166538679
long,-0.001451060917180097,27,FILUSDT,1680877800,1680902100,5.844,5.83552,trail_stop,70.0,-0.002651060917180097,-0.18557426420260678
long,0.05602446483180429,60,CHZUSDT,1680907500,1680961500,0.1308,0.138128,trail_stop,70.0,0.05482446483180429,3.8377125382263
long,0.009191919191919121,130,ZECUSDT,1681078500,1681195500,39.6,39.964,trail_stop,70.0,0.007991919191919121,0.5594343434343385
long,0.005403478756772113,137,FETUSDT,1681080300,1681203600,0.3507,0.352595,trail_stop,70.0,0.004203478756772113,0.2942435129740479
long,0.0165752082312592,127,HIGHUSDT,1681088400,1681202700,2.041,2.07483,trail_stop,70.0,0.0153752082312592,1.076264576188144
long,0.015059533791715634,35,FILUSDT,1681150500,1681182000,5.963,6.0528,trail_stop,70.0,0.013859533791715634,0.9701673654200944
long,0.014969973576747474,170,GALAUSDT,1681168500,1681321500,0.04163,0.0422532,trail_stop,70.0,0.013769973576747474,0.9638981503723232
long,-0.054999999999999986,91,LTCUSDT,1681187400,1681269300,96.31,91.01295,stop_loss,70.0,-0.056199999999999986,-3.933999999999999
long,-0.055,78,NEARUSDT,1681195500,1681265700,2.102,1.9863899999999999,stop_loss,70.0,-0.0562,-3.934
